SNP,Chr,Pos,Effect,SE,RET2_EMP47_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.163227484354824,0.097556234464132,0.0951811095195337
2,1,1035,0.290129478123985,0.0978022170255067,0.00321739470036126
3,1,1074,0.279545116160814,0.166663509993743,0.0943685377193948
4,1,1470,-0.187341572472586,0.166425325660884,0.261065958011668
5,1,1475,-0.236822790938284,0.122412518042724,0.0538345871509166
6,1,1491,-0.194042132050197,0.107149249650162,0.070998259946699
7,1,21249,-0.451976297584472,0.617521903752583,0.464703361363038
8,1,27243,-0.0165471682219069,0.0843020417055936,0.84450058954595
9,1,27272,-0.0417675573001781,0.083010785669479,0.615166852416116
10,1,27498,0.107294602304373,0.7582870194133,0.887558811750524
11,1,27561,1.09890245652797,0.569886157513355,0.0546215240590785
12,1,27816,0.0126079637425872,0.0847323175755256,0.881798327257001
13,1,27822,0.0102927668338637,0.0846255066422357,0.903263445274697
14,1,27823,-0.00517406811855596,0.0863699804559896,0.952264510934519
15,1,27825,0.0137302158074314,0.0846241244744982,0.87120226979745
16,1,27843,0.0232110490708791,0.0810663658214716,0.774799802153261
17,1,27848,0.0232110490708791,0.0810663658214716,0.774799802153261
18,1,28495,0.0567417694426665,0.0810208244086531,0.484179044928362
19,1,28975,0.0533438326822646,0.0804850748500038,0.507904503663977
20,1,29283,-0.0790629503929985,0.180434222307121,0.661522686531035
21,1,29752,-0.239013009271421,0.187735985449139,0.203808383541108
22,1,29787,-0.356394597417888,0.508804336251744,0.484104536026183
23,1,30057,0.158046858445643,0.164872765864847,0.338416910977503
24,1,30479,-0.231742364352455,0.483567734935747,0.6320685239446
25,1,30706,0.0364068478882341,0.0831501690425316,0.66176676233279
26,1,31435,0.0282904116402051,0.0803076466806506,0.72484192451626
27,1,35128,-0.126877172650253,0.110501310210624,0.251665112015448
28,1,35129,-0.0269972444359663,0.110981663878906,0.807946367998178
29,1,36146,-0.00432467616475249,0.0799072572605258,0.956869222965108
30,1,37255,0.12016211683754,0.16116130722861,0.456404338417846
31,1,37409,0.0964828170495353,0.0801753484050351,0.22962893480742
32,1,37478,0.0813303184262996,0.0802920973539707,0.311787112985904
33,1,39144,0.041478801702201,0.0800113237999104,0.604495885007308
34,1,41499,0.102529272476709,0.0796329953201581,0.198755716001404
35,1,45359,-0.303315899583852,0.133405554339565,0.0235878157137583
36,1,45634,-0.128441729496254,0.123241505974806,0.298034329371514
37,1,51248,0.131145163267817,0.0798550192920917,0.101420239203564
38,1,51462,0.123355157180116,0.079999240135304,0.12398068410342
39,1,52124,0.127381678728324,0.0798722753637702,0.111648011245387
40,1,52667,0.105990283447615,0.0798319694138301,0.185146005546648
41,1,55470,0.105188867190845,0.082018157986321,0.200506352221478
42,1,59265,0.0900619642957971,0.0798469101444761,0.260114260062696
43,1,60165,0.0961240262516352,0.0797663152984302,0.228983359476928
44,1,62308,0.116008754035817,0.0796032068390112,0.145912179126896
45,1,62869,0.133702354005827,0.0795144825595598,0.0935533237531859
46,1,65431,0.159326024250933,0.0829445039065641,0.0555526610696777
47,1,65451,0.18555510022935,0.0815991653218713,0.0235668323474227
48,1,65719,0.1542501931598,0.0853197014587301,0.0714717848907974
49,1,66841,0.137493694751923,0.0795339478875697,0.0847295946838413
50,1,66948,0.108186218074981,0.0801535171696915,0.177965065995085
51,1,68621,0.118230047761454,0.0798949509407585,0.139813496506774
52,1,69417,0.057553964843558,0.0798714997446423,0.471643630424237
53,1,69820,-0.677633822386559,0.310682917058876,0.0298346956671096
54,1,69821,0.0900176730678544,0.194002133861466,0.642931228286273
55,1,70906,0.0450836671705321,0.128376140544745,0.725659698391969
56,1,74327,-0.0199221911437435,0.0803626761029612,0.804353187741009
57,1,74572,0.0372847962571189,0.0801311323609098,0.642005510669423
58,1,75211,0.0087321848626024,0.0800082349466706,0.913152610024421
59,1,76030,0.0506079511846329,0.079964231027279,0.527220229073941
60,1,80108,-0.00536857505122043,0.0799901568636578,0.946527794291563
61,1,81262,-0.0441254259601185,0.0799259290837043,0.581243589444371
62,1,81999,-0.0149081184335905,0.0801517740506656,0.852552688019948
63,1,82431,0.00367742269387476,0.0805348995950343,0.963605094991033
64,1,83284,-0.0542536296209464,0.0798969304092659,0.497554171245547
65,1,83613,-0.027417575360213,0.0799269651399023,0.73177793012372
66,1,84112,-0.0390374224745022,0.0799220922973235,0.62553905460027
67,1,84701,-0.0413511964350304,0.0855833032725369,0.629275299768616
68,1,84858,-0.0338854131547352,0.0801544485929771,0.67273398173713
69,1,85751,-0.0452623944748588,0.0804682220446808,0.574140726815054
70,1,87445,-0.0732055936959943,0.0805803102022278,0.364244526354905
71,1,87467,-0.0881768550953949,0.0809608763084392,0.276839881481283
72,1,89070,-0.0358501294602713,0.0805666387863402,0.656610638802709
73,1,89616,-0.036678481107859,0.0801319250566411,0.647430772906759
74,1,89679,-0.0410238404242761,0.0801361106253737,0.609022193557964
75,1,89880,-0.0503793896519416,0.0801413181135276,0.529996606051088
76,1,91472,-0.0448814032157052,0.0807460410705084,0.57867638597037
77,1,93789,-0.0215821435390664,0.0799408429818836,0.787336144635118
78,1,94351,-0.00373441872136959,0.0801592610466061,0.962868347770834
79,1,99148,0.00444778275852441,0.0799487451444823,0.95566570665065
80,1,101281,0.778000622718669,0.873400569572427,0.3736583046931
81,1,106011,0.0226921151803281,0.0833132024448645,0.785495878881736
82,1,106800,0.0447249282176305,0.0800215386503875,0.576576759943848
83,1,107970,0.053822711618882,0.0797683347105533,0.50028402492572
84,1,109000,-0.0290589347473882,0.0799454673009207,0.716460603793009
85,1,112549,0.0253897277899338,0.0798584783588801,0.750722973883826
86,1,112742,0.00125027802110689,0.0801810569443004,0.98756775217978
87,1,113050,0.0391507813307707,0.0800190695667237,0.624955743718146
88,1,113135,-0.00950841100489246,0.0798407111326191,0.905270003792285
89,1,114076,-0.00543060781871626,0.0798417918604096,0.945810524789158
90,1,114628,0.0381021469860082,0.0800186079521752,0.634250634792287
91,1,116283,0.00218128145805338,0.0804894165416486,0.978395107530351
92,1,126880,-2.10795751309365,1.5060399707663,0.162490627996842
93,1,127853,-0.026256212411798,0.0803274826394819,0.743964005742279
94,1,128302,-0.0857833920105639,0.0799006952540887,0.283724099719269
95,1,128704,-0.0692233543694701,0.0800259364986599,0.387619938108612
96,1,128911,-0.0590158941356325,0.0800579751074645,0.461512017523223
97,1,130267,-0.0749464386067477,0.0799821834870345,0.349379045339365
98,1,130271,-0.0742494666278126,0.0800791871365824,0.354455918949742
99,1,130613,-0.102868004840092,0.0807404631072493,0.203481139623022
100,1,132012,-0.10887427687509,0.0805459329648251,0.177335454666951
101,1,133231,-0.139971393867888,0.0798342340715416,0.0804227156623597
102,1,137074,-0.121386917341187,0.0798059583243449,0.129148588695852
103,1,137304,-0.141819403337367,0.0797384053384607,0.0761727723146851
104,1,139686,-0.164540392437525,0.0797205525242752,0.0397514287092384
105,1,149562,-0.116306391473895,0.0801443844674281,0.147609263914771
106,1,150447,-0.140359651879425,0.0809306631981032,0.0837343255525483
107,1,151446,-0.282166851627395,0.162585539641022,0.0835253371152089
108,1,154084,-0.142296270271817,0.0811732727932689,0.080471052656503
109,1,156633,-0.110723198817688,0.0824331493907735,0.180074081796336
110,1,157269,-0.114603625358114,0.0798134505237772,0.151918153843692
111,1,160054,-0.151354386681069,0.0804041497348607,0.060601294312969
112,1,166222,-0.159323552609696,0.0797595120287825,0.0465326129988372
113,1,166416,-0.15103482524877,0.0796415205307418,0.0587190143060785
114,1,167326,-0.149540062668298,0.0801066291653146,0.0627635702152875
115,1,168836,-0.151897691357144,0.0797106237239285,0.0575124402897888
116,1,171200,-0.14590744309418,0.079862868664956,0.0685478163380582
117,1,171431,-0.150659615761526,0.0803413138153086,0.0615843998093639
118,1,173339,-0.147516955130374,0.0797269276376221,0.0651089650053175
119,1,173845,-0.129400050306927,0.0797493521807284,0.105570997255742
120,1,175121,-0.0816763729449217,0.0797691203354805,0.306579098612215
121,1,175281,-0.0928692619161863,0.0798024551190758,0.245315611890868
122,1,175315,-0.0870966314180493,0.0797956804813608,0.275799300159698
123,1,175523,-0.091710950107274,0.0802347559849704,0.25379962615668
124,1,175541,-0.0902348842510873,0.0799108480920209,0.25958259062895
125,1,175653,-0.103717019594473,0.0801184082330851,0.196322818656971
126,1,175805,-0.126424689910048,0.0845833727305815,0.1358925380699
127,1,175818,-0.113195271142705,0.0826820465349255,0.171856317864197
128,1,175856,-0.120027312641763,0.081383804223139,0.141149434709638
129,1,175876,-0.0967393182177808,0.0802180257567641,0.228642565991733
130,1,175989,-0.0968315279653095,0.0804475282749713,0.229527294067608
131,1,176001,-0.106010360837198,0.0808358131293012,0.190565493877355
132,1,176451,-0.117757514646902,0.0817666794224352,0.150706990766014
133,1,177692,-0.115442461659513,0.0796937059894587,0.148343441509714
134,1,178191,-0.117652264498572,0.0797641589096534,0.141103427532882
135,1,178224,-0.115442461659513,0.0796937059894587,0.148343441509714
136,1,178960,-0.11260476333536,0.0803453850256442,0.161940578825941
137,1,179139,-0.16087016715155,0.159454911745252,0.313725339553397
138,1,179139,-0.237229151570196,0.321361241604987,0.460882861988441
139,1,180955,-0.0767848148435593,0.0924355165951782,0.406712969957856
140,1,183802,0.0419601470557644,0.0799090833160014,0.599844292231638
141,1,183954,0.0240441858186994,0.0805121039099021,0.765389978812719
142,1,184450,0.0171523122065334,0.0798120312758426,0.829962483684573
143,1,184641,0.0112493068034096,0.0821378129921007,0.89114326269351
144,1,184718,0.0498655624511972,0.0802268630780722,0.534634439092867
145,1,185296,0.0646700720076045,0.0798560740580441,0.418581810580308
146,1,185438,0.0225890532999928,0.0799249523345638,0.777627433341697
147,1,185469,0.0201019834461351,0.0800422051261909,0.801850220382513
148,1,185503,0.0143653307985714,0.0798386540206949,0.857311140944084
149,1,185705,-0.000669806480322527,0.0807346556838454,0.993385198148879
150,1,185749,0.0243076496659351,0.0807242966508396,0.763500757821415
151,1,185806,0.0462929331045615,0.0808049099671156,0.567078811740524
152,1,185879,-0.013296999651739,0.0812300240980826,0.870064441804976
153,1,185916,0.0106279036712195,0.081194190968439,0.895933031088285
154,1,185941,0.0121928491682024,0.0815472813628192,0.881229686919739
155,1,185954,0.0245396662199297,0.0817775949507126,0.7642942057555
156,1,186055,0.00282375072700917,0.0801555606587874,0.971917542444504
157,1,186896,0.0350959495686718,0.0814484101483869,0.666805598732352
158,1,187697,0.298646807415935,0.165388161392498,0.0718118551984969
159,1,189392,0.132036100283429,0.166873451684437,0.429338228028313
160,1,189416,0.168725252630936,0.161312961323387,0.296299907321172
161,1,190132,0.0158428078602299,0.0802529486602659,0.843619611430116
162,1,190148,0.0184684123202823,0.0802755656329952,0.818176317853925
163,1,190165,0.0271169759304768,0.0808856106423949,0.73763494885609
164,1,190169,0.0170724506565735,0.0807924946692666,0.832765498823685
165,1,190933,-0.0260375630466201,0.0801304021146467,0.745419064104713
166,1,192149,-0.0949198142097281,0.0806395030610924,0.23995332780847
167,1,192302,0.0556839190509639,0.106642195939042,0.60188885179443
168,1,192303,0.0583719019062425,0.0962727676468407,0.544693378684026
169,1,192305,0.0550564978271399,0.100053605502293,0.582482217140945
170,1,192315,0.0416750662094774,0.113528961415441,0.713773687186181
171,1,192795,-0.0785136008035457,0.0798814371065008,0.326341303977879
172,1,194020,-0.128226477399761,0.0839774245309666,0.127677370394463
