SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.25102496721582,0.150151371889748,0.0954473966173236
2,1,1035,0.311081334860777,0.151491644480845,0.0407647866483473
3,1,1074,0.243148140338715,0.257209362080628,0.34513621154428
4,1,1470,-0.108984110301501,0.256541740860893,0.671226580748041
5,1,1475,-0.0923676389254098,0.189339510600044,0.625965087205804
6,1,1491,-0.0763917341177858,0.165629590650484,0.644924591529842
7,1,21249,-0.937577054712221,0.949849164537469,0.324279533572643
8,1,27243,-0.131194413932963,0.129569729891473,0.311973889408655
9,1,27272,-0.0805348752042476,0.127737185202536,0.528792949382511
10,1,27498,-0.935854681594852,1.16606183718316,0.422759137016919
11,1,27561,1.01802660418028,0.880062221035161,0.248149924144049
12,1,27816,0.0473717141890189,0.130392630639335,0.716597844614252
13,1,27822,0.0438949165438319,0.13023029576711,0.736274913995836
14,1,27823,0.0385467194399704,0.132918312548318,0.771984159746033
15,1,27825,0.0576561630409685,0.130215095509902,0.658198718101597
16,1,27843,0.0390393113562695,0.124767774991508,0.754544612272268
17,1,27848,0.0390393113562695,0.124767774991508,0.754544612272268
18,1,28495,0.0615364841530534,0.124744106490156,0.622106148432527
19,1,28975,0.0522282461532447,0.123921791200739,0.673674744172361
20,1,29283,-0.234023129543092,0.277505422328362,0.399626094073688
21,1,29752,-0.0315385181212182,0.289605324910619,0.913342319108702
22,1,29787,1.69042293253227,0.778471194098347,0.0305615660899286
23,1,30057,0.0488461633260968,0.254075178954706,0.84765628217284
24,1,30479,0.779603211894494,0.743351993010061,0.295002768689394
25,1,30706,0.00548916090522619,0.128012217625386,0.965821454348761
26,1,31435,0.0565810006863744,0.123587870083352,0.647363426205771
27,1,35128,0.268794248452701,0.169790028999754,0.114294616788514
28,1,35129,0.0906647244904466,0.170759865428697,0.595788234846373
29,1,36146,-0.0120073606135378,0.122985434985489,0.922279623275692
30,1,37255,0.129337349694081,0.248145815212099,0.602543746085349
31,1,37409,0.0668847133516812,0.123600814179548,0.588755933027623
32,1,37478,0.0601567019019247,0.123716940721244,0.627095428118647
33,1,39144,-0.0417930904871964,0.123173540632317,0.734583624267161
34,1,41499,-0.00574782725760919,0.122851532030053,0.962709625223531
35,1,45359,-0.306516552988438,0.206180234384769,0.138001535765579
36,1,45634,-0.21683402375992,0.1896237691775,0.253607582364074
37,1,51248,-0.148166174161406,0.123122531238079,0.229626352856897
38,1,51462,-0.135906478518474,0.123330175046619,0.27122433336981
39,1,52124,-0.120518862018782,0.123207959883028,0.328657998825609
40,1,52667,-0.171045602746389,0.122840216545932,0.164670670486638
41,1,55470,-0.17927647921369,0.126168962110151,0.156221649928502
42,1,59265,-0.0112343143368189,0.123113510821945,0.927344372602289
43,1,60165,-0.0264046164727682,0.123013901260661,0.83016616504845
44,1,62308,0.000249508741864468,0.122886630863322,0.998381124995994
45,1,62869,-0.000637879379145029,0.122871192749523,0.995860775134466
46,1,65431,0.00508771234190619,0.128326436560206,0.968397254284818
47,1,65451,0.0277374640108923,0.126498541153097,0.826565666502893
48,1,65719,0.0760366434366272,0.131861428596575,0.564549829991579
49,1,66841,0.00854681534312685,0.122928263790426,0.944609627048544
50,1,66948,0.00249109760495364,0.123683464914509,0.983942344213525
51,1,68621,-0.212121585113712,0.122830696270989,0.0850527330881741
52,1,69417,-0.103200909155996,0.122899242478057,0.401633935619427
53,1,69820,-0.130447706393946,0.481338480544156,0.786541479504513
54,1,69821,-0.163546208812598,0.29855607638243,0.58418190252933
55,1,70906,-0.16196956289543,0.197432239577274,0.412552839973037
56,1,74327,-0.0117997847764356,0.1236966998922,0.924056897396262
57,1,74572,-0.021728362274363,0.123363549284679,0.860290644952507
58,1,75211,0.0239292205053481,0.123137492866322,0.846029844309193
59,1,76030,0.0764305376400825,0.123076869267062,0.535001448343598
60,1,80108,-0.00672009064093937,0.123114443307326,0.956500688011331
61,1,81262,0.00764034406326086,0.123067747643979,0.950532329839453
62,1,81999,-0.0803505909869162,0.12329482219323,0.515022157971144
63,1,82431,-0.106927874055886,0.123822243827761,0.388416286728511
64,1,83284,-0.0331815608260593,0.123038304975104,0.787560332478719
65,1,83613,0.0122167097350088,0.123035701713942,0.920961187174614
66,1,84112,-0.0163243351910137,0.123047911824993,0.894532731875552
67,1,84701,0.0491041784816689,0.131740309047202,0.709569639801897
68,1,84858,0.0744752316095703,0.123334584236587,0.546333143411265
69,1,85751,0.0135128667420988,0.123903378724701,0.913217097603317
70,1,87445,0.0721233488161141,0.124108040541261,0.561521289886117
71,1,87467,0.0190444394984892,0.124813299721459,0.878813980521212
72,1,89070,0.0737148148133331,0.12397415484771,0.552492963118974
73,1,89616,0.105807688767663,0.123240367210849,0.391172892052252
74,1,89679,0.0756892504196121,0.123318808718419,0.539763356920143
75,1,89880,0.0942649236040701,0.123313830865124,0.445121086994758
76,1,91472,0.0834376613841794,0.12425260737469,0.50233082842273
77,1,93789,0.0595674139861099,0.12301012861054,0.628510144600283
78,1,94351,0.0119002845143688,0.123373201827017,0.923211875006212
79,1,99148,0.0226800796916598,0.123045058139374,0.85386562447201
80,1,101281,1.09038965813662,1.34452332532029,0.417920125937934
81,1,106011,0.0938796287554627,0.12814482494388,0.464285117342935
82,1,106800,0.0541062862905795,0.123183303543412,0.660760788467433
83,1,107970,0.0849829413541614,0.122768616939042,0.489254006134054
84,1,109000,0.0199303667081059,0.123063847698724,0.871436755991052
85,1,112549,-0.0985156923161808,0.12281722634881,0.423015964235567
86,1,112742,-0.0509613408153432,0.123378225700191,0.679820972052505
87,1,113050,-0.0135076546540027,0.123198331988578,0.912755968611601
88,1,113135,-0.0598763482200708,0.122845300733481,0.626268510598318
89,1,114076,0.0144216567301151,0.122884234265894,0.906641763929272
90,1,114628,0.0309121316176085,0.12318652634597,0.802008352754674
91,1,116283,0.00836612480879795,0.123881924822978,0.946195582481781
92,1,126880,-5.54916547231751,2.30555329432607,0.0166028439089679
93,1,127853,0.047742908856947,0.123625956302295,0.699589810695267
94,1,128302,0.0506709460559758,0.123147574823404,0.680981130160969
95,1,128704,0.0196589576859031,0.123295276824734,0.873408567924224
96,1,128911,0.0503291773381679,0.123284264102846,0.683347321479417
97,1,130267,8.39102705660899e-05,0.123254910375087,0.999457195617405
98,1,130271,-0.00257777185716512,0.123401121603902,0.983345707609767
99,1,130613,0.0716616243244513,0.124495962274184,0.565242836153176
100,1,132012,-0.120100569140646,0.124125507668698,0.333919786179609
101,1,133231,-0.144149929350568,0.123169310654315,0.242653809760162
102,1,137074,-0.121895949298695,0.123061622663967,0.322594712105988
103,1,137304,-0.159346819340484,0.122983266721006,0.195932735632673
104,1,139686,-0.0924454498920678,0.123339256987326,0.454042022874
105,1,149562,-0.070615240728195,0.123661862041439,0.568339327288849
106,1,150447,-0.0736570179640058,0.125029840026032,0.556160598757593
107,1,151446,-0.039800779704942,0.251294476167618,0.87424555471019
108,1,154084,-0.0351872667708505,0.125463777023548,0.779290759654788
109,1,156633,-0.086315697958627,0.127115044261891,0.497559979685503
110,1,157269,-0.126974550250976,0.123014929873598,0.302690647204732
111,1,160054,-0.0816328938815976,0.12429501672847,0.511758527781078
112,1,166222,-0.0805116850441819,0.123376658444841,0.514459413743263
113,1,166416,-0.0647197603723494,0.123152263570839,0.59954728328184
114,1,167326,-0.0918505150199546,0.123804037527924,0.45863978691951
115,1,168836,-0.114252716747294,0.123163331450275,0.354221921088482
116,1,171200,-0.103821514868718,0.123374345408115,0.400628499099178
117,1,171431,-0.178389845147734,0.123905786846989,0.150832371481914
118,1,173339,-0.126630397314013,0.123118298732235,0.304406593250818
119,1,173845,-0.149346823324946,0.122943728598259,0.225270506528156
120,1,175121,-0.166174726917389,0.122637636421193,0.17628213743945
121,1,175281,-0.179160183536232,0.122690658286899,0.145108213872936
122,1,175315,-0.178060628893825,0.122656338834655,0.147472235134481
123,1,175523,-0.16975787365266,0.123388595807871,0.169756233824004
124,1,175541,-0.179112121504521,0.122844694516542,0.145719412617029
125,1,175653,-0.19479579695668,0.123168332333513,0.114649878329221
126,1,175805,-0.150082097487252,0.130350442715244,0.250357693590854
127,1,175818,-0.212528887963994,0.127092297428471,0.095362964337759
128,1,175856,-0.193561228366801,0.125221405132358,0.123060491926668
129,1,175876,-0.168163266402927,0.123394781361277,0.173812083655805
130,1,175989,-0.172446355749245,0.12373199730262,0.164282383124485
131,1,176001,-0.176711291065187,0.124363304209036,0.156220448823577
132,1,176451,-0.191296218744017,0.125806291167653,0.12926507145113
133,1,177692,-0.199425059590011,0.122563171839516,0.104603735746997
134,1,178191,-0.195353549614428,0.122704334720369,0.11226464815651
135,1,178224,-0.199425059590011,0.122563171839516,0.104603735746997
136,1,178960,-0.200457999904055,0.123544641774177,0.105577236425451
137,1,179139,-0.23360129398214,0.245458568569507,0.341903672180514
138,1,179139,-0.176148997923616,0.494905251174301,0.722109576257099
139,1,180955,-0.0401575289944525,0.14239198098763,0.778092675346117
140,1,183802,-0.152062967398918,0.122770933171979,0.216320021268873
141,1,183954,-0.125349638649413,0.123753459131788,0.311802611892195
142,1,184450,-0.0673520007585816,0.122795742819614,0.583703527286832
143,1,184641,-0.0471643382441554,0.126398103983366,0.709267335112585
144,1,184718,-0.103756117423446,0.123422562422101,0.401108824590848
145,1,185296,-0.0664467821321125,0.122971083622847,0.589300033174095
146,1,185438,-0.0459166059297191,0.123003461461615,0.709152792749646
147,1,185469,-0.0498319279414609,0.123176739441675,0.686048691516535
148,1,185503,-0.0676338144845859,0.122833895042304,0.582247965905354
149,1,185705,-0.0698337786891024,0.124204457761968,0.574303521416607
150,1,185749,-0.0711415883404837,0.124202355196325,0.567153061495949
151,1,185806,-0.0869995009503005,0.124339789092782,0.484580767831225
152,1,185879,-0.0836584833889141,0.124947908991978,0.503584376944158
153,1,185916,-0.0153807635523313,0.124967677626539,0.902115428493108
154,1,185941,-0.0236568419787176,0.125508432065106,0.850602379944555
155,1,185954,-0.045579697589587,0.12585792692235,0.71745516478597
156,1,186055,-0.0492121943079984,0.123341161057155,0.690140012019259
157,1,186896,-0.0732338589908818,0.125330965629869,0.559375753598555
158,1,187697,-0.233961882288449,0.255421242023739,0.360300375430673
159,1,189392,-0.332105800164742,0.256456908599023,0.196174486660063
160,1,189416,-0.336191103952583,0.248019247030702,0.176123628127352
161,1,190132,0.0194894062683735,0.12352110704107,0.874718804655914
162,1,190148,0.0348774804381694,0.123548772066292,0.777881023568818
163,1,190165,0.00822364226289279,0.124511433055669,0.947377568028987
164,1,190169,0.0322871656599515,0.124345059099603,0.795279109868887
165,1,190933,-0.0582661075596195,0.123309483615995,0.636848185874252
166,1,192149,0.00984566146894567,0.124355829220086,0.936939643139486
167,1,192302,0.0982713337239591,0.164114819177747,0.549692836135242
168,1,192303,0.0662780584279377,0.148210174444389,0.655012382713321
169,1,192305,0.0926317066515345,0.153981285941308,0.547841422435326
170,1,192315,0.0189713615082754,0.174764738946148,0.913618151523817
171,1,192795,0.00902984304103749,0.12311402477385,0.941572834883728
172,1,194020,-0.0564836497646489,0.12964232674942,0.663329164150568
173,1,194187,-0.0547172444945107,0.123182539040555,0.657172752999692
174,1,194867,-0.15348089372434,0.122878668411468,0.212476525679305
175,1,197325,-0.176832116575061,0.125803372627254,0.160715616633752
176,1,197392,-0.190021179026006,0.127375638410466,0.136640160808303
177,1,198857,-0.455142974548267,0.590006663306389,0.440974058408293
178,1,206666,0.0483632787438557,0.138477306711505,0.727109444194122
179,1,206675,0.0721988009827221,0.180275521812945,0.689036866219035
180,1,223051,-0.245726092031529,0.142113267681614,0.0846679375364627
181,1,223059,-0.356336958492447,0.146974242601697,0.0158315594602638
182,2,7366,-0.218929623276326,0.178232128622681,0.220137750030196
183,2,8180,0.233600684133132,0.245597799746101,0.342178315217551
184,2,8187,0.36020705284356,0.255004931803147,0.158669284744054
185,2,8250,0.351671329815677,0.251244920607418,0.162476813754345
186,2,8253,0.335646679462482,0.251307006172467,0.182539202661231
187,2,8285,0.122562295383678,0.136435214753493,0.36962801203244
188,2,8302,0.166011138422455,0.127552282191401,0.193931181061968
189,2,8306,0.166011138422455,0.127552282191401,0.193931181061968
190,2,8314,0.189125810178987,0.124829823258999,0.130649787954754
191,2,8317,0.161292888621433,0.127803148878685,0.20776702439852
192,2,8328,0.128280338520672,0.127335173745368,0.314421756725963
193,2,8331,0.130630240721382,0.127088316735254,0.304714873942764
194,2,8498,0.10349465810163,0.124930235155728,0.407992649360737
195,2,8651,0.0970360813249813,0.12506210444292,0.438325688769188
196,2,9418,-0.0656531875019812,0.318317513902197,0.836714045640949
197,2,9812,0.0749067921008995,0.125849293392448,0.552084292559751
198,2,9932,0.0617802868991908,0.125373057375271,0.622480320027941
199,2,10135,0.0693400679928677,0.12488135037477,0.579077009589219
200,2,11616,0.102778302419303,0.12468331918351,0.410317347581592
201,2,12133,0.0982928138376857,0.125190147993585,0.432893336060487
202,2,12194,0.0950598161217657,0.125682134479323,0.449943202686605
203,2,12359,0.0895320570766454,0.125325607145769,0.475454750657385
204,2,13061,0.0834323877772534,0.1253282950364,0.506030789575333
205,2,14298,0.0883419905910674,0.125714660371643,0.482694476536283
206,2,15222,0.0869239168602585,0.126945039313176,0.493959470575581
207,2,17986,0.0844186969424219,0.124722356611488,0.498942537223984
208,2,19770,0.0708645174170306,0.125609529667456,0.573000016204679
209,2,19836,0.0658803160022881,0.12527183160273,0.59928868449078
210,2,19851,0.0621757482063188,0.12564424449471,0.621009964138894
211,2,21595,0.0525557490558155,0.125137442545523,0.674752504063244
212,2,22385,0.0364496639699499,0.125272119995483,0.771249812430318
213,2,23441,0.0387655046196462,0.126487170691477,0.759421600083855
214,2,24209,0.0966442785196773,0.125356858706694,0.441250347512816
215,2,24341,0.0994902300883078,0.125647573126296,0.428997536830735
216,2,26815,0.123110615909938,0.125437378697108,0.327042653408919
217,2,28209,0.17902032448541,0.125288877437719,0.153928604339067
218,2,28695,0.0802883570923745,0.131199914527432,0.540961910645925
219,2,35849,-1.09837528787878,1.34450491174476,0.414515645299424
220,2,35850,-1.44847874543897,1.64410172146893,0.378908994075104
221,2,41245,-0.0203484344952611,0.125164017276223,0.87094675950523
222,2,43214,-0.0706546327805975,0.127142434160388,0.578759474276503
223,2,47104,0.0480022532352458,0.123625671804452,0.698037647660652
224,2,50915,0.017659483611668,0.124863447059667,0.887610639925744
225,2,55834,-0.0322290887507108,0.124278158685994,0.795531592054997
226,2,56422,0.0222569037515469,0.124506567013848,0.858228013457138
227,2,57715,0.00754203805037701,0.124101106824168,0.951574119633155
228,2,59046,0.00327681690744441,0.124729428570117,0.979055710392479
229,2,59191,0.0034011123935882,0.124015260500034,0.97813629546562
230,2,59383,0.027478500581757,0.124042485579826,0.824811832907182
231,2,59477,0.0141456728710312,0.125915368198492,0.91061553949556
232,2,59755,0.218929955491294,0.282676200390341,0.439159375070416
233,2,60471,-0.0236101240191544,0.124211828473357,0.849356080146819
234,2,60478,-0.0186453543054828,0.124355973331677,0.88090126490569
235,2,60786,-0.0124275364725129,0.124153689790178,0.920323344058309
236,2,61035,-0.0100859314877421,0.124145337015371,0.935294798117341
237,2,61071,-0.00416647533564385,0.123583120768164,0.973124308554009
238,2,61675,-0.0580324117206003,0.123900612005313,0.639802853480732
239,2,62776,-0.0428454159995071,0.129341911480109,0.740646912946446
240,2,62939,-0.0137507221582862,0.123722707742234,0.911567338249713
241,2,63527,-0.00615661115042743,0.124188863665452,0.960489439100341
242,2,63857,-0.00607257443535036,0.124217764478442,0.961037377777815
243,2,65527,-0.0422077548559084,0.123788273632376,0.733331037363457
244,2,67007,-0.0702734502008097,0.136261042556662,0.606368192697782
245,2,67023,0.17478928957394,0.281732302204347,0.535388790470141
246,2,67024,0.313584347013956,0.28242351958655,0.267611021291615
247,2,67976,0.00691233871658714,0.125591383891727,0.956139072109563
248,2,69628,0.0875241108492537,0.127587519536331,0.493167989455533
249,2,71825,0.00985340676725599,0.246883946540369,0.968186574313954
250,2,72389,0.100708756585977,0.124702267993499,0.419868404971925
251,2,72392,0.0746395620696909,0.125603335532919,0.552726734120591
252,2,73646,0.172076670351927,0.122748536879775,0.161834746539486
