SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,-0.0396512550089131,0.171798083752358,0.817602725223926
2,1,1035,0.0757302840738123,0.173643869218475,0.663013255763757
3,1,1074,0.2120388316303,0.293307921287742,0.470206333616614
4,1,1470,0.164276647905311,0.29233720957876,0.5745119442287
5,1,1475,0.215171433721393,0.215568258150157,0.31888590384174
6,1,1491,0.4310987162091,0.187433828743857,0.022030770949143
7,1,21249,1.67839227737242,1.08039580977147,0.121200368222359
8,1,27243,0.140399934820343,0.147702358595653,0.342478200632864
9,1,27272,0.0867253308781477,0.145597129339312,0.551788926372532
10,1,27498,0.511010737670645,1.32995177449897,0.701037459177604
11,1,27561,0.147276399458418,1.00491882082205,0.88356652473638
12,1,27816,0.114123896844977,0.14851849531954,0.442754198226
13,1,27822,0.0937191650937548,0.148369910483438,0.528018664099298
14,1,27823,0.130220619934075,0.151352952481201,0.390165150746336
15,1,27825,0.115923654886161,0.148325464214467,0.435003385279352
16,1,27843,0.104895520840229,0.142114046617402,0.460939199199633
17,1,27848,0.104895520840229,0.142114046617402,0.460939199199633
18,1,28495,0.100625139213605,0.142125098275862,0.479409981496429
19,1,28975,0.14162349298044,0.141074036405736,0.316116963610919
20,1,29283,-0.182991691626939,0.316455136667457,0.563460840634373
21,1,29752,0.0248284522542699,0.330080290447605,0.940082732027471
22,1,29787,1.15401977545452,0.891053539442251,0.196125789958481
23,1,30057,0.28725868323623,0.28919322289498,0.321239019752422
24,1,30479,1.05426821056524,0.846696293031322,0.213900669154932
25,1,30706,0.139020187245305,0.145714436966622,0.340706570037295
26,1,31435,0.0265946969213295,0.140893858512856,0.85039177546383
27,1,35128,0.30141093052077,0.193540028222148,0.120281792285658
28,1,35129,-0.0138182496812953,0.194699701397201,0.943460138965072
29,1,36146,-0.0306318077029884,0.140164942286902,0.827133790066891
30,1,37255,0.1081283985071,0.282874225140673,0.70250668287712
31,1,37409,0.0510652789082344,0.140906116765075,0.717265227071019
32,1,37478,0.0581495002839275,0.141019519342942,0.680332683777689
33,1,39144,0.138894798416292,0.140215068339514,0.322567277492749
34,1,41499,0.203496524105082,0.139600813823297,0.145811472500369
35,1,45359,6.57381156656811e-05,0.235728216387111,0.999777649472918
36,1,45634,-0.321988122682375,0.215844136597866,0.136654602518801
37,1,51248,-0.0518136098305312,0.140589296307881,0.712687144541872
38,1,51462,-0.0528528401501353,0.14077891543771,0.707565065317422
39,1,52124,-0.0292022968490278,0.140607751161996,0.835593717225892
40,1,52667,0.0157973878754348,0.14038846694641,0.910470118083613
41,1,55470,-0.0313373865043493,0.144201964459469,0.82808768166363
42,1,59265,0.0549287451674021,0.140289701313749,0.69563586932305
43,1,60165,0.0874722038082214,0.140136810399733,0.532905017491061
44,1,62308,0.0285731841231431,0.14005166358019,0.838456309859711
45,1,62869,0.0277603770214107,0.140034534639437,0.842971794418686
46,1,65431,0.0606047801496484,0.146224684282114,0.678786507768009
47,1,65451,0.108034319521031,0.144071708168362,0.453835530293619
48,1,65719,0.0823383781983495,0.15029582421138,0.584146574955549
49,1,66841,0.0524165472432054,0.140080551302989,0.708488657290067
50,1,66948,0.0344095946045174,0.140956294013541,0.807283307037863
51,1,68621,-0.107300969994357,0.140470256985885,0.445455163646204
52,1,69417,-0.0113930290285027,0.140212814094405,0.935285001192336
53,1,69820,-0.847865478443878,0.546803135538757,0.121896894447937
54,1,69821,-0.561630141761793,0.339108630505976,0.0985708484154364
55,1,70906,-0.288935647541334,0.224712006169315,0.199354208466208
56,1,74327,-0.0411601969366629,0.140967990388814,0.770471466885959
57,1,74572,-0.0430462396561326,0.140590997863739,0.759647623101739
58,1,75211,-0.0585289340299797,0.140318770765971,0.676848521944081
59,1,76030,0.0243286310764842,0.140347372830827,0.862478961970442
60,1,80108,0.0301647427652361,0.140310975538515,0.829903229869508
61,1,81262,0.0379386936184203,0.140252577590547,0.786931666288756
62,1,81999,0.0599020227417406,0.140573514188362,0.670275785267221
63,1,82431,0.0499103577622963,0.141250296526829,0.724039292710619
64,1,83284,0.0723859724593042,0.140194306809714,0.605949989057707
65,1,83613,0.0597601462166126,0.140195704413554,0.670176520229484
66,1,84112,0.0250579415690496,0.140240893935803,0.85829316394233
67,1,84701,-0.0854897600413673,0.150111489378283,0.569373364433226
68,1,84858,-0.00512658490852755,0.140642791688987,0.970943270711687
69,1,85751,0.0376362028607985,0.141206928184214,0.789984933717362
70,1,87445,0.0740500028840222,0.141464775204259,0.600988269297175
71,1,87467,0.0670462095982271,0.142215765744265,0.637617748304588
72,1,89070,0.0848511257211105,0.141298010941088,0.548550526766348
73,1,89616,0.0235452003269282,0.140604080454936,0.86710601735695
74,1,89679,0.0303194577319817,0.14061821142022,0.82941204593892
75,1,89880,0.0209394531433874,0.140658687359348,0.881743496551547
76,1,91472,0.0391362013437876,0.141691903851454,0.782551228657056
77,1,93789,0.00795688722216802,0.14024659615273,0.954788411810818
78,1,94351,-0.01146220666494,0.140615018010591,0.935078744009851
79,1,99148,0.00440663354596965,0.140247039459761,0.974951941738701
80,1,101281,0.980921382409401,1.53295727468869,0.522660316711243
81,1,106011,-0.0643048065690219,0.146123852954745,0.660155323565443
82,1,106800,-0.120351704076161,0.140290246941641,0.391542750834722
83,1,107970,-0.142839453805755,0.139813801862035,0.307650678586378
84,1,109000,-0.0563131359404769,0.140235086556946,0.688249109471977
85,1,112549,-0.0876271128543633,0.140030682238758,0.53186965725081
86,1,112742,-0.149654145295127,0.140428472778765,0.287289175797319
87,1,113050,-0.102261504466155,0.140312045013214,0.466598156282774
88,1,113135,-0.11926378014024,0.139916000175103,0.394572516172969
89,1,114076,0.0335809237614367,0.140048515662078,0.81063948246139
90,1,114628,0.0776159593985902,0.14035346459511,0.580611034150611
91,1,116283,0.0546160367196018,0.141165290097065,0.699067640733662
92,1,126880,1.25590951083633,2.64838274080074,0.635637993027927
93,1,127853,-0.133114994682939,0.140754125040554,0.344934671312423
94,1,128302,-0.0586716878278321,0.140356249827352,0.67618682818463
95,1,128704,-0.081990537844035,0.140462960721972,0.559783892098421
96,1,128911,0.000278077250690623,0.140546286285489,0.998422467591066
97,1,130267,0.106530961081416,0.140365190906682,0.44838552986704
98,1,130271,0.103181868906834,0.140539136492781,0.463322753957407
99,1,130613,0.10731906182776,0.141845767315332,0.449800296273518
100,1,132012,-0.106439596965037,0.141546078194056,0.452565126699673
101,1,133231,-0.218128144775802,0.140174229222528,0.120575243441436
102,1,137074,-0.167348892187054,0.140171441204878,0.233323766368362
103,1,137304,-0.197189352145109,0.140110432615617,0.160193098662452
104,1,139686,-0.166832128435686,0.140407115720209,0.23555231714031
105,1,149562,-0.189302699528949,0.140648142990171,0.179188511959716
106,1,150447,-0.154117902171591,0.142336504541104,0.279648938958413
107,1,151446,-0.106874167582749,0.286366323864875,0.709217746104014
108,1,154084,-0.131553823338081,0.142841641111496,0.357691559673792
109,1,156633,-0.133942587559261,0.14479844931063,0.355583381540611
110,1,157269,-0.213271481645195,0.139958002522117,0.128447818307025
111,1,160054,-0.141395185707719,0.141551738590505,0.318530257809385
112,1,166222,-0.171787511273798,0.140405825728443,0.221954337574598
113,1,166416,-0.152502613045797,0.140182774961149,0.277388479016408
114,1,167326,-0.159072686709966,0.140961464436633,0.259882139090333
115,1,168836,-0.194511468498418,0.140164468829345,0.166092370737659
116,1,171200,-0.190026616676938,0.140392919874301,0.176751077640171
117,1,171431,-0.230591916924395,0.141102760943281,0.103105670748483
118,1,173339,-0.174195481433592,0.140227897379351,0.214975869996604
119,1,173845,-0.159041539363742,0.140162189596085,0.257272433850051
120,1,175121,-0.170318548439059,0.139845657745575,0.22407399206472
121,1,175281,-0.146298808264514,0.140041964147151,0.296886503155726
122,1,175315,-0.158088238793435,0.139961431780448,0.259448491473505
123,1,175523,-0.143996163797794,0.140800135219841,0.307150506420034
124,1,175541,-0.152623043016637,0.140197945572861,0.277061777248127
125,1,175653,-0.159660960069962,0.140620928362329,0.25697819413226
126,1,175805,-0.124860922836676,0.148697062992811,0.401644945774162
127,1,175818,-0.184627182179243,0.145093555359052,0.20404372219812
128,1,175856,-0.17164941453853,0.142911456546746,0.230521857089724
129,1,175876,-0.147047786421375,0.140791200203112,0.296997132733038
130,1,175989,-0.132102459543254,0.141235986532772,0.350256914176995
131,1,176001,-0.155930540742962,0.141905251688969,0.272588662663658
132,1,176451,-0.0982723530396022,0.143761298836006,0.49468884376415
133,1,177692,-0.185211846990376,0.139867165890316,0.186293989215718
134,1,178191,-0.183584450975305,0.140012803522306,0.190643273824327
135,1,178224,-0.185211846990376,0.139867165890316,0.186293989215718
136,1,178960,-0.168687610481156,0.141048528157639,0.23251706453522
137,1,179139,-0.328882386700533,0.279572374618159,0.240237120740311
138,1,179139,0.0949825220971973,0.564146339636143,0.866392531774183
139,1,180955,-0.145324284098372,0.162124999956053,0.370665071536863
140,1,183802,-0.244763131242183,0.139625350880349,0.0804701765278247
141,1,183954,-0.192854560015608,0.140879258663995,0.171889999210346
142,1,184450,-0.152945318781874,0.139779113781816,0.274616431809671
143,1,184641,-0.136403635656088,0.143907510787416,0.343851049465134
144,1,184718,-0.174333153261311,0.140505439999185,0.215519385310295
145,1,185296,-0.161295730092982,0.13995106409952,0.249889297934565
146,1,185438,-0.127977853649753,0.140055203163799,0.361462866306302
147,1,185469,-0.132164555377109,0.140246809394008,0.346647100364504
148,1,185503,-0.129485304871417,0.139890258011475,0.355275536622886
149,1,185705,-0.139159721896976,0.141431472857149,0.325820171593449
150,1,185749,-0.140506272297397,0.141427701329458,0.321154260425374
151,1,185806,-0.178721151058996,0.141495006532283,0.207389912104091
152,1,185879,-0.140284054846941,0.142303909470834,0.324903494603292
153,1,185916,-0.0986406287404289,0.142338054900457,0.48876365743358
154,1,185941,-0.119657995518931,0.142913476145881,0.403004044475299
155,1,185954,-0.131785965122791,0.143301534343954,0.35838839062383
156,1,186055,-0.153951967757427,0.140370708051114,0.273497082990458
157,1,186896,-0.163851701346233,0.142648581157884,0.251482668479108
158,1,187697,-0.398703868770589,0.290688324602948,0.17106368758376
159,1,189392,0.0681667366069263,0.292967521297829,0.81614725536429
160,1,189416,-0.183569365701899,0.283245965984364,0.517346945358926
161,1,190132,0.200585631962505,0.140382654335482,0.153931865830533
162,1,190148,0.225675940919276,0.140317318473338,0.108657846856935
163,1,190165,0.216822674774315,0.141442657230735,0.126187097511872
164,1,190169,0.231122121971122,0.141200861080595,0.102556683537056
165,1,190933,0.11912146276191,0.140443266687423,0.396911329927912
166,1,192149,0.287971234653145,0.140904525994326,0.0417217773348745
167,1,192302,0.0227037735418234,0.187140779237273,0.90350722487699
168,1,192303,-0.0503699918219276,0.168948976075592,0.765773776068704
169,1,192305,-0.00202688994404099,0.17558992798774,0.990796492233103
170,1,192315,-0.294709822730286,0.198572697755977,0.138663943538533
171,1,192795,0.328621854647426,0.139225788734025,0.0188009054464787
172,1,194020,0.274537829155465,0.147075351569161,0.0627797131533493
173,1,194187,0.254540450327614,0.13978141006194,0.0694548995461495
174,1,194867,0.0841977586490175,0.140288427163238,0.548773980677319
175,1,197325,0.0147620919139698,0.143782834528975,0.918283688829626
176,1,197392,-0.00602617068870348,0.145632827465229,0.967016984221325
177,1,198857,-0.369970820343689,0.672737975119023,0.582702910542144
178,1,206666,0.0566306990673549,0.157827864280871,0.71994944864046
179,1,206675,0.268883407414566,0.20501663578058,0.190534531702075
180,1,223051,-0.111290046985921,0.162550043688865,0.494013455025727
181,1,223059,-0.164941270343544,0.168674404545292,0.328809376368953
182,2,7366,0.00247559915766438,0.203573529736375,0.990304264198313
183,2,8180,0.117475917755494,0.280208572269949,0.675292418790403
184,2,8187,0.289087278520711,0.291055460130732,0.321274430442951
185,2,8250,0.227661587168953,0.286893941111291,0.427996815422876
186,2,8253,0.26303524638513,0.286808231003059,0.359710140001365
187,2,8285,0.108045190784305,0.155573297786013,0.487827399423807
188,2,8302,0.0896609638653996,0.1456478257235,0.538554507079864
189,2,8306,0.0896609638653996,0.1456478257235,0.538554507079864
190,2,8314,0.0898407307130958,0.14265638490762,0.529252390098074
191,2,8317,0.0835034993007385,0.145924098957532,0.567524133302036
192,2,8328,0.0752216504261481,0.145283467413749,0.604951573595767
193,2,8331,0.0787711119491099,0.145004790947392,0.587313555038391
194,2,8498,0.098093599040633,0.142431801531124,0.491460843276523
195,2,8651,0.106931428958371,0.142547336296842,0.453665974062457
196,2,9418,-0.109610602748059,0.362777034057583,0.762720863457083
197,2,9812,0.127373301299387,0.143348350664374,0.37484582356459
198,2,9932,0.10005772544697,0.142843721196699,0.484095321266148
199,2,10135,0.108514702870875,0.142278360199621,0.446155882185881
200,2,11616,0.133184487570426,0.142067659179197,0.349156640474933
201,2,12133,0.141708275703719,0.142610574435529,0.321062735555128
202,2,12194,0.124574879483231,0.143208706239278,0.384955229965929
203,2,12359,0.13227031965921,0.142769492072106,0.354839591108958
204,2,13061,0.126697626163082,0.142773277761545,0.375465457650901
205,2,14298,0.111046543336958,0.143261479674145,0.438780647176838
206,2,15222,0.0957645873292199,0.144691794035888,0.508497737526847
207,2,17986,0.149249204994855,0.142022415405193,0.294030355166895
208,2,19770,0.100412624246883,0.14312812185868,0.483417344201107
209,2,19836,0.0999349815559045,0.142735299733805,0.484299779642522
210,2,19851,0.10547416631738,0.143142529219343,0.461704730317801
211,2,21595,0.121382069732219,0.142514549059147,0.394948592128924
212,2,22385,0.103045369436283,0.142690533696896,0.470674339049295
213,2,23441,0.0700191487883048,0.144134638847563,0.627417545789495
214,2,24209,0.120213374767304,0.142852375628375,0.400625440967439
215,2,24341,0.138259924052353,0.143144794413865,0.334768162079066
216,2,26815,0.163571463227689,0.142897096660204,0.253117231116907
217,2,28209,0.142383440304591,0.143009579178746,0.320115966878926
218,2,28695,0.0541989543114976,0.149586461622566,0.717325798543113
219,2,35849,-0.377089857813973,1.53371476504468,0.805928077127285
220,2,35850,0.732197896555538,1.87551754269153,0.696477902334342
221,2,41245,0.123780043365487,0.142508705966425,0.385667679332907
222,2,43214,0.0974618128979114,0.144881004289063,0.501576690308256
223,2,47104,0.0130087516453826,0.140930626514645,0.926507231191778
224,2,50915,0.0220050461416553,0.142312206535726,0.877205211032535
225,2,55834,0.0203386756839684,0.141655268129604,0.885915107611175
226,2,56422,0.0333685372467147,0.141901549266488,0.81422654238244
227,2,57715,0.0460606768673697,0.141423610138294,0.744849630089172
228,2,59046,0.0665302376421024,0.142116276955918,0.63997377135341
229,2,59191,0.0599015178985921,0.141310462887441,0.671896868348792
230,2,59383,0.0742220727094685,0.141331930846229,0.599800687698948
231,2,59477,0.0881273701162059,0.143437813437557,0.539350605549885
232,2,59755,0.223993956837661,0.322233074035663,0.487430993115254
233,2,60471,0.0458537944927554,0.141556520076139,0.746186125306855
234,2,60478,0.0520710258239869,0.141712016164167,0.713509125412558
235,2,60786,0.0601151557361707,0.141469879043198,0.671144746277974
236,2,61035,0.0819453086646285,0.141428615344774,0.562681393939893
237,2,61071,0.0828130940205861,0.140784988851524,0.556758166088247
238,2,61675,0.0621951690131716,0.141220684594378,0.659908885052754
239,2,62776,0.00310260167312326,0.14744013776666,0.983223141541891
240,2,62939,0.0444897877230667,0.140995421638281,0.75253765195137
241,2,63527,0.060020017547708,0.141508577201708,0.671719136590108
242,2,63857,0.0594363701075559,0.141542209493746,0.674799540864214
243,2,65527,-0.0261408535778778,0.141103937967676,0.853131852006142
244,2,67007,-0.0261201687363,0.155355669143718,0.866576180612204
245,2,67023,-0.164218466259857,0.321160222421443,0.609440528814039
246,2,67024,-0.0411832054291645,0.322446093610097,0.898442331222239
247,2,67976,0.0114537231815517,0.143141975267483,0.936269457640602
248,2,69628,0.0974648258322252,0.145422153291793,0.503155808348912
249,2,71825,0.190992166679694,0.281202694562086,0.497457817273496
250,2,72389,0.189011306480326,0.141904381698372,0.183731860957059
251,2,72392,0.205596589809175,0.142809233664054,0.150850113755032
252,2,73646,0.139749610445391,0.140094099149443,0.319185271857858
253,2,74564,0.146096727492033,0.139799865510689,0.29671865667124
254,2,74739,0.18233105119541,0.140140729155602,0.194087597942372
