SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.165951002438673,0.142296560597141,0.244307405442463
2,1,1035,0.132160022328181,0.143958387279716,0.359223059990268
3,1,1074,0.114971050767931,0.243492907071456,0.637094259907307
4,1,1470,-0.21337677866854,0.242426787066061,0.379366052618839
5,1,1475,0.0316616403830414,0.179124913275384,0.859800379630691
6,1,1491,-0.0823448351349394,0.156634134794301,0.599416674661305
7,1,21249,-0.138484806792976,0.899551864318711,0.877738187180773
8,1,27243,-0.11940603787978,0.122556904201684,0.330579441143713
9,1,27272,-0.0538602219608053,0.120844578864656,0.656088425790062
10,1,27498,-0.292014674566459,1.10372788153682,0.791494171315759
11,1,27561,0.407639358850444,0.833634212122442,0.62515196857439
12,1,27816,0.0180659401867027,0.123341333331676,0.883633116910742
13,1,27822,0.0321247988689102,0.123176447731972,0.794396434443633
14,1,27823,-0.0065055966871651,0.125725251460511,0.958761506341129
15,1,27825,0.0325149164058752,0.123176157755309,0.791956408115787
16,1,27843,0.0537485244192757,0.117983868819272,0.648987764816561
17,1,27848,0.0537485244192757,0.117983868819272,0.648987764816561
18,1,28495,0.0337624387029311,0.118006775383014,0.774964814044133
19,1,28975,0.0123780727149827,0.117229706361862,0.915969067479739
20,1,29283,-0.376558328456954,0.26195621508133,0.151465839222592
21,1,29752,-0.394075084289226,0.273101691955896,0.149918219410571
22,1,29787,1.67487570541216,0.735778692605516,0.0234245008015483
23,1,30057,0.041224834411377,0.240300394186877,0.863885360671357
24,1,30479,1.20347679008211,0.701218293453314,0.0869907613588349
25,1,30706,0.0109317440105206,0.121069611574779,0.928105556717443
26,1,31435,0.00555911385697155,0.11692058113293,0.962104902968797
27,1,35128,0.240067013791998,0.160644771978949,0.135965315238387
28,1,35129,0.0409304338194234,0.161550117093631,0.800137065178116
29,1,36146,-0.0281405329974071,0.116308418418254,0.808961325660462
30,1,37255,-0.106791297904413,0.234711467954748,0.649396350747118
31,1,37409,0.0130462710990572,0.116944915691473,0.911236397501526
32,1,37478,0.0023839345469796,0.117047440721912,0.983761916033326
33,1,39144,0.0266573274951559,0.116504752803776,0.819149926569258
34,1,41499,-0.0529216711697269,0.116156062315939,0.648951768336895
35,1,45359,-0.278304207388737,0.195047847893082,0.154506745873853
36,1,45634,-0.15487531329943,0.179483988425643,0.388782661894873
37,1,51248,-0.105662665287585,0.116549163793651,0.36524044171725
38,1,51462,-0.0818715519556636,0.116761709713146,0.483649576949052
39,1,52124,-0.0867777496449767,0.116593322384396,0.457203959313299
40,1,52667,-0.128545073338569,0.116296688509555,0.269773662370992
41,1,55470,-0.0883438729833678,0.119575743196306,0.46051272303682
42,1,59265,0.101923062180318,0.116312557557513,0.381470502725565
43,1,60165,0.0927357548309785,0.116246265774584,0.4255504081614
44,1,62308,-0.0148451374834884,0.11622035983011,0.898433264673208
45,1,62869,0.0284902331830939,0.116198554518001,0.806455061605608
46,1,65431,0.0284466979730869,0.121358700504735,0.814808955751704
47,1,65451,0.0138344921736671,0.119644979246107,0.908011910015028
48,1,65719,0.0784703049132329,0.124699980462489,0.529577505483161
49,1,66841,0.0555834986723979,0.116225570706391,0.632776770676882
50,1,66948,0.0224916967748475,0.116970611886986,0.847629518038241
51,1,68621,-0.0893030706468644,0.11656297534421,0.44410749206251
52,1,69417,-0.0361376162065163,0.116335107237718,0.756262363254983
53,1,69820,-0.590268782401768,0.454199780570153,0.194593130356603
54,1,69821,-0.19621131394188,0.282293616457556,0.487474266524783
55,1,70906,0.10267228081003,0.186824397436157,0.582964794284407
56,1,74327,0.0177232285174434,0.116986892421492,0.879669778742052
57,1,74572,0.00709292014115032,0.116678618258356,0.951560672590035
58,1,75211,0.0681123738536339,0.116410097769781,0.558849527108424
59,1,76030,0.0563149661681542,0.116427957452366,0.628906236482507
60,1,80108,-0.0197199214892674,0.116434264964199,0.865606346237963
61,1,81262,-0.0734786329263403,0.116329254778627,0.528028590688297
62,1,81999,-0.0533697987668988,0.116644646425874,0.64756315918105
63,1,82431,-0.101088154954882,0.117108025389648,0.388611226690789
64,1,83284,-0.0070280395549002,0.116377880409072,0.951879338835241
65,1,83613,0.0254615185244509,0.11635776600154,0.826915974643129
66,1,84112,-0.054332489801016,0.116342547296887,0.640784792249064
67,1,84701,-0.040843748193243,0.124602182588577,0.743262353996424
68,1,84858,0.0412437295971123,0.116686290605551,0.723955933279828
69,1,85751,-0.00404595486530264,0.117186435534298,0.972477387373503
70,1,87445,-0.00342127524536834,0.117434216584442,0.976774544402418
71,1,87467,-0.0480857744485151,0.118021384949721,0.683937161744086
72,1,89070,-0.0127249972106346,0.117308344269692,0.913680714225371
73,1,89616,0.00325880209223264,0.116679100075164,0.977734072854482
74,1,89679,-0.00591366700137543,0.116693579877555,0.959611659622829
75,1,89880,-0.0115898396056676,0.116721941917853,0.92096085765805
76,1,91472,-0.0122383706400781,0.117588181443165,0.917166367948028
77,1,93789,0.0251432056113145,0.116370787109281,0.829064881368696
78,1,94351,0.00204286357842372,0.11668471843984,0.986041600555831
79,1,99148,0.0132216002301059,0.116376353949636,0.909610982389306
80,1,101281,1.36474848376065,1.27072556642001,0.28356006840423
81,1,106011,0.0149035897847245,0.121285617009986,0.902271966871069
82,1,106800,-0.0582522987602494,0.116494211127798,0.617355255961703
83,1,107970,-0.0176870753604917,0.116186395954684,0.879092364717522
84,1,109000,-0.0664413796577243,0.11634124333838,0.568301685257708
85,1,112549,-0.158828333591245,0.115955476287156,0.171640130187275
86,1,112742,-0.113490559708543,0.116559764230968,0.33088793633625
87,1,113050,-0.0935344562710621,0.116413429041522,0.42224501573525
88,1,113135,-0.125159026954412,0.116031979154766,0.281475932031358
89,1,114076,-0.100038869713655,0.116101015073415,0.389463036365308
90,1,114628,-0.0349606810745818,0.116502210374247,0.764288201437458
91,1,116283,-0.055091432213393,0.117128428300242,0.638394985731767
92,1,126880,-2.06361703619019,2.19560739823081,0.347919572077497
93,1,127853,-0.00455798468822838,0.116946725564781,0.968932448176528
94,1,128302,-0.0135045717655177,0.116495548640693,0.907779088158726
95,1,128704,-0.0177418750052371,0.116609907528106,0.87915773068161
96,1,128911,0.0321440107148077,0.116614087979338,0.782982553050428
97,1,130267,-0.00355479268939729,0.116571200882441,0.975689829799923
98,1,130271,-0.00511585561437949,0.116709391708287,0.965061399291456
99,1,130613,-0.00839286318848698,0.117799508420397,0.94324151218932
100,1,132012,-0.129198144554766,0.117349006842252,0.271658364781508
101,1,133231,-0.160713321780627,0.116402306110692,0.168253603962686
102,1,137074,-0.133428691144152,0.116333620382871,0.252179633794966
103,1,137304,-0.165845974045215,0.116256064426451,0.154591277496817
104,1,139686,-0.107298957563114,0.116604143293969,0.358097438624262
105,1,149562,-0.113914571799601,0.116853056219197,0.330300657897603
106,1,150447,-0.0987946636977374,0.11819124009153,0.403783230889326
107,1,151446,-0.31936924730479,0.237067730448381,0.17879136351335
108,1,154084,-0.107792712300617,0.118534900530461,0.363772514783242
109,1,156633,-0.097650344605845,0.120188337038452,0.417065156622746
110,1,157269,-0.14155269884728,0.116275998327168,0.224270815710102
111,1,160054,-0.113385271116359,0.117471947757683,0.335099674581574
112,1,166222,-0.106471801164346,0.116619256126802,0.361872784959927
113,1,166416,-0.108767568304182,0.11637592733362,0.35062173044022
114,1,167326,-0.113268634193553,0.117026774690645,0.333763721228224
115,1,168836,-0.105433029993897,0.116491553761303,0.366045512354425
116,1,171200,-0.107178060971721,0.116661908069432,0.358876383733311
117,1,171431,-0.172660966466558,0.11717066021263,0.141484425442406
118,1,173339,-0.180920150657737,0.116218250271974,0.12043124819322
119,1,173845,-0.187212366540943,0.116092992240669,0.10772354768468
120,1,175121,-0.169447025855416,0.115938549909562,0.144761156642202
121,1,175281,-0.16487300987793,0.116056356002797,0.15630735478727
122,1,175315,-0.1742531746841,0.115980770868228,0.133879702006979
123,1,175523,-0.166858618076789,0.116672728196073,0.153560649130827
124,1,175541,-0.170041039302836,0.116180728521519,0.144195672774761
125,1,175653,-0.191021959020479,0.116458489564776,0.1018422930204
126,1,175805,-0.125802554532013,0.123331772341405,0.308411073984189
127,1,175818,-0.202275234296289,0.120194617895765,0.0932790981866922
128,1,175856,-0.154180705909653,0.118547662020378,0.194250707286134
129,1,175876,-0.144202728885351,0.116758253369564,0.217631871495832
130,1,175989,-0.151288218583254,0.117067491796233,0.197092975281134
131,1,176001,-0.156280663205231,0.117661888040505,0.184964126429028
132,1,176451,-0.174965536647277,0.119009622518871,0.142403811293294
133,1,177692,-0.188640063236894,0.115916992340445,0.104550341571754
134,1,178191,-0.177906728054184,0.116080967470568,0.126267933146745
135,1,178224,-0.188640063236894,0.115916992340445,0.104550341571754
136,1,178960,-0.213000052924464,0.116731061977079,0.0688902428725454
