SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.169595295561705,0.19109269362949,0.375412556307412
2,1,1035,0.0357916734663982,0.193389257636885,0.853275863163901
3,1,1074,0.250425964997172,0.326558185235345,0.443674488254361
4,1,1470,-0.256467779734343,0.325366907613656,0.431084319166171
5,1,1475,0.00559650220427166,0.240366251277487,0.981437505931558
6,1,1491,-0.0387370626623593,0.210249073000482,0.853928090570163
7,1,21249,-1.43486993135236,1.20467096273613,0.234419043272015
8,1,27243,-0.0627177724989054,0.164638076907111,0.703474476624571
9,1,27272,-0.0648287724780934,0.162162210563936,0.68956233119656
10,1,27498,-0.102819022028105,1.48115570735309,0.944696124707612
11,1,27561,0.690308526681914,1.11837369368324,0.537472273868816
12,1,27816,0.0609792790811082,0.165476729468854,0.712716367997586
13,1,27822,0.0602703337119549,0.165267070503758,0.715565327173449
14,1,27823,0.0703348278153178,0.168661447034031,0.676918863093391
15,1,27825,0.0876714358576411,0.165232323811531,0.596033130930792
16,1,27843,0.0171202950218542,0.158358610297447,0.913969128717319
17,1,27848,0.0171202950218542,0.158358610297447,0.913969128717319
18,1,28495,-0.00156829800308494,0.158363774095612,0.992104164070583
19,1,28975,0.0204478153434095,0.15730145988412,0.896647380493339
20,1,29283,-0.0269197398478696,0.35252599468162,0.939174022997734
21,1,29752,0.046051394884242,0.367527977575053,0.900357079813201
22,1,29787,1.55968237455398,0.991041594258804,0.11643390201729
23,1,30057,-0.0289320969479725,0.322452870300267,0.928556602468057
24,1,30479,0.572540227167516,0.944344148078797,0.544716222759533
25,1,30706,-0.0796604178417192,0.162401792967341,0.624074701099123
26,1,31435,-0.00240782234859332,0.156888396167907,0.987763731205126
27,1,35128,0.445859613505592,0.214933226071252,0.0387655700262868
28,1,35129,0.15313851853248,0.216639783538786,0.480106862170921
29,1,36146,-0.0951082102192652,0.155997354893877,0.54246712695195
30,1,37255,-0.178850285232575,0.31489218166013,0.570414322789719
31,1,37409,-0.0650254250674833,0.156885194845441,0.678776000325973
32,1,37478,-0.0678362654380285,0.157016756407939,0.665981920783693
33,1,39144,-0.0110580390701265,0.156340458188634,0.943652297929379
34,1,41499,0.0111353840216262,0.155906782736125,0.943101277569488
35,1,45359,-0.354124686143145,0.261797761280009,0.177028439335672
36,1,45634,-0.350363391616781,0.240369210159847,0.145838449019944
37,1,51248,-0.134508514303336,0.156407765145084,0.390380339910773
38,1,51462,-0.144623801341309,0.156594762327461,0.356349148360109
39,1,52124,-0.112495197309821,0.156456998293355,0.472606311012123
40,1,52667,-0.208023659695144,0.155927998744245,0.183030864997284
41,1,55470,-0.215538549397576,0.160164414954753,0.179252307829942
42,1,59265,0.0123752378075426,0.156240350150417,0.936913324447752
43,1,60165,0.0260459640781233,0.15611751687643,0.867594908612188
44,1,62308,-0.0619862416738533,0.155917068245424,0.6911955422294
45,1,62869,-0.0575487090429813,0.155902296148049,0.712249777041148
46,1,65431,-0.0166488723393204,0.162853425056496,0.918630376245437
47,1,65451,0.0304697290793185,0.160538483893867,0.849577264974635
48,1,65719,0.0704389830850546,0.1673784464784,0.674130467004623
49,1,66841,0.0879612940757823,0.155935607730257,0.573052935226731
50,1,66948,0.0540329733287557,0.156936950457775,0.730827703171404
51,1,68621,-0.160158221068167,0.156305809885212,0.306231598355534
52,1,69417,-0.108115647578206,0.15601758737859,0.4887834694409
53,1,69820,-0.818271884448426,0.609362284743112,0.180188795940327
54,1,69821,-0.201299052542279,0.378898680887955,0.595562982632208
55,1,70906,-0.225445271832128,0.250507228462528,0.368757636050741
56,1,74327,-0.0438080152225419,0.156964710819311,0.780335606905372
57,1,74572,-0.00176246063553076,0.156564063677527,0.991024665767341
58,1,75211,-0.010383540943248,0.156277712166617,0.947062848334281
59,1,76030,0.0400738238331784,0.156264133534486,0.797753334718143
60,1,80108,0.0342362014539567,0.156231112176111,0.826669061039574
61,1,81262,0.0659878520948934,0.156143176352259,0.672836274842746
62,1,81999,-0.00896666460965642,0.156563364392317,0.95436109352631
63,1,82431,-0.0866481032797446,0.157237606561626,0.581937890336678
64,1,83284,0.0056167089567711,0.156160252684352,0.971328526736373
65,1,83613,0.0234010492652072,0.156138363290331,0.880949779771587
66,1,84112,-0.0290418025339018,0.156152888472185,0.852564819161801
67,1,84701,-0.0603813222381485,0.167189934763426,0.718200336092987
68,1,84858,0.085306056003934,0.156535437743509,0.586122942014288
69,1,85751,0.00412223931346768,0.157244790907172,0.979100324741794
70,1,87445,0.0145235888881837,0.157575452761119,0.92661596546278
71,1,87467,-0.033832831045814,0.15839203757885,0.830980878592986
72,1,89070,0.0226263460948849,0.157406276409478,0.885783954341761
73,1,89616,0.0198983994599203,0.156560509624986,0.89893584883563
74,1,89679,-0.0086589573543442,0.156583239627035,0.955931234339627
75,1,89880,0.0194331750834212,0.156620177320784,0.901323851848148
76,1,91472,0.0476762739020406,0.157765769405803,0.762680193292423
77,1,93789,-0.0288358779853692,0.156152996581812,0.853598422735569
78,1,94351,-0.0924740465849441,0.156494145527702,0.554958485992712
79,1,99148,-0.0590379353380851,0.156128921129585,0.705556996368594
80,1,101281,1.87910323219033,1.70495461093967,0.271150518847629
81,1,106011,-0.0751515371737225,0.162699417085195,0.644434584510116
82,1,106800,-0.198569600544918,0.156013611434399,0.203936947145197
83,1,107970,-0.133883915826065,0.1557449755433,0.390573386222563
84,1,109000,-0.0602252085303447,0.156149774000829,0.699959532020859
85,1,112549,-0.204720825631695,0.155624886128888,0.18920369255381
86,1,112742,-0.198323323839421,0.156257542167725,0.205203063700868
87,1,113050,-0.208207801825777,0.155956980527863,0.182725690122639
88,1,113135,-0.179968353741134,0.155657522865628,0.248388794401663
89,1,114076,-0.073509126601396,0.155902883973096,0.637570804030685
90,1,114628,-0.037303583071171,0.156333893339247,0.811542736977106
91,1,116283,0.0475961106742765,0.157195672736486,0.762233906672243
92,1,126880,-6.57322246528784,2.92900298493076,0.0254397029887161
93,1,127853,0.0344591787556978,0.156912646803227,0.826303859223183
94,1,128302,0.0463535618629587,0.15630112842835,0.766972470601224
95,1,128704,-0.0144289726778906,0.156474319702811,0.926581086512837
96,1,128911,0.0577890342031723,0.156463292962377,0.712091567796857
97,1,130267,-0.0267216302137143,0.15641287601635,0.864447182224368
98,1,130271,-0.0346615476185874,0.156594124554596,0.824950697412284
99,1,130613,-0.00905180489408827,0.158067722469013,0.954366215013371
100,1,132012,-0.223008808299442,0.157285708630362,0.157114328014801
101,1,133231,-0.258152611845299,0.156009782577339,0.0988699733140422
102,1,137074,-0.198538544161401,0.156033521531012,0.204065126135349
103,1,137304,-0.303037316357634,0.155611643379873,0.0522799924971659
104,1,139686,-0.247247066017993,0.156097163008662,0.114104966382052
105,1,149562,-0.291594929333524,0.156239311277111,0.0628234835625351
106,1,150447,-0.239936146587516,0.158235345513075,0.13033225445757
107,1,151446,-0.226169840662967,0.318694820589967,0.478374015104256
108,1,154084,-0.26714558028752,0.158604218340501,0.0929972734447281
109,1,156633,-0.243848262904806,0.160900849565593,0.130535985256215
110,1,157269,-0.306676847923511,0.155495829994436,0.0493611227978354
111,1,160054,-0.249260880970398,0.157277098827888,0.113895430811297
112,1,166222,-0.233124821316532,0.1561761395054,0.136407755141045
113,1,166416,-0.229357768931573,0.155872906782203,0.142062811945394
114,1,167326,-0.265391969340774,0.156602912860971,0.0910178927242462
115,1,168836,-0.192662731409703,0.156157195860886,0.218107848456847
116,1,171200,-0.32916284573412,0.155745606105761,0.0352622073491091
117,1,171431,-0.357331642724748,0.156555339761512,0.0230563531122162
118,1,173339,-0.354219637956389,0.155340015023493,0.0231864455404151
119,1,173845,-0.340676118304787,0.155295213082729,0.0289061488787958
120,1,175121,-0.399520829286264,0.154584515354717,0.0101533955675399
121,1,175281,-0.382763751691464,0.154838357320695,0.013906012902924
122,1,175315,-0.391027544832718,0.154730246535899,0.0119350707418137
123,1,175523,-0.371690420051766,0.155756936717896,0.0175428866046724
124,1,175541,-0.387984115778651,0.154997912861137,0.0127601922858623
125,1,175653,-0.398931586696553,0.155418576802147,0.0106751383591067
126,1,175805,-0.378054102648766,0.164508383153229,0.0221410839778885
127,1,175818,-0.413637315038709,0.160423234856808,0.0103300507279468
128,1,175856,-0.37585439498075,0.158192016468833,0.01803751142916
129,1,175876,-0.358628556368055,0.155843661805175,0.0219619618322445
130,1,175989,-0.361005591305313,0.156279466997619,0.0214644319640727
131,1,176001,-0.348235864135278,0.157187699331752,0.0273693163624846
132,1,176451,-0.294860513954667,0.159408572312672,0.0651902067497179
133,1,177692,-0.34576063321588,0.155035257714243,0.0263619138606179
134,1,178191,-0.354340412471741,0.155136529671381,0.0229615273030291
135,1,178224,-0.34576063321588,0.155035257714243,0.0263619138606179
136,1,178960,-0.384517560220302,0.156034159287578,0.0142032809172682
137,1,179139,-0.444000005373153,0.311007409056995,0.154285656952959
138,1,179139,-0.961533683904054,0.626094886570658,0.125492182563152
139,1,180955,-0.194529983358927,0.180429189185321,0.281702381143898
140,1,183802,-0.282776984198247,0.155416267534047,0.0696849950112948
141,1,183954,-0.25474882789693,0.156694561346558,0.104891643236451
142,1,184450,-0.179268441224288,0.155610765151547,0.250087901640375
143,1,184641,-0.16689289221673,0.160193823801005,0.298208810225884
144,1,184718,-0.272576885268968,0.156116161971722,0.0816830443015774
145,1,185296,-0.209918566006783,0.155723371912411,0.178515623760715
146,1,185438,-0.205535887943372,0.155747322213693,0.18779868055988
147,1,185469,-0.210787268221413,0.155953349768512,0.177367299162721
148,1,185503,-0.191459250816051,0.155618680337743,0.219400198815458
149,1,185705,-0.234863637611527,0.157198707715414,0.136054356466751
150,1,185749,-0.222246449855872,0.157250666374097,0.158441082904484
151,1,185806,-0.269078415208695,0.157254709112391,0.0879412625676222
152,1,185879,-0.242979578897237,0.158140614970589,0.125316996157325
153,1,185916,-0.135500780629866,0.158432306650452,0.392987452097115
154,1,185941,-0.115476255771801,0.159168617182284,0.468628247369437
155,1,185954,-0.165408488343144,0.159509656969805,0.300454510395263
156,1,186055,-0.198103826401081,0.156208638815246,0.205562230444391
157,1,186896,-0.231684778679836,0.158652400095658,0.145088960803278
158,1,187697,-0.598158473691947,0.322967542155856,0.0648505061982212
159,1,189392,-0.685850121548472,0.324185655777353,0.0350779723667614
160,1,189416,-0.576021302619693,0.31407955009797,0.0674959275182747
161,1,190132,0.0267974353542067,0.156756203639341,0.86436121440581
162,1,190148,0.0568520983330199,0.156780772827891,0.717104568552371
163,1,190165,0.0269059023722263,0.158008446572994,0.864886375097847
164,1,190169,0.0545230637852347,0.157791205241967,0.729894786261263
165,1,190933,-0.164203198947091,0.156293919879914,0.294158665451207
166,1,192149,0.224432992413495,0.157365161921525,0.154696582219398
167,1,192302,0.179748078390225,0.20815951829379,0.388442782274501
168,1,192303,0.231681949468347,0.187738097673176,0.217997786664899
169,1,192305,0.116788710938531,0.19541462529549,0.550459554519678
170,1,192315,0.0395445299763644,0.221782732407809,0.858587291690051
171,1,192795,0.176803623737523,0.15595809364399,0.257706054131908
172,1,194020,-0.00881119676607989,0.164568994824235,0.957331111577232
173,1,194187,0.0385403689673357,0.156357726155438,0.805447439586437
174,1,194867,-0.180209449587999,0.155991478016356,0.248768667131512
175,1,197325,-0.197733698772388,0.159753411719493,0.216633916243766
176,1,197392,-0.23273700014524,0.161683774585341,0.150906969757127
177,1,198857,-0.642313451085241,0.748611536150032,0.391471136786675
178,1,206666,-0.18745674724564,0.175484611677972,0.286149763839245
179,1,206675,-0.116617945917957,0.228750372761164,0.610507082867013
180,1,223051,-0.339326486579296,0.1802113505086,0.0605310804318211
181,1,223059,-0.445422675378845,0.186567189892948,0.0174905751839564
182,2,7366,-0.235749386045955,0.226324705391513,0.298290419130139
183,2,8180,0.0810369801922768,0.312050598747329,0.795252913118667
184,2,8187,-0.120312264823969,0.324469732013638,0.711011467027286
185,2,8250,0.0276357594491499,0.319728084904498,0.931169476046616
186,2,8253,0.0501472160557093,0.319720327651951,0.875454995528112
187,2,8285,-0.0154218600038212,0.173341949863507,0.929157916634901
188,2,8302,0.0142169086423014,0.162259176267911,0.930229565282584
189,2,8306,0.0142169086423014,0.162259176267911,0.930229565282584
