SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.16118876123851,0.195793630343263,0.410916852155366
2,1,1035,0.30626305029679,0.197453813439238,0.12178294724441
3,1,1074,0.191657661506135,0.33466275349054,0.567219897306604
4,1,1470,0.100147019097264,0.333569871797646,0.764179965948061
5,1,1475,0.166423385949131,0.246081894986036,0.499297694119609
6,1,1491,0.141883515301502,0.215265735474259,0.510255697346115
7,1,21249,-1.68857994325824,1.23332163288477,0.17182854625767
8,1,27243,-0.0346716101760185,0.168686589201388,0.837269798805944
9,1,27272,0.126550638905214,0.166026667628135,0.446431262106607
10,1,27498,-2.18194656260457,1.51291646870088,0.150129155048036
11,1,27561,1.06402297744487,1.14492636018254,0.353349273908596
12,1,27816,0.0730592249613763,0.169509176154298,0.666728135073026
13,1,27822,0.0700398246988801,0.169297237885416,0.679338319267315
14,1,27823,0.0605583948494703,0.172796220440095,0.726201532908032
15,1,27825,0.0888173636271188,0.169272279126667,0.600120289101346
16,1,27843,0.0472140810220818,0.162212296072965,0.77117368559038
17,1,27848,0.0472140810220818,0.162212296072965,0.77117368559038
18,1,28495,0.0590625773983223,0.16220392758395,0.715982340980228
19,1,28975,0.0457635113204371,0.161131533799018,0.776566643498256
20,1,29283,-0.246328175765705,0.360907053195728,0.495354520380052
21,1,29752,0.0124275832155423,0.37651856969796,0.973688010074972
22,1,29787,2.17612573558752,1.01221424164125,0.0322447293285557
23,1,30057,-0.00279795485434953,0.330337717127598,0.993246796761627
24,1,30479,1.65414196569984,0.963916200679534,0.0870276692982093
25,1,30706,-0.0471226156720492,0.166408866727686,0.777209672178709
26,1,31435,-0.0118778053963923,0.160721736650006,0.941129492877304
27,1,35128,0.458336422992172,0.220177139528076,0.0380925852986737
28,1,35129,0.313114209485178,0.221465573016914,0.158293720269449
29,1,36146,-0.0945474733756648,0.159815016461109,0.554493331774853
30,1,37255,-0.00982927463805616,0.322735446515921,0.975720487397532
31,1,37409,-0.00319878760284698,0.160758659996691,0.984135924225345
32,1,37478,-0.0235148217511215,0.160892076960926,0.883884218978009
33,1,39144,-0.0127086773314952,0.160161302733278,0.936799806094783
34,1,41499,-0.0788653468651737,0.159663307205883,0.62165021904328
35,1,45359,-0.181209776936819,0.268717536753343,0.500529943476245
36,1,45634,-0.0809050315347699,0.246946491721856,0.743391920666959
37,1,51248,-0.261658752452859,0.159792570352468,0.102419183246778
38,1,51462,-0.248211493740194,0.160071576714016,0.121886870244626
39,1,52124,-0.179278170207257,0.160114234857287,0.26360751639597
40,1,52667,-0.298021297691212,0.159353741735166,0.0622852743421273
41,1,55470,-0.20638711853477,0.164132182122651,0.209423961678453
42,1,59265,0.0126292163601747,0.160059052234615,0.937154103066277
43,1,60165,0.0430684724839367,0.159923083325516,0.787850468910494
44,1,62308,-0.0145324244862224,0.159761740200812,0.927573498534219
45,1,62869,-0.0342924224000921,0.159733119271471,0.830136311730426
46,1,65431,-0.140469326985634,0.166668612379588,0.399907567726442
47,1,65451,-0.110607995893324,0.164365222876749,0.501425511776472
48,1,65719,-0.089875674844206,0.171445651980022,0.600452767510843
49,1,66841,-0.0755939543707307,0.159768178856069,0.63640021284116
50,1,66948,-0.129278533174642,0.160652373426631,0.421528823445248
51,1,68621,-0.337365604165129,0.159355592132294,0.0349536485549162
52,1,69417,-0.208801049107618,0.159552939487233,0.191499841271457
53,1,69820,-0.938517608676941,0.623851514206237,0.133374476021277
54,1,69821,-0.684577031102849,0.386601316625566,0.0774640341787806
55,1,70906,0.0218437829672302,0.25692151419724,0.932292712062563
56,1,74327,-0.101191106840069,0.160728634525778,0.529378406207035
57,1,74572,-0.082486164842301,0.160330597658481,0.607241529652724
58,1,75211,-0.0599047334894091,0.16006656545198,0.708443860231128
59,1,76030,-0.00713928989041451,0.160097866715844,0.964456709222781
60,1,80108,-0.101392654214558,0.159969462367033,0.526605471638206
61,1,81262,-0.0780930852401443,0.159945955613587,0.625678251274427
62,1,81999,-0.140521129573942,0.160216219627072,0.381044135403376
63,1,82431,-0.149240402632939,0.16095405736285,0.354443965276409
64,1,83284,-0.12520986362033,0.159838411238953,0.43394522570063
65,1,83613,-0.101314523734926,0.159868732504787,0.526663727531533
66,1,84112,-0.133025493634731,0.1598205250361,0.405778109106155
67,1,84701,-0.0892209687674761,0.171242054576382,0.602677756492854
68,1,84858,-0.0116269083566413,0.160427590868193,0.942265349434806
69,1,85751,-0.118733688695603,0.160964181465577,0.461223019897425
70,1,87445,-0.101397935002809,0.161338478839843,0.530096261729403
71,1,87467,-0.175537158278457,0.162004622930721,0.279311974971092
72,1,89070,-0.144230025299855,0.161075360415768,0.371173021079756
73,1,89616,-0.0604539786628285,0.160358417395908,0.706405435157187
74,1,89679,-0.103486516809012,0.160316413763469,0.519013393832453
75,1,89880,-0.0864233932394426,0.160385702531374,0.590331915021835
76,1,91472,-0.035920127203743,0.161631341854685,0.824259536497031
77,1,93789,-0.0236952933098724,0.159972308100127,0.882331675774525
78,1,94351,-0.090102707958907,0.160326603098062,0.574476261399406
79,1,99148,-0.0345033161204473,0.159966738591914,0.829353529480559
80,1,101281,1.67728332694893,1.74734922967348,0.337761748275011
81,1,106011,-0.0246864707924549,0.166721160180237,0.882371742695103
82,1,106800,-0.026523157288474,0.160186849920176,0.868585128745556
83,1,107970,0.0227114292351741,0.159713900838175,0.887002600100651
84,1,109000,0.0297211784306393,0.159992132939682,0.852734574768072
85,1,112549,-0.0900035626405061,0.159747022554573,0.573511337719446
86,1,112742,-0.0429362841035699,0.160425210655501,0.789132360343212
87,1,113050,0.0111895536562356,0.160170470990316,0.944344427386858
88,1,113135,-0.0283594857085949,0.159756482027007,0.859204157993197
89,1,114076,0.0790181174900781,0.159708246221276,0.621073507517993
90,1,114628,0.108063816980051,0.160064481538308,0.500037190820201
91,1,116283,0.114337438771221,0.160943611199813,0.477913264134472
92,1,126880,-3.77168380377767,3.01524534551676,0.211809873853238
93,1,127853,0.134608222215456,0.160599022663285,0.402506103419103
94,1,128302,0.15528436369833,0.159927830369113,0.332230417320811
95,1,128704,0.118027475480417,0.160177521802569,0.461700470817868
96,1,128911,0.184192782914643,0.160018372229656,0.250481400675622
97,1,130267,0.101011754408165,0.160152191991181,0.528629441218929
98,1,130271,0.101391566664904,0.16034180662924,0.52756989423675
99,1,130613,0.172798569607533,0.161670435856617,0.285875623427167
100,1,132012,-0.120665382058268,0.161460432657542,0.455357580002544
101,1,133231,-0.152010814247557,0.160237358079614,0.343442423550965
102,1,137074,-0.131547152938458,0.160060243957637,0.41171118637872
103,1,137304,-0.169696906121823,0.160014287673437,0.289637265624832
104,1,139686,-0.0816047670689541,0.160420824094708,0.611286007529458
105,1,149562,-0.134655627969295,0.160685966505014,0.4025949903542
106,1,150447,-0.0984273433579206,0.162545462945392,0.545211152738075
107,1,151446,-0.0207483919847604,0.326715037675016,0.949399461230165
108,1,154084,-0.103513850191975,0.163039241132352,0.525903984900324
109,1,156633,-0.119263063873512,0.165246949566346,0.470940568692248
110,1,157269,-0.183551196413085,0.159873363711816,0.251703206195149
111,1,160054,-0.127562753156289,0.161550730673952,0.430283164008283
112,1,166222,-0.115150006495772,0.160380351342929,0.47324404392646
113,1,166416,-0.0990981182013654,0.160084710493306,0.536292258316653
114,1,167326,-0.155623004521552,0.160868659757023,0.334010573011913
115,1,168836,-0.122851849500072,0.160185001495625,0.443631424031941
116,1,171200,-0.231177369852529,0.160086326898096,0.149603577015213
117,1,171431,-0.317641266893934,0.16067385899575,0.0488271381570762
118,1,173339,-0.272003946179201,0.159649390345705,0.0893063444724433
119,1,173845,-0.256894692214129,0.15958690462044,0.108346748914381
120,1,175121,-0.300515449699427,0.159051776599475,0.0596549970424105
121,1,175281,-0.284504572978998,0.159271655199453,0.0749112710914125
122,1,175315,-0.293577680683292,0.159174398090748,0.06596586006499
123,1,175523,-0.270099552469349,0.160201990509681,0.092680613955579
124,1,175541,-0.289854754394407,0.159444659323685,0.0699266385465271
125,1,175653,-0.325812143841306,0.159757754560684,0.0421530329279073
126,1,175805,-0.236567513484525,0.169317622173094,0.163236486061233
127,1,175818,-0.30423879745763,0.165092286284006,0.0661905692508213
128,1,175856,-0.312370742133797,0.162500768167106,0.0553760354607096
129,1,175876,-0.28712304409228,0.160118098910235,0.0737976080199692
130,1,175989,-0.29247247628029,0.160551746444986,0.0693510753766576
131,1,176001,-0.297912862854188,0.161367983412321,0.0657044319507289
132,1,176451,-0.248329638624326,0.163561034791086,0.129841682876293
133,1,177692,-0.298460402973919,0.159148672293189,0.0615690503409539
134,1,178191,-0.31926902292361,0.159193938644274,0.0456686910443903
135,1,178224,-0.298460402973919,0.159148672293189,0.0615690503409539
136,1,178960,-0.309120791823496,0.16037518638315,0.0547213055744563
137,1,179139,-0.370603433549514,0.318917799621829,0.245993858647723
138,1,179139,-0.639740698125072,0.642635101339044,0.320176962826105
139,1,180955,-0.0521150542619628,0.185122385959519,0.778479027807119
140,1,183802,-0.196944321894326,0.159615824837274,0.218074210969931
141,1,183954,-0.200166674562053,0.160771594102639,0.213943816217933
142,1,184450,-0.145625538478774,0.15952527744149,0.361934943934187
143,1,184641,-0.16128814064154,0.164136910742046,0.326455710658428
144,1,184718,-0.192315756091361,0.160294424970926,0.231034960411646
145,1,185296,-0.14204003508566,0.159760737381063,0.374565681405716
146,1,185438,-0.130328637659052,0.159796574253164,0.415284098655757
147,1,185469,-0.145456742079631,0.159990694857606,0.363887294447279
148,1,185503,-0.138735331755797,0.159592877140333,0.385269483783312
149,1,185705,-0.148507925387688,0.161355706167492,0.358004816017781
