SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.31074281616562,0.17088695225302,0.0698485814587981
2,1,1035,0.101732228032482,0.173479196268902,0.557965946299602
3,1,1074,0.386159973078778,0.292589394610478,0.187756502700076
4,1,1470,-0.247916726281225,0.291956108427378,0.39636914016454
5,1,1475,0.00723036916665931,0.215714113089792,0.973280221350129
6,1,1491,-0.0414655199328623,0.188682095152617,0.826182035428663
7,1,21249,0.193350276335814,1.08324134702884,0.858438733901651
8,1,27243,0.221687361560637,0.147311377573819,0.133246667513368
9,1,27272,0.0020935759546159,0.145563754122708,0.988532917240064
10,1,27498,-0.309489046407564,1.32915539540283,0.816015631968474
11,1,27561,0.205907545154584,1.00415497522479,0.837646917138885
12,1,27816,-0.0858756663450367,0.148463657817222,0.563343447553193
13,1,27822,-0.115710148608606,0.148217323798678,0.435514520999986
14,1,27823,-0.0814163913484539,0.151338783386379,0.590933734834005
15,1,27825,-0.0984033827088371,0.14825273205112,0.507280869013958
16,1,27843,-0.0898296741359199,0.142039259582561,0.527516340201909
17,1,27848,-0.0898296741359199,0.142039259582561,0.527516340201909
18,1,28495,-0.0178825123913724,0.14211881949895,0.899939790044408
19,1,28975,-0.0714789153373253,0.141120730189663,0.612815602984796
20,1,29283,0.235108087792188,0.316125973655013,0.457542759135548
21,1,29752,-0.145986393396395,0.329750113973623,0.658240697675223
22,1,29787,0.453858225505138,0.892188150448229,0.611278646537151
23,1,30057,0.0345660230468936,0.289379558477974,0.90498779974989
24,1,30479,0.218302941088299,0.847853742671535,0.796960499419841
25,1,30706,-0.132232880257944,0.145625553900638,0.364480006173258
26,1,31435,-0.0410941358443563,0.140780980986565,0.770533643160661
27,1,35128,-0.0907890217440857,0.194001635402734,0.640087189311397
28,1,35129,-0.139620148816777,0.194416793898614,0.47314068811982
29,1,36146,-0.0406560307409674,0.140055241500599,0.77176814741625
30,1,37255,0.175651539016092,0.282571324936989,0.534594043760844
31,1,37409,0.103642603479248,0.140721226283995,0.461909498421686
32,1,37478,0.0737740268971414,0.14089566469688,0.600880117938849
33,1,39144,0.0618500107876493,0.140268552657615,0.659526385002743
34,1,41499,0.0784713455958442,0.139855644885748,0.575093433740853
35,1,45359,-0.0393500483639562,0.235546588896809,0.867419713184435
36,1,45634,-0.00299848534896774,0.216365084747066,0.988950737300468
37,1,51248,0.000832793768151412,0.140513544431097,0.995274484240394
38,1,51462,-0.0257580365620911,0.140697409735958,0.854845064263467
39,1,52124,-0.0773798466713273,0.140453180734482,0.582030285920994
40,1,52667,-0.108131918892936,0.140170255601948,0.440966576746237
41,1,55470,-0.0604971723620324,0.144070214053246,0.674803374873073
42,1,59265,0.0693849281816452,0.140168946693661,0.620901541083519
43,1,60165,0.0251895737641622,0.140105214702598,0.857420273870464
44,1,62308,-0.246611371150135,0.139340681774312,0.0776162156860954
45,1,62869,-0.273236932370702,0.139182237223117,0.0504124277586424
46,1,65431,-0.287055957103292,0.145352566804173,0.0490589886067491
47,1,65451,-0.259126234188089,0.143419387956023,0.0716491219395388
48,1,65719,-0.148478600581939,0.150041816849361,0.323056548341358
49,1,66841,-0.227525646465298,0.139481195395656,0.103733997759999
50,1,66948,-0.233016914957461,0.14031811471239,0.0976750672367982
51,1,68621,-0.269621051716157,0.139748659907969,0.0544913549842586
52,1,69417,-0.22082948453525,0.139617772255706,0.114620063482142
53,1,69820,-1.14771149024449,0.54484735374016,0.0358678383165979
54,1,69821,-0.630476755060405,0.338515579317999,0.0633667594577978
55,1,70906,-0.170188240383624,0.224890617848832,0.449698395355147
56,1,74327,-0.103428347474917,0.14077435936604,0.463003834981781
57,1,74572,-0.0538665702693388,0.140477626192869,0.701614726291024
58,1,75211,-0.0151888800505823,0.140248418466459,0.91381938760376
59,1,76030,0.0405294444077127,0.14023415799981,0.772741356212987
60,1,80108,-0.0413018488756339,0.140200354333643,0.768479032589957
61,1,81262,-0.0541971787936446,0.140134891935196,0.699174280943837
62,1,81999,-0.0879033213443943,0.140428963574596,0.53174379497737
63,1,82431,-0.101220449963241,0.141069167216848,0.473525650882408
64,1,83284,-0.0158591483803019,0.140142173342731,0.909964302291433
65,1,83613,-0.0178480918489845,0.140126052323002,0.898718748361493
66,1,84112,-0.0723630010615164,0.140091781500647,0.605800785406124
67,1,84701,-0.0813390879432052,0.150008196112288,0.588001536705114
68,1,84858,0.0231907028912265,0.140534826446191,0.869024680474141
69,1,85751,-0.0204372371848229,0.141113711532526,0.884929213073064
70,1,87445,-0.0569782394435894,0.141383696338889,0.687189018803096
71,1,87467,-0.0485442280846401,0.142133055474022,0.732899764647206
72,1,89070,-0.145492615370777,0.141054419955979,0.303029258501869
73,1,89616,-0.0390200960342833,0.140491530307949,0.781374663355425
