SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0787997054080344,0.096972203197288,0.416994559096363
2,1,1035,0.102528559534119,0.0979728586141353,0.296046453861205
3,1,1074,0.100181964148879,0.165738115486401,0.545926549602316
4,1,1470,-0.493584357186036,0.163124825724249,0.00266161947889455
5,1,1475,-0.153703553330578,0.121680084319139,0.207359049216756
6,1,1491,-0.100303388963086,0.106545590584611,0.347137115272479
7,1,21249,0.401330060971627,0.612068590539719,0.512447764596523
8,1,27243,-0.00588138694175178,0.0835490458144365,0.943919591414931
9,1,27272,-0.013561716804786,0.0822917407034949,0.8691953704912
10,1,27498,-0.205038875256061,0.751420243237744,0.785113898792366
11,1,27561,0.263609140950558,0.567562285104893,0.642605593221877
12,1,27816,0.0552903663101463,0.0839225387665302,0.510436889664634
13,1,27822,0.0640254020039964,0.0837981303200459,0.445351814153425
14,1,27823,0.0657035518607392,0.0855234113262285,0.442850976170445
15,1,27825,0.0683214527276796,0.083788519312881,0.415391196483282
16,1,27843,0.0525173729344901,0.0802991433813425,0.513523735598738
17,1,27848,0.0525173729344901,0.0802991433813425,0.513523735598738
18,1,28495,0.0584022861169007,0.0802889303301467,0.467462204138825
19,1,28975,0.0846236420416139,0.0796848017519375,0.288970896453884
20,1,29283,0.31420034533239,0.178079179214705,0.0785318850710827
21,1,29752,-0.09942584931163,0.186401809659422,0.594095641524443
22,1,29787,-0.983999225328292,0.501860595868305,0.050699774595192
23,1,30057,-0.0841575233212666,0.163543533292655,0.607163049870344
24,1,30479,-0.181843351306351,0.479283818944437,0.704614225608835
25,1,30706,0.0434809780049324,0.082393421410558,0.598022523360638
26,1,31435,0.0729859439445312,0.0795056875161056,0.359247481163061
27,1,35128,0.0171829203964315,0.109709582248988,0.875632398389597
28,1,35129,0.0114840390622133,0.109992652453252,0.916905402280213
29,1,36146,0.0586886886115959,0.079128447670201,0.458769029962465
30,1,37255,0.23522180935006,0.159348855971578,0.140796777766875
31,1,37409,0.095614499934271,0.0794554411902234,0.22963857370242
32,1,37478,0.109067295663238,0.0794749648953857,0.170826541487447
33,1,39144,0.0793052474785581,0.0792106763149372,0.317418866417945
34,1,41499,0.0788394230249686,0.0789916596955264,0.318927745740061
35,1,45359,0.105616649870974,0.133053500628853,0.427850472740688
36,1,45634,0.0350682739585819,0.122308407982191,0.77449488994986
37,1,51248,0.0350793046340178,0.079417791581778,0.658972518131741
38,1,51462,0.0290434429145595,0.0795324354366591,0.715197733356571
39,1,52124,0.127909757721608,0.0791474790669524,0.106967332025972
40,1,52667,0.0963618134141353,0.0791464188138446,0.224222247622587
41,1,55470,0.0976225727082074,0.0813049875742876,0.230674230165931
42,1,59265,0.132229672616068,0.0789593790970098,0.094887704049945
43,1,60165,0.0606062550998857,0.0791468002291253,0.444339830978606
44,1,62308,-0.0121608797090464,0.0791227441107205,0.87793696144081
45,1,62869,-0.00547919101919141,0.0791149161267491,0.944824978483166
46,1,65431,0.111011229526212,0.082416685145178,0.178860104165243
47,1,65451,0.10242509483907,0.0812739796846469,0.208413579273328
48,1,65719,0.107258918260899,0.0847520941481128,0.206505080778215
49,1,66841,0.0213473431841844,0.0791445846926556,0.787528748387048
50,1,66948,0.0361093094344673,0.0796153158371884,0.650433398241733
51,1,68621,0.0290773856354824,0.0794076871403389,0.714451263581092
52,1,69417,0.0342450504771401,0.0791915352647822,0.665690630441125
53,1,69820,-0.204619617831614,0.309769566008314,0.509329007433752
54,1,69821,-0.0992745421697441,0.192246164442894,0.605903399173591
55,1,70906,-0.140184809982201,0.127026701039505,0.270524771261722
56,1,74327,-0.0112391244563247,0.0796457659990104,0.88786045786341
57,1,74572,-0.036199958011249,0.0794125940572321,0.648780611216504
58,1,75211,-0.0166725597425091,0.0792861935415918,0.833567917153582
59,1,76030,0.0316945171717516,0.0792732124966748,0.689535544390765
60,1,80108,-0.0308800805531878,0.0792553712922657,0.697046897144501
61,1,81262,-0.0275527199893662,0.0792288720530757,0.728226873352809
62,1,81999,-0.0499364367046253,0.0793914870947725,0.529762535516925
63,1,82431,0.0152089847929634,0.0798078876207672,0.848972087507011
64,1,83284,-0.00845519801487803,0.0792299352060173,0.915073947025126
65,1,83613,-0.00853703845509576,0.0792211794202169,0.914245651760777
66,1,84112,0.0180087515957811,0.07922541521041,0.82031406751105
67,1,84701,-0.03211169673298,0.0848256542529995,0.705241349370863
68,1,84858,0.0111714805804704,0.0794526032370655,0.888261725181758
69,1,85751,-0.00303417203361299,0.0797812447371042,0.969684348684967
70,1,87445,0.0288674825241984,0.0799352954828439,0.718214101138272
71,1,87467,-0.0337343278515614,0.080348543833473,0.67485052954256
72,1,89070,0.00636100414938845,0.0798648831854823,0.936563088042825
73,1,89616,-0.00482736176856608,0.0794355485008308,0.951576137155259
74,1,89679,-0.000722866568943561,0.0794460138757491,0.992745416117094
75,1,89880,0.0147345471789136,0.0794622831129597,0.852999698100425
76,1,91472,-0.0185336099498307,0.0800499352624447,0.817040640451502
77,1,93789,-0.0639089078156172,0.0791581629566541,0.420004419990812
78,1,94351,-0.0839239578303302,0.0793140537593258,0.290723285841372
79,1,99148,-0.0713490208204576,0.0791401538878949,0.367909218329002
80,1,101281,0.420701128079928,0.866240994221925,0.627507484619198
81,1,106011,-0.0983689534040043,0.0824076360858626,0.233401865616746
82,1,106800,-0.0625498239790718,0.0792682063264516,0.430588510155572
83,1,107970,-0.0779272237464839,0.078994223886721,0.324567079302519
84,1,109000,-0.0511175956031491,0.0791957224195472,0.519049062031467
85,1,112549,-0.0563406347221324,0.0790959163837716,0.476744747622785
86,1,112742,-0.0877724056957379,0.0793236730152071,0.269259494742655
87,1,113050,-0.056757998052353,0.0792699009472844,0.474458890346138
88,1,113135,-0.0607930308092388,0.0790592051030878,0.442433748034126
89,1,114076,-0.0592908332573719,0.0790624369122915,0.453799880006232
90,1,114628,-0.0594668336518528,0.0792623957043983,0.45360223251614
91,1,116283,-0.0843961104872235,0.0796401861178077,0.289997626179405
92,1,126880,0.436622725948605,1.49647228198648,0.770635398381948
93,1,127853,-0.0586119916491494,0.0795571091324839,0.461776795903183
94,1,128302,-0.0790223076855315,0.0792008241846284,0.319085966848813
95,1,128704,-0.105360170838194,0.0791930748576939,0.1842382542748
96,1,128911,-0.105081335893987,0.0792029329883427,0.185453828310852
97,1,130267,-0.111465893346125,0.0791404615562731,0.159876095324263
98,1,130271,-0.109416721766373,0.0792430093391736,0.168221901997873
99,1,130613,-0.0445295797445434,0.0801642058952868,0.57891852500897
100,1,132012,-0.120586322079561,0.0797712263753536,0.131517129106197
101,1,133231,-0.129399736517884,0.0791620818016972,0.103020640966902
102,1,137074,-0.132295325070216,0.0790350651178876,0.0950396912530472
103,1,137304,-0.143397277594277,0.0790079017125485,0.0703764744045537
104,1,139686,-0.153109403904444,0.0790611235499764,0.0535926212530091
105,1,149562,-0.0874881539199235,0.0795251091483541,0.272024072042213
106,1,150447,-0.090484075862436,0.0804008372143525,0.261179028814262
107,1,151446,-0.141740804539965,0.16163562316773,0.381128848094698
108,1,154084,-0.0722921678853452,0.0807021137815519,0.370975227493495
109,1,156633,-0.0887005513455594,0.0817652776675233,0.278742015008478
110,1,157269,-0.0840041517547155,0.0792013417187603,0.289578446097114
111,1,160054,-0.0372972201503329,0.0800565093694792,0.641584311562755
112,1,166222,-0.0100113156460531,0.0794870313345591,0.899843962441747
113,1,166416,-0.0135182397073644,0.0793241797276546,0.864779329639155
114,1,167326,-0.0548215606001713,0.0797248467016395,0.492134490037648
115,1,168836,-0.0290291830668665,0.0793851249320844,0.714826371665398
116,1,171200,-0.0203769535865347,0.0795116701594114,0.797886810645822
117,1,171431,-0.0382698553030233,0.0799895785301335,0.632636438357977
118,1,173339,-0.0441704185159217,0.0793584398812311,0.578157640957329
119,1,173845,-0.0394445953657186,0.0792996569568284,0.619208277728239
120,1,175121,-0.0224898347044687,0.0791611087014301,0.776498733131518
121,1,175281,-0.0126817014235236,0.0792345763687468,0.872931169635357
122,1,175315,-0.012049232484076,0.0792099118438055,0.879180979205344
123,1,175523,-0.0186662828730743,0.079655126338623,0.814857860669394
124,1,175541,-0.0124001136309695,0.0793334630348933,0.875882991875353
125,1,175653,-0.0420577210089912,0.0795557671061057,0.597375565193944
126,1,175805,-0.0495361503298054,0.0840473669380486,0.555980900081121
127,1,175818,-0.0503197451828832,0.0821132024436657,0.540396938887919
128,1,175856,-0.0275625390226006,0.0808878407476732,0.73349443230925
129,1,175876,-0.0216921234972491,0.079652954800672,0.785525253289596
130,1,175989,-0.0275673954332593,0.0798751334131284,0.730201343299018
131,1,176001,-0.0282665564794718,0.080290788529572,0.725009116967415
132,1,176451,-0.0145799950171976,0.081266478769974,0.857718946098346
133,1,177692,-0.0119726344308633,0.0792099447471587,0.879943219736974
134,1,178191,-0.0198071875953019,0.0792841506696873,0.802867763367636
135,1,178224,-0.0119726344308633,0.0792099447471587,0.879943219736974
136,1,178960,-0.00682650184389449,0.0798443392968741,0.931914249701377
137,1,179139,-0.0992335801598268,0.158162619705657,0.530792938374825
138,1,179139,0.189236631365388,0.318562202734741,0.552870170205759
139,1,180955,-0.0853894480078756,0.0915823060108203,0.351777792249457
140,1,183802,0.115071596281986,0.0789853814172675,0.14604062180036
141,1,183954,0.0909689346411969,0.0796522227473032,0.254196285197283
142,1,184450,0.114873508405027,0.0788639042641026,0.146114504053702
143,1,184641,0.117159140434636,0.0811632470576911,0.149766540285365
144,1,184718,0.109568655978434,0.0793359330411487,0.168130398678968
145,1,185296,0.104712211567569,0.0790162014825059,0.185962163268399
146,1,185438,0.109949877196202,0.0789997946446607,0.164867098463371
147,1,185469,0.116726549679875,0.0790869257635286,0.140854852368549
148,1,185503,0.100111615328427,0.0789457769206421,0.205595815023815
149,1,185705,0.0920762883463955,0.0798594976011534,0.249699315266537
150,1,185749,0.0882826745073897,0.0798716322323415,0.269779349488895
151,1,185806,0.096778941934303,0.0799508006648923,0.226904170792539
152,1,185879,0.0466631293647925,0.0804653748616057,0.562341457048587
153,1,185916,0.0909338325654894,0.0803213941304146,0.258350464805252
154,1,185941,0.0865978720083583,0.0806860676628405,0.283883479904612
155,1,185954,0.0787502922970194,0.0809451829960394,0.331277018012039
156,1,186055,0.105695225525237,0.0792365138486183,0.183089814721457
157,1,186896,0.0884230053424123,0.0806010076415357,0.273369119954651
158,1,187697,0.0865817792740158,0.164593851003623,0.599195669534725
159,1,189392,-0.0314580082269433,0.165513168790986,0.849368638002302
160,1,189416,-0.0614384178395424,0.16007862971298,0.701356640673079
161,1,190132,-0.042566325078964,0.0795044543269042,0.592713548881183
162,1,190148,-0.0512446431314261,0.0795139507801811,0.519686926988127
163,1,190165,-0.0488474236175723,0.0801299124895902,0.542517090803312
164,1,190169,-0.0512757245023527,0.0800255805285061,0.522106259225367
165,1,190933,-0.0634091219250099,0.0793510290585142,0.424771851250862
166,1,192149,-0.0385024641364807,0.0800458752928029,0.630810962264794
167,1,192302,0.113775647753578,0.105551867230433,0.281808967222902
168,1,192303,0.0589066585084392,0.0954064756279555,0.537350327344684
169,1,192305,0.0999358704811071,0.0990550093158012,0.31371716714397
170,1,192315,0.17279280112625,0.112154584953279,0.12429391018375
171,1,192795,-0.0135924599250749,0.0792691103238043,0.863950629166515
172,1,194020,-0.00975883055415977,0.0834961372528358,0.907023493252107
173,1,194187,-0.0369567074253181,0.0793136995199378,0.641534252323322
174,1,194867,-0.0802282353156493,0.0791798517310188,0.311639271324788
175,1,197325,-0.112015148762811,0.081010737411755,0.167624879802192
176,1,197392,-0.103755913058558,0.0820884020262117,0.207080763188703
177,1,198857,0.177911594672678,0.380101147416726,0.64002781048626
178,1,206666,-0.0527054492320282,0.0891353329968957,0.554699922012856
179,1,206675,0.0417307156535545,0.116082606938945,0.719442355505063
180,1,223051,-0.128150186248238,0.0916384156868435,0.162860966152291
181,1,223059,-0.149163505259352,0.0950889698755496,0.117620062706511
182,2,7366,0.138934384401205,0.114768786609822,0.226874388154207
183,2,8180,0.0183972354925208,0.158337288973758,0.9075679034043
184,2,8187,0.30142811253249,0.163874895545466,0.0666990250905317
185,2,8250,0.199652142796782,0.161873821235725,0.218254183495781
186,2,8253,0.173778317307843,0.161958344389787,0.284012342209595
187,2,8285,0.114632603355383,0.0877376506416379,0.192220144504671
188,2,8302,0.110906086193359,0.0821144779820155,0.177679907494461
189,2,8306,0.110906086193359,0.0821144779820155,0.177679907494461
190,2,8314,0.0843411883214492,0.0805124513712431,0.295560586367363
191,2,8317,0.110758803434691,0.0822655769318389,0.179051417384638
192,2,8328,0.100784624576812,0.0819321246869079,0.219479172897084
193,2,8331,0.0979444285483405,0.0817872088430864,0.231895022010734
194,2,8498,0.109922897582366,0.0803065661467329,0.17193503623909
195,2,8651,0.112868696315997,0.0803705907171995,0.161092937479416
196,2,9418,0.26546879179405,0.204486027029429,0.195057707081481
197,2,9812,0.108281706217059,0.0808685659483162,0.181437506641057
198,2,9932,0.112891675045517,0.0805302852575435,0.161837627238725
199,2,10135,0.0981768553700803,0.080274983344389,0.222142948066831
200,2,11616,0.106651968580828,0.0801587483863043,0.184209344136371
201,2,12133,0.0927789398536658,0.0805276894638732,0.250044400468607
202,2,12194,0.0889525560707863,0.0808524335348123,0.272001638036438
203,2,12359,0.105338572473092,0.0805592719212721,0.191863068413986
204,2,13061,0.102760508664806,0.0805627476764896,0.202959114302041
205,2,14298,0.106658922151983,0.0808037576658193,0.187698758634587
206,2,15222,0.113925248201979,0.0815677524214025,0.163382883704043
207,2,17986,0.100421882854585,0.0801815414087732,0.211241804408806
208,2,19770,0.109699017283469,0.0807041607379014,0.174927693475991
209,2,19836,0.111339368371224,0.0804748947333539,0.167376933832948
210,2,19851,0.115582319800127,0.0806948908990356,0.152932155849915
211,2,21595,0.0935348927246459,0.0804408886887107,0.245705060914437
212,2,22385,0.0896907166968198,0.0805296852749505,0.266140081522547
213,2,23441,0.0817083517356479,0.0813383974178302,0.315802476252402
214,2,24209,0.101190011912621,0.0806041355150439,0.210165860626631
215,2,24341,0.0954912251014151,0.0808152868099326,0.23816043531263
216,2,26815,0.114360999797948,0.0806485420084074,0.157067963880444
217,2,28209,0.102433414685312,0.0807212207838285,0.20528516469144
218,2,28695,0.0487394115524467,0.0844832058320243,0.564366328368248
219,2,35849,1.44744272691796,0.863098920268297,0.0944218629048503
220,2,35850,-0.835270457896582,1.05884991283308,0.430730971317272
221,2,41245,0.0673856266054785,0.0805149496753301,0.403196399428987
222,2,43214,0.0811275078932034,0.0817875541762164,0.321911233441265
223,2,47104,-0.00866274697961761,0.0796169136575383,0.913418693775987
224,2,50915,0.0421257551737252,0.0803692505599398,0.600501325649266
225,2,55834,0.0146324091969098,0.0800252137045475,0.855022656122931
226,2,56422,0.0304063934186349,0.0801557431796669,0.704662433763086
227,2,57715,0.0420684513949753,0.0798764206820947,0.598754097921432
228,2,59046,0.0653439587472755,0.0802366866865777,0.415970586651638
229,2,59191,0.0440444369225458,0.079817770799665,0.581426035451057
230,2,59383,0.0318945283975259,0.0798571438376742,0.689843850739715
231,2,59477,0.0642020063586809,0.0810049697113924,0.428561458363704
232,2,59755,0.504959481979362,0.180173240376474,0.00534851576640021
233,2,60471,0.0340003068468086,0.0799622896957152,0.670946856748567
234,2,60478,0.0345984474882565,0.0800528571102543,0.665863553844051
235,2,60786,0.0284911703448978,0.0799279873431644,0.721708690634855
236,2,61035,0.0350895136739778,0.0799147853739166,0.660867410652313
237,2,61071,0.028932339417175,0.0795590799945639,0.716330698379716
238,2,61675,0.0425545573955378,0.079770920595113,0.594051240541331
239,2,62776,-0.0173111976146415,0.0832897244114797,0.835471307819159
240,2,62939,0.011514639450959,0.079662768424191,0.885154747027041
241,2,63527,0.0307230797049667,0.0799474417205316,0.700994191842926
242,2,63857,0.0139357609743596,0.0799793252225969,0.861775130096538
243,2,65527,0.0433260768225112,0.0796857137418578,0.586982900750047
244,2,67007,0.0658564308231428,0.08770005994131,0.453196270543286
245,2,67023,0.071084883640701,0.181463860732839,0.69549390783605
246,2,67024,0.14230465449729,0.182009241159079,0.43482447311178
247,2,67976,0.0476542273251909,0.0808275134685505,0.555849900794945
248,2,69628,0.00572515884441183,0.0822064188948758,0.94451669186876
249,2,71825,0.0625274496253745,0.158931458741335,0.694243858616277
250,2,72389,0.0451222747863336,0.080332711549071,0.574682039438066
251,2,72392,0.0478739349725287,0.080874960172848,0.554262979308568
