SNP,Chr,Pos,Effect,SE,ERG11_PIS1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.234403151571345,0.101814516167664,0.0219020534954048
2,1,1035,0.167720898956592,0.103313276557629,0.105392153844445
3,1,1074,0.246768200172884,0.174749820075021,0.158794741499752
4,1,1470,-0.352599922406576,0.173600175959074,0.0429933916118264
5,1,1475,0.0764773521861892,0.128817548635831,0.553101456750492
6,1,1491,-0.0159161502597605,0.112735481942462,0.887807192096601
7,1,21249,-0.0476312896141486,0.647223061941173,0.941375674831525
8,1,27243,0.00758224287120157,0.0882943502947084,0.931614781507275
9,1,27272,0.0395560129206658,0.0869437909396928,0.649417145637109
10,1,27498,-0.538077646634833,0.793668306956404,0.498239371777106
11,1,27561,0.21586904292294,0.599873189481382,0.719168674750179
12,1,27816,-0.0325875065628145,0.0887269189258342,0.71363123394155
13,1,27822,-0.0360212718979211,0.0886103414606844,0.6846119155694
14,1,27823,-0.0446787459001476,0.0904254262508284,0.621546440615422
15,1,27825,-0.0390092960609023,0.088606757675163,0.660024101537747
16,1,27843,-0.0292613052577272,0.0848972696829678,0.730549823727107
17,1,27848,-0.0292613052577272,0.0848972696829678,0.730549823727107
18,1,28495,-0.00280635879468993,0.0849127972691352,0.973653480325336
19,1,28975,-0.0377128191683365,0.0843214466506768,0.654968420282423
20,1,29283,0.0896933633594656,0.188961835066704,0.635320057338031
21,1,29752,-0.257189637198244,0.196592846139375,0.191644823989823
22,1,29787,0.753683325591862,0.531735580486065,0.157247314249229
23,1,30057,0.068629850451579,0.17285906954921,0.691586918488789
24,1,30479,0.430525297491742,0.506092034415944,0.395520575166165
25,1,30706,-0.0355658596105661,0.0870871582705205,0.683232167523242
26,1,31435,-0.0300378040650667,0.084106669820605,0.72120087152186
27,1,35128,0.0374848239908472,0.115927976086387,0.746624837556022
28,1,35129,-0.0377065908273218,0.11622473178738,0.745805965732285
29,1,36146,-0.0213321945129901,0.0836803933746091,0.7989297541443
30,1,37255,0.121455608620206,0.168795121382177,0.472281565128593
31,1,37409,0.0229539126652199,0.0841317153954479,0.785141086573614
32,1,37478,0.00522418158666865,0.0842124570204057,0.950569484670535
33,1,39144,-0.0507292045163671,0.0837851368510918,0.545257259851885
34,1,41499,-0.0358662105828577,0.0835743100712688,0.668073289702133
35,1,45359,-0.344707325511174,0.139535401609972,0.0139683669301929
36,1,45634,-0.0222196951065219,0.129265196772201,0.863620680780075
37,1,51248,-0.0383288676685895,0.083927142686012,0.648173213792749
38,1,51462,-0.0455502852246603,0.0840308062103083,0.588114699240594
39,1,52124,-0.00239132481674495,0.0839518364434106,0.977291838916374
40,1,52667,-0.0644613189985591,0.0837471394092978,0.441984507613471
41,1,55470,-0.0173519771780573,0.0860934565770138,0.840386071672566
42,1,59265,0.0841556390441801,0.0836552769059097,0.315113661843229
43,1,60165,0.0880629476227642,0.0835804770389862,0.292772725129945
44,1,62308,0.0316386372064354,0.0836027761494338,0.705331223098412
45,1,62869,0.0495536468497334,0.0835676212075753,0.553576484479256
46,1,65431,0.0385049000125127,0.0872974582388244,0.659427282188965
47,1,65451,0.0827951219321897,0.0859704964598838,0.336174472755443
48,1,65719,0.0164844640752978,0.0897647079650628,0.854400680535919
49,1,66841,0.0509571247792191,0.0836046551765425,0.542584475481697
50,1,66948,0.0381376335199156,0.0841375151370237,0.650627508680808
51,1,68621,-0.0778443372416129,0.0838316768102483,0.353741798264487
52,1,69417,-0.0317344210152492,0.0836947567997651,0.704790664759869
53,1,69820,-0.495627931752782,0.326502886526725,0.129912115260895
54,1,69821,-0.0325010838175963,0.203235156359775,0.87303665436034
55,1,70906,-0.224173340906209,0.133942850316852,0.0950853876214989
56,1,74327,-0.0023618360193457,0.0841719458759755,0.977630425983285
57,1,74572,-0.0174719714173707,0.0839427960587788,0.835238596613808
58,1,75211,-0.00772890132353582,0.0837939075602017,0.926562038595409
59,1,76030,-0.0108894277649974,0.0837929128752109,0.896674919267461
60,1,80108,-0.111363173714932,0.0835651584612928,0.183505986124485
61,1,81262,-0.0472082644032513,0.0837057304473441,0.573126629476453
62,1,81999,-0.1042500563479,0.0837643722083131,0.214118014628567
63,1,82431,-0.143382164254343,0.0839993821412783,0.0887120117104507
64,1,83284,-0.115198469225128,0.0835067732472021,0.168610666611188
65,1,83613,-0.0604099183065838,0.0836605762741708,0.470721220963755
66,1,84112,-0.077234426078805,0.0836305968683567,0.356367745300982
67,1,84701,-0.0215814949814293,0.0896546094485367,0.80991328691917
68,1,84858,0.0106655733605462,0.0839659635878085,0.898994849980203
69,1,85751,-0.0230656544321197,0.0843040741140149,0.784551502158771
70,1,87445,-0.0272543806283782,0.0844787908411583,0.747175538536875
71,1,87467,-0.0470016206879145,0.0848967099135437,0.580180527666894
72,1,89070,-0.0300564090161731,0.0843868252198504,0.721922895094306
73,1,89616,0.00879688155818248,0.0839466412420628,0.916600892858178
74,1,89679,0.0133572220296645,0.0839555674503955,0.873682094765407
75,1,89880,0.00319886858264881,0.0839796780642801,0.969636671896446
76,1,91472,0.0230660896418074,0.0845943068203263,0.785268510656612
77,1,93789,0.0165653417208666,0.0837269241410071,0.843276590078717
78,1,94351,-0.0242216285936638,0.083942033797691,0.773093714736735
79,1,99148,-0.0570070332019081,0.0836765735185544,0.496142095892069
80,1,101281,0.560835249066209,0.91526285688332,0.540430472883375
81,1,106011,-0.0782282790053617,0.0871646122561036,0.370075856982492
82,1,106800,-0.0750499060955732,0.0837493037564559,0.370796301469735
83,1,107970,-0.0333120780471734,0.083577304596397,0.690445125735126
84,1,109000,0.0103244476516237,0.0837416307158734,0.90194817354976
85,1,112549,-0.00539884910902921,0.0836481421464845,0.948574907160419
86,1,112742,0.0241938326857933,0.0839646570838446,0.77340634356325
87,1,113050,0.00285026800255112,0.0838331243829244,0.972896920937859
88,1,113135,-0.00658038963614416,0.0836190003304051,0.937319884404901
89,1,114076,0.0389837944293364,0.0835939871151069,0.641254884087206
90,1,114628,0.055465455351583,0.0837792811275463,0.508375860708062
91,1,116283,0.0592667129578135,0.0842384969402526,0.482171538450845
92,1,126880,-3.07262482974465,1.57318550570706,0.0515947922492243
93,1,127853,0.0201294054784861,0.084133764113036,0.811046876379009
94,1,128302,0.0162544840035757,0.0838129236663557,0.846336230900579
95,1,128704,0.0390679125572684,0.0838750513598562,0.641655194497124
96,1,128911,0.0493918346895221,0.0838689179025479,0.556293588683684
97,1,130267,-0.0801980698166924,0.0837616420777708,0.338992517879932
98,1,130271,-0.0801881896377203,0.083861340950449,0.339625725100405
99,1,130613,-0.0469419911008303,0.0847177368338213,0.579862111003409
100,1,132012,-0.0909768017435935,0.0844359402518599,0.282008171079733
101,1,133231,-0.0562981209962186,0.0839210530081807,0.502757189843946
102,1,137074,-0.0857225275787244,0.0837308857586521,0.306637326862046
103,1,137304,-0.0747772938613122,0.0837897773671284,0.37276544315039
104,1,139686,-0.038622031249137,0.0839693271321377,0.645832375659705
105,1,149562,-0.099047614441394,0.0840208826600859,0.239253794513842
106,1,150447,-0.10142078499757,0.0849485805672841,0.233315669760293
107,1,151446,-0.22576957680349,0.170579793448601,0.186511623842551
108,1,154084,-0.0619791544624034,0.0853191458009071,0.468051103123631
109,1,156633,-0.111025229061971,0.0863515246311297,0.1993781408666
110,1,157269,-0.110890116711677,0.0836252422793674,0.185685007112511
111,1,160054,-0.0767631684937695,0.0845310651794439,0.364441747133271
112,1,166222,-0.101727681210722,0.0838291290647921,0.225745341509047
113,1,166416,-0.0802689212594841,0.0837243295034302,0.338351590136765
114,1,167326,-0.0999741117015514,0.0841415637362621,0.235566951347721
115,1,168836,-0.109496514613739,0.0837074772915313,0.191695550534923
116,1,171200,-0.128319469383462,0.0837577759412774,0.126410577888052
117,1,171431,-0.200443680952727,0.0838847135151802,0.0173949193137771
118,1,173339,-0.184218894798352,0.0833279317929913,0.0276924059887823
119,1,173845,-0.180152112044943,0.0832831066994831,0.0312019866501158
120,1,175121,-0.167920744865735,0.0831883098911129,0.0442885643323525
121,1,175281,-0.183862469691509,0.0831643745042004,0.0276880658121813
122,1,175315,-0.180233032882376,0.083160343342384,0.0308804680473449
123,1,175523,-0.174540863800985,0.0836719700512693,0.0376949261595155
124,1,175541,-0.182558726018363,0.0832775857813405,0.0290196213010056
125,1,175653,-0.180539408232288,0.0835571149956231,0.031393055111773
126,1,175805,-0.223454331574764,0.0880655043211264,0.0115987369009982
127,1,175818,-0.220981735076607,0.0860230538254171,0.010613494954179
128,1,175856,-0.18796681909597,0.0849089879590982,0.0274850870199919
129,1,175876,-0.168069493885025,0.0837094945285555,0.0454292486391532
130,1,175989,-0.173646865086567,0.0839188926224781,0.0392525256071706
131,1,176001,-0.181368411621126,0.0843154185264553,0.032148861214422
132,1,176451,-0.191099716698236,0.0852819542187244,0.0256604424855688
133,1,177692,-0.16912032211963,0.0832264418103052,0.0428969258998117
134,1,178191,-0.161282514652573,0.0833540619416738,0.0538000769032821
135,1,178224,-0.16912032211963,0.0832264418103052,0.0428969258998117
136,1,178960,-0.188895104009428,0.0837792943445792,0.0247660810039857
137,1,179139,-0.301986991189498,0.16646529223991,0.0705090527238851
138,1,179139,-0.360083968930429,0.336279147876475,0.284995947394759
139,1,180955,-0.138446556485101,0.096622730127069,0.15278370380335
140,1,183802,-0.163788176910705,0.0832672457062331,0.0499639723216693
141,1,183954,-0.142195882879173,0.0839915679728037,0.0913419054090113
142,1,184450,-0.114492985663881,0.0833710730706318,0.170532612946358
143,1,184641,-0.116010148200528,0.0858042398987112,0.177230412943598
144,1,184718,-0.155163096089951,0.0836618189989645,0.0644804370728948
145,1,185296,-0.104550653817932,0.0835266404496978,0.211506429272578
146,1,185438,-0.090400777062424,0.0835773651637711,0.280150049408366
147,1,185469,-0.0968895524627849,0.0836778147736026,0.247692486192795
148,1,185503,-0.104320009801383,0.083435189253252,0.212013820884084
149,1,185705,-0.101740909007894,0.0843807213489764,0.228726700935219
150,1,185749,-0.110412989570251,0.0843498322042222,0.19138960036091
151,1,185806,-0.124001665343503,0.0844095735043903,0.142710519551639
152,1,185879,-0.0771414226211911,0.0849771933908399,0.364608630471587
153,1,185916,-0.0509718430744513,0.0849943451793275,0.549085168210929
154,1,185941,-0.0782877349429698,0.0853063630809792,0.359389736064699
155,1,185954,-0.0920834944620022,0.0855171671924495,0.282312227448823
156,1,186055,-0.0896874149416193,0.0838121156905203,0.285305065367303
157,1,186896,-0.108527244977235,0.0851284969959061,0.203195909935889
158,1,187697,-0.299823981304476,0.173277709706005,0.0844490522801857
159,1,189392,-0.134110693454893,0.174777609878214,0.44340304476119
160,1,189416,-0.0696075385195183,0.169165865387797,0.680973918442382
161,1,190132,-0.0221001228678336,0.0840462034506446,0.792740930344835
162,1,190148,-0.0272552416422414,0.0840672695139967,0.745972941171354
163,1,190165,-0.0404570390614875,0.0846985059942983,0.633188262028558
164,1,190169,-0.0223512570830928,0.0846118561992265,0.791809063782126
165,1,190933,-0.136647813526235,0.0836182963636484,0.103111357635469
166,1,192149,-0.0173411636834347,0.0846151851637611,0.837735944550568
167,1,192302,0.0252888622417045,0.111722559701182,0.82105701601906
168,1,192303,-0.0154008332215012,0.10087668528781,0.87874582681504
169,1,192305,-0.00602217160238361,0.104831683038535,0.954222342330044
170,1,192315,0.0814743256788111,0.118843731822719,0.493441547962947
171,1,192795,-0.0123068012016296,0.0837725438652965,0.883289026547606
172,1,194020,0.0096949881347867,0.0882389375783475,0.912573327365563
173,1,194187,0.00133801445564663,0.0838444802349757,0.987276683481801
174,1,194867,0.0157091574981433,0.0837947102085719,0.851398325809867
175,1,197325,-0.0145735128675083,0.0858401960455889,0.865284400449316
176,1,197392,-0.0588184047098296,0.0868907501371893,0.498897733286023
177,1,198857,-0.196533800721782,0.401679440232657,0.624947208502309
178,1,206666,0.071148509280162,0.0941687702532812,0.45042737412391
179,1,206675,0.0381586117124568,0.122681772331397,0.755955827986041
180,1,223051,0.00908315631107137,0.0971101828765222,0.925531975446984
181,1,223059,-0.113147588839643,0.100659705904473,0.261751210016771
182,2,7366,0.0069144384269304,0.121538623259322,0.954664312512084
183,2,8180,-0.226492484919094,0.166899293334834,0.175628976197985
184,2,8187,0.0777306279738674,0.173961796965846,0.655274812510211
185,2,8250,-0.039538088845875,0.171423586335429,0.817723783780572
186,2,8253,-0.0478232143890995,0.171417605656391,0.780418482114288
187,2,8285,-0.0730527959314486,0.0928637281964042,0.432004839392412
188,2,8302,-0.0150010554769376,0.0869988710965982,0.863199748540366
189,2,8306,-0.0150010554769376,0.0869988710965982,0.863199748540366
190,2,8314,0.00222515577253696,0.0852176468399932,0.979183204244085
191,2,8317,-0.0217449592181256,0.0871535290310923,0.803117796570566
192,2,8328,-0.0370835774385525,0.0867488168829533,0.669288774049257
193,2,8331,-0.0371574264325125,0.0865855568000044,0.668082284993199
194,2,8498,-0.0487918180599837,0.0850532881624394,0.566562017347128
195,2,8651,-0.0564170518049607,0.0851196493892954,0.507893082216766
196,2,9418,0.0427576848554754,0.21660419946234,0.843628086836914
197,2,9812,-0.0590258217632491,0.0856210583160331,0.491034298907308
198,2,9932,-0.065920675469921,0.0852688357417129,0.439985147322333
199,2,10135,-0.0576454793647029,0.0849587821837563,0.497892227878166
200,2,11616,-0.0591614950940862,0.0848655327324409,0.486186284021697
201,2,12133,-0.044381609549173,0.085228811644885,0.602877989778335
202,2,12194,-0.0645185942963522,0.0855223237643592,0.451108152759393
203,2,12359,-0.0490590827215639,0.0853010347839797,0.565570573471529
204,2,13061,-0.0687910645820538,0.0852561260790939,0.420281612141958
205,2,14298,-0.0604010270187718,0.0855435271674765,0.480600829545954
206,2,15222,-0.0765565229169822,0.0863425824258809,0.375865580514556
207,2,17986,-0.0537805377004669,0.0848756754232588,0.526726780126417
208,2,19770,-0.0619918973645347,0.0854474078800544,0.468627443389454
209,2,19836,-0.0524400064358328,0.0852304706147299,0.53877089659718
210,2,19851,-0.0555795413346409,0.0854746606787065,0.515956402129795
211,2,21595,-0.031084645898803,0.0851565271320929,0.715307974418942
212,2,22385,-0.0357146342378674,0.0852319954315069,0.675450169148597
213,2,23441,-0.0307794154603469,0.0860656255665749,0.720835989610604
214,2,24209,-0.013033155596375,0.0853695951369271,0.878747781580217
215,2,24341,-0.0066823690449842,0.0855736066998101,0.937801392987379
216,2,26815,-0.00712868613454187,0.085470956290656,0.933576965523491
217,2,28209,-0.00364555373263398,0.0855003385957452,0.966014300734913
218,2,28695,-0.0372062290401192,0.0893019994824242,0.67719952462512
219,2,35849,-0.581582161435864,0.915226176273709,0.525545474080307
220,2,35850,-0.310856650029326,1.11985650373462,0.781492565736919
221,2,41245,-0.0725902528882366,0.0850849226226891,0.394154307670405
