SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,-0.0304285216085514,0.0710187508877844,0.668579333031038
2,1,1035,-0.077117213935435,0.0716969633498227,0.282841029100079
3,1,1074,0.0787765288488034,0.121288756595892,0.516440395493772
4,1,1470,-0.310560212508102,0.119789112620788,0.0099224938366849
5,1,1475,-0.0319936559461933,0.0892385748017914,0.720169840885312
6,1,1491,-0.0458060103348341,0.0780370753585238,0.557594005428949
7,1,21249,0.443092107140019,0.447605366250161,0.322892794607571
8,1,27243,0.0131497552525663,0.0611433092800887,0.82984122694406
9,1,27272,-0.00519445922118233,0.0602283863909012,0.931319738498635
10,1,27498,0.622662894669331,0.548999150937836,0.257489401745808
11,1,27561,0.142233640909699,0.41543869302522,0.732276409956178
12,1,27816,0.0435649380803169,0.0614142262947749,0.478567922108077
13,1,27822,0.0257656609664961,0.0613645506578757,0.674829587455148
14,1,27823,0.0320075373047259,0.0626209968888788,0.609578813345509
15,1,27825,0.0274203663298999,0.0613625192218216,0.655251224489325
16,1,27843,0.0540530953558692,0.058733561836436,0.358039167751778
17,1,27848,0.0540530953558692,0.058733561836436,0.358039167751778
18,1,28495,0.0888652037180579,0.0586144092222363,0.130389455297812
19,1,28975,0.0918018394876226,0.0582071363641192,0.115654917449447
20,1,29283,0.0818944295716841,0.130831311984218,0.531749393382113
21,1,29752,-0.211471781048377,0.136011588509396,0.120888085032344
22,1,29787,-0.300012589740024,0.368945001911659,0.416672461477625
23,1,30057,0.277318956283818,0.118823948591859,0.0201634884228082
24,1,30479,-0.0970485492436843,0.350806049441771,0.782215033656731
25,1,30706,0.0739284108142105,0.0601964382290502,0.220220391316826
26,1,31435,0.0743601243392757,0.0581224999909735,0.20160743101097
27,1,35128,-0.0591962629436154,0.0802339004521178,0.46112849475821
28,1,35129,-0.0572712997747811,0.080443629431271,0.476970157313693
29,1,36146,0.0485484608673154,0.0578990654737843,0.402316450146667
30,1,37255,0.147661891976228,0.116717437638442,0.206661798845066
31,1,37409,0.0893673647375727,0.0580755992615538,0.124746341036025
32,1,37478,0.0882010116984028,0.058130904765087,0.130090357135984
33,1,39144,-0.0300484518849669,0.0580319882499121,0.604928312367251
34,1,41499,-0.014602300950469,0.0578877759712077,0.800993180028829
35,1,45359,-0.03579711382665,0.0974458655638299,0.71357522723054
36,1,45634,0.0921921413630793,0.0893894742922222,0.303081208542723
37,1,51248,0.00869673921381058,0.0581375698900696,0.8811743386879
38,1,51462,0.0145667022120678,0.0582130873488824,0.802554504176524
39,1,52124,-0.0174361464958822,0.0581320053591876,0.764399035679649
40,1,52667,-0.0465844716454102,0.057993257542177,0.422356963698174
41,1,55470,-0.0811340751729528,0.0594693365623897,0.173341998622238
42,1,59265,-0.0941397135036469,0.0578001837798614,0.104266588542456
43,1,60165,-0.0602468523933258,0.0578843614385248,0.298674218745746
44,1,62308,-0.107494859009108,0.0576260284760456,0.0629565329875847
45,1,62869,-0.102361205115078,0.0576451971808195,0.0766420195454602
46,1,65431,-0.0949278791610608,0.0602615164458944,0.116090964903094
47,1,65451,-0.0657347872880228,0.0595127427693549,0.270107031892376
48,1,65719,-0.0478429831782573,0.062115742304767,0.441682676628336
49,1,66841,-0.0830341383222568,0.0577605419794941,0.151445295396765
50,1,66948,-0.0901401810646535,0.0580870946137229,0.12160355570503
51,1,68621,-0.102153953798752,0.0578721459733476,0.0784004263532482
52,1,69417,-0.0843896193937587,0.0577988508659386,0.145163778530811
53,1,69820,-0.304694132622974,0.226270134792004,0.178974800793328
54,1,69821,-0.260803062581704,0.14006581691223,0.0634333391604061
55,1,70906,-0.0289724455037605,0.0931142652466023,0.755870727825025
56,1,74327,-0.077107314403221,0.0581471937954636,0.185673524974011
57,1,74572,-0.0455499530654793,0.058086080136366,0.433460274316789
58,1,75211,-0.0478481761463659,0.0579747657048273,0.409743002999185
59,1,76030,-0.0176095431483715,0.0580231047760402,0.761693801790028
60,1,80108,-0.0519269586312575,0.0579510855599824,0.370837716206204
61,1,81262,-0.107519265711889,0.0577119863605429,0.0632881402633792
62,1,81999,-0.0926016998230728,0.0579273538527809,0.110807886682131
63,1,82431,-0.0662499217839252,0.0583053282825736,0.256619212380415
64,1,83284,-0.0775856444512863,0.0578395769070706,0.180655004256273
65,1,83613,-0.0857945206314657,0.0578003141021552,0.138614768085068
66,1,84112,-0.0783379646304172,0.0578367041717209,0.176453435512554
67,1,84701,-0.103798338217804,0.0618475373578436,0.0941747707794898
68,1,84858,-0.0774105227891505,0.0580043117001185,0.182878941866008
69,1,85751,-0.0936219753228793,0.0581764571580981,0.108449901849255
70,1,87445,-0.0592436797415658,0.0584278786211568,0.311295106565418
71,1,87467,-0.07377303621328,0.0586880140024807,0.209571129424028
72,1,89070,-0.0670495755785604,0.0583420460334531,0.251231129761832
73,1,89616,-0.0692169290415248,0.0580198080870139,0.233675337130467
74,1,89679,-0.0705345695753677,0.0580226898483113,0.224935318263267
75,1,89880,-0.0714833441489958,0.05803416444713,0.218863912246472
76,1,91472,-0.0547590182357023,0.0585179110018079,0.35003386300389
77,1,93789,-0.0204366331113402,0.0579765986806165,0.724675209248995
78,1,94351,-0.0256427905232656,0.0581233906077904,0.659353864539673
79,1,99148,-0.00113840136560078,0.057986769911261,0.98434795807307
80,1,101281,-0.384373525056067,0.633855900476889,0.544635471901893
81,1,106011,0.0271093873902514,0.060415898368289,0.653914163880434
82,1,106800,0.0223346550733881,0.0580528492134152,0.700669373666486
83,1,107970,-0.010199810759467,0.0578904476575412,0.860244451874497
84,1,109000,-0.00697367644802105,0.0579938323341523,0.904354640116606
85,1,112549,0.0172847545666913,0.0579220639669011,0.765562786246754
86,1,112742,0.0225253578839383,0.0581427029342567,0.698682446359192
87,1,113050,0.0114945634540395,0.0580540053083606,0.843160781357935
