SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.111563347661665,0.193340218766054,0.564286150191312
2,1,1035,0.151004518470377,0.195382267454649,0.440118243884985
3,1,1074,0.269802211481103,0.330149361144947,0.414358156837545
4,1,1470,-0.0276024730190647,0.329268199542456,0.933239307565929
5,1,1475,0.103486851100771,0.242974738320934,0.670428560020978
6,1,1491,0.168239085875908,0.212406720889551,0.428857030203054
7,1,21249,-1.29767019201264,1.21854549671926,0.287633797884565
8,1,27243,-0.201328929729221,0.166156419042051,0.226444154789102
9,1,27272,-0.0459949664639907,0.163982845847512,0.779268627282925
10,1,27498,0.0860203166136011,1.4976161420796,0.954228663976769
11,1,27561,1.14421549841386,1.12976984327562,0.31185589369676
12,1,27816,0.102670934595662,0.167258285408798,0.539712050175215
13,1,27822,0.103869061706594,0.167043381016126,0.534468908807213
14,1,27823,0.104106605240333,0.170487434992208,0.541830276032592
15,1,27825,0.125071595225993,0.167002215816463,0.454403095074143
16,1,27843,0.0917117106858053,0.160046371754676,0.566987783088607
17,1,27848,0.0917117106858053,0.160046371754676,0.566987783088607
18,1,28495,0.0439462507692419,0.160106301149289,0.783875021523919
19,1,28975,0.0749997531646453,0.159002952249712,0.6374410556623
20,1,29283,-0.551700594588446,0.355234309762729,0.121304594314284
21,1,29752,-0.157910075504565,0.371524812877696,0.671072035940095
22,1,29787,1.64937748144393,1.00172303414299,0.100542476376816
23,1,30057,0.153649380714108,0.32593680328946,0.637640258742653
24,1,30479,1.6767134781681,0.951156397949562,0.0787968344697972
25,1,30706,-0.0234021789729112,0.164257478460258,0.886788056699772
26,1,31435,0.0109002027065239,0.158630584684876,0.945255875697285
27,1,35128,0.620966884798648,0.216129484619846,0.00431021189387475
28,1,35129,0.229632889829179,0.21886085754397,0.294795303358787
29,1,36146,-0.09802409390266,0.157727408937663,0.534686379746984
30,1,37255,-0.0853647283843477,0.31850401211934,0.788842200100812
31,1,37409,-0.0229394160710305,0.158662252660973,0.885124861053837
32,1,37478,-0.047646958455411,0.158783096365927,0.764295996894823
33,1,39144,-0.0164208887544396,0.158076270546085,0.917323944231019
34,1,41499,-0.0162699856068577,0.157637832988932,0.917853981861099
35,1,45359,-0.293542505791046,0.264931466712953,0.268618726056562
36,1,45634,-0.19818561892458,0.24354193650896,0.41632882708171
37,1,51248,-0.2640897204028,0.157685963787631,0.094862504386412
38,1,51462,-0.251524214505864,0.157959592803469,0.112205017094585
39,1,52124,-0.189417853449697,0.157989860167118,0.231361654170165
40,1,52667,-0.252583972118096,0.157484717495444,0.109638472164541
41,1,55470,-0.276941109272309,0.161688401961404,0.0876260479708679
42,1,59265,-0.0752961882889756,0.157926908835616,0.633814711746835
43,1,60165,-0.063202984139468,0.157822524356151,0.689053573115315
44,1,62308,-0.106771148994632,0.157582325071289,0.498495876639555
45,1,62869,-0.120663077543645,0.157534102192429,0.444218544550894
46,1,65431,-0.137063652445825,0.164503658941806,0.405298057555691
47,1,65451,-0.121532607367495,0.16220158906546,0.454194149446345
48,1,65719,-0.0600164906179401,0.169250505742309,0.723099862851291
49,1,66841,-0.0689146381122954,0.157696611075308,0.662372948037153
50,1,66948,-0.129066424016899,0.158558587201809,0.416194658386173
51,1,68621,-0.207609598753985,0.15789119522902,0.189400337368814
52,1,69417,-0.22555407386988,0.157401221711865,0.152746268310553
53,1,69820,-1.16582317286226,0.614580118930994,0.0586515295968256
54,1,69821,-0.658597123087055,0.381655391431051,0.0852885763659861
55,1,70906,-0.155659271447234,0.253445659747953,0.539497174229514
56,1,74327,-0.101509521268491,0.158634286404146,0.522654987576329
57,1,74572,-0.0680255228525977,0.158262274946597,0.667583179007966
58,1,75211,-0.0674440906745602,0.157974332012913,0.66969007865657
59,1,76030,-0.0389526756699525,0.158001509785646,0.805412524262697
60,1,80108,-0.053290114192653,0.15795228590994,0.736030158805841
61,1,81262,-0.030943678345419,0.157909438256656,0.844755494393341
62,1,81999,-0.0955064872783155,0.158222048855291,0.546481912369302
63,1,82431,-0.158097768791921,0.158830307147399,0.32022945122014
64,1,83284,-0.0999215377581766,0.157806056606441,0.527018243293666
65,1,83613,-0.0486088958284609,0.157857049061207,0.75831733121798
66,1,84112,-0.0421715915488769,0.157879693418483,0.789538759738203
67,1,84701,-0.0746609210304405,0.169032116781422,0.658979178100927
68,1,84858,0.0786667053275725,0.158285910082731,0.619504634716155
69,1,85751,0.0775696011098487,0.158938488357913,0.625818889036339
70,1,87445,0.108776370672889,0.159222976215001,0.494947518416469
71,1,87467,0.0597611536080407,0.160130703184808,0.7092218604249
72,1,89070,0.0984112591223219,0.159073672819368,0.536544576337759
73,1,89616,0.123809893432169,0.158166469391528,0.434279844148665
74,1,89679,0.123404887810061,0.158187429671343,0.435844084589002
75,1,89880,0.121706621091021,0.158231306125624,0.44230730571606
76,1,91472,0.141101273179754,0.159362487025269,0.376537814005962
77,1,93789,0.200311869571443,0.157535289887823,0.204374985290279
78,1,94351,0.130093838626071,0.158159704084059,0.411320749279842
79,1,99148,0.142439946871571,0.157713535765177,0.367058921228479
80,1,101281,2.1456471363854,1.72308166463224,0.213870162954593
81,1,106011,0.117438190310186,0.164438131516075,0.475588729672535
82,1,106800,0.0599969162128023,0.158076380108392,0.704512279149403
83,1,107970,0.118951129530013,0.157513025107263,0.450642861721362
84,1,109000,0.114743125738161,0.157799891569393,0.467620159724805
85,1,112549,-0.031731780793489,0.15773022101622,0.840675607566234
86,1,112742,-0.0103855251193214,0.158352850350284,0.9477455922428
87,1,113050,0.0095082461096293,0.158086608648478,0.952073546014007
88,1,113135,-0.0164506138097879,0.157682330581461,0.916968652271207
89,1,114076,0.0877810717370642,0.157615530184599,0.577927077367299
90,1,114628,0.154091383322997,0.15787078510707,0.329703057271461
91,1,116283,0.121586521408734,0.158831141168695,0.444480575697957
92,1,126880,-2.79043338951348,2.97889906282718,0.349536272412517
93,1,127853,0.184093803597259,0.158364118270557,0.245829214898932
94,1,128302,0.215654989068068,0.157640162760402,0.172175810737233
95,1,128704,0.21285643549559,0.157808677433669,0.178257517583559
96,1,128911,0.311729878091472,0.157360052100515,0.0483672592383578
97,1,130267,0.165410964355219,0.157912098128453,0.295591425534183
