SNP,Chr,Pos,Effect,SE,HNM1_TPO1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.152518553959952,0.071814800658672,0.0343838370540466
2,1,1035,0.117139377863835,0.0727962989501976,0.108479813193012
3,1,1074,-0.0315093746723942,0.123459597184287,0.798701717311291
4,1,1470,-0.181944353447922,0.122644627364861,0.138831625363122
5,1,1475,-0.00475532550875357,0.0908061008480159,0.958265166642005
6,1,1491,-0.0207345055691086,0.079424765640545,0.794199674230532
7,1,21249,0.719991693692429,0.454405310760996,0.113982167726379
8,1,27243,-0.0483979270827876,0.0621569639849296,0.43671316228848
9,1,27272,-0.0661920933757227,0.0611746986452949,0.279983347522706
10,1,27498,-0.286236612527171,0.55935245037074,0.609160973869953
11,1,27561,0.306223340625646,0.422416657990699,0.46897401418096
12,1,27816,0.00286256674566443,0.0625262020513122,0.9635099935851
13,1,27822,-0.00566478766266593,0.0624461911116501,0.927770739470461
14,1,27823,0.000636090650307175,0.0637331819982991,0.992042462983471
15,1,27825,-0.00681261231817215,0.0624458662562263,0.913188106551717
16,1,27843,0.039889212406695,0.059788563890864,0.505098614301542
17,1,27848,0.039889212406695,0.059788563890864,0.505098614301542
18,1,28495,0.0476372562233359,0.0597734652675903,0.426008064751987
19,1,28975,0.0203615334466649,0.0594174229068619,0.732038477253764
20,1,29283,-0.134624240755281,0.132986680949345,0.312081442056701
21,1,29752,-0.20945942052583,0.138400778471235,0.131066118225064
22,1,29787,-0.376537310484852,0.375175356043431,0.316244366250518
23,1,30057,0.143357594246431,0.121579542994372,0.239142146030687
24,1,30479,-0.109289952181471,0.35689585660411,0.759614893334845
25,1,30706,0.0546881525736912,0.061304546891945,0.37296129786306
26,1,31435,0.0449725602788123,0.0592215000765867,0.448122615298649
27,1,35128,-0.0346799828519644,0.0816707688324272,0.671364001275059
28,1,35129,-0.025673907084836,0.0818894222456005,0.75407140018661
29,1,36146,0.0354189679204154,0.0589340907028116,0.548230441552253
30,1,37255,0.0860692321495966,0.118927193100059,0.469720865391804
31,1,37409,0.0857143790802561,0.0591072461389229,0.147904578297456
32,1,37478,0.0790077011909275,0.0591848045286314,0.182758830910161
33,1,39144,0.016949558364393,0.0590563610935963,0.774275750412581
34,1,41499,0.0207710563708234,0.0588890465355061,0.724512540145289
35,1,45359,-0.0415145323198813,0.0991342212309791,0.675638216343852
36,1,45634,-0.0889870371674775,0.0909571343355976,0.328576004194008
37,1,51248,0.036204859771531,0.0591187290123854,0.540661272441189
38,1,51462,0.0385745621855677,0.0591947395362268,0.51504763539084
39,1,52124,0.00931912954778181,0.0591480463607989,0.874896760755016
40,1,52667,0.00204443886167122,0.0590552297518955,0.972403038711459
41,1,55470,-0.0212948225750158,0.0606518831723253,0.725723441525333
42,1,59265,0.0157526118788132,0.0590195829218198,0.789698289238862
43,1,60165,0.0226983085089693,0.0589685600696566,0.700526861153666
44,1,62308,0.0272306395631918,0.058898238421095,0.644126880803287
45,1,62869,0.0127852037343855,0.0589047379366967,0.828295691296627
46,1,65431,0.0949917955138393,0.0613161417679287,0.122226440674936
47,1,65451,0.100637035131291,0.0604148891705671,0.0966472618171899
48,1,65719,0.0560537752795996,0.0631782580833806,0.375558062819993
49,1,66841,0.0729870578244441,0.0588082646860727,0.215392179872353
50,1,66948,0.0547918887915758,0.0592263768037895,0.355532120705966
51,1,68621,0.0736744546224819,0.0590073413063868,0.212651933507072
52,1,69417,0.0392792392449998,0.0589438707574092,0.505601104108673
53,1,69820,-0.491987382141911,0.229303859779412,0.032588962229201
54,1,69821,-0.22559527287051,0.142694562883984,0.114781342196988
55,1,70906,-0.0142153540685293,0.0947429612102195,0.880817748150268
56,1,74327,-0.0535770931555115,0.0592366089183003,0.366368830043553
57,1,74572,-0.010033142546105,0.0591449069444747,0.865393087148361
58,1,75211,-0.00461847186786243,0.0590389856064875,0.937691415447479
59,1,76030,0.0114274496758609,0.0590363643311796,0.846626830909507
60,1,80108,-0.0227723169587621,0.0590130923381095,0.699813670672255
61,1,81262,-0.0437744546650577,0.0589572051561293,0.458291271313428
62,1,81999,-0.0654290604592768,0.0590447102924943,0.268561252850824
63,1,82431,-0.0629364673846205,0.0593328211571977,0.289535036969494
64,1,83284,-0.0870817007105098,0.0588125116720454,0.139587505121777
65,1,83613,-0.0723078745440086,0.058862682071564,0.220109116690692
66,1,84112,-0.047022969581108,0.0589417495306176,0.425530359502867
67,1,84701,-0.0840700680364553,0.0630145843768542,0.183019104244493
68,1,84858,-0.0174078381478517,0.0591541080615504,0.768717345170361
69,1,85751,-0.0515346769153552,0.0593411735782295,0.385739593171084
70,1,87445,-0.076588568882256,0.0593903771423131,0.198041227008565
71,1,87467,-0.0814673639000395,0.0596844519159553,0.173132457332337
72,1,89070,-0.0750007024650473,0.0593330875408304,0.207041814743412
73,1,89616,-0.0635065675634842,0.059050656363949,0.282903725748937
74,1,89679,-0.0621157303289155,0.0590623488677076,0.293657716035678
75,1,89880,-0.0787398595960761,0.0590211921812988,0.183032845200432
76,1,91472,-0.0588729355971836,0.0595265839017411,0.32333116294825
77,1,93789,-0.0670826327734673,0.058886718750773,0.255400106227115
78,1,94351,-0.0708446041146101,0.0590298178916393,0.23088610889951
79,1,99148,-0.0546286722230248,0.0589231674442433,0.354499215643082
80,1,101281,-0.299688390982188,0.645013652690229,0.64248766237044
81,1,106011,-0.058891797279231,0.0614037623379592,0.338169325410355
82,1,106800,0.00389519499846126,0.05907407547722,0.947464936805966
83,1,107970,0.0216589815620382,0.0588881403566696,0.713243767001635
84,1,109000,-0.0152472356149583,0.0589976423102832,0.796219471764102
85,1,112549,0.0204255817617457,0.0589264039136211,0.729076826264683
86,1,112742,0.0402266357675743,0.0591272960466027,0.496735471768243
87,1,113050,0.0297553333583246,0.0590452782045479,0.614617237886038
88,1,113135,0.0208166844192637,0.0589056491477545,0.72400681433991
89,1,114076,0.0464336383303,0.0588642097918013,0.430742974659237
90,1,114628,0.0397142900235386,0.0590272800779465,0.501506798108326
91,1,116283,0.0789384327915091,0.0592448384507561,0.183584876049981
92,1,126880,-0.381175623096362,1.11420971027334,0.732476196564882
93,1,127853,0.147286590863526,0.0587624474356876,0.012643185992854
94,1,128302,0.176243788441612,0.0583055574304115,0.00268786502325721
95,1,128704,0.13105966772056,0.0587011038285111,0.0261978988862134
96,1,128911,0.160005917933053,0.058504064483983,0.00655376601341893
97,1,130267,0.0655719427605166,0.0589894816967153,0.267072252215416
98,1,130271,0.0682172868885688,0.0590512507580254,0.248781005503044
99,1,130613,0.0879601419959439,0.0595318407368127,0.140424964950791
100,1,132012,0.0638866813029084,0.0594917926948747,0.283612731555619
101,1,133231,0.0310300226304265,0.0591429925529942,0.600148180504801
102,1,137074,-0.00561859043606472,0.0590811447506528,0.924289713745815
103,1,137304,-0.00134161146908386,0.0591023943855776,0.98190257551937
104,1,139686,0.00150751546206762,0.0591800528711022,0.979691782084177
105,1,149562,-0.00795589825508755,0.0593136056038663,0.893374026693655
106,1,150447,0.00384683657397994,0.0599727062189418,0.948892573634597
107,1,151446,-0.0581177512560078,0.120443760628858,0.629728434169935
108,1,154084,-0.00949807387665197,0.0601562171268665,0.874633641802362
109,1,156633,0.00655094479432834,0.0609821066466594,0.91451360469806
110,1,157269,0.0083791276722546,0.0590648299918636,0.887268965847364
111,1,160054,-0.018937089789819,0.0596191741695798,0.750950217535966
112,1,166222,-0.0233342324583062,0.0591736398798647,0.6935719080484
113,1,166416,-0.0213684995805212,0.0590555629544649,0.717690187676974
114,1,167326,-0.024813503296124,0.0593874783483326,0.676329965609625
115,1,168836,-0.0400473587593088,0.0590822211437791,0.49832720337651
116,1,171200,-0.0585516816180445,0.0591271247931823,0.322721580353854
117,1,171431,-0.0540712088572255,0.0595092927910086,0.364171762117534
118,1,173339,-0.0594801423712763,0.0590306869923249,0.314330016755767
119,1,173845,-0.0578037076596737,0.0589863347421174,0.327781513701439
120,1,175121,-0.0581302450177956,0.0588681517786602,0.324091035646218
121,1,175281,-0.0437784514605343,0.0589534772258929,0.4582218648149
122,1,175315,-0.0410378811586382,0.0589404764224214,0.486724358550188
