SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0847765237684878,0.132432396586788,0.52249072947745
2,1,1035,0.0943582672034013,0.133864708519219,0.481351066673462
3,1,1074,0.0465369649788059,0.226367532569701,0.837236374115378
4,1,1470,-0.144354345426544,0.225434962217673,0.522368955652233
5,1,1475,-0.0274392063504649,0.166485041388601,0.86918405669829
6,1,1491,0.041465562920483,0.145620729354154,0.776002341610355
7,1,21249,-1.06846021618152,0.834162379361383,0.201077413488723
8,1,27243,-0.0728088278575296,0.113995272606465,0.523432018727429
9,1,27272,-0.0399251321775493,0.112328084279308,0.722477357501176
10,1,27498,-0.727313760851192,1.02520899231566,0.478526140649956
11,1,27561,1.3164168440358,0.771893610452808,0.0889924334085567
12,1,27816,0.0410136926532274,0.114619841612542,0.720689131293919
13,1,27822,0.0416681379564312,0.114473441679098,0.716077200912847
14,1,27823,0.027074063449002,0.116844386203189,0.816897186053763
15,1,27825,0.0465647411358225,0.114468095714717,0.684407066519777
16,1,27843,0.0384001110231466,0.109670941766481,0.726442952326147
17,1,27848,0.0384001110231466,0.109670941766481,0.726442952326147
18,1,28495,0.0849099494139478,0.109598623524163,0.439014562657707
19,1,28975,0.0470406983026083,0.108929764088306,0.666118221627216
20,1,29283,-0.143968417585977,0.244061284380174,0.555644238265001
21,1,29752,-0.41631963899369,0.253610239881958,0.101569171526457
22,1,29787,1.12878040456067,0.686230790982808,0.100880772621431
23,1,30057,0.225931791181498,0.223027772669807,0.311744025939293
24,1,30479,0.618941968431947,0.653617218430531,0.344312692126022
25,1,30706,0.027571610816199,0.112517466892004,0.806565571439247
26,1,31435,0.0669251931482184,0.108611455238825,0.53816686704764
27,1,35128,0.218913732644814,0.149325741477853,0.143534476429924
28,1,35129,0.0650918418128734,0.150123216224871,0.66485144964677
29,1,36146,-0.0035761038624062,0.108109336049995,0.973630615510273
30,1,37255,0.164985003480476,0.218035092120699,0.449740249987891
31,1,37409,0.0785177436592653,0.108613667956923,0.470214791150866
32,1,37478,0.061610988707851,0.108738039543166,0.571345943398427
33,1,39144,-0.0269591258151101,0.108281542469634,0.803526852416526
34,1,41499,-0.0513972291680025,0.107956019551804,0.634301827851066
35,1,45359,-0.348827207204313,0.180854864981768,0.0545610865840376
36,1,45634,-0.052160016704538,0.166970578331078,0.754928248154443
37,1,51248,-0.10612801368592,0.108303128458669,0.327798477014
38,1,51462,-0.0896175660131626,0.108492589351837,0.409347968165503
39,1,52124,-0.0595968623475113,0.10840393384333,0.582827120590828
40,1,52667,-0.132532230549089,0.108046506121493,0.220782195149585
41,1,55470,-0.0997127183646959,0.111096491055466,0.370046533361726
42,1,59265,0.026148384864447,0.108212953773312,0.809200814971466
43,1,60165,0.0469265501876027,0.108111276063158,0.664511588962302
44,1,62308,-0.0348110683161846,0.108005301641014,0.747409501677432
45,1,62869,-0.0170858656931732,0.108003797166257,0.874392105922511
46,1,65431,0.0457869466755382,0.112776875173785,0.684991619663079
47,1,65451,0.0720591625662194,0.111137588403229,0.5171620587218
48,1,65719,0.103100624700403,0.115834991346644,0.374037390222198
49,1,66841,0.080189243978772,0.107974207158134,0.458175194314125
50,1,66948,0.0608478275045098,0.108673450121633,0.575892963325676
51,1,68621,-0.11665268385582,0.108249255879321,0.281934611866881
52,1,69417,-0.0500521888688224,0.10810730462798,0.64365955828324
53,1,69820,-0.301871673269535,0.42285045598526,0.475762619663598
54,1,69821,-0.246976405978754,0.262222372709747,0.346909130021962
55,1,70906,-0.12592446879544,0.173585135418621,0.468666774927786
56,1,74327,-0.0776786428366071,0.108656039694335,0.47514085864789
57,1,74572,-0.0704504383608624,0.108380337354621,0.516095829335498
58,1,75211,-0.044174331836309,0.108221960377821,0.683387023673192
59,1,76030,-0.0224605659171491,0.10824089596588,0.835734864199158
60,1,80108,-0.111208884323827,0.108059914522487,0.304118073880913
61,1,81262,-0.119142260081554,0.107994974289508,0.270682974785742
62,1,81999,-0.240213679656911,0.10768887720716,0.0263337735836371
63,1,82431,-0.216809104882173,0.108345743485154,0.0461483544350045
64,1,83284,-0.206882221079409,0.107603730065462,0.0553308401218392
65,1,83613,-0.166054636232833,0.10779201192448,0.124332078150414
66,1,84112,-0.195529133146981,0.107663851714816,0.0702020277700595
67,1,84701,-0.146305380856699,0.115564579520663,0.206346007675547
68,1,84858,-0.0694803981781847,0.108407879338585,0.521992796838023
69,1,85751,-0.15870101169849,0.108588749507813,0.144771508385367
70,1,87445,-0.134676222362501,0.10891139058758,0.217069997898673
71,1,87467,-0.161975882507069,0.109379186838905,0.13953436697758
72,1,89070,-0.138285701288564,0.108783009406993,0.204492084430576
73,1,89616,-0.0954408677225474,0.108326143413956,0.378889636507843
74,1,89679,-0.119278371285767,0.108272953159994,0.271366550985954
75,1,89880,-0.118019680765978,0.10830438768887,0.276587053541955
76,1,91472,-0.0891138022626211,0.109188699666784,0.414967643494311
77,1,93789,-0.0482998747381466,0.108135106146867,0.6553928034971
78,1,94351,-0.0810821074981311,0.108364433680991,0.454816378791544
79,1,99148,-0.0623558062455707,0.108114730901664,0.564471979608183
80,1,101281,0.994665512015074,1.18179336633036,0.400549383484974
81,1,106011,-0.137233888343875,0.112492023695493,0.223300778146274
82,1,106800,-0.0911954835700781,0.108202748335407,0.399899592733005
83,1,107970,-0.093212258385733,0.10787665303917,0.388139851599484
