SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0892932039675374,0.166320420243689,0.591692468305796
2,1,1035,0.0416092225685399,0.168194003817143,0.804751580054368
3,1,1074,0.106929735079659,0.284203685306492,0.706962047670545
4,1,1470,0.0143366658213768,0.283235973540791,0.959659034078694
5,1,1475,-0.00627503707750598,0.209058585190242,0.976071505002914
6,1,1491,0.0125952603589474,0.182871821031843,0.945128273869551
7,1,21249,-1.24743226774936,1.04776513785799,0.234624485324836
8,1,27243,-0.108061255944044,0.143107966318185,0.450690679200556
9,1,27272,-0.0712840897218703,0.141021575835097,0.61353470477766
10,1,27498,-1.43217752034406,1.28598765304946,0.266174632216149
11,1,27561,0.388113753975173,0.973011712669439,0.69022368504257
12,1,27816,0.0240620239917126,0.143945468401571,0.867339328797161
13,1,27822,0.0160200745513418,0.143765680435875,0.911337243065922
14,1,27823,0.0227796092715442,0.146724515042779,0.87670959240873
15,1,27825,0.0171959971784312,0.143765295606978,0.904858872740669
16,1,27843,-0.0266384661024944,0.13772747898302,0.846745745115712
17,1,27848,-0.0266384661024944,0.13772747898302,0.846745745115712
18,1,28495,0.00265580207185401,0.137736934256415,0.984627277243438
19,1,28975,0.00674588560794864,0.136815842613832,0.960703069247548
20,1,29283,-0.446920130917024,0.305688124581736,0.144627195689677
21,1,29752,-0.0102595019812775,0.319664321432065,0.974414739873473
22,1,29787,1.475913155947,0.861403198768266,0.0875201569796823
23,1,30057,-0.193834672544515,0.280266956848341,0.489638584694899
24,1,30479,1.71073264443717,0.816711445446978,0.0369136732431684
25,1,30706,-0.1036579034309,0.141189432673129,0.463328805392141
26,1,31435,-0.0260900812392748,0.136446756373086,0.848470442316308
27,1,35128,0.204964631602122,0.187757610864296,0.275733737761105
28,1,35129,0.0885051221320579,0.188497041415051,0.638980334469374
29,1,36146,-0.110178800384752,0.135623486502586,0.417116935945494
30,1,37255,0.0119606630389093,0.274002039319168,0.965206697534035
31,1,37409,-0.0602804858664128,0.136446475136985,0.658912762108713
32,1,37478,-0.0594100508393665,0.136564915391295,0.663805347733499
33,1,39144,-0.0753984702576705,0.135918940427396,0.579429868814364
34,1,41499,-0.100585015558527,0.135495275018085,0.458368539196353
35,1,45359,-0.33181828303638,0.227603942455755,0.145763846837799
36,1,45634,-0.0666266006312695,0.209659475234233,0.750836057961532
37,1,51248,-0.207521540687619,0.13572950526561,0.127176213951694
38,1,51462,-0.205276864094506,0.135924429734901,0.131879868443544
39,1,52124,-0.180353470904602,0.135839430092548,0.185136473766964
40,1,52667,-0.268584619535131,0.135206315470507,0.0477529397918193
41,1,55470,-0.135369163590319,0.139473998699586,0.332427411847682
42,1,59265,0.0205345813189179,0.135886950708702,0.879971174836281
43,1,60165,-0.0251117133394948,0.135782079238913,0.853381290902323
44,1,62308,-0.10456607019432,0.135525090919107,0.44088980404822
45,1,62869,-0.0978892722606067,0.135522169516998,0.47058098386437
46,1,65431,-0.138130559258098,0.141453033108897,0.329479611150229
47,1,65451,-0.135203057340947,0.13945001704224,0.332937200838912
48,1,65719,-0.11589717674845,0.145483301390891,0.426198145841142
49,1,66841,-0.0925660330409105,0.135596725098435,0.495271440233537
50,1,66948,-0.0971256168709036,0.136421013608606,0.476962922775656
51,1,68621,-0.209760019710425,0.135690570800648,0.123031903759827
52,1,69417,-0.104362225094876,0.135674999191135,0.44228451229317
53,1,69820,-0.640889427509072,0.530249092794876,0.227603528854648
54,1,69821,-0.52048024798723,0.328513125872883,0.114009188222269
55,1,70906,0.163801874962522,0.217954319989788,0.45282715487435
56,1,74327,-0.0497664924317877,0.136509517131686,0.715654984305712
57,1,74572,-0.0692656674845739,0.13612179868786,0.611174796103076
58,1,75211,-0.0343076124571649,0.135911218012875,0.800858224999112
59,1,76030,0.0246218770441767,0.135917166352687,0.856351019893404
