SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.226274749759662,0.167591682730394,0.177831300054007
2,1,1035,0.290899393291149,0.169154906476417,0.0863595200270487
3,1,1074,-0.0294785953488717,0.287050569489751,0.918263528825565
4,1,1470,-0.0286472965619033,0.286017067556791,0.920274640516599
5,1,1475,-0.0165889940173525,0.211111988082186,0.937411920439923
6,1,1491,-0.0559320626369701,0.184646637625934,0.762133783177506
7,1,21249,-2.03386871171298,1.05464540736288,0.0545963660682697
8,1,27243,-0.00656207533920883,0.144630916733488,0.963837107739077
9,1,27272,0.0540988997782059,0.142430201711428,0.704301919338979
10,1,27498,-0.927553704090641,1.29997080494386,0.475996196452586
11,1,27561,0.92745105683352,0.981557045811708,0.345367757253977
12,1,27816,0.0677091031378666,0.145321482071993,0.641555597242452
13,1,27822,0.0764993247019424,0.145124298616579,0.598434650773738
14,1,27823,0.0478869371434987,0.148149906437607,0.746710190791654
15,1,27825,0.086775515022836,0.145107921740022,0.550218899189757
16,1,27843,0.0839099910342326,0.139016945530083,0.546500317053041
17,1,27848,0.0839099910342326,0.139016945530083,0.546500317053041
18,1,28495,0.0974566739591461,0.138994163651431,0.483667242312271
19,1,28975,0.0778578071176382,0.13809901484486,0.573260147594565
20,1,29283,-0.564327363975288,0.30816581874308,0.0679065388901364
21,1,29752,0.201440043948182,0.3226288917741,0.532787443104153
22,1,29787,2.14641437079448,0.865977050017465,0.0136564271316234
23,1,30057,0.0096183179980649,0.283213114520709,0.972927114582912
24,1,30479,1.01861988582458,0.828076264324908,0.219477320480447
25,1,30706,-0.00899591934888375,0.142685289750839,0.949764539812148
26,1,31435,0.0547978218414829,0.137764250311693,0.691043717030268
27,1,35128,0.188152467674152,0.189658774585813,0.32184885275548
28,1,35129,0.0624360224259037,0.190380337254912,0.74314075580622
29,1,36146,-0.0677750890185613,0.137037120341043,0.621208038252846
30,1,37255,-0.024082134765667,0.276693170791691,0.930692625253487
31,1,37409,0.0349030175065541,0.13781326752244,0.800212326910762
32,1,37478,0.00982396209544184,0.137943277284929,0.943265060655663
33,1,39144,-0.0750837959600801,0.137256628361747,0.584702251880357
34,1,41499,-0.0128151174967711,0.13693221395591,0.925490085716637
35,1,45359,-0.148550300163889,0.230396487613364,0.519501899940501
36,1,45634,-0.310850964338209,0.211103293959642,0.141775185185829
37,1,51248,-0.210244606701027,0.137060719483504,0.125937124399355
38,1,51462,-0.187778121708175,0.137340067316936,0.172417120568171
39,1,52124,-0.219662613605968,0.137018870747804,0.109794588273495
40,1,52667,-0.309588220678499,0.136303999098918,0.0237299581710391
41,1,55470,-0.192152147104521,0.140661475090749,0.172789474583215
42,1,59265,-0.0979150429786427,0.137128120497618,0.475673945145445
43,1,60165,-0.149047334583137,0.136893751269854,0.276993167132721
44,1,62308,-0.159469498406214,0.136709381650089,0.244205696567134
45,1,62869,-0.175536623699517,0.136636358450477,0.199739792979996
46,1,65431,-0.0741195844011534,0.142981864116058,0.604514787241264
47,1,65451,-0.0739738567681237,0.140953162117885,0.600043584151259
48,1,65719,-0.0184768251295409,0.147042069879151,0.900075191291066
49,1,66841,-0.0461416969925793,0.136997942829466,0.736463473787035
50,1,66948,-0.100929533846878,0.1377561590241,0.464247136392294
51,1,68621,-0.173747551528411,0.137176033653438,0.206132446057953
52,1,69417,-0.0338844720973488,0.137111556344359,0.804950757120281
53,1,69820,-0.51635088560424,0.535863824232187,0.335913143014188
54,1,69821,-0.16642121612311,0.332801864599918,0.617343741629208
55,1,70906,0.118784545235381,0.22018200460971,0.589893436513248
56,1,74327,-0.119836615693689,0.13772970172615,0.384844949644679
57,1,74572,-0.123324522785009,0.137353488096631,0.369870921938182
58,1,75211,-0.106821322433353,0.137141766258411,0.436553581032758
59,1,76030,-0.0147935142856205,0.13725731049521,0.914231894721353
60,1,80108,-0.182305642845196,0.136883636542513,0.183775561812076
61,1,81262,-0.14111794895481,0.136969453290899,0.303580344888244
62,1,81999,-0.145560615013683,0.137291817468383,0.289765811430993
63,1,82431,-0.128020893686591,0.13799304872262,0.354179268386131
64,1,83284,-0.0791301734541922,0.137091117596557,0.564166476443034
65,1,83613,-0.0184239255590936,0.13713717766453,0.893205000660495
66,1,84112,-0.0502474709433686,0.137129720671687,0.714269049651965
67,1,84701,-0.0125184377827078,0.146868530543954,0.932122353434094
68,1,84858,0.066328032661275,0.13749758006467,0.62982493696582
69,1,85751,0.00328570439050425,0.138108119553541,0.981032911055207
70,1,87445,0.00649070487461606,0.138399750277371,0.962620850482376
71,1,87467,-0.0660548844677069,0.139080283339461,0.635122961357764
72,1,89070,-0.00497791924707125,0.138253720795314,0.971298181617612
73,1,89616,0.0109787086764239,0.137508996258327,0.936409808316957
74,1,89679,-0.00520249747968608,0.137527372297213,0.969845553770307
75,1,89880,-0.00302435133508727,0.137562403226703,0.982472099853308
76,1,91472,0.0160872165232081,0.138580948729747,0.907650918067941
77,1,93789,-0.0323901766292156,0.137144962363467,0.813434049341057
78,1,94351,-0.0824641301870571,0.137446705337003,0.548910047803175
79,1,99148,-0.0662679456055434,0.137110438631397,0.629169586877673
80,1,101281,1.10893298698417,1.49887421524019,0.459886441561916
81,1,106011,-0.00366924901715246,0.142941938435435,0.9795354509204
82,1,106800,-0.0161896585593926,0.137338101374943,0.906228383377423
83,1,107970,0.0772718159626669,0.136872136046506,0.572735195592619
84,1,109000,0.0209175872495914,0.137170718477475,0.87888515998581
85,1,112549,-0.1187843140094,0.136874017991858,0.386073241820957
86,1,112742,-0.092609737743278,0.137465439642743,0.500946303139017
87,1,113050,-0.0234032235492438,0.137316728941918,0.864767711176851
88,1,113135,-0.0484382130956983,0.136948346235463,0.723777155317233
89,1,114076,0.0762150997480299,0.13691252977311,0.578105639881453
90,1,114628,0.136386308967396,0.13712712393345,0.320613288150331
91,1,116283,0.171737416735891,0.137780008632413,0.213421676082184
92,1,126880,-1.16565422215969,2.59008695062113,0.652954646144756
93,1,127853,0.104718936636261,0.137713043832027,0.447514706764235
94,1,128302,0.132463341853541,0.137115237917607,0.334668987052354
95,1,128704,0.151015233415593,0.137197802821667,0.271772139556804
96,1,128911,0.193435761304904,0.137062121034385,0.159036948103051
97,1,130267,0.200173494921558,0.13696936218677,0.144782323700213
98,1,130271,0.198606729500379,0.137139363162062,0.148445666669948
99,1,130613,0.208098285182381,0.138388997364976,0.13354763036725
100,1,132012,0.00564187388411608,0.138536512454686,0.967538301644819
101,1,133231,-0.0941776936208312,0.137462421859144,0.49372039886644
102,1,137074,-0.0302144677505979,0.137348739261198,0.826011100864341
103,1,137304,-0.0652865387753779,0.137361952329246,0.634875398117898
104,1,139686,0.0125843790143728,0.137584839273888,0.92717394786674
105,1,149562,0.0180215333429883,0.137897015015347,0.896096293188113
106,1,150447,0.0331818979515636,0.139418791667886,0.812017926632484
107,1,151446,-0.128139681993268,0.2800262183537,0.647522170612012
108,1,154084,0.0251045321059463,0.1398543604746,0.857644322405529
109,1,156633,0.0662737621098987,0.141734326885328,0.640365292913017
110,1,157269,-0.0315122592341016,0.137312135448543,0.818618191520939
111,1,160054,0.0124751193383316,0.138625462399315,0.928344973129325
112,1,166222,0.030354866266481,0.137592246105101,0.825520028256149
113,1,166416,0.0369442946640525,0.137308299523017,0.788040009234853
114,1,167326,-0.0151445289724694,0.1381003663259,0.912738796193521
115,1,168836,0.00507031162883498,0.137447991901167,0.970594404848343
116,1,171200,-0.0325864312973393,0.137643168348556,0.81299138378085
117,1,171431,-0.0927144601854644,0.138425547851631,0.503436852718849
118,1,173339,-0.03321558602628,0.137424934309017,0.809153089325555
119,1,173845,-0.0241907318807814,0.137316342326277,0.860263057496115
120,1,175121,-0.0617921728161744,0.13701063810423,0.65226448986337
121,1,175281,-0.0539663883281414,0.137136518360715,0.694170739368412
122,1,175315,-0.0530200903519983,0.137094375934346,0.699180586777962
123,1,175523,-0.047591527184799,0.137877084737761,0.730169461550475
124,1,175541,-0.0536434040480885,0.137307870877692,0.696269638957467
125,1,175653,-0.0687405241063616,0.137723544409187,0.618006016598342
126,1,175805,0.00910584761354624,0.145563720933228,0.950155672389944
127,1,175818,-0.0601535331673546,0.142184306765198,0.67250376645229
128,1,175856,-0.0594503468001189,0.140010832600014,0.671377871877069
129,1,175876,-0.0516181275562565,0.137872980787424,0.708339720146733
130,1,175989,-0.0375137354193694,0.138279388907368,0.786327017111753
131,1,176001,-0.0472379651139217,0.138991669867536,0.734162701807862
132,1,176451,-0.0277423157196313,0.140677675258259,0.843780756523597
133,1,177692,-0.120216999439444,0.136974050769813,0.380723796259719
134,1,178191,-0.122264832819611,0.13710522123058,0.373129499102594
135,1,178224,-0.120216999439444,0.136974050769813,0.380723796259719
136,1,178960,-0.131848372683007,0.13804033843777,0.340158609346572
137,1,179139,-0.0612560129604702,0.273925820115561,0.823180309869947
138,1,179139,-0.204529935303656,0.551625735586573,0.711026303846519
139,1,180955,0.112918189916467,0.158617836923581,0.477004120586854
140,1,183802,-0.154968110357152,0.136892423453964,0.258384752451516
141,1,183954,-0.12672270913728,0.137974349193633,0.359009809172638
142,1,184450,-0.0772953615529697,0.136867798656514,0.572606129733673
143,1,184641,-0.0719202578077789,0.140862368784478,0.609970531095023
144,1,184718,-0.116237999483488,0.13756856768504,0.398713342785589
145,1,185296,-0.0656013953817083,0.13707895576529,0.632543329859857
146,1,185438,-0.0605314687544415,0.137092039400996,0.659093244006537
147,1,185469,-0.0600264933542841,0.137290628097547,0.662217655979764
148,1,185503,-0.0681151146163787,0.136924623896206,0.619171379752108
149,1,185705,-0.0815358410266324,0.138435465117785,0.55625081335124
150,1,185749,-0.0742052018239955,0.138447145970186,0.592308431176623
151,1,185806,-0.0920881624517154,0.138601773973573,0.506862817261193
152,1,185879,-0.0863435846924979,0.13928277427452,0.535713207534508
153,1,185916,0.00792565763179623,0.139294548559863,0.95465820288693
154,1,185941,-0.00786032498711057,0.139901351654391,0.955226402583911
155,1,185954,-0.0319040542517112,0.140300276069784,0.82024563034585
156,1,186055,-0.0534222387702557,0.137480837570684,0.697821473161555
157,1,186896,-0.0880882282414377,0.139686012178833,0.528699705428045
158,1,187697,-0.344260799615958,0.284447704094296,0.226982010800612
159,1,189392,-0.338801465606133,0.285963679541588,0.236905053827728
160,1,189416,-0.184861389766743,0.276992491813672,0.504960545488591
161,1,190132,0.138784998328015,0.137486375444896,0.313452462709426
162,1,190148,0.152594328467602,0.137486512491017,0.267803730972259
163,1,190165,0.133738161154977,0.138601851059309,0.335250994287682
164,1,190169,0.149989614442839,0.138381367138761,0.279155129719473
165,1,190933,-0.0353438262446793,0.137474522917611,0.797256271494763
166,1,192149,0.181742073132602,0.138273509407882,0.189576263196785
167,1,192302,0.265246450917663,0.182474181038482,0.146942667021293
168,1,192303,0.174401151122493,0.164984752631271,0.291200515127218
169,1,192305,0.251015021862094,0.171198955278662,0.143479077493311
170,1,192315,0.0629293481111199,0.194771742932929,0.746816263613246
171,1,192795,0.115850866212548,0.137088511736484,0.398638148176417
172,1,194020,-0.0891107558621456,0.144463694958961,0.537738939455378
173,1,194187,-0.0198402715207663,0.137336744825538,0.885216201928905
174,1,194867,-0.107647177088849,0.137146436127904,0.433034628368843
175,1,197325,-0.105104473385125,0.140504240445721,0.454926880215097
176,1,197392,-0.15283985755163,0.142190510443843,0.28315592830834
177,1,198857,-0.749278762416146,0.656981456309518,0.254856680551547
178,1,206666,-0.0281317925470352,0.154369783407763,0.855501820245349
179,1,206675,-0.032394433956231,0.200977998979723,0.872040705279333
180,1,223051,-0.155046749178237,0.158858301028277,0.329729562753024
181,1,223059,-0.250942223819348,0.164638746484758,0.128354355274295
182,2,7366,-0.293362577503123,0.198473002482228,0.140273192867138
183,2,8180,0.239583785070229,0.273803431357505,0.382157379471036
184,2,8187,0.215696311967093,0.284805961558109,0.449348550304215
185,2,8250,0.179499393311568,0.280657578563272,0.522868819386694
186,2,8253,0.143082410199392,0.28071685969574,0.610577595612999
187,2,8285,0.13647308848555,0.15207456250439,0.370112322139346
188,2,8302,0.174286640104205,0.142211557127322,0.221187035317051
189,2,8306,0.174286640104205,0.142211557127322,0.221187035317051
190,2,8314,0.210096917775614,0.139141574442046,0.13195056864379
191,2,8317,0.162752786703237,0.142510672928329,0.254211748168657
192,2,8328,0.109094553714535,0.142016301640404,0.442891860152632
193,2,8331,0.110857300150463,0.141744992991423,0.434686131912574
194,2,8498,0.0981475883952734,0.139287835396906,0.481499780555005
195,2,8651,0.0714481864951528,0.139464430377073,0.608758640937626
196,2,9418,-0.278653109864508,0.354516197210734,0.432389193381722
197,2,9812,0.0753374551599526,0.140287949622413,0.591592014575756
198,2,9932,0.073959781197634,0.139736665357584,0.596944106141764
199,2,10135,0.0635053101788172,0.139215721266981,0.648551998096558
200,2,11616,0.118258432113997,0.138966467658064,0.395354352655318
201,2,12133,0.104076149182025,0.139552060737067,0.456292257999191
202,2,12194,0.112738793206584,0.140073551931642,0.421445542332609
203,2,12359,0.0992541558716171,0.139692247180246,0.477850791895728
204,2,13061,0.0970771506903114,0.139686286294538,0.487534105286068
205,2,14298,0.0795119353763314,0.140158904803488,0.570871983499434
206,2,15222,0.126729334340598,0.141429400888114,0.370830958734374
207,2,17986,0.0956532343472484,0.139015745431059,0.491857559275124
208,2,19770,0.115471549952126,0.139935829688869,0.409829516583855
209,2,19836,0.112957757539803,0.13955646290567,0.41882721891803
