SNP,Chr,Pos,Effect,SE,HNM1_TPO2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,-0.0203681741255983,0.07030721193692,0.772213939869737
2,1,1035,-0.0802051782672775,0.0709565192596202,0.259099304685677
3,1,1074,-0.0914735467613248,0.120029634380106,0.44651436714868
4,1,1470,-0.177723388645131,0.119321378929315,0.137261439288992
5,1,1475,-0.119424556050504,0.0881191534071141,0.17620059071862
6,1,1491,-0.0593590130702888,0.0772174021107284,0.44257007041453
7,1,21249,0.228463554653399,0.443506155764606,0.60678423931828
8,1,27243,-0.023046295889142,0.0605137070041932,0.703547929979835
9,1,27272,-0.0804915625997129,0.0594630428240845,0.176717281949465
10,1,27498,0.194074216490208,0.54431326718422,0.721642668730837
11,1,27561,-0.252783339397631,0.411066523687191,0.538987182382265
12,1,27816,0.0114397855810615,0.0608306028868151,0.850937901802042
13,1,27822,-0.000539749586715932,0.0607563259841014,0.992916831488173
14,1,27823,0.0267124722051836,0.0619914805956287,0.666800057178535
15,1,27825,0.00433068229622385,0.0607558955378948,0.943215251442851
16,1,27843,0.042309154111952,0.0581630322881428,0.467448756349341
17,1,27848,0.042309154111952,0.0581630322881428,0.467448756349341
18,1,28495,0.0598797894553401,0.0581202337394484,0.303586593897608
19,1,28975,0.0345835176684307,0.0577891599006523,0.549928177112435
20,1,29283,-0.0646158282956009,0.129528439010427,0.618192694265159
21,1,29752,-0.149278824800414,0.134856235855389,0.269070206790852
22,1,29787,-0.901916592386966,0.362373113631696,0.0132733999101141
23,1,30057,0.181141916792867,0.118128025716037,0.126063874249256
24,1,30479,-0.664337746287291,0.345475180435524,0.055288279423032
25,1,30706,0.0365642598962296,0.059680358462875,0.540490210796442
26,1,31435,0.0469950018487904,0.0576110051043612,0.41520487831697
27,1,35128,-0.11935337893646,0.079225764809806,0.132833955469459
28,1,35129,-0.0524957241208055,0.079634571819826,0.510192185809198
29,1,36146,0.00696291711220867,0.0573667351963107,0.903462669525726
30,1,37255,-0.0113129353437031,0.115791794713875,0.922225437383119
31,1,37409,0.0421202603092559,0.0576345282290004,0.465376067829827
32,1,37478,0.0441797868655686,0.0576797836160283,0.444218357781617
33,1,39144,-0.0201286519421398,0.0574542811368184,0.726290949637773
34,1,41499,-0.0162319093957592,0.0572983628997018,0.777122527227876
35,1,45359,0.125559020146008,0.0962426378376085,0.192875883027591
36,1,45634,-0.0473262764463889,0.0885787950650661,0.593481040498545
37,1,51248,0.0228272144575348,0.0575359651929644,0.691793873731709
38,1,51462,0.00868728402892637,0.0576249734656087,0.880254667359074
39,1,52124,-0.0238168282919858,0.0575348288167696,0.679158483014132
40,1,52667,-0.0258278621684985,0.0574401148481979,0.653239873201844
41,1,55470,-0.0259259177170891,0.0590040620534371,0.660646316606184
42,1,59265,-0.0494505319223398,0.0573672311101134,0.389272910267142
43,1,60165,-0.0345189099434275,0.0573547614169176,0.547660951312776
44,1,62308,-0.0577476229656738,0.0572386068822177,0.313717055050248
45,1,62869,-0.0668303205684939,0.0572033865251452,0.243476981179844
46,1,65431,0.0117340166164345,0.0598553691186951,0.844692053077176
47,1,65451,0.038154636113656,0.0589749277718529,0.518075910717395
48,1,65719,0.0324890577280286,0.061512069536962,0.597710648089772
49,1,66841,0.0210138435591121,0.0573299735772643,0.714180272823794
50,1,66948,0.0284880889522424,0.0576728617970624,0.621641618617749
51,1,68621,0.0439541944992554,0.0574889183869459,0.445039549215678
52,1,69417,0.00241682296743365,0.0573840362882297,0.966429524413024
53,1,69820,-0.268546715040861,0.224090668926643,0.231571415758747
54,1,69821,0.00522466788632414,0.139321843656876,0.970106973036657
55,1,70906,-0.0556902346717374,0.0921333160785184,0.545930985367816
56,1,74327,-0.0407336271728951,0.0576589287232151,0.480369217063001
57,1,74572,-0.0614483733049137,0.057453044765285,0.28555686023757
58,1,75211,-0.0527514589679132,0.057372498617855,0.35848523206405
59,1,76030,-0.0553452100840391,0.0573655761914278,0.335315049195793
60,1,80108,-0.0443403976064348,0.0573790636990964,0.440179960675296
61,1,81262,-0.0757766930985905,0.0572640103924069,0.186596559840745
62,1,81999,-0.0954241187546111,0.0573214933488929,0.0968563290951601
63,1,82431,-0.0621088516198098,0.0577238890840565,0.282677984319375
64,1,83284,-0.125202977624931,0.0570095800853953,0.028729402519245
65,1,83613,-0.118480225315318,0.057043904586678,0.0385243065463733
66,1,84112,-0.0926158540454499,0.0571856636132578,0.106218922470141
67,1,84701,-0.108493127637053,0.0611911416606351,0.0770876218060582
68,1,84858,-0.0878873870781111,0.0573693332943347,0.126428566996468
69,1,85751,-0.0798307768587159,0.057639915361804,0.166929799605586
70,1,87445,-0.0611058284907924,0.0578271007422839,0.291371689185728
71,1,87467,-0.0634117759813248,0.0581237866118005,0.276026638570616
72,1,89070,-0.0786941769585674,0.0577054954390243,0.173524478989311
73,1,89616,-0.0770072631245774,0.0573999107842317,0.18059071661668
74,1,89679,-0.0801364292379684,0.0573950826321444,0.163524232980808
75,1,89880,-0.0794430691264531,0.057412435361043,0.167316754275567
76,1,91472,-0.0694666382767537,0.0578772665425674,0.230850812349757
77,1,93789,-0.0347046090181757,0.0573680017095821,0.545602785673866
78,1,94351,-0.0393149002922984,0.0575107363778008,0.494670092729399
79,1,99148,-0.0261978836957069,0.057380791831704,0.648266757588679
80,1,101281,1.10237826557442,0.624995402649836,0.0786275667664587
81,1,106011,-0.072054470481162,0.0596961421362289,0.228232420824199
82,1,106800,-0.0700338419971283,0.0573541532301612,0.222871772341561
83,1,107970,-0.0890505093532055,0.0571085300873541,0.119816559091333
84,1,109000,-0.07413219845586,0.057270107871593,0.196362735591221
85,1,112549,-0.00958752616375896,0.0573386118721628,0.867301426643587
86,1,112742,-0.0193148698652504,0.0575551022744166,0.737380039921967
87,1,113050,-0.0299093642779088,0.0574453898727684,0.602931908972941
88,1,113135,-0.0494777609975279,0.0572605459864756,0.388130043269652
