SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0603084648966091,0.159332652155138,0.705281803407343
2,1,1035,0.0684339732325275,0.161067242700947,0.671184268080271
3,1,1074,0.0116154282133785,0.272261189541757,0.965994444473109
4,1,1470,0.0449525843856495,0.271270886328652,0.868479210845843
5,1,1475,0.096240701997389,0.200168850902122,0.630958211531109
6,1,1491,0.0655039541286762,0.175119192305128,0.708589054728927
7,1,21249,-0.587885271227528,1.00506434026132,0.55897315753692
8,1,27243,0.0737126444334963,0.137121851417491,0.591212408588864
9,1,27272,0.0939141217375925,0.135025375601945,0.487181197971351
10,1,27498,-0.857197766873566,1.23302365533268,0.487387480463157
11,1,27561,0.529451988165789,0.93172438823376,0.570226799521494
12,1,27816,0.0508280263074516,0.137848377075693,0.71255438430924
13,1,27822,0.051553626294241,0.137672345123706,0.708282419049794
14,1,27823,0.0196691254038349,0.140532104363231,0.888770000716991
15,1,27825,0.0598604018169081,0.137662822953091,0.663949020399603
16,1,27843,-0.00354240753699643,0.131920793601904,0.978592526325845
17,1,27848,-0.00354240753699643,0.131920793601904,0.978592526325845
18,1,28495,-0.0307965263280364,0.131912880932097,0.81553869562024
19,1,28975,-0.0343659170845521,0.13102846792623,0.793259919219523
20,1,29283,-0.0786519399271519,0.29364014643409,0.788970103654607
21,1,29752,0.526054296971826,0.304888661741193,0.0853309329531163
22,1,29787,1.22424146727613,0.825900132994964,0.139149515713352
23,1,30057,-0.186715591472336,0.26843467151174,0.487154675271505
24,1,30479,0.740060573569641,0.786097826977114,0.347125420760148
25,1,30706,-0.0319540594028232,0.135322280034689,0.81346639655657
26,1,31435,-0.0798896119445579,0.13062485504866,0.541198894495289
27,1,35128,0.340395906950274,0.179222154270593,0.0583405476474334
28,1,35129,0.0868033821480791,0.180537756524337,0.630953243549883
29,1,36146,-0.123977591046799,0.12985257767316,0.340354205067325
30,1,37255,-0.138115828008042,0.262334018012565,0.59887952744795
31,1,37409,-0.112705644393608,0.130585421504406,0.388679573889516
32,1,37478,-0.110308892567316,0.130703707344319,0.399262498844375
33,1,39144,-0.00634689820834995,0.130238031730336,0.961159587305449
34,1,41499,0.0468278853584747,0.129853299992321,0.718598148393446
35,1,45359,-0.319947831483822,0.217987824971985,0.143067298897647
36,1,45634,-0.271471011227046,0.20031794887331,0.176220175867212
37,1,51248,-0.17556251220851,0.130094884678357,0.17804257439604
38,1,51462,-0.152762501167914,0.130353570627167,0.242023992967356
39,1,52124,-0.0964861737267682,0.13032889652218,0.459592911642641
40,1,52667,-0.145571632749999,0.129990300582613,0.263532513739968
41,1,55470,-0.082491658792197,0.133692785010303,0.537616651740761
42,1,59265,0.0835326579096054,0.130079351862183,0.521181612915937
43,1,60165,0.04204557856932,0.130037700974802,0.746633947238764
44,1,62308,-0.0768526409193572,0.129849509566903,0.554323664185613
45,1,62869,-0.116352816006432,0.129749899627046,0.370465151761088
46,1,65431,-0.107371927958175,0.135544683559719,0.428804336478594
47,1,65451,-0.0932264122464302,0.133649407354212,0.485921254220366
48,1,65719,-0.0286476510385824,0.139459248765551,0.837362782068235
49,1,66841,-0.0794538562957706,0.129890000913701,0.541129286976129
50,1,66948,-0.112651174605847,0.130618855745366,0.389029910943255
51,1,68621,-0.223931168320137,0.129856354709022,0.0855015074623768
52,1,69417,-0.128022493982877,0.129878334534991,0.324950116218091
53,1,69820,-0.205027920236009,0.508799815784884,0.687218776480848
54,1,69821,-0.17886865707854,0.315619624081724,0.571263071099852
55,1,70906,-0.0671363059887575,0.208890748870398,0.748101777828291
56,1,74327,-0.0732780481045883,0.130713825522163,0.575426519733053
57,1,74572,-0.074410992880333,0.130363695427601,0.568501539700666
58,1,75211,-0.0339015881535871,0.13017358596147,0.794681102723909
59,1,76030,-0.000304066236894718,0.130186090184784,0.998137759759079
60,1,80108,-0.097276433516062,0.130052289952997,0.454970595698195
61,1,81262,-0.130037554879693,0.129921882219869,0.317565427730526
62,1,81999,-0.133236551330978,0.130230909292208,0.306970936822781
63,1,82431,-0.140957300878872,0.130826293437701,0.282020100501926
64,1,83284,0.0043905061873328,0.130087457404855,0.97309524889719
65,1,83613,0.0440510371872173,0.130052199771042,0.735023472554721
66,1,84112,0.0353646348545597,0.130074049075633,0.785872627419083
67,1,84701,0.0545295697200729,0.139271064183247,0.695637673574262
68,1,84858,0.10228912027977,0.130341161043928,0.433108985570439
69,1,85751,0.00424572330623857,0.13099082309609,0.974161514612012
70,1,87445,-0.0151757571384212,0.131265438806554,0.908026410142223
71,1,87467,-0.0573984298945498,0.131919748107678,0.663754922158994
72,1,89070,-0.000802314451696207,0.131129244723593,0.995121628995134
73,1,89616,-0.0309441225544036,0.130413442758394,0.812579477639711
74,1,89679,-0.033146648065674,0.130428426973804,0.799537930587818
75,1,89880,-0.0306370895623705,0.130463218459554,0.814474388711962
76,1,91472,0.0453784482970177,0.131419692373111,0.730078921218394
77,1,93789,0.00811951702807866,0.130086949464394,0.950266818104578
78,1,94351,-0.0516764248811117,0.130401031434154,0.69213167023642
79,1,99148,-0.0284871144313269,0.130078830985751,0.826777509598227
80,1,101281,1.23989764249816,1.42120227238249,0.383567575500958
81,1,106011,0.0164866618188644,0.13557291463002,0.903279193237564
82,1,106800,-0.040070331182058,0.130245680316721,0.758528657851777
83,1,107970,-0.0010219253079617,0.12987720586196,0.993726437749499
84,1,109000,0.0079093107568623,0.13010542372522,0.951559620410089
85,1,112549,-0.135416902478415,0.129758805810414,0.297382457132232
86,1,112742,-0.12831058522882,0.130286279452577,0.325379283300035
87,1,113050,-0.146710473967327,0.130011378695748,0.259899068971899
88,1,113135,-0.144428362240779,0.129686293526046,0.266176440525118
89,1,114076,-0.0546944131800006,0.129881301576178,0.673930487543629
90,1,114628,-0.0513063723948993,0.130213949894216,0.693807175117801
91,1,116283,0.00133351693157346,0.130966957309881,0.991881762381548
92,1,126880,-1.57458847138364,2.4558856093236,0.521841951671402
93,1,127853,0.0612386270098618,0.1306824900116,0.639640374216796
94,1,128302,0.0490012856030692,0.130194883288196,0.706868884586645
95,1,128704,0.0242174686395558,0.130344255546797,0.852711292376472
96,1,128911,0.079025054718495,0.130297185533889,0.544573579001679
97,1,130267,0.138857724097132,0.130093496792493,0.286534802321242
98,1,130271,0.135121128068589,0.130259531370797,0.30029567222145
99,1,130613,0.221578525785021,0.131147842331233,0.0920003882322307
100,1,132012,-0.0954420896483605,0.131299306556639,0.467766075408403
101,1,133231,-0.122736497248444,0.130301491940619,0.346866311316271
102,1,137074,-0.142472179442219,0.130058719999448,0.274068535552868
103,1,137304,-0.188625656702453,0.129937607292531,0.147483392925003
104,1,139686,-0.0985739473663221,0.130390634633748,0.450159690604523
105,1,149562,-0.136451103947781,0.130592062590105,0.296800238623085
106,1,150447,-0.101468440271628,0.132134329094341,0.443048779050756
107,1,151446,-0.272465841662545,0.265278136226551,0.305079017218974
108,1,154084,-0.130199974608961,0.132472085465403,0.326355208959149
109,1,156633,-0.130178653164438,0.134293253492785,0.333028762449595
110,1,157269,-0.171712578352313,0.129924614621423,0.187146479884516
111,1,160054,-0.121109681784924,0.131324999008057,0.357047114066729
112,1,166222,-0.0945771342473644,0.130413506343787,0.468803881465803
113,1,166416,-0.10768501950972,0.130119494896626,0.408464345230894
114,1,167326,-0.112734354344548,0.130848287636301,0.389511591360577
115,1,168836,-0.172019716556179,0.130043150840031,0.186761663850732
116,1,171200,-0.185277838097891,0.130187335100209,0.155571994266292
117,1,171431,-0.2316817547114,0.130795385944727,0.0773686500965488
118,1,173339,-0.251519571147483,0.129664488203673,0.0532036501648708
119,1,173845,-0.233290007116108,0.129652445825927,0.0728173819071364
120,1,175121,-0.281961705437634,0.129118204811,0.0296385227403154
121,1,175281,-0.256482458515126,0.129379717118827,0.0482093831715861
122,1,175315,-0.271698889854702,0.129250489625059,0.0362515444920052
123,1,175523,-0.261213957250173,0.130052826668962,0.0453490671464452
124,1,175541,-0.264835161671032,0.129495142377319,0.0415825246325599
125,1,175653,-0.259131329305654,0.1299423360737,0.0468987589724933
126,1,175805,-0.213312144537332,0.137595454417877,0.12196921593444
127,1,175818,-0.263061988615734,0.134162602389729,0.0506918545671479
128,1,175856,-0.241757560389953,0.132204763797907,0.0682941919450947
129,1,175876,-0.247003450907103,0.130131459393353,0.058497465513081
130,1,175989,-0.231776643814233,0.130585629780027,0.0767758214860363
131,1,176001,-0.225386980635509,0.131303641385449,0.0869418541198963
132,1,176451,-0.243455596113833,0.132804745741904,0.067617100936753
133,1,177692,-0.28602676510271,0.129162887888413,0.0274350475224893
134,1,178191,-0.281291460135764,0.129322343475936,0.0302844472397366
135,1,178224,-0.28602676510271,0.129162887888413,0.0274350475224893
136,1,178960,-0.293137014023827,0.130163961346909,0.0249325567035584
137,1,179139,-0.373801437670611,0.259065009447045,0.149939153701092
138,1,179139,-0.351394336240462,0.522966025388243,0.502070484617312
139,1,180955,-0.0826922271468018,0.150487297188092,0.583012291976614
140,1,183802,-0.233248695757018,0.129479535572451,0.072487877484108
141,1,183954,-0.242694357818824,0.13038198846333,0.0635172804002287
142,1,184450,-0.16799607418105,0.129564971352477,0.195610128259053
143,1,184641,-0.18605741055177,0.133285173599445,0.163611442909621
144,1,184718,-0.235154736040823,0.130009977350771,0.0713415381732956
145,1,185296,-0.163523689967845,0.129765407537984,0.208448183566411
146,1,185438,-0.141466943876999,0.129844966135728,0.276673759975202
147,1,185469,-0.143482020802703,0.130026733486102,0.270570040589397
148,1,185503,-0.127810313775829,0.129735695960909,0.325220629537815
149,1,185705,-0.133843194955537,0.13117259245657,0.308256792829111
150,1,185749,-0.158900603106391,0.131093359250001,0.226277929832365
151,1,185806,-0.179101764980404,0.131195435880388,0.173074538462049
152,1,185879,-0.168315969764973,0.131872981005504,0.202671193915636
153,1,185916,-0.0775142301106663,0.132052374245112,0.557581545188582
154,1,185941,-0.0689169358097174,0.132641617799034,0.60368720631419
155,1,185954,-0.0898155029402197,0.132993959341196,0.499904946760098
156,1,186055,-0.119739661085953,0.130268039956866,0.358629550406493
157,1,186896,-0.123378776804553,0.132399346911064,0.352041396744274
158,1,187697,-0.677599934316421,0.267931888142727,0.0118736750790464
159,1,189392,-0.461773608163074,0.270652016861036,0.0888592446677901
160,1,189416,-0.471811716372537,0.26168160651695,0.0722410232287602
161,1,190132,0.0434124464235593,0.130568840678801,0.739718882649774
162,1,190148,0.0688612665200402,0.130577241820731,0.598274616864256
163,1,190165,0.0353006620327368,0.131619040856199,0.788699488122887
164,1,190169,0.052355347375795,0.131438766907847,0.690631439649617
165,1,190933,0.0226171558694941,0.130396618242888,0.862397972229789
166,1,192149,0.1612940553796,0.131187710859662,0.219706783487709
167,1,192302,0.260453098717292,0.173033434293197,0.133162183434798
168,1,192303,0.22672562093901,0.156264717037585,0.147693700754298
169,1,192305,0.242328934312824,0.162358649636235,0.136447339831707
170,1,192315,0.08950357909373,0.184700345748854,0.628269138093856
171,1,192795,0.150779797327599,0.12990766272171,0.246560854373005
172,1,194020,0.100578612803917,0.136988229454632,0.463306003844347
173,1,194187,0.080661585389337,0.1301923743999,0.535949219186516
174,1,194867,-0.0736503912497112,0.130133222012714,0.571779557337103
175,1,197325,-0.0894357401989666,0.133284160383501,0.502649460838111
176,1,197392,-0.128100113820786,0.134911277687255,0.343008983890759
177,1,198857,-0.280196879761752,0.624093654914768,0.653731624208452
178,1,206666,-0.147375660045297,0.146211183414612,0.314161993094548
179,1,206675,-0.0119749079989386,0.190626831210758,0.949946519887093
180,1,223051,-0.373659584010449,0.149558398040034,0.0129289477136319
181,1,223059,-0.363782099696345,0.155466257003121,0.019843379473998
182,2,7366,-0.152622555428132,0.188651806083019,0.419050190858542
183,2,8180,0.36709449240343,0.259239596897783,0.157644574434914
184,2,8187,0.387096358901102,0.269562043341748,0.151882349212097
185,2,8250,0.15412625435162,0.266222114204967,0.562999834881009
186,2,8253,0.193820547469248,0.266148620178291,0.466948387299672
187,2,8285,0.161000047048823,0.144147573151815,0.264791908398007
188,2,8302,0.215523196308621,0.134681906045556,0.110440196409036
189,2,8306,0.215523196308621,0.134681906045556,0.110440196409036
190,2,8314,0.22213599713663,0.131867648487898,0.0929617209703673
191,2,8317,0.204861471860235,0.134976366682735,0.129970435205137
192,2,8328,0.143677131638752,0.134593162786855,0.286479195585487
193,2,8331,0.147463363321486,0.134327689903563,0.2730451949969
194,2,8498,0.130114055788588,0.132021200957875,0.325026920594678
195,2,8651,0.141679408066153,0.132111455318907,0.284262532388128
196,2,9418,-0.249741947301581,0.336278213572996,0.458178641650827
197,2,9812,0.148648336982191,0.132877418553062,0.264034061532533
198,2,9932,0.113071597996179,0.132451459184317,0.393859409519409
199,2,10135,0.112216583570505,0.13194523633546,0.395635616374959
200,2,11616,0.119938315226792,0.131785635076498,0.363389939794356
201,2,12133,0.12926988229199,0.132285871021357,0.329138866497664
202,2,12194,0.165796473876286,0.132683782786252,0.212287834892873
203,2,12359,0.12311603771572,0.13242608669772,0.353163687483563
204,2,13061,0.134466547017172,0.132385039448866,0.310456911352128
205,2,14298,0.11470621355579,0.132856395432198,0.388512077130995
206,2,15222,0.12497729643263,0.134128664563113,0.35209133525674
207,2,17986,0.124367885297315,0.131774003396584,0.345918989770066
208,2,19770,0.124061383758311,0.132688183440693,0.350435479510599
209,2,19836,0.102115950481076,0.132375859910692,0.44098050953901
210,2,19851,0.106571316640929,0.132754169763845,0.422646742267758
211,2,21595,0.068894463453365,0.132275677198674,0.602804785681199
212,2,22385,0.0787521353393953,0.132385364937605,0.552311215757936
213,2,23441,0.0386931187462132,0.133722289719361,0.772480134813431
214,2,24209,0.0887101320343542,0.132552867633105,0.50377768665152
215,2,24341,0.106489414905344,0.132829791260596,0.423266843200728
216,2,26815,0.132514028933228,0.13260390266159,0.318323135154572
217,2,28209,0.153784557685217,0.132583606234677,0.246870874247842
218,2,28695,0.0430890245342912,0.138757202427174,0.75633710761592
219,2,35849,-0.127615807090113,1.4227174181557,0.928577573398838
220,2,35850,-0.0556157606071928,1.74002726514997,0.974519956517592
221,2,41245,0.0547776197487173,0.132294370839638,0.67908267155273
222,2,43214,0.0465671774558327,0.134449030858757,0.729281826897088
