SNP,Chr,Pos,Effect,SE,HNM1_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0964243978779656,0.0789057425549664,0.222515432200316
2,1,1035,0.0524354996725011,0.0798887807898148,0.512022556520233
3,1,1074,-0.0239870781261775,0.135082738880173,0.859160000451233
4,1,1470,-0.319969770447518,0.13352059176881,0.017076396206795
5,1,1475,-0.16409322439932,0.0989660931095922,0.0981905983417496
6,1,1491,-0.0448288085993933,0.0868737271549724,0.606161672081609
7,1,21249,0.306452429526229,0.498659872094159,0.539246512314113
8,1,27243,0.0388899997954084,0.0680324073595745,0.567930143448615
9,1,27272,-0.0230655419902769,0.0670304824128875,0.7309720102393
10,1,27498,0.558005270591503,0.611489864042977,0.362110485065586
11,1,27561,0.29539594875547,0.462239793389845,0.523202585138198
12,1,27816,-0.00264289343478563,0.0684095531473657,0.969204514326903
13,1,27822,-0.00186209735442838,0.0683226797217125,0.978272184560804
14,1,27823,-0.0201164801908775,0.0697218324832599,0.773114368987261
15,1,27825,-0.00859803520633956,0.0683212189904971,0.8999245095775
16,1,27843,0.0292631480146218,0.0654369592490639,0.655007796819341
17,1,27848,0.0292631480146218,0.0654369592490639,0.655007796819341
18,1,28495,0.0683326613874368,0.0653554330080984,0.296482225955158
19,1,28975,0.031628714826368,0.0649972161050644,0.626832143635108
20,1,29283,0.202953760338426,0.145309917187742,0.163382536382844
21,1,29752,-0.218587299378187,0.15146766524157,0.149871068853283
22,1,29787,-0.0624032964333092,0.411048623969096,0.879419674656718
23,1,30057,0.310428280953333,0.132252973596779,0.019465417718626
24,1,30479,-0.0290593173516553,0.390526140415147,0.940725755951635
25,1,30706,0.0438059986394512,0.0671079603380256,0.514330068431057
26,1,31435,0.010387181647462,0.0648443898290322,0.872825959136716
27,1,35128,-0.233538682359151,0.0885097009266023,0.00869452604635514
28,1,35129,-0.118330703329713,0.0893855282761873,0.186418148263455
29,1,36146,-0.0182889038637183,0.0645050250964795,0.776939245338303
30,1,37255,-0.0449776903370047,0.130191924693619,0.72994518596016
31,1,37409,-0.0153885365728825,0.0648560071436252,0.812583161699203
32,1,37478,-0.027165696872067,0.0649008320149741,0.675783211368676
33,1,39144,-0.0450378836444729,0.064576227134252,0.485988114691239
34,1,41499,-0.0417571984059222,0.0644031226697237,0.517165736412749
35,1,45359,-0.0477614598576412,0.10845923241333,0.659943565118565
36,1,45634,0.0297123447060517,0.0996378616824493,0.765723405740591
37,1,51248,-0.0260684135928525,0.0647008775052133,0.687260802804681
38,1,51462,-0.0297637529042439,0.0647841419720436,0.646208489414391
39,1,52124,-0.0486689990151941,0.0646638889785168,0.45216444585228
40,1,52667,-0.0806437259293306,0.0644693110874844,0.211804693914802
41,1,55470,-0.0816701288477053,0.0662279009328156,0.218333632361044
42,1,59265,-0.047272198806205,0.0645304099792746,0.464314834493144
43,1,60165,-0.0586958771886393,0.0644549754248146,0.363101597376909
44,1,62308,-0.101360542567547,0.0642335157888217,0.11546108471993
45,1,62869,-0.0855076503398213,0.0642906911456568,0.184371679237196
46,1,65431,-0.0317033632994867,0.0672920953793597,0.637838513565196
47,1,65451,-0.00848941882623541,0.066357263985605,0.898273236668308
48,1,65719,-0.067962481333761,0.0691053255907156,0.326053538668989
49,1,66841,-0.0526601085460838,0.064421007730206,0.414230172294158
50,1,66948,-0.0630256801759158,0.0647909032164978,0.331341128865119
51,1,68621,-0.00823270226351869,0.0647004454820366,0.898820236589016
52,1,69417,-0.0192824838483532,0.0645224794117099,0.765231051119998
53,1,69820,-0.394589743073982,0.251635458557798,0.117753564024001
54,1,69821,-0.0610221628184888,0.156639228724188,0.697088431363003
55,1,70906,-0.0281895106531733,0.103650079523748,0.785805578421207
56,1,74327,-0.0752971959946334,0.0647615402689602,0.24574321258831
