SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0264973411201692,0.149187774333136,0.859130613394755
2,1,1035,-0.113229611093131,0.15070616398237,0.452956471007814
3,1,1074,0.0156519575739633,0.254885000614605,0.951069098372987
4,1,1470,-0.38736710613143,0.253130220561238,0.126836217051616
5,1,1475,0.0224344546281774,0.187451785478698,0.90480377698948
6,1,1491,-0.0759746170753153,0.163925849474372,0.643313564948058
7,1,21249,-1.75421373875294,0.936736226101966,0.0619380077997015
8,1,27243,-0.14056820414511,0.128205262853861,0.273637695025521
9,1,27272,-0.102745208344226,0.126376491439266,0.416760963364389
10,1,27498,0.0548215668859982,1.15511936249794,0.962173723226555
11,1,27561,0.155681055945249,0.872622027203415,0.858506433913064
12,1,27816,-0.0285401975080868,0.12906691803125,0.825121294836735
13,1,27822,-0.0160679496417516,0.128908969454372,0.900874990921443
14,1,27823,-0.0147827522263612,0.131564759081794,0.910601017264871
15,1,27825,-0.016042188229463,0.128908978543535,0.901033101273944
16,1,27843,0.0376728639643207,0.123485565208596,0.760485716083128
17,1,27848,0.0376728639643207,0.123485565208596,0.760485716083128
18,1,28495,0.0661107043878529,0.123453707544313,0.592634405512206
19,1,28975,0.0140660010938653,0.122676006280707,0.90878000218102
20,1,29283,-0.105463549554788,0.274870899187929,0.701443701649164
21,1,29752,-0.630308366873541,0.284661946203351,0.0274510610638038
22,1,29787,1.4890485266417,0.771534590074517,0.0544098970139022
23,1,30057,0.424835479089069,0.250456908782285,0.0907217101251652
24,1,30479,0.335260397456155,0.73663691315747,0.649300543662994
25,1,30706,0.0622906895727709,0.126652742481933,0.623150401582221
26,1,31435,0.102011977876164,0.122232727373739,0.404523321354468
27,1,35128,0.227124198566136,0.168205631167647,0.177792210497188
28,1,35129,0.167658433145887,0.168835663159284,0.321376813914984
29,1,36146,0.0193029847479246,0.121718016780563,0.87408437832419
30,1,37255,0.0557067315112896,0.24567059155408,0.820746470746519
31,1,37409,0.0648547115341611,0.122331796864725,0.596338358710935
32,1,37478,0.0587950253200141,0.122445709702816,0.631402363748044
33,1,39144,-0.00432820917802058,0.121926540447766,0.971702307990482
34,1,41499,-0.110326279552379,0.121446682682624,0.364268813497554
35,1,45359,-0.281109239020949,0.204150240627525,0.169393381795487
36,1,45634,0.0658029886979339,0.187988412381728,0.726519332124475
37,1,51248,0.0234030851711005,0.122099744140767,0.848109452903557
38,1,51462,0.0313680100284557,0.122260275615104,0.797662151265208
39,1,52124,-0.0466530262705065,0.122080847611812,0.702581096570531
40,1,52667,-0.102782599346085,0.121787602206266,0.399269115895327
41,1,55470,-0.0905447424830165,0.125135333520277,0.469806173839658
