SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.273264653522528,0.189658968577478,0.150521612191085
2,1,1035,0.164208012171803,0.192098063819113,0.393234190984208
3,1,1074,0.150078291264974,0.324869836424457,0.644391441579581
4,1,1470,0.0789533986753419,0.323770497641716,0.807483960603581
5,1,1475,0.140792738944825,0.238879476775329,0.555977919709926
6,1,1491,0.270056810049629,0.20856655815011,0.196227507907413
7,1,21249,-0.584803013050292,1.19980842034077,0.626267765123455
8,1,27243,0.158170912208023,0.163517152373696,0.334053976777626
9,1,27272,0.0938532915761783,0.161197432504993,0.560786318682264
10,1,27498,0.320171133636592,1.47262851123226,0.828010762275517
11,1,27561,-1.30860485775498,1.11041963705162,0.239399971474572
12,1,27816,-0.173668593963122,0.16430579461601,0.291241698803813
13,1,27822,-0.194496281957963,0.164030105309958,0.236524394557193
14,1,27823,-0.191467240363875,0.167431983305075,0.25358423076319
15,1,27825,-0.194788774477193,0.164029122079025,0.235818833739878
16,1,27843,-0.23129035919092,0.156977036749032,0.141533666021799
17,1,27848,-0.23129035919092,0.156977036749032,0.141533666021799
18,1,28495,-0.183872388636565,0.1571571225672,0.24279398612795
19,1,28975,-0.175370109797757,0.156130241831099,0.262103315491586
20,1,29283,-0.113368162940807,0.35046848849683,0.746526289516818
21,1,29752,0.0242354484405913,0.365439894116672,0.947161748709101
22,1,29787,1.38930542891892,0.986077541284156,0.15973874861279
23,1,30057,-0.372620514644556,0.320005420111641,0.245040438764198
24,1,30479,1.18561986561368,0.937330851371893,0.206745367088679
25,1,30706,-0.304421257210493,0.160716880709504,0.0590228511478055
26,1,31435,-0.266230319815406,0.155349690560347,0.0874527797931529
27,1,35128,0.144835852877466,0.214869078350162,0.500710765821459
28,1,35129,0.0186035943059113,0.215555640025521,0.931272656962012
29,1,36146,-0.400035962036711,0.153722696147614,0.00964961935947819
30,1,37255,-0.538216231519804,0.311928538284313,0.0853220618480625
31,1,37409,-0.295188725919568,0.155236281373876,0.0580446766972249
32,1,37478,-0.292425558400292,0.155385896482637,0.0606678665387136
33,1,39144,-0.143888363084088,0.155262071105101,0.354692069237239
34,1,41499,-0.0975132253270915,0.154932740709288,0.529500422751182
35,1,45359,-0.288444869517605,0.260528009611155,0.268980819424528
36,1,45634,-0.232469982244273,0.239398368064092,0.33218370446805
37,1,51248,-0.0585192863743494,0.155648323226134,0.70716415549183
38,1,51462,-0.0540992649385,0.155863991732829,0.728728457665206
39,1,52124,-0.073033757526383,0.155630946129586,0.639162585722
40,1,52667,-0.124100899167249,0.155289573698133,0.424736207788666
41,1,55470,-0.13601701995956,0.159495672222843,0.394351561621813
42,1,59265,0.0467667233033338,0.155331632974856,0.763533330304835
43,1,60165,0.0304367599259696,0.155225728291564,0.844659878369499
44,1,62308,-0.0449602857230844,0.155044991780637,0.772000127396443
45,1,62869,-0.0403248884821628,0.1550291260191,0.794929268663668
46,1,65431,0.00924624658147011,0.161927242283866,0.954496854788815
47,1,65451,0.0452523576258184,0.159613814165134,0.776950940985605
48,1,65719,0.00223844976190246,0.166466534446243,0.989278889394834
49,1,66841,0.0379922037142512,0.155103872137499,0.806639920053458
50,1,66948,0.0366989201700932,0.156056801051526,0.814217911595939
51,1,68621,-0.208082549473648,0.15525170127048,0.181012563282772
52,1,69417,-0.132864876958652,0.155073022681232,0.392142706814964
53,1,69820,-0.297593785125481,0.607229531493829,0.624378552710308
54,1,69821,-0.183214174128874,0.376764377373072,0.627068158930503
55,1,70906,-0.127941747928258,0.249272586015232,0.608090247923598
56,1,74327,-0.0101056484005608,0.156086720581039,0.94841463201503
57,1,74572,0.0136844986158404,0.155670388350377,0.930000532847024
58,1,75211,-0.08986996901358,0.155314676688722,0.56320681843772
59,1,76030,0.0898278626156507,0.15531474569262,0.563389770889548
60,1,80108,-0.0276182264553971,0.155344620816853,0.858992373028889
61,1,81262,-0.0372032550805781,0.155280220433954,0.810788834566588
62,1,81999,-0.0837495701332815,0.155608260208072,0.590772820334187
63,1,82431,-0.140128037923394,0.156231080310627,0.370368592431332
64,1,83284,0.0183057045469606,0.155267781574351,0.906215820639958
65,1,83613,0.0635482552229027,0.155216880773083,0.682482802050937
66,1,84112,-0.0366149620188801,0.155258608111003,0.81369973182106
67,1,84701,-0.104591750623719,0.166174886692773,0.529489315776344
68,1,84858,0.000291149096690646,0.155709059738203,0.99850915051736
69,1,85751,-0.00620273649169067,0.156348716847629,0.968376694421572
70,1,87445,-0.0191605450740222,0.156676257450331,0.902735881653384
71,1,87467,-0.0500138241315927,0.157477304070125,0.75098081264754
72,1,89070,0.0044617323961243,0.15651387902604,0.977273939057454
73,1,89616,-0.0511794273033688,0.155648257611723,0.742490772626051
