SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.172015595267123,0.15373512082189,0.263939811634338
2,1,1035,0.07622414960207,0.155639461689463,0.624616286085059
3,1,1074,0.188727569389828,0.262917258339847,0.473342339972019
4,1,1470,-0.480847522882522,0.260909365814056,0.0661719923930406
5,1,1475,0.0857260283374401,0.193449163196047,0.657932315191254
6,1,1491,0.0720795551434454,0.169222143455533,0.670406528786453
7,1,21249,-1.42003168895507,0.968803257031953,0.143604229468242
8,1,27243,0.0998906551742342,0.132459704577101,0.451279266509769
9,1,27272,0.0977845542471352,0.130471750911756,0.454073636256211
10,1,27498,-0.834180889867388,1.19156078719333,0.484342119737936
11,1,27561,0.295112819073517,0.900676743803072,0.743365441606633
12,1,27816,-0.101133256531168,0.133131110124327,0.447969891789399
13,1,27822,-0.101310905914654,0.132961245560481,0.446593759331307
14,1,27823,-0.0944262262396043,0.135718484511958,0.487042778533769
15,1,27825,-0.0822676720180848,0.132998482340367,0.536604536785565
16,1,27843,-0.121302213103791,0.12732246463972,0.341385623710603
17,1,27848,-0.121302213103791,0.12732246463972,0.341385623710603
18,1,28495,-0.082968910165674,0.127411611431663,0.515348822771452
19,1,28975,-0.127860784941353,0.126452940959824,0.312645176923275
20,1,29283,-0.0751408266907161,0.283769297555796,0.791321567243333
21,1,29752,0.00725507950151716,0.295878556943545,0.980451315830729
22,1,29787,1.93286639448721,0.793978313742907,0.0154112627696872
23,1,30057,-0.262721561682012,0.259211338686585,0.311495568130954
24,1,30479,-0.173304426933856,0.760568184111354,0.819885613839635
25,1,30706,-0.18097796852293,0.130428176320821,0.166143910684785
26,1,31435,-0.182908385586363,0.12592465749653,0.147244683241723
27,1,35128,0.0493145898999305,0.174060036491662,0.777098066967472
28,1,35129,-0.0609857290542974,0.174495425452485,0.726924190526381
29,1,36146,-0.167180206499437,0.125333689111069,0.1831028648124
30,1,37255,-0.17921691697876,0.253435024668056,0.479938991711548
31,1,37409,-0.0821065948929002,0.126252911092746,0.515899349717546
32,1,37478,-0.090748384107616,0.126344827764942,0.473072350328794
33,1,39144,-0.109238290115205,0.12572578772152,0.38551326473219
34,1,41499,-0.201497327983573,0.125052009302811,0.108006293616331
35,1,45359,0.0644932954056525,0.211273508597155,0.760348254587474
36,1,45634,-0.0466502467511249,0.194070769714863,0.810177154339023
37,1,51248,-0.310101387816659,0.124959978430977,0.0135439517646469
38,1,51462,-0.297663435708228,0.125217917769052,0.017978661577577
39,1,52124,-0.295793129863419,0.125058206923674,0.0185583083765241
40,1,52667,-0.343929583026688,0.124504768623695,0.00603851048060325
41,1,55470,-0.342626062195241,0.127975222879683,0.00776875322816332
42,1,59265,-0.227210839070309,0.125197082794725,0.0703993563959908
43,1,60165,-0.257963779550419,0.124932544100995,0.0396694618470703
44,1,62308,-0.193437666912736,0.125123647609834,0.123007312562457
45,1,62869,-0.209554074412372,0.125034272675931,0.0946288860225775
46,1,65431,-0.182540674797831,0.130743865659493,0.163540645671191
47,1,65451,-0.197887711695155,0.128815532396106,0.125382683246674
48,1,65719,-0.114963657096638,0.134640037032994,0.393761964096038
49,1,66841,-0.143966815917488,0.12535593343622,0.251554576215896
50,1,66948,-0.162087433076924,0.126065827152774,0.199377832270873
51,1,68621,-0.240140744775097,0.125368503011975,0.0562391144233574
52,1,69417,-0.157697906011902,0.125404165922872,0.209397672860672
53,1,69820,0.128953862170288,0.491760323874245,0.793297785918762
54,1,69821,-0.21477084386917,0.304933760881522,0.481698101696646
55,1,70906,-0.143078835194718,0.201754186823639,0.478684583946821
56,1,74327,-0.0923867837556726,0.126280045809553,0.464896675464899
57,1,74572,-0.0712157828775365,0.125982285569121,0.572239633404146
58,1,75211,-0.0567271507281163,0.125773300885762,0.652247042046812
59,1,76030,-0.0345708859642475,0.125796079405566,0.783617699728213
60,1,80108,-0.133368446053296,0.125579324847797,0.28895013181551
61,1,81262,-0.168964043292802,0.125410210162832,0.178750706526352
62,1,81999,-0.163391625926296,0.125738917085721,0.194637021045289
63,1,82431,-0.145863517130471,0.126397731568448,0.24927912634251
64,1,83284,-0.0813471833771583,0.12563984030966,0.51775298982521
65,1,83613,-0.0671632816555555,0.125649727176923,0.593312866607655
66,1,84112,-0.0890968752963002,0.125624948071086,0.478650441934108
67,1,84701,-0.114924389308833,0.134479274226767,0.393358810070313
68,1,84858,-0.010894062849486,0.126067891908753,0.931186110404728
69,1,85751,-0.134608645733556,0.126384494876059,0.287571100347397
70,1,87445,-0.135494305811538,0.126649845169209,0.285425025401438
71,1,87467,-0.171997887767528,0.127190067894461,0.177148156963077
72,1,89070,-0.160864015004617,0.126431414337393,0.204089044689604
73,1,89616,-0.105118444869982,0.12591505417379,0.404374576434665
74,1,89679,-0.153062841394365,0.125791725982966,0.224494832808685
75,1,89880,-0.114490319984292,0.125939855986388,0.36392431580794
76,1,91472,-0.0973514288741502,0.126917387014227,0.443567078795202
77,1,93789,-0.0981302966433413,0.125605877068951,0.435175805634773
78,1,94351,-0.11439891327766,0.125898126689771,0.36414821851978
79,1,99148,-0.0906109059444005,0.12562188027724,0.471203171666886
80,1,101281,1.18096363885855,1.37346706593373,0.390460119691673
81,1,106011,-0.0997030898324119,0.130910498209119,0.446799746534336
82,1,106800,-0.0817761003500307,0.125808727313191,0.516112799347798
83,1,107970,-0.106985189163018,0.125381809162531,0.394085314055475
84,1,109000,-0.127460801718297,0.1255490834236,0.31069302781036
85,1,112549,-0.160222522558454,0.125300048204171,0.201838943641464
86,1,112742,-0.0714944087510565,0.126021769720125,0.570858798304708
87,1,113050,-0.0925967149353569,0.125770580609412,0.46207659892555
88,1,113135,-0.140733912930568,0.125322862305696,0.262213075848184
89,1,114076,-0.0897525599740948,0.125455599263993,0.474826830962809
90,1,114628,-0.0628880431141831,0.125819611127969,0.617508284777062
91,1,116283,-0.0427596358240308,0.126543705643914,0.735636323581629
92,1,126880,-0.619798030627873,2.374476746288,0.794225365356255
93,1,127853,0.0342587115486409,0.126315361135851,0.786383652915921
94,1,128302,-0.00103449302793712,0.125843262081051,0.993445717091218
95,1,128704,0.00783195798119718,0.125967852072768,0.950459248628666
96,1,128911,0.0462289619127867,0.125958453471878,0.713825847066412
97,1,130267,0.0243015583361423,0.125916122712918,0.847071536430535
98,1,130271,0.0241064350885916,0.126065690529528,0.848462215485987
99,1,130613,0.0370862269585573,0.127235047401388,0.770856911273142
100,1,132012,-0.118674105961351,0.126823061000363,0.350043948108445
101,1,133231,-0.123055385373518,0.12590897311148,0.329072080281557
102,1,137074,-0.0377214720635338,0.125883887133929,0.764618289087847
103,1,137304,-0.0991401759202706,0.125833069077686,0.431301118175475
104,1,139686,-0.0678378760525505,0.126057467791157,0.590812364990411
105,1,149562,-0.0919026134478288,0.126302180316721,0.467315863159526
106,1,150447,-0.0641852234832142,0.12775322274163,0.615688412368117
107,1,151446,-0.126948669731339,0.256653946872982,0.621169213702994
108,1,154084,-0.100861382207918,0.128081270760801,0.431529611053567
109,1,156633,-0.0487552044288609,0.129925328701358,0.70769576995809
110,1,157269,-0.110057244822786,0.125730724256609,0.381983652927834
111,1,160054,-0.0895049988713619,0.126973610075667,0.481330925317616
112,1,166222,-0.0456949585481298,0.126099703408532,0.717291164957855
113,1,166416,-0.0783700457276731,0.125797970093642,0.533697703598578
114,1,167326,-0.0745373687047992,0.126520167210565,0.556148016567305
115,1,168836,-0.100808413257614,0.125868175758756,0.423725542989041
116,1,171200,-0.0909054504280539,0.126078345412071,0.471372290923931
117,1,171431,-0.0987078670212133,0.12685009671529,0.437004322715286
118,1,173339,-0.0368427058158734,0.125956265486843,0.770073185295706
119,1,173845,-0.0381042727921715,0.125850765576348,0.762240841896852
120,1,175121,-0.0358916751753722,0.125603019713815,0.775233479357421
121,1,175281,-0.0396384543480383,0.125706615640987,0.752701136168566
122,1,175315,-0.0438294829504544,0.1256630900989,0.727458173907251
123,1,175523,-0.0304774338761218,0.126386454903999,0.809582911760682
124,1,175541,-0.041851901220707,0.12586130331657,0.739691014100239
125,1,175653,-0.0513697734829973,0.126249739967143,0.684335281217877
126,1,175805,-0.00759348282562153,0.13342109246691,0.954646172977418
127,1,175818,-0.0482699829542992,0.130331173542521,0.711333373547571
128,1,175856,-0.0626035747520068,0.128320807119897,0.625946439839323
129,1,175876,-0.0330623916537913,0.126384614144607,0.793781337199757
130,1,175989,-0.0275584054174788,0.126749008678556,0.828002753885275
131,1,176001,-0.0159531270271834,0.127415158946974,0.90043183582607
132,1,176451,-0.0435122802704743,0.128928811600551,0.735947581216297
133,1,177692,-0.0992447446536933,0.125573691055315,0.429865264719609
134,1,178191,-0.0884185189250175,0.12572148757099,0.482339350670621
135,1,178224,-0.0992447446536933,0.125573691055315,0.429865264719609
136,1,178960,-0.100201864474519,0.126576260115288,0.429106677111468
137,1,179139,-0.027778937871469,0.251088677994369,0.911969479709092
138,1,179139,0.473181966728181,0.505080694104624,0.349479150190692
139,1,180955,0.146922458844705,0.145280140647422,0.312563395874279
140,1,183802,-0.103756779940692,0.125579200629561,0.409234075152422
141,1,183954,-0.124796766958962,0.126441357393614,0.324321966662643
142,1,184450,-0.034683209603184,0.125493529596075,0.782422192947295
143,1,184641,-0.0750820111021566,0.129097622092978,0.561213423854739
144,1,184718,-0.0800038477485919,0.126148355979657,0.526358172036794
145,1,185296,-0.0398892120282696,0.125666808271357,0.751112274942923
146,1,185438,-0.0488999652825652,0.125663725689498,0.69741202394362
147,1,185469,-0.0532547352715945,0.125840154333883,0.672411794940239
148,1,185503,-0.0600435149396964,0.125505834382224,0.632653055705125
149,1,185705,-0.0778202205651909,0.126882084635818,0.540055057526072
150,1,185749,-0.0770514865755681,0.126883413684498,0.544067406145532
151,1,185806,-0.0649367529315137,0.127072190202368,0.609654732073046
152,1,185879,-0.10476558670336,0.127611671308557,0.412216389898443
153,1,185916,-0.0545560262561106,0.127642321208215,0.669338918041343
154,1,185941,-0.0436293849475517,0.128210489579981,0.733836813639546
155,1,185954,-0.0557170578173037,0.128571813756558,0.665022592316524
156,1,186055,-0.0250815525681642,0.12603222427801,0.842370243770712
157,1,186896,-0.0243025586737841,0.128099136100231,0.84964009438689
158,1,187697,-0.389443665001137,0.260436212209733,0.135716178063416
159,1,189392,-0.291520232470118,0.262170793545561,0.266917316477655
160,1,189416,-0.304081769939208,0.253530158870714,0.231180410298999
161,1,190132,0.134973592975111,0.125994534938769,0.284781962263527
162,1,190148,0.14770789946766,0.125992195037733,0.241844110923456
163,1,190165,0.117787722786033,0.127052693969662,0.354519593304985
164,1,190169,0.125252832193772,0.12687361719051,0.324208432667045
165,1,190933,0.00658078207775503,0.12601786820589,0.958382119704531
166,1,192149,0.0926546404328507,0.126952895421552,0.465975199201539
167,1,192302,0.318906725189851,0.166891285054797,0.0568317083650306
168,1,192303,0.301734805273154,0.15060724198672,0.0458924165150092
169,1,192305,0.323558017421405,0.156449869992815,0.0393561439339044
170,1,192315,0.45573202733854,0.17689522728414,0.0103927165705131
171,1,192795,0.075428301438751,0.125715702969964,0.548897125044229
172,1,194020,0.0204092012977136,0.132479591504746,0.877654060904582
173,1,194187,0.0552713128066456,0.12584961656182,0.660795922501337
174,1,194867,0.00596434317106287,0.125815087095759,0.962216752047343
175,1,197325,-0.0494808211870076,0.128858665314516,0.701214851025672
176,1,197392,-0.0653970200461907,0.130495846085511,0.616583162880307
177,1,198857,-1.19254048963901,0.599936928818939,0.0476086159661873
178,1,206666,-0.237975844626308,0.140931050296236,0.0921796703829856
179,1,206675,-0.163231086435067,0.184014449420486,0.375652803832421
180,1,223051,-0.217794474849294,0.145341316184392,0.134896179963082
181,1,223059,-0.293546397892642,0.150592213176892,0.0520536482277441
182,2,7366,-0.0259446021007577,0.182473478422441,0.887016679847238
183,2,8180,0.13044032887468,0.251139147340692,0.603811065415178
184,2,8187,0.168763605143113,0.261105318293449,0.518477206328073
185,2,8250,0.130337726613694,0.25730095102636,0.612781576500526
186,2,8253,0.116111464531288,0.257320250960282,0.652098490122164
187,2,8285,0.0513733842231908,0.139520800536143,0.71293505886598
188,2,8302,0.0944669339377238,0.130528643853987,0.469713471921087
189,2,8306,0.0944669339377238,0.130528643853987,0.469713471921087
190,2,8314,0.10224405092402,0.127829960504303,0.424338987452925
191,2,8317,0.0872368768777262,0.130781289185917,0.505179795854591
192,2,8328,0.0826849652579706,0.130203869914199,0.525812224904305
193,2,8331,0.0826433464602562,0.129958884557611,0.525241169097244
194,2,8498,0.0705985990134737,0.127703091477481,0.580727054896696
195,2,8651,0.064690322958938,0.127831620923736,0.613131221097227
196,2,9418,0.305718821486089,0.324819788334411,0.347248474392195
197,2,9812,0.048888898020981,0.128611486598489,0.704078605777069
198,2,9932,0.0516939850067184,0.12810126289173,0.686795336456909
199,2,10135,0.0587235700257374,0.127601838651253,0.645649244087774
200,2,11616,0.0657069706013782,0.127456662896416,0.606509596027286
201,2,12133,0.0638471240965053,0.127966407783796,0.61813482474986
202,2,12194,0.0777719734053202,0.128439843582753,0.545227397543589
203,2,12359,0.0501932323550907,0.128102953597954,0.695428034129447
204,2,13061,0.0618053774442551,0.128079140168271,0.62971001548366
205,2,14298,0.0712924121768592,0.128469534628322,0.579289664774059
206,2,15222,0.0515269812407397,0.129749889026599,0.691514963587372
207,2,17986,0.0591381752212716,0.127465776175136,0.642967130640814
208,2,19770,0.0521348614783348,0.128356200845706,0.684861384040974
209,2,19836,0.0476665156674434,0.128008331249759,0.709840532931527
210,2,19851,0.0372841308571512,0.12839299865412,0.771687887783337
211,2,21595,0.0632325001824603,0.127833687286815,0.621157300166812
212,2,22385,0.035547904943531,0.127984999841961,0.781366447788724
213,2,23441,-0.00860984166511258,0.129241367354115,0.946923281771889
214,2,24209,0.0265617207059197,0.128170188839772,0.835943565842208
215,2,24341,0.0383598113981667,0.128464943233036,0.765419896671861
216,2,26815,0.0598491345742185,0.128287659930661,0.641129015468051
217,2,28209,-0.0199843310115738,0.128365975934262,0.876372309662271
218,2,28695,-0.0434103016404406,0.134090915981731,0.746328246978345
219,2,35849,-0.807402567916604,1.37423286349645,0.557223660845072
220,2,35850,-0.412856071212655,1.6813904197774,0.806177596506386
221,2,41245,-0.0305702626514144,0.127867630572475,0.811184296828108
222,2,43214,-0.130161110483593,0.129766447338449,0.316527981188768
223,2,47104,-0.0445914228428891,0.126306224810622,0.724267553285612
224,2,50915,-0.0789098220368509,0.127500577782026,0.536382893266659
225,2,55834,-0.136727576335353,0.126771553589539,0.281531429673299
226,2,56422,-0.100715863730002,0.127094273517541,0.428630541101949
227,2,57715,-0.111267004751427,0.126649556973069,0.38024704208848
228,2,59046,-0.14113033516499,0.127207737403982,0.267992315172566
229,2,59191,-0.162986102128972,0.126402384122065,0.198095390095863
230,2,59383,-0.116547212492474,0.126584296050938,0.357831511823502
231,2,59477,-0.171553403629749,0.128318653116528,0.182105539049752
232,2,59755,-0.44688138325869,0.28805969629395,0.121713906345728
233,2,60471,-0.141678605260074,0.126682655892676,0.264167731957225
234,2,60478,-0.134862058777725,0.126848778932738,0.288430753204494
235,2,60786,-0.116166410402354,0.126692017604128,0.359810707060512
236,2,61035,-0.114368776830817,0.126687492261305,0.36726730235873
237,2,61071,-0.0865442539415249,0.126174229882769,0.493219658074936
238,2,61675,-0.0754049630022903,0.126558150697066,0.551682126868878
239,2,62776,0.000306443803115397,0.132162055823679,0.998151258647777
240,2,62939,-0.0130826247531719,0.126400982189349,0.917624152042094
241,2,63527,0.0237339750665186,0.126871087400134,0.851711980599811
242,2,63857,-0.00303139051507062,0.126906787860969,0.98095644132427
243,2,65527,-0.10042292135138,0.126375517042724,0.427357410576027
244,2,67007,-0.122373528634856,0.139110455628741,0.379627856965156
245,2,67023,-0.186695557034417,0.2878158029071,0.516977764242015
246,2,67024,-0.208209659217761,0.288827476734973,0.471461097528812
247,2,67976,-0.0434371926874716,0.128289532656778,0.7351220342168
248,2,69628,0.00295534836420019,0.130435915079348,0.981936299775177
249,2,71825,-0.539750590993997,0.250586967219278,0.0319209178253948
250,2,72389,-0.00384066504406633,0.127518927580287,0.975989653497367
251,2,72392,-0.164463023341555,0.128087433666896,0.199987453213524
252,2,73646,-0.0154683971888755,0.125751330614732,0.902170907907814
253,2,74564,0.0258144474895756,0.125499585305782,0.837148915701977
254,2,74739,0.0818185152387785,0.12584445796984,0.516014421426147
255,2,79931,0.250616150848791,0.141300424967831,0.076984708569459
256,2,80748,0.198826279546737,0.13052928280165,0.12859618577807
257,2,80873,0.212452165464613,0.125712672267435,0.0919142287333855
258,2,81501,0.202732379515298,0.125737026192139,0.107778947414992
259,2,83526,0.181718622652296,0.125631653064209,0.148941211288451
260,2,83845,0.211478751313837,0.125619884981546,0.0931659945049967
261,2,84412,0.320909884891334,0.317384752854152,0.312657856828889
262,2,84412,0.21476782122393,0.158749445764439,0.17696208768292
263,2,84447,0.230694352631268,0.127141917190652,0.0704551453675626
264,2,87391,0.194187287011287,0.125140144001859,0.121616065648764
265,2,87562,0.208078210552403,0.125395881331082,0.097929297132323
266,2,87849,0.210561299701512,0.125372168841828,0.0939413919219539
267,2,87878,0.200981119750892,0.12595954859997,0.111472859830635
268,2,88125,0.133261614758402,0.14039358623169,0.34316819899035
269,2,89785,0.193752411318964,0.126005768443896,0.125030753586205
270,2,93441,0.204764420691839,0.129744260985413,0.115411743569845
271,2,93588,0.233787837085025,0.134197250169211,0.0823582512556751
272,2,93721,0.216204324580044,0.125518891535496,0.0858576801031946
273,2,93952,0.196263797425107,0.125249885713488,0.118015823364421
274,2,95085,0.225382225591715,0.125287178011793,0.0728846011593292
275,2,103188,0.332561244970781,0.127694504145894,0.00959378128097436
276,2,107124,0.31064202334689,0.124832592652773,0.0132898418329157
277,2,111645,0.404520230858078,0.124150304881565,0.00122961951377763
278,2,111916,0.3756238906205,0.12470804438906,0.00278225905671158
279,2,111931,0.375881043951667,0.124901441162591,0.00280561802397821
280,2,111999,0.38928713395165,0.12432457202694,0.00188614035044186
281,2,114528,0.349914555569368,0.125389023112703,0.00554636263684306
282,2,116024,0.386954391303692,0.125385790263005,0.00218817164066422
283,2,119244,0.228146334773273,0.137952999014697,0.0990575830888341
284,2,119246,0.241701422023583,0.13937119394826,0.0837506360398422
285,2,119247,0.155533301992055,0.140730970712695,0.269833528929797
286,2,120090,0.234800171033602,0.125945663648731,0.0631097882537501
287,2,120291,0.254151738866659,0.127294800557157,0.0466405592697044
288,2,120726,0.21069331102343,0.126776912254806,0.097416185657215
289,2,121716,0.211009210661255,0.126630310878947,0.0965326519865999
290,2,123100,0.229459498855067,0.126715553913182,0.0710181816047986
291,2,124677,0.217670295744639,0.1265983668165,0.0864223736840032
292,2,127636,0.0550141264537398,0.160761069137986,0.732396136003337
293,2,127887,0.34478617235187,0.126676661111444,0.00681507588639604
294,2,128935,0.333306086328849,0.126641491914303,0.00886388152535117
295,2,129053,0.348246157482015,0.126920956498268,0.00638333089944131
296,2,130040,0.343623088448488,0.127747560650798,0.00748772960616582
297,2,130976,0.306452568233411,0.126955491988944,0.0162929722091242
298,2,132199,0.281960444933691,0.127713532105377,0.027903780886209
299,2,133355,0.304099119954941,0.128446350409961,0.0184464282302515
300,2,133435,0.30464397590374,0.12872466731302,0.0184899363733484
301,2,133943,0.171196258840363,0.151625572771532,0.259633962823622
302,2,135183,0.241030034067663,0.129178275086389,0.062888568847273
303,2,135402,0.239897806743352,0.129164540514267,0.0641005786793583
304,2,135898,0.27370181414768,0.129666709794672,0.0354914220528957
305,2,135912,0.272510922049517,0.129770795799149,0.0364433880053263
306,2,135925,0.269192160945893,0.129195294216596,0.0379149148990155
307,2,136002,0.251552214512828,0.129198183702881,0.0523243853261577
308,2,136173,0.26316501360052,0.130056940971217,0.0437788505492382
309,2,138209,0.287940972496637,0.133770021542195,0.03203474436509
310,2,138318,0.298727950803789,0.133317702055406,0.025665460774274
311,2,138695,0.286175164900643,0.131079291469794,0.0296776134346133
312,2,138818,0.259365178899726,0.130993908182734,0.0484821320301186
313,2,139728,0.289838707269453,0.130575034481826,0.027073378802774
314,2,140174,0.272791230949135,0.130679037311577,0.0375604938960352
315,2,140863,0.27257308625343,0.130626816687798,0.0376364954251191
316,2,141152,0.272070726016617,0.131002267657507,0.0385392440214445
317,2,141292,0.292738764973667,0.129921585613552,0.024860130983631
318,2,141545,0.293723586985059,0.130557282355869,0.0250792236680827
319,2,145823,0.353212629466943,0.135202268989992,0.00937300602852485
320,2,145934,0.440800958044543,0.223686814980361,0.0495487665433342
321,2,145980,0.270197618661999,0.137009149841976,0.04937689379874
322,2,146723,0.277254456684717,0.130420586499028,0.0342095487137229
323,2,147946,0.296812898652227,0.131509633026575,0.0246210145260214
324,2,150394,0.261693458331585,0.143615158603553,0.0692728298424282
325,2,151274,0.182304945770085,0.225818805967919,0.420033659450367
326,2,151397,0.203565244543863,0.132343467785802,0.124905693460766
327,2,153035,0.16063093757122,0.131062159588865,0.22116297962786
328,2,153228,0.149056855459578,0.132061019186299,0.259792221712037
329,2,153455,0.159107685194863,0.13302838193162,0.232482481928726
330,2,153732,0.178586175370921,0.137488395989563,0.194819813904771
331,2,153815,0.179426506621863,0.132442376488948,0.176363148412249
332,2,154160,0.163696135600607,0.131105739811855,0.212645797744782
333,2,154235,0.157241967098168,0.132442837744373,0.235929689770373
334,2,155527,0.20409027920008,0.143628092403011,0.156210106507266
335,2,159870,0.332925534835866,0.128135806558608,0.00976331570666825
336,2,161229,0.3579124496818,0.129951878565659,0.00618836998422731
337,2,161451,0.351052755873944,0.280615277994355,0.211759011659902
338,2,161451,0.0653308881028476,0.282117028953834,0.81700330229791
339,2,162696,0.37918093597357,0.129208940799263,0.00355794869743205
340,2,163284,0.374550443571423,0.127493466692985,0.00352267453508332
341,2,164166,0.273659608478034,0.129423769233702,0.0351777733156306
342,2,165270,0.264756762645782,0.128374412090114,0.039902873487714
343,2,165675,0.284021836349065,0.130406548614813,0.0300695459657191
344,2,166404,-0.332342803198179,0.339779770738526,0.328688580174112
345,2,168012,0.272571386443288,0.158024063664443,0.0854257176832487
346,2,168062,0.242400788900699,0.129458867822612,0.0619756430989858
347,2,168518,0.218952351850575,0.128829227467523,0.0900956079378063
348,2,168980,0.207983497622125,0.128819067570469,0.107303869879144
349,2,169651,0.19383329992963,0.128943178092026,0.133669736434717
350,2,169902,0.015757778016372,0.216212258732401,0.941942045348975
351,2,169960,0.0232703109314318,0.201391698172155,0.908076859364869
352,2,170725,0.217462595594635,0.129067562139615,0.0928966773260027
353,2,171254,0.177317532260757,0.12945163465616,0.171632824409661
354,2,172242,0.082791224508284,0.128185218259789,0.518781976826286
355,2,173254,0.115586566488019,0.127129310841567,0.363862426597127
356,2,173340,0.127249555569393,0.127082326796468,0.317359988116047
357,2,173385,0.123382193018318,0.127210488759057,0.332757522216997
358,2,173973,0.151193468461396,0.126786367635495,0.233863991723856
359,2,174714,-0.0933451848684177,0.325704487340096,0.774590795263402
360,2,177341,0.164636066543377,0.126305026063673,0.193260443857767
361,2,180314,0.108945501304579,0.126518296679816,0.3897648890344
362,2,180339,0.0964984561053406,0.126867156371616,0.447388249558471
363,2,182758,0.185541406110958,0.126129716591252,0.142172109169387
364,2,183619,0.14172760736466,0.12678972469907,0.264405671719264
365,2,183913,0.117314545216946,0.130081115341494,0.367747839946603
366,2,184146,0.119225275575205,0.130950694064942,0.36320160672108
367,2,187176,0.0699941067694749,0.12765106981,0.58381624979188
368,2,191066,0.0721924642794958,0.128602689956436,0.574908029362956
369,2,191124,0.386626551712621,0.161247992278661,0.0170166261745142
370,2,191128,-0.358484351808449,0.148419379403917,0.0162276162655519
