SNP,Chr,Pos,Effect,SE,HNM1_MAM33_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.282974478166359,0.182618535227836,0.122148330086841
2,1,1035,0.049545460471094,0.185224402949568,0.789249021895291
3,1,1074,0.382622829041074,0.312384812075202,0.22145050535725
4,1,1470,0.125503449663295,0.311849058930065,0.687596952583523
5,1,1475,0.080820850629137,0.230190185088475,0.725719273320658
6,1,1491,0.181753019431488,0.201160250714678,0.366864262724815
7,1,21249,-1.03476805834128,1.15487480276432,0.370863247368756
8,1,27243,-0.00092844632939304,0.157727823678927,0.995306698381294
9,1,27272,0.0743480092964932,0.155308712955708,0.632440520977229
10,1,27498,-0.349820547273087,1.41858405303059,0.805362388577839
11,1,27561,0.438448391954898,1.07153660381739,0.682657743912004
12,1,27816,-0.0305593511020794,0.158520847462606,0.847243600825837
13,1,27822,-0.0338176918213515,0.158317475491598,0.830977002894774
14,1,27823,-0.0285716713090651,0.16158176080678,0.859747373837414
15,1,27825,-0.0157284065947499,0.158325493865663,0.920922945197457
16,1,27843,-0.0470579729879523,0.151662584990764,0.756530614835965
17,1,27848,-0.0470579729879523,0.151662584990764,0.756530614835965
18,1,28495,0.00767666539269984,0.151685170875996,0.959665554713556
19,1,28975,-0.0675003218488376,0.150628950200783,0.654339220532659
20,1,29283,-0.441061944727378,0.33684601615075,0.191254755893105
21,1,29752,0.101696170933941,0.351995830261029,0.772817545817525
22,1,29787,2.25799115000504,0.944962834710405,0.0173954412685443
23,1,30057,0.0760189359475874,0.308832308779506,0.805709527150089
24,1,30479,1.2442852151034,0.902566269036195,0.168888618618623
25,1,30706,-0.0917767784634646,0.155529752137376,0.555506872465889
26,1,31435,-0.0699088916957657,0.150226514769606,0.641963103688306
27,1,35128,0.387330895163768,0.206092141846431,0.0610125913735201
28,1,35129,0.136735081291708,0.207523496855434,0.51039619118468
29,1,36146,-0.122776362193059,0.149354830384982,0.411606289720212
30,1,37255,-0.146368177888608,0.301650634645243,0.627818333961626
31,1,37409,0.0420395126768428,0.150289376635327,0.779853263441826
32,1,37478,0.0243805672324054,0.150429644425054,0.871341183389511
33,1,39144,0.00928447529982465,0.149747951580821,0.950597377582871
34,1,41499,0.0294324153636311,0.14932518033381,0.843860507628256
35,1,45359,-0.0699434047672129,0.251379431179486,0.780992281395585
36,1,45634,-0.102391650246645,0.230860533225765,0.657660159776019
37,1,51248,-0.0163982675480514,0.149966489605238,0.912990027056197
38,1,51462,-0.0172151469090665,0.150169593272162,0.908797208894562
39,1,52124,-0.057480953496825,0.149937819867142,0.701679718426199
40,1,52667,-0.0948632629421864,0.149643528841095,0.526538190688982
41,1,55470,-0.0650846130798262,0.153764411151916,0.672352479154823
42,1,59265,0.0315567496002808,0.149643723508407,0.833103210443739
43,1,60165,0.0347511714572967,0.149528621903706,0.816358291969765
44,1,62308,-0.1387384672706,0.149192968372087,0.353044720893034
45,1,62869,-0.148644805331758,0.149147150008221,0.319625896928278
46,1,65431,-0.177204021710291,0.155702939276147,0.255854566426768
47,1,65451,-0.146661508543892,0.153578297835065,0.340250178999418
