SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.132808103173425,0.0645085020703146,0.0402497012473492
2,1,1035,0.13027575012024,0.065237113669233,0.046597163619684
3,1,1074,0.171082333357202,0.110492532276932,0.122431424573502
4,1,1470,-0.164177731138317,0.110121703956856,0.136887251304031
5,1,1475,-0.0691778204291644,0.0814537823294094,0.39629596475965
6,1,1491,-0.140963609426163,0.0709282805685042,0.0476493109057039
7,1,21249,0.600352056117403,0.408219429513585,0.14227383551521
8,1,27243,-0.0715198800202548,0.0557300544468335,0.200219406086359
9,1,27272,-0.127362754695701,0.0546018306451495,0.0202320677971612
10,1,27498,-0.56916872258676,0.501526090181917,0.25719829063757
11,1,27561,-0.281857600414675,0.379282157598101,0.457894620556839
12,1,27816,-0.00947684871898546,0.0561414468827582,0.866048222986641
13,1,27822,-0.022623989044967,0.0560594250919947,0.686772161451148
14,1,27823,-0.0144185380605329,0.0572221801124643,0.801207306456787
15,1,27825,-0.0208382845973122,0.0560613860174529,0.710335688110316
16,1,27843,-0.00790212226113943,0.0537175554655547,0.883133104637215
17,1,27848,-0.00790212226113943,0.0537175554655547,0.883133104637215
18,1,28495,0.000250793815835038,0.0537200701142156,0.996277701834136
19,1,28975,-0.00453002924629906,0.0533604391169412,0.932393071472067
20,1,29283,-0.206814064463989,0.119076948813875,0.0832930084016213
21,1,29752,-0.120086378495239,0.12451145118461,0.335475334036078
22,1,29787,-0.284497744872,0.337017858277384,0.399150473090314
23,1,30057,0.139860642749172,0.10912992269643,0.200825022549751
24,1,30479,-0.173215347273783,0.320373972821811,0.589078727464272
25,1,30706,0.00234967281315182,0.0551084681271281,0.96601481816575
26,1,31435,0.00111774439378487,0.0532195719982989,0.983255522783611
27,1,35128,0.0547324381048382,0.073294699883695,0.455714663996815
28,1,35129,0.0453169893004386,0.0735008464723172,0.537928609879388
29,1,36146,0.0108708349133652,0.0529420209479852,0.837428976821595
30,1,37255,0.133432510726497,0.106630091319852,0.211632217290877
31,1,37409,0.03766525791395,0.0531936869970411,0.479364342378675
32,1,37478,0.028887607940205,0.0532550190591896,0.587858285358491
33,1,39144,-0.0081940240199265,0.0530322988500395,0.877295876007277
34,1,41499,0.0163743989825979,0.0528798059542774,0.757007434807301
35,1,45359,-0.082697374744952,0.0889278762231515,0.353038891736507
36,1,45634,-0.00193489652401979,0.081782843529927,0.981138014931264
37,1,51248,0.0441697118806744,0.0530600437108309,0.405719098861555
38,1,51462,0.0505040306062404,0.0531161452830499,0.342344985616436
39,1,52124,0.0644407028233037,0.0530012386271268,0.224860649098207
40,1,52667,0.0114988773200749,0.0530234475588645,0.828439607516646
41,1,55470,-0.00272340791619652,0.054469872428056,0.960151920172301
42,1,59265,0.0116679484396569,0.0529965901852094,0.825870596611333
43,1,60165,0.00443478196935304,0.0529596521144664,0.93331151042605
44,1,62308,-0.0502807302362457,0.0528341997382163,0.341915443985456
45,1,62869,-0.0419836262707401,0.0528480685079453,0.427484013182552
46,1,65431,-0.045509512781634,0.0551907306765893,0.410163410325832
47,1,65451,-0.0404935729190499,0.054417883223376,0.457297389005834
48,1,65719,-0.0541633206993158,0.0567190428677471,0.340261182306712
49,1,66841,-0.047617752100694,0.0528594941790115,0.368289525978089
50,1,66948,-0.0561287507753109,0.0531611214753083,0.291771009057227
51,1,68621,-0.0288167742090419,0.0530785987417119,0.587536049959835
52,1,69417,-0.0565507177124541,0.0528745782296898,0.285563655997699
53,1,69820,-0.290114959995096,0.206658716909265,0.161246794257811
54,1,69821,-0.0586246051644217,0.128543292297163,0.648620840727217
55,1,70906,0.0822837908230909,0.0849615396373537,0.333466378417746
56,1,74327,-0.089214189810553,0.0530392210076711,0.0934450624148626
57,1,74572,-0.0863351228277992,0.0529104123666689,0.103629654424361
58,1,75211,-0.0785829905314201,0.0528475101091044,0.137913731261027
59,1,76030,-0.06875885568377,0.0528862922577372,0.19440595699615
60,1,80108,-0.0584165412756466,0.052908951254883,0.270303702036983
61,1,81262,-0.0541121673465918,0.0529018503728945,0.307065741558865
62,1,81999,-0.0538907118557163,0.0530320654443644,0.310234380811813
63,1,82431,-0.0477920842209141,0.0533003199370263,0.370513259301975
64,1,83284,-0.0629568514064696,0.052866596617791,0.23450768878031
65,1,83613,-0.0613715719972956,0.0528660286525207,0.246471631014616
66,1,84112,-0.07919380728758,0.0528047206966347,0.134573335684696
67,1,84701,-0.122803611749205,0.0563467170466058,0.0299604121620411
68,1,84858,-0.111372153980556,0.0527904241457347,0.0355873420176648
69,1,85751,-0.098259175594911,0.0530835362955841,0.065000486158926
70,1,87445,-0.0674119678149829,0.0533327387022663,0.20706817518067
71,1,87467,-0.0648192553217174,0.0536222551817109,0.227543931655586
72,1,89070,-0.065932679218115,0.053281386632023,0.216745146082903
73,1,89616,-0.0623247632925382,0.0530058797424747,0.240463800529711
74,1,89679,-0.0480831777727205,0.0530546137843327,0.365397466656595
75,1,89880,-0.0540485203388651,0.0530518239945148,0.309001716614599
76,1,91472,-0.0630479415335907,0.0534188349159253,0.238692813844276
77,1,93789,-0.0788330013726254,0.0528062500951993,0.136363758573294
78,1,94351,-0.088457523318031,0.0529030118572658,0.0953966655220806
79,1,99148,-0.0690512099730914,0.052845037500862,0.192174262794763
80,1,101281,0.571771264535862,0.578548084034138,0.323689269946842
81,1,106011,-0.0437792752358765,0.0551582790285418,0.427901723760641
82,1,106800,-0.0308479838437918,0.0530187216977925,0.561051287072621
83,1,107970,-0.00878924076123653,0.0528849183275571,0.868098170215062
84,1,109000,-0.0403537893970397,0.0529366379550163,0.446387877822604
85,1,112549,0.00258903664033339,0.0529200388133353,0.961007882593277
86,1,112742,-0.0245677058782592,0.053110300836741,0.643951222895645
87,1,113050,-0.0245382469846886,0.0530209385483688,0.643790776012847
88,1,113135,-0.0336787609834025,0.0528715553682054,0.524542893825805
89,1,114076,-0.025085626017405,0.0528850818092534,0.635549187821911
90,1,114628,-0.0154482307197852,0.0530293920843565,0.770981900535175
91,1,116283,-0.0132794263454283,0.0533260617915134,0.803487664846428
92,1,126880,-3.89007399408609,0.978982299457587,8.58588516889117e-05
93,1,127853,-0.0346485503356237,0.0531994955220708,0.515280015570648
94,1,128302,-0.034356335994426,0.0529954410684253,0.517219825583718
95,1,128704,-0.0172264634752011,0.0530718446439063,0.74568546435599
96,1,128911,-0.00366644110447478,0.0530852800111119,0.944975394193786
97,1,130267,-0.0501505459034773,0.0529932936215264,0.344614145233777
98,1,130271,-0.0507644019472376,0.0530546953759823,0.339307154257731
99,1,130613,-0.0667544301423671,0.0535020430167771,0.212968459249963
100,1,132012,-0.0362581624717744,0.0534712601348961,0.498160812980107
101,1,133231,-0.0424872350434005,0.0530782451551448,0.423980282490883
102,1,137074,-0.0653401247253605,0.0529367270140702,0.217909929647396
103,1,137304,-0.0681212050150176,0.0529452775965252,0.199064952981865
104,1,139686,-0.0598123796155836,0.0530435744123762,0.260251195372763
105,1,149562,-0.0641273503771428,0.0531507701088744,0.228425845195574
106,1,150447,-0.0686437807517087,0.0537269434038996,0.202215402432859
107,1,151446,-0.210636155153509,0.107602098093407,0.0510707865260521
108,1,154084,-0.0676584641714353,0.0538972276480486,0.210191646629318
109,1,156633,-0.0666603696132285,0.0546429023402316,0.223306819824526
110,1,157269,-0.0540986714560193,0.0529588030790012,0.307705952527044
111,1,160054,-0.0781860175514688,0.0533789499227293,0.143883250067209
112,1,166222,-0.0726439100870245,0.0530040798883258,0.171391041137606
113,1,166416,-0.0692126007261734,0.052908932793672,0.191675014869601
114,1,167326,-0.0647385590047708,0.0532269939266281,0.224693576520982
115,1,168836,-0.0413396264085976,0.0530400205091667,0.436263733192122
116,1,171200,-0.0350561805036379,0.0531323866562805,0.509819283482392
117,1,171431,-0.0481054242016588,0.0534357452424962,0.36860200967391
118,1,173339,-0.0397859748911912,0.0530387666600396,0.45367602653026
119,1,173845,-0.0411816029759223,0.0529917101461471,0.437600812310597
120,1,175121,-0.0190679795371503,0.0529221335244548,0.718836380990675
121,1,175281,-0.029803281912233,0.0529531009307486,0.573911933602466
122,1,175315,-0.0302521135682398,0.0529356955135838,0.568032594548684
123,1,175523,-0.0290088904357638,0.0532378633058109,0.586171814061218
124,1,175541,-0.030112145353105,0.0530186634177694,0.570427483491576
125,1,175653,-0.0242387439614782,0.0531950855458718,0.648916390999825
126,1,175805,-0.0824881377933672,0.056048635458266,0.141986273050913
127,1,175818,-0.0595259665372856,0.0548372818713437,0.27844022059921
128,1,175856,-0.02148835777335,0.0540770783050099,0.69133821616687
129,1,175876,-0.0178752920456947,0.0532517493959061,0.737315218377324
130,1,175989,-0.0249501528817059,0.053395697131396,0.640595746923618
131,1,176001,-0.0307868374095273,0.0536655109376445,0.566549588872908
132,1,176451,-0.0274588608308497,0.0543162476941656,0.613497382154503
133,1,177692,-0.0251020850903358,0.0529433228971493,0.63569943409246
134,1,178191,-0.0201734421645626,0.0530018883693314,0.70371608943219
135,1,178224,-0.0251020850903358,0.0529433228971493,0.63569943409246
136,1,178960,-0.026045549149159,0.0533651604134768,0.625808377260473
137,1,179139,-0.0654760134204704,0.105746458469816,0.536197668062787
138,1,179139,-0.222440292401338,0.212762722632064,0.296514120216972
139,1,180955,-0.0476136036309711,0.0612533696381833,0.437489314964937
140,1,183802,-0.0194443492739226,0.0529567353200589,0.713709066739661
141,1,183954,-0.0262156272065412,0.0533342119548467,0.62335365075599
142,1,184450,-0.0108835221266475,0.0528821548346943,0.837060245165616
143,1,184641,-0.0198307877301949,0.0544140949208571,0.715746106262169
144,1,184718,-0.0166962302826183,0.0531783830193352,0.75373194797382
145,1,185296,-0.0122537064508906,0.0529561620897248,0.817143258132623
146,1,185438,-0.0201086714544518,0.0529518633752552,0.704356541085592
147,1,185469,-0.018998323644193,0.0530294746088658,0.720363117951948
148,1,185503,-0.0258950304952739,0.0528839766161631,0.624680498435715
149,1,185705,-0.0330911527271118,0.0534641831871006,0.536354713484925
150,1,185749,-0.0372185334596497,0.0534564944805827,0.486736897595306
151,1,185806,-0.0139611176828923,0.0535594596009156,0.794502259102243
152,1,185879,-0.0197925891716915,0.0538131344204089,0.713241161331807
153,1,185916,-0.00662983361600259,0.0537978079330438,0.901990251690491
154,1,185941,-0.0163401540547699,0.0540263216153086,0.762488683742944
155,1,185954,-0.0292533496254481,0.0541687498567996,0.589509233124769
