SNP,Chr,Pos,Effect,SE,TPO1_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.190750768957428,0.182926959073765,0.297768373651494
2,1,1035,0.130842876676613,0.185081797341361,0.480066299642757
3,1,1074,0.458838436907238,0.312042345366926,0.142334351875628
4,1,1470,-0.266913795184768,0.311545661162689,0.392169522672622
5,1,1475,0.119271965529529,0.230105035195179,0.604547862838723
6,1,1491,0.0916561170517718,0.201300561794169,0.64915916008405
7,1,21249,-0.44811398822593,1.15575146383067,0.698453078312111
8,1,27243,-0.0862244922698689,0.15763515307119,0.584732783571228
9,1,27272,-0.0949534406699684,0.155251380910455,0.541188892578055
10,1,27498,-0.799719649747641,1.41783460563856,0.573083058698827
11,1,27561,0.985254707685541,1.07033092075874,0.357932796768882
12,1,27816,0.0968148895038868,0.158419388711843,0.541506640295293
13,1,27822,0.0933095234745965,0.158223796708308,0.555748084344429
14,1,27823,0.0846149862014011,0.161499612812615,0.600653890963368
15,1,27825,0.115160374040584,0.158183012581049,0.467084059284477
16,1,27843,0.0733107971698277,0.151608165104382,0.629001941826908
17,1,27848,0.0733107971698277,0.151608165104382,0.629001941826908
18,1,28495,0.0789056166039755,0.15160266499918,0.60305782446265
19,1,28975,0.0824639774448713,0.150583106557172,0.584291381890651
20,1,29283,-0.399042986414504,0.336938889024313,0.237083783998524
21,1,29752,-0.268654677986698,0.351689096790151,0.445438170302673
22,1,29787,1.89335698759809,0.947071847146275,0.0463562399139289
23,1,30057,-0.0114160975233819,0.308807520236499,0.970531156180081
24,1,30479,-0.0509653147999849,0.90484012138562,0.955114598612353
25,1,30706,-0.0162272315136985,0.155578504931076,0.916988506483485
26,1,31435,0.0491369114430186,0.15022515982155,0.743794874844806
27,1,35128,0.292896279198896,0.206499066092293,0.156959060522775
28,1,35129,-0.0691245061992825,0.207584385228812,0.739335942753596
29,1,36146,-0.0338790498803314,0.149462304541429,0.820809326920333
30,1,37255,0.180001226426663,0.301549535284484,0.550942827183895
31,1,37409,0.0626544471729629,0.150244358088199,0.676919478285946
32,1,37478,0.0582858622892497,0.150378554308583,0.698549927116902
33,1,39144,0.0810043619684904,0.149662099867159,0.588677834525668
34,1,41499,0.0712174032704632,0.149260763676714,0.633561876393094
35,1,45359,-0.171805376816336,0.251199348505123,0.494461538906792
36,1,45634,-0.147041088314265,0.230754268368932,0.524395016766579
37,1,51248,0.0285628722369472,0.149936707604246,0.849027218939887
38,1,51462,0.0307946730879667,0.150138794105478,0.837605938431238
39,1,52124,0.00475187211215983,0.149944201205822,0.974736433472317
40,1,52667,-0.107831078430284,0.149594053544034,0.471494503106304
41,1,55470,-0.0419041359963704,0.153762008049645,0.785376991596941
42,1,59265,-0.069030014452556,0.149583470941921,0.644737379520219
43,1,60165,-0.00514396316907376,0.149515265915263,0.972574226236784
44,1,62308,0.096868547606486,0.149262063277301,0.516771334495147
45,1,62869,0.089939762372003,0.149255577992058,0.547169071485599
46,1,65431,0.0879304469535801,0.15589249783927,0.573081407675945
47,1,65451,0.119380761887539,0.153619959815503,0.43760989248585
48,1,65719,0.159452626110167,0.160109353146714,0.31998175088568
49,1,66841,0.166817061331932,0.149138643587061,0.264098387394846
50,1,66948,0.145618700455498,0.150119663687082,0.33270193111382
51,1,68621,-0.0285828168805973,0.149904666555562,0.84889117168683
52,1,69417,0.0316817538500336,0.149506007446635,0.832299882719045
53,1,69820,-0.517295699633366,0.584410560028494,0.376673941861099
54,1,69821,-0.256632140011918,0.362749224761768,0.479744764871289
55,1,70906,-0.0890886157977651,0.24013240404696,0.710861648159713
56,1,74327,0.0302317904633232,0.150328930424466,0.840732865288927
57,1,74572,0.0454050106272813,0.149917818288946,0.762170376232804
58,1,75211,0.041918068183353,0.149647342440118,0.779555387366901
59,1,76030,0.0683831383033552,0.149619709970555,0.647918881369247
60,1,80108,-0.0313032860132348,0.149619309779396,0.834397528257591
61,1,81262,0.0503750552641715,0.149547986110501,0.736431080758851
62,1,81999,-0.0655719235780533,0.149896671481222,0.662054355508622
63,1,82431,-0.118526247820489,0.150514912677617,0.431534148988304
64,1,83284,-0.126611622606888,0.149398917492024,0.39730547586715
65,1,83613,-0.0877978016976117,0.1494613092601,0.557291645962229
66,1,84112,-0.0919509900858328,0.149470722684284,0.538834033649854
67,1,84701,-0.0731795864468319,0.160095589272865,0.647880820645109
68,1,84858,0.0457930198818273,0.149953095051979,0.760254999798403
69,1,85751,-0.0371397578060981,0.15057635470465,0.805321963679707
70,1,87445,-0.0544326001024525,0.150879852125523,0.718488790057095
71,1,87467,-0.104631268614911,0.151595418002956,0.490521489289385
72,1,89070,-0.0628744769014981,0.150711096162704,0.6767963638014
73,1,89616,-0.0284325661207607,0.149929658153944,0.849700729104787
74,1,89679,-0.0578581657018928,0.149924658979462,0.69979214123653
75,1,89880,-0.0213189155624146,0.149989985681194,0.887053991391057
76,1,91472,-0.0317426271301692,0.151098207385995,0.833726870041481
77,1,93789,-0.0689207343807065,0.149505827495793,0.645089464951377
78,1,94351,-0.112685951605194,0.149824415301021,0.452480050372552
79,1,99148,-0.107075328861251,0.149442194934666,0.474156436526348
80,1,101281,0.924243113637231,1.63485697599046,0.572204538601278
81,1,106011,-0.0609289435276806,0.155826273537984,0.696028991699799
82,1,106800,-0.131346557308303,0.149589284189697,0.380514952782603
83,1,107970,-0.0301299420238984,0.149300274296958,0.840183322822282
84,1,109000,0.00743171856521829,0.149571496245259,0.960400132510373
85,1,112549,-0.109716590200761,0.149288534258011,0.462870211288118
86,1,112742,-0.0620959762742375,0.149948357097765,0.679040845960276
87,1,113050,-0.0375938756203726,0.149719088702714,0.801885928502268
88,1,113135,-0.0278926941161533,0.149343703442637,0.851949465732518
89,1,114076,-0.0181966432770518,0.149347941800288,0.903094586422028
90,1,114628,0.000538792886918375,0.149728911326847,0.99713088646204
91,1,116283,0.0844761327071422,0.150494541012873,0.57493314217308
92,1,126880,-4.99083909739928,2.81245127827347,0.0768337953950082
93,1,127853,0.154867278535005,0.150055139112426,0.302746302075044
94,1,128302,0.155960852278349,0.149473790857712,0.297477402552119
95,1,128704,0.117903684207547,0.149721673458117,0.431525991593479
96,1,128911,0.143506986369246,0.149674948441182,0.338320288228029
97,1,130267,0.142585090776094,0.14960631241001,0.341207418479906
98,1,130271,0.140311720985595,0.149790413729455,0.349542856232862
99,1,130613,0.232463064489749,0.150871499559988,0.124260968882377
100,1,132012,-0.11297552598642,0.15093694296813,0.454660132819654
101,1,133231,-0.145300236212129,0.149785263760892,0.332682293846396
102,1,137074,-0.123856836538774,0.149626316936078,0.408357528062125
103,1,137304,-0.193840729111438,0.149467876409085,0.195522210825094
104,1,139686,-0.173897925419701,0.149734625930562,0.246274476026411
105,1,149562,-0.154392151516849,0.150137949539801,0.30449623609109
106,1,150447,-0.092189341902095,0.151951322622887,0.544437940663902
107,1,151446,-0.00448332095819115,0.305423165388835,0.988296528432393
108,1,154084,-0.152672019288391,0.152283573517212,0.316764369765989
109,1,156633,-0.12615239111014,0.154445092549115,0.414587560416757
110,1,157269,-0.179720546258347,0.149426601630585,0.229885122772844
111,1,160054,-0.143853301542947,0.150960998678279,0.341284164156179
112,1,166222,-0.124953917991246,0.149889584962798,0.405047735920563
113,1,166416,-0.141789098673561,0.149542157738818,0.343699339211788
114,1,167326,-0.184317120714949,0.150263421906387,0.220780473267412
115,1,168836,-0.128615379043461,0.149713292348792,0.390880532774276
116,1,171200,-0.201664113179408,0.149709875764079,0.178833756556632
117,1,171431,-0.200643305582463,0.150653173625872,0.183777764667505
118,1,173339,-0.266023443158414,0.149186285087083,0.075418932384435
119,1,173845,-0.259002239452912,0.149096528314776,0.0832338909201371
120,1,175121,-0.274300155627579,0.148720700135875,0.0659628749528808
121,1,175281,-0.270400866451102,0.14886853722022,0.0701611538527374
122,1,175315,-0.27658852347235,0.148789019715418,0.063868917402452
123,1,175523,-0.258803804327294,0.149730381871658,0.0847792187132032
124,1,175541,-0.274264182099838,0.149035814377449,0.0665698282294226
125,1,175653,-0.295795796432502,0.149395601117701,0.0484854166926263
126,1,175805,-0.175359289076592,0.158444804456519,0.269154290576827
127,1,175818,-0.258495472267729,0.154461532010628,0.0951095280789787
128,1,175856,-0.274602591038544,0.152001794796528,0.0716800851702082
129,1,175876,-0.265276438452357,0.14969828883958,0.0772448215755516
130,1,175989,-0.265802314179194,0.150126561744428,0.0775033000120022
131,1,176001,-0.264499945333416,0.150922233646064,0.0805460890456864
132,1,176451,-0.191822073687817,0.153059294876648,0.210942981668331
133,1,177692,-0.247243867825747,0.148935282007978,0.0977871987023483
134,1,178191,-0.263638901604121,0.149004716164746,0.0777017438791409
135,1,178224,-0.247243867825747,0.148935282007978,0.0977871987023483
136,1,178960,-0.281214491172048,0.149964591209056,0.0615897347456696
137,1,179139,-0.214981770807366,0.298482924334352,0.471848869382192
138,1,179139,-0.63213734145365,0.600652722057544,0.29332798174024
139,1,180955,-0.128513843496264,0.172941317241056,0.457911367258248
140,1,183802,-0.234729288557694,0.149011527796629,0.116096243857353
141,1,183954,-0.222714676596691,0.150155825965792,0.138907240878999
142,1,184450,-0.154643074648104,0.149077154032535,0.300289414206035
143,1,184641,-0.16812968691567,0.153388257222854,0.273779904777769
144,1,184718,-0.204335068167671,0.149758122445486,0.173300209236058
