SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0729713501477576,0.181726832033155,0.688262504680114
2,1,1035,0.115095047016364,0.183654723384819,0.531265859430637
3,1,1074,-0.144768949151505,0.310440550024876,0.641264166395308
4,1,1470,-0.256701221064024,0.309116075331487,0.406853415318023
5,1,1475,0.237948306712855,0.228031680515432,0.297436440881237
6,1,1491,0.280639831955892,0.199217643140232,0.159801212764658
7,1,21249,-0.0673518027333513,1.14690494454456,0.953204507734194
8,1,27243,-0.144530135309012,0.156273070953147,0.355672454104565
9,1,27272,-0.0597234606304302,0.15407979515773,0.698535439535186
10,1,27498,-0.41683305539492,1.40714825350309,0.767232147337279
11,1,27561,0.852530499645122,1.06222236361936,0.42275097477536
12,1,27816,0.0247594850082509,0.157251698871494,0.87497920463989
13,1,27822,0.0180514487196057,0.157054413799998,0.908559975399899
14,1,27823,-0.00444081290257908,0.160292221435628,0.977913504781114
15,1,27825,0.0403263014412187,0.157042685810637,0.797493880051541
16,1,27843,-0.0157453749933515,0.15046388906765,0.916716509302494
17,1,27848,-0.0157453749933515,0.15046388906765,0.916716509302494
18,1,28495,0.00949334923488332,0.150467810827031,0.949728773945328
19,1,28975,0.0293417573016887,0.14945470317261,0.84446844057429
20,1,29283,-0.495868456871105,0.333912374930664,0.138429455877538
21,1,29752,0.0782261975744021,0.349188023793339,0.82286889810502
22,1,29787,2.58036181898092,0.934897578663897,0.00608087235648739
23,1,30057,-0.130752114741789,0.306301612298029,0.669731522216056
24,1,30479,1.05254942732886,0.895981773727856,0.240888882524916
25,1,30706,-0.0404785461911573,0.154342886078387,0.793271076871249
26,1,31435,-0.0207959128177835,0.149062754854893,0.889125825913533
27,1,35128,0.265811404058053,0.204971142249012,0.195538925068416
28,1,35129,-0.0637438762868099,0.205957021825018,0.757123166166393
29,1,36146,-0.122672008851416,0.148154412025504,0.408229337075771
30,1,37255,-0.253357496340501,0.299026189233231,0.397415776116144
31,1,37409,-0.0140159090707735,0.149098174011706,0.925158863643806
32,1,37478,-0.0162904493628486,0.149225693680424,0.913132445622991
33,1,39144,0.0323848242816281,0.148537245616721,0.827535657382019
34,1,41499,0.0185395818141189,0.148131922645477,0.900471385716818
35,1,45359,-0.0815618406828271,0.249352026160458,0.74378978860285
36,1,45634,-0.196900881906321,0.228832151871041,0.390119628242311
37,1,51248,-0.163959911594845,0.148509563420606,0.270329505263947
38,1,51462,-0.164440156703171,0.1487101363074,0.269576365218504
39,1,52124,-0.130139830870254,0.148604399047054,0.381763191029423
40,1,52667,-0.17470358469184,0.14823597177277,0.23937101584988
41,1,55470,-0.209675845721925,0.152160671395921,0.169079307721981
42,1,59265,-0.0677984583793721,0.148408531238829,0.648069434912432
43,1,60165,-0.0509902356614065,0.148315386653009,0.731204400001408
44,1,62308,-0.102476123120702,0.148076656142284,0.489362260793471
45,1,62869,-0.137613217698874,0.147977305679875,0.353026456169269
46,1,65431,-0.119017475508141,0.154607031369427,0.441929595024222
47,1,65451,-0.14095965008034,0.152358101445197,0.355500971405237
48,1,65719,-0.0877490817602763,0.159005202208754,0.58139143907776
49,1,66841,-0.136587124824957,0.148049908627104,0.356858932424388
50,1,66948,-0.196231928680553,0.148771815245436,0.188019822498392
51,1,68621,-0.234813517754532,0.148207947298168,0.114009124907709
52,1,69417,-0.185242094062228,0.148012198063981,0.211568937153368
53,1,69820,-0.773799258896386,0.578996833600018,0.182263609609016
54,1,69821,-0.367757108704511,0.359620508122615,0.30718523329588
55,1,70906,-0.0377242490657448,0.238282770746819,0.874297423502581
56,1,74327,-0.051024682514184,0.149131052459895,0.732444183185172
57,1,74572,-0.043609891829858,0.148740568498895,0.769545899001516
58,1,75211,0.00302518758236947,0.148487416995461,0.983757045936677
59,1,76030,-0.0549569118871512,0.148458691049668,0.711468007672227
60,1,80108,-0.0396165602343258,0.148437420032941,0.789709196577119
61,1,81262,-0.12992047393004,0.148235074065451,0.381382055070063
62,1,81999,-0.0950128776168013,0.148672696932362,0.523189154131775
63,1,82431,-0.123397388387896,0.149318490088984,0.409133205198979
64,1,83284,-0.0811951610914948,0.148312295446682,0.584408184957879
65,1,83613,-0.0437982965301199,0.14834057838329,0.767972677628721
66,1,84112,-0.0615011810690931,0.148339131903099,0.678687684531403
67,1,84701,-0.0631605181309814,0.15884855356438,0.691154561006058
68,1,84858,0.03700397448621,0.148780969177102,0.803726320078888
69,1,85751,-0.0594154795255421,0.149372115232196,0.691041482380772
70,1,87445,-0.0672821142117953,0.149678587378598,0.65333922551074
71,1,87467,-0.111940389579947,0.150387243932373,0.457161401087348
72,1,89070,-0.0775313568589776,0.14950631447406,0.604376836599757
73,1,89616,-0.0939377524181276,0.148674632323164,0.527904035434684
74,1,89679,-0.0792630391602102,0.148717690228847,0.594385190424644
75,1,89880,-0.103597022613419,0.148713026536138,0.486496764784215
76,1,91472,-0.0506121896281041,0.149895631832089,0.73582800641721
77,1,93789,-0.0672937583032648,0.148332007956974,0.650345250799132
78,1,94351,-0.145894614830731,0.148562941848768,0.326753174297616
79,1,99148,-0.0884347901538017,0.148300566631199,0.551342788203945
80,1,101281,0.695912049015967,1.62231713556086,0.668212700748702
81,1,106011,-0.024244095165244,0.15462945621773,0.875501299174019
82,1,106800,-0.0871432828885106,0.148502971174991,0.557705258236876
83,1,107970,-0.0973529403225556,0.148044559155715,0.511228797740973
84,1,109000,-0.0460267745724469,0.148376051526313,0.756589247117906
85,1,112549,-0.13095763506886,0.148064317550083,0.377047528549546
86,1,112742,-0.121201344225776,0.148665893171526,0.415473256221947
87,1,113050,-0.0880789363204195,0.14848146417106,0.553428382832927
88,1,113135,-0.147297058926473,0.147969530719367,0.320196721965652
89,1,114076,0.0078039170497457,0.148176490893372,0.958027530190943
90,1,114628,0.0822372453666459,0.148487436648803,0.58004377036791
91,1,116283,0.109075143061431,0.149265309833846,0.465418571270671
92,1,126880,-1.91685707860498,2.80090420603567,0.494190096060353
93,1,127853,0.218236839288179,0.148646898441391,0.142952321469288
94,1,128302,0.19794254048861,0.148153201158804,0.182388169807053
95,1,128704,0.182911960472131,0.148356086526581,0.218424099430596
96,1,128911,0.256956165565204,0.148061325564958,0.0835300580914824
97,1,130267,0.231344803923526,0.148110191330641,0.119189287827363
98,1,130271,0.231163828337754,0.148287992469252,0.11991981037441
99,1,130613,0.266217760509972,0.149518153572074,0.0758533829020166
100,1,132012,0.000903389756873541,0.149869247156246,0.995193903498772
101,1,133231,-0.0693781135189271,0.14875996230501,0.641233879279364
102,1,137074,-0.0673018104448884,0.148550970474964,0.650787237214186
103,1,137304,-0.131071233895111,0.148482008668382,0.377976678861654
104,1,139686,-0.0606773229963002,0.14880610479746,0.68369635227217
105,1,149562,-0.137636792681412,0.14900072715496,0.356256660179151
106,1,150447,-0.142252955042229,0.150645307220748,0.345667001163148
107,1,151446,-0.156855973947895,0.30290737932002,0.604897928405982
108,1,154084,-0.119522728010432,0.151167660079851,0.429671335319348
109,1,156633,-0.0982045074763196,0.153286688172158,0.522159874197343
110,1,157269,-0.181065343589372,0.148242530558314,0.22274480807323
111,1,160054,-0.140203533462129,0.149781074251774,0.349884072820746
112,1,166222,-0.145471529299597,0.148656156181426,0.328459079161595
113,1,166416,-0.143175866528057,0.148359868227349,0.335176461579214
114,1,167326,-0.166509334498231,0.149136533688575,0.26497216493624
115,1,168836,-0.166075628086491,0.148428657904053,0.263947041466341
116,1,171200,-0.205600798481073,0.148511682621621,0.167107986316853
117,1,171431,-0.269038693044316,0.149158210694309,0.0721286515139593
118,1,173339,-0.241038953005446,0.148124159331888,0.104570630725175
119,1,173845,-0.24245558899138,0.147993896233819,0.102254071020547
120,1,175121,-0.265800613601075,0.147584399902007,0.072555041490252
121,1,175281,-0.267845938745567,0.147700528903664,0.0706131862641425
122,1,175315,-0.268651941755386,0.147649452506941,0.0696782361495761
123,1,175523,-0.258167764346159,0.148546525410208,0.083090089858633
124,1,175541,-0.26900283743988,0.147880379474869,0.0697498413884733
125,1,175653,-0.282534408508905,0.148281427342073,0.0575412441919894
126,1,175805,-0.136454786727721,0.157304243136375,0.386280537832993
127,1,175818,-0.267764376200379,0.153192584950943,0.0813518397084745
128,1,175856,-0.267876061774948,0.150830129164976,0.0765923506517679
129,1,175876,-0.255575448624169,0.148559223788994,0.0862432597752732
130,1,175989,-0.249642618592496,0.149015129902964,0.0947641202822814
131,1,176001,-0.253264172769822,0.149780534694759,0.0917382340035678
132,1,176451,-0.256507767196291,0.151580009951209,0.0914851354828235
133,1,177692,-0.320332836433159,0.147357153292542,0.0303801793454296
134,1,178191,-0.308422258756901,0.147577318796487,0.0373417689867901
135,1,178224,-0.320332836433159,0.147357153292542,0.0303801793454296
136,1,178960,-0.335090541593254,0.148457507343931,0.0246095973297758
137,1,179139,-0.492280717869868,0.29519360336389,0.0962713006193138
138,1,179139,-0.593373070957875,0.596029183751139,0.320153850056982
139,1,180955,-0.076305566355013,0.17166798928065,0.656957117922122
140,1,183802,-0.33527997689769,0.147281743527295,0.0234171101115605
141,1,183954,-0.316332023712918,0.148487503347369,0.0338327554077721
142,1,184450,-0.245911881326982,0.147551184784001,0.0964768046851582
143,1,184641,-0.266695331251182,0.151778951798906,0.0797625581311809
144,1,184718,-0.295317952980738,0.148140656780701,0.046976252424417
145,1,185296,-0.243077280934931,0.147774948260532,0.100877416834876
146,1,185438,-0.215797612890892,0.147901909770211,0.145438109291731
147,1,185469,-0.216171561642195,0.148115103596831,0.145321357442887
148,1,185503,-0.227035569975893,0.147683528948016,0.125112909301734
149,1,185705,-0.236226063087124,0.149304700301527,0.114505296223854
150,1,185749,-0.232340276712588,0.149321972463713,0.120611659264262
151,1,185806,-0.264368050528741,0.149371947874018,0.0776129793967704
152,1,185879,-0.260384037866072,0.150119847541397,0.0837009556894869
153,1,185916,-0.185378248726604,0.150366270833737,0.218454135821093
154,1,185941,-0.191894069920137,0.151001044917939,0.204632067723115
155,1,185954,-0.218806075995014,0.151340638240351,0.149124638368751
156,1,186055,-0.217407598383601,0.148307943547736,0.143560232733729
157,1,186896,-0.22284102137406,0.150731608147818,0.140193506358328
158,1,187697,-0.786153670791084,0.305501347106781,0.0104803169345884
159,1,189392,-0.405332418790399,0.309218512879421,0.19076786142853
160,1,189416,-0.444232106709778,0.298905980815662,0.138120521902358
161,1,190132,0.192795553127165,0.148593483832092,0.195316860717369
162,1,190148,0.220596831685015,0.148528952682079,0.1383804013857
163,1,190165,0.195914836581495,0.149774642564325,0.191702700801951
164,1,190169,0.215086275106505,0.149512335916177,0.151154016923206
165,1,190933,-0.0593023430094322,0.148700469717288,0.690278756230488
166,1,192149,0.164192834144282,0.149695092764901,0.273455310465438
167,1,192302,0.174427396428236,0.19777284334731,0.378399520182196
168,1,192303,0.188903206724033,0.178479921920334,0.290596683818837
169,1,192305,0.160869296737356,0.185568825648634,0.386586615793869
170,1,192315,0.0426916925974297,0.210723118965824,0.839567416591571
171,1,192795,0.0771540552249917,0.148395587712231,0.603444179380966
172,1,194020,-0.0507097380324502,0.156341840769909,0.745863911678966
173,1,194187,-0.0660289288634816,0.148533815327325,0.656926063036828
174,1,194867,-0.157797721336833,0.148256826363145,0.287895946320963
175,1,197325,-0.177102301099774,0.151825684500109,0.244206079200443
176,1,197392,-0.238542880651952,0.153549320446799,0.121193554737968
177,1,198857,-1.12160915952244,0.709524295298341,0.114821551476991
178,1,206666,-0.0539373607996234,0.166980526386665,0.746874472266059
179,1,206675,-0.031689210704565,0.21741960827669,0.88420084029982
180,1,223051,-0.238380788385533,0.171616382241055,0.165698419729057
181,1,223059,-0.323599463814486,0.177859447067534,0.0696957032462592
182,2,7366,-0.176146737260186,0.215167493818262,0.41353878022033
183,2,8180,0.244573792126335,0.296235945117677,0.409585967771439
184,2,8187,0.0507855243018547,0.308341663370084,0.869270172353191
185,2,8250,0.147871302867751,0.303689470811557,0.62661996113299
186,2,8253,0.14491122396918,0.303693512949362,0.633541530064875
187,2,8285,0.0223237048057177,0.164697646330365,0.892259386783909
188,2,8302,0.0504557730863192,0.154148123000651,0.743619840964883
189,2,8306,0.0504557730863192,0.154148123000651,0.743619840964883
190,2,8314,0.0551591716602776,0.150980235239054,0.715076169618607
191,2,8317,0.0446529680546401,0.154434411585807,0.772644955948147
192,2,8328,0.0270622863911031,0.153754954565003,0.860387642181121
193,2,8331,0.0277377039412939,0.153465531590895,0.856673624784298
194,2,8498,0.0433522269392499,0.150769963268512,0.773868460098511
195,2,8651,0.031949631140507,0.150919221527606,0.832463096060315
196,2,9418,-0.128480797807093,0.383790432495556,0.737998846083627
197,2,9812,0.0920578759420905,0.151746505989054,0.544469412603025
198,2,9932,0.0968017433763328,0.151139406976464,0.522276218225133
199,2,10135,0.0865137460085199,0.15057766497791,0.565964558674156
200,2,11616,0.0991912009336973,0.150395519522023,0.50998192864449
201,2,12133,0.111330563581321,0.150970168896209,0.461348235882655
202,2,12194,0.109539942995077,0.151558549059159,0.470308002155255
203,2,12359,0.117009349821869,0.151098910161273,0.439219078251138
204,2,13061,0.0997357564900871,0.151122866746184,0.509706856844187
205,2,14298,0.109915979091506,0.151580256685083,0.468850307648569
206,2,15222,0.117827099771589,0.153043899817228,0.441879527169004
207,2,17986,0.0739994365123564,0.150436604597819,0.623097329786544
208,2,19770,0.0875250368168223,0.151456992981128,0.563708809892935
209,2,19836,0.101600628801827,0.151015527406225,0.501525739431916
210,2,19851,0.0964294886275709,0.151467821687843,0.524776208838408
211,2,21595,0.0510457170689547,0.15090434607417,0.735364298136396
212,2,22385,0.0474924520652038,0.151050465603417,0.753392012082803
213,2,23441,0.0310530929721435,0.152529949856716,0.83879367477102
214,2,24209,0.0569720367123547,0.151252489250499,0.706646341228593
215,2,24341,0.058759897543861,0.151608459109013,0.698562944212921
216,2,26815,0.105345203184608,0.151355176487326,0.486878544812783
217,2,28209,0.0466300588883072,0.151489631231284,0.758408269323458
