SNP,Chr,Pos,Effect,SE,ADE17_PGM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.103834454253158,0.0785249265638305,0.186920389059312
2,1,1035,0.0518535050167709,0.0795324741923328,0.514838981716811
3,1,1074,-0.0572418173365924,0.134450667368255,0.670552483434128
4,1,1470,0.041002771121867,0.13398310930947,0.759762661657754
5,1,1475,0.204515467487264,0.0983060003409153,0.0382099952611328
6,1,1491,0.0823505487422888,0.0864070836896689,0.341215243908471
7,1,21249,-0.469084454649597,0.496069420327219,0.344998199443254
8,1,27243,0.0146059727905589,0.0677553130199418,0.82944790300951
9,1,27272,0.0615944695225792,0.0666616106880947,0.356124187041525
10,1,27498,-0.114357512936183,0.609444872734501,0.851265035220573
11,1,27561,0.178180035279339,0.460342898176448,0.698945491710517
12,1,27816,-0.0965418002498207,0.0679099154443723,0.156020721566536
13,1,27822,-0.100768067642902,0.067805692789408,0.138137316323521
14,1,27823,-0.0796534526552552,0.0692889132808325,0.251093352088252
15,1,27825,-0.105196359403251,0.0677866373654622,0.121588292537023
16,1,27843,-0.0369966803420824,0.0651332719230276,0.570385844601365
17,1,27848,-0.0369966803420824,0.0651332719230276,0.570385844601365
18,1,28495,-0.0660018997510964,0.065069328090295,0.311119098575793
19,1,28975,-0.0790620697088898,0.0645915723572263,0.221756956333367
20,1,29283,0.17748035033494,0.144751921364975,0.220978282810896
21,1,29752,-0.14695506362623,0.151032658276496,0.331218615958092
22,1,29787,-0.248780724171154,0.409011097735774,0.543413278812432
23,1,30057,-0.00724843374890516,0.132684981615035,0.956465023644615
24,1,30479,-0.481953811486865,0.387937109578192,0.2149320024072
25,1,30706,-0.0484371648690602,0.0667986947978527,0.468857934962941
26,1,31435,-0.0460104850677476,0.0645105403352313,0.476178201935558
27,1,35128,-0.0175103784137323,0.0889740221964852,0.844094751726071
28,1,35129,0.0827817261265632,0.0890978866477472,0.353467039453494
29,1,36146,-0.0926344326628269,0.0640345894608593,0.148887608728498
30,1,37255,-0.179933662337442,0.129277880378648,0.164848271349442
31,1,37409,-0.0784385060122262,0.0644362684792033,0.224301847799826
32,1,37478,-0.109819148459108,0.0643620129318016,0.0888368342197332
33,1,39144,-0.116690889973217,0.0640314625257445,0.069240334277788
34,1,41499,-0.0603013197079687,0.0640731950113181,0.347280920306176
35,1,45359,-0.202975780943911,0.107462611586159,0.0597376905388694
36,1,45634,0.0146131470037254,0.0992021140673455,0.882973954651975
37,1,51248,-0.0417176405920939,0.0643883228518062,0.517466324791535
38,1,51462,-0.0387819616240427,0.0644809290892111,0.547927310777074
39,1,52124,-0.0173949380347202,0.0644199436837832,0.787299493266626
40,1,52667,0.022083741963128,0.0643126039906225,0.73151608421654
41,1,55470,-0.00667799263932684,0.0660728950829459,0.919552211943685
42,1,59265,0.0481937772672931,0.0642397025888478,0.453623192939854
43,1,60165,0.0413478226750418,0.0642046061872795,0.519993069684958
44,1,62308,-0.0338318294721148,0.0641463903162447,0.598236088543528
45,1,62869,-0.00374175211871719,0.0641632905309516,0.953529849723662
46,1,65431,0.0300681071435046,0.066993373892514,0.653835386485459
47,1,65451,0.0600616846425947,0.0659849135602146,0.363320431518099
48,1,65719,0.0264140615938533,0.0688763942147972,0.701580314365298
49,1,66841,0.0751354472310922,0.0640691544552233,0.241697192085255
50,1,66948,0.0505339785613897,0.0645317771479849,0.434101224704795
51,1,68621,0.0538249856408394,0.0643490955900832,0.403466042777592
52,1,69417,0.0383071024730748,0.0642099493713412,0.551162627810984
53,1,69820,0.210349648763898,0.251132685444961,0.40282009028487
54,1,69821,0.190951827827444,0.155641388528212,0.220688914375186
55,1,70906,-0.21608578782451,0.102554887473827,0.0358204116565199
56,1,74327,-0.0870071470773308,0.0644292994758277,0.177743765143936
57,1,74572,-0.0665597975472382,0.0643260601838393,0.30150557598864
58,1,75211,-0.038217654436664,0.0642739195458814,0.552487822626208
59,1,76030,-0.00742462496332141,0.0643048848717181,0.908146384131132
60,1,80108,-0.119488330031797,0.0639755659662074,0.0626297951081363
61,1,81262,-0.144933421235581,0.0638019457989707,0.023711163371746
62,1,81999,-0.11459692171642,0.0641341543849235,0.0748227180455352
63,1,82431,-0.119552756816913,0.0644149765659568,0.0642899230139313
64,1,83284,-0.13036049416642,0.0638817874092506,0.0420290122870563
65,1,83613,-0.0891271621729041,0.0640750404536784,0.165107322544748
66,1,84112,-0.0800285094437419,0.0641161506064859,0.212792331468779
67,1,84701,-0.0549417727583028,0.0687464388970395,0.424715078232192
68,1,84858,-0.057634094762199,0.0643657809706315,0.371175369727604
69,1,85751,-0.0906308530602176,0.0645236344861597,0.161015144454231
70,1,87445,-0.0881588076160204,0.0646704754906283,0.173688248663454
71,1,87467,-0.0930932746395167,0.0649913165973828,0.15291555859861
72,1,89070,-0.103426360257065,0.0645376324406269,0.109923034479142
73,1,89616,-0.0683186986878554,0.0643208361001284,0.28889142585796
74,1,89679,-0.0755002212245824,0.0643062616094639,0.241157413061495
75,1,89880,-0.0820739800687288,0.0642998046401902,0.202643872213969
76,1,91472,-0.0826771587756595,0.0647771099248475,0.202676924000975
77,1,93789,-0.0843751744659207,0.0641003618090748,0.188928110855714
78,1,94351,-0.0850069799561458,0.0642675309828789,0.186789774502639
79,1,99148,-0.0815552514893034,0.0641107004409181,0.204174788518161
80,1,101281,0.226868322434172,0.702662957447425,0.746985358542859
81,1,106011,-0.0891940143921971,0.0667998731402595,0.182657457833373
82,1,106800,-0.0316032302663394,0.0643221680906526,0.623500387237209
83,1,107970,-0.0274771407634017,0.0641368577103554,0.668610872763292
84,1,109000,-0.0475447736796877,0.0642167486880183,0.459561819002338
85,1,112549,-0.0756384405264449,0.0640674778133106,0.238554218421492
86,1,112742,-0.0763581309542015,0.0643156593338356,0.235931226578316
87,1,113050,-0.0734660302584372,0.0642165877735648,0.25338425579447
88,1,113135,-0.0697607633343685,0.0640641519278239,0.276931821930734
89,1,114076,-0.0579762109237881,0.0640974253268305,0.366346469700013
90,1,114628,-0.0507922027489188,0.0642771771864692,0.429938061768976
91,1,116283,-0.0366578266633562,0.0646623923039829,0.571134891350081
92,1,126880,-0.17164252158752,1.2137692588966,0.887624501759366
93,1,127853,0.025989889729449,0.0645565537336356,0.687492794435788
94,1,128302,0.0379268900694759,0.0642916609562245,0.555622180070582
95,1,128704,0.0317016152629837,0.0643652610202267,0.622653182240488
96,1,128911,0.0450401012403244,0.0643498622955856,0.484434910965446
97,1,130267,-0.0161800101359321,0.0643582139321146,0.801646890278044
98,1,130271,-0.0158192924909222,0.0644348661002047,0.806205578110432
99,1,130613,-0.0182110609251925,0.065035336190139,0.779627755933347
100,1,132012,0.0298925172402877,0.0648849961203494,0.645297548349275
101,1,133231,-0.0302846999858964,0.0644237768130614,0.638584030589532
102,1,137074,-0.00342222711671951,0.064352028197481,0.957618743109743
103,1,137304,-0.0124519631267117,0.0643712421478969,0.846725768112337
104,1,139686,0.0169996391227691,0.0644529015294877,0.792124237843332
105,1,149562,0.0447365567588073,0.0645624126715365,0.488815666392142
106,1,150447,0.0413273927694032,0.0652858903400936,0.527129263844568
107,1,151446,-0.00431440798619187,0.131230969485963,0.973791696423541
108,1,154084,0.0464507519481929,0.0654780907112793,0.47853895032262
109,1,156633,0.0425451539030207,0.0663844737365013,0.522009909129947
110,1,157269,0.0395999100400891,0.0643009911856128,0.53838892052218
111,1,160054,-0.0126731164457099,0.0649432622897439,0.845394553812556
112,1,166222,-0.00782510469247132,0.0644650567388527,0.903454994584309
113,1,166416,-0.00691893451245022,0.0643344714217726,0.914416692511679
114,1,167326,-0.0123441703702379,0.0646977787843647,0.848793980846175
115,1,168836,0.0108293124658672,0.0643919197496923,0.866539461708677
116,1,171200,-0.0491623486433055,0.0644378290153055,0.446007319272213
117,1,171431,-0.0295742590107434,0.06487446177124,0.64876445783462
118,1,173339,-0.0678752542536029,0.0642874740265117,0.291777814685092
119,1,173845,-0.0542701101621955,0.0642706492656011,0.399018041535639
120,1,175121,-0.0428431755261451,0.0641674609812816,0.504775684184951
121,1,175281,-0.0631180695565585,0.0641746709716561,0.326017553870814
122,1,175315,-0.0561894553225748,0.0641726621743069,0.381844004324719
123,1,175523,-0.0570077061978174,0.0645350156798099,0.377642534070033
124,1,175541,-0.0598202936107716,0.0642638101283084,0.3525646951715
125,1,175653,-0.057014595568825,0.0644748619961352,0.377140572848301
126,1,175805,-0.0895560817905104,0.0680301887903386,0.18888828636264
127,1,175818,-0.0546039444356361,0.0665668111480998,0.412605598814823
128,1,175856,-0.0389322739205141,0.0655790856231711,0.553113696602365
129,1,175876,-0.044938854962115,0.0645620146722532,0.486851036207136
130,1,175989,-0.0470793167341174,0.0647421641736354,0.46759663949353
131,1,176001,-0.0464523866909106,0.0650812950672913,0.475847606534495
132,1,176451,-0.0402367224340148,0.0658763107053913,0.541730369324144
133,1,177692,-0.038948662573785,0.0642088560069804,0.544510748791791
134,1,178191,-0.0350509049544001,0.0642790325318529,0.585896403016372
135,1,178224,-0.038948662573785,0.0642088560069804,0.544510748791791
136,1,178960,-0.0487940196008093,0.064703306517783,0.451280264109435
137,1,179139,-0.116867555025517,0.12819249650847,0.36257158011336
138,1,179139,-0.102019766863105,0.258429901012955,0.693252778065169
139,1,180955,-0.0527932552404957,0.0743126656833324,0.477912369414343
140,1,183802,-0.0521458363268051,0.0641904275341578,0.417131687281772
141,1,183954,-0.0517348709577119,0.0646595580358201,0.424184179315451
142,1,184450,-0.0391177618676765,0.0641177208115677,0.542192855976512
143,1,184641,-0.058312807660949,0.0659453777719175,0.377158168691311
144,1,184718,-0.0418475317564593,0.0644775482997219,0.516744335577276
145,1,185296,-0.0395995318890978,0.0642077282015399,0.537803192678475
146,1,185438,-0.0429218104822119,0.0642047150395633,0.504241860847091
147,1,185469,-0.0459987961393303,0.0642914649271149,0.474789888187494
148,1,185503,-0.0483085932709869,0.0641201275533985,0.451707194503607
149,1,185705,-0.0582621100135985,0.0648147277291611,0.369317426337474
150,1,185749,-0.052827554543231,0.0648279198640782,0.415685314956574
151,1,185806,-0.0351698833083461,0.0649485412552852,0.588501957810493
152,1,185879,-0.0347890159195907,0.0652632188257161,0.59432954589201
153,1,185916,-0.0211461680250866,0.0652500800753444,0.746070307730488
154,1,185941,-0.0371733369012299,0.0655141979816778,0.570797090445367
155,1,185954,-0.0418151712178845,0.0656977977199319,0.524877717919817
156,1,186055,-0.0469855483231709,0.0643749814494516,0.465951991966442
157,1,186896,-0.0724122228792266,0.0653662157034271,0.268705560269371
158,1,187697,-0.0123023518296164,0.13353832810133,0.926650191216178
159,1,189392,0.0441697085558803,0.134219483374641,0.742286093501325
160,1,189416,0.0664829631012391,0.129804587406965,0.608847216750078
161,1,190132,0.0184176596739318,0.0644978093188517,0.775386600983192
162,1,190148,0.012811937297879,0.0645211092961817,0.842713669939672
163,1,190165,0.00691962243854834,0.0650194927921971,0.915306552502869
164,1,190169,0.00398455054646647,0.064939107741623,0.951108619410555
165,1,190933,-0.0190133039589841,0.0644048846924426,0.768003013165395
166,1,192149,-0.0112283685487875,0.0649367040591036,0.862819298094975
167,1,192302,0.00333228917459799,0.0857444368727424,0.969021556181532
168,1,192303,-0.0402336929887348,0.0773879644556292,0.603461930250892
169,1,192305,-0.0276560010777264,0.0804370936867863,0.731185243634122
170,1,192315,0.0566256602081489,0.0912142618048232,0.535132945376141
171,1,192795,-0.0287943654948514,0.0642726250966483,0.654425446592945
172,1,194020,0.0911241748554237,0.0675437902752995,0.178165538247597
173,1,194187,0.102039296155959,0.0641145448906225,0.112388672774963
174,1,194867,0.0819141934173702,0.064161182518263,0.20254953499435
175,1,197325,0.0599652884027831,0.0658010229161778,0.362752682657391
176,1,197392,0.0422687557890191,0.0666872387130279,0.526598504809293
177,1,198857,-0.235330897293239,0.308107830328791,0.445500238425797
178,1,206666,-0.0503849791877828,0.0722759012888595,0.486186516244268
179,1,206675,0.0325094617282841,0.0941457450458537,0.730067045523193
180,1,223051,0.0138482350581603,0.0745218111052025,0.852686423020524
181,1,223059,0.0388360444917734,0.0773590318572642,0.61596404425495
182,2,7366,0.0245135667096479,0.0932627672567768,0.792824093830393
183,2,8180,-0.135900818368925,0.128212055922434,0.289883368129633
184,2,8187,-0.000652125124674274,0.133539928915691,0.996106407031588
185,2,8250,-0.199720556953935,0.131134073806269,0.128647600130269
186,2,8253,-0.23096353971248,0.130988651192911,0.0787263086471318
187,2,8285,-0.0325761299590679,0.0713070721350636,0.648064953620946
188,2,8302,-0.0665566829084943,0.066673655460366,0.318844063183015
189,2,8306,-0.0665566829084943,0.066673655460366,0.318844063183015
190,2,8314,-0.0609230770177077,0.0653175587174541,0.35160140500648
191,2,8317,-0.0700469320517065,0.0667854893381593,0.294971799428192
192,2,8328,-0.077343879546255,0.0664628517514928,0.245325115774843
193,2,8331,-0.0774779666099202,0.0663369799773358,0.243617043637433
194,2,8498,-0.0947435576993238,0.0651072276892766,0.146504619973057
195,2,8651,-0.0994396336468958,0.0651487302768323,0.127818681199855
196,2,9418,0.101246735114066,0.166148728841632,0.542668489538072
197,2,9812,-0.0936128455803377,0.0655626843580911,0.15422276824115
198,2,9932,-0.0913606414620239,0.0653118224305322,0.162739635084686
199,2,10135,-0.0968147330222304,0.0650379644726526,0.137488694165064
200,2,11616,-0.111426082702291,0.0649021290032746,0.0868869641465364
201,2,12133,-0.114687927030876,0.0651462599793993,0.0791943718848031
202,2,12194,-0.116227358087684,0.0653926820490857,0.0763673924765818
203,2,12359,-0.106897390024563,0.065244985468933,0.102229228770266
204,2,13061,-0.106581135986706,0.0652416131998618,0.103226550379975
205,2,14298,-0.103931229071402,0.0654610550239317,0.1132539172976
206,2,15222,-0.0940008270649144,0.0661460337593894,0.156167390162156
207,2,17986,-0.120356604398099,0.064856938684861,0.0643261292102651
208,2,19770,-0.105341629150529,0.0653831701658096,0.108042326714928
209,2,19836,-0.102366978356502,0.0652156379252765,0.11738799228046
210,2,19851,-0.09914423974024,0.0654219725316842,0.130551414279084
211,2,21595,-0.10554196136723,0.0651215289296955,0.105976534898203
212,2,22385,-0.0928621173650161,0.0652382506708816,0.155494615112709
213,2,23441,-0.102471840215196,0.065835126119072,0.120487229701279
214,2,24209,-0.0921570924072863,0.065332835087931,0.159249533249332
215,2,24341,-0.10952894196114,0.0654124138739181,0.0949305033337824
216,2,26815,-0.101444228549734,0.0653703726931617,0.121597046555002
217,2,28209,-0.0521986670241463,0.0655562021503753,0.426425956897476
218,2,28695,-0.0853512310198839,0.0683985134428487,0.212912325340185
219,2,35849,-0.167219815059587,0.702710340882261,0.812047023439874
220,2,35850,0.563316310167671,0.858973687456194,0.512378986217555
221,2,41245,-0.0545307790375147,0.0652988917016921,0.404229042745631
222,2,43214,-0.022474576464494,0.0664123120398416,0.735255585686709
223,2,47104,-0.0371113284802547,0.0645411542740354,0.565655866077301
224,2,50915,-0.035150227810852,0.0651789594566341,0.590028151091376
225,2,55834,-0.0324451964755758,0.0648815222807814,0.61733852817428
226,2,56422,-0.0205326398586249,0.0650113511604824,0.752316971990142
227,2,57715,-0.0282037707516394,0.0647888118456138,0.663597272144698
228,2,59046,-0.0279653114342222,0.0651170263304783,0.667848791439303
229,2,59191,-0.0239621228063972,0.0647485412062573,0.711545021557852
230,2,59383,-0.03562277774928,0.0647519983888279,0.582570079866601
231,2,59477,-0.0161723793891596,0.0657488131988655,0.80584671898638
232,2,59755,-0.0624114857447605,0.147702124740974,0.672881110659502
233,2,60471,-0.0644214681154809,0.064776314144317,0.320650033624677
234,2,60478,-0.0615077526152554,0.0648584524243372,0.343606036219264
235,2,60786,-0.052765891126512,0.0647733842318245,0.415837342455791
236,2,61035,-0.069218141955843,0.0647247998188456,0.285610153647446
237,2,61071,-0.0687480308887413,0.0644316547711873,0.286704832397045
238,2,61675,-0.0712054011565131,0.0646102065765318,0.271179171290071
239,2,62776,-0.0419988092351865,0.0675161223090313,0.534306608211987
