SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.189628307640817,0.148360250024633,0.202032414579919
2,1,1035,0.110703852458617,0.150214446203056,0.461628857078189
3,1,1074,0.253703479162703,0.253687932385359,0.317965877092491
4,1,1470,0.0306394040523488,0.253126940632111,0.903725346005832
5,1,1475,0.143792566329087,0.186681507198317,0.441663175163441
6,1,1491,0.0443740147993148,0.163418700033559,0.786137756988025
7,1,21249,-1.17688095192436,0.936184781637238,0.209547354348221
8,1,27243,-0.0268891460097225,0.127992499264273,0.833723499621803
9,1,27272,-0.0764185704947288,0.126012598792512,0.544615090101742
10,1,27498,-1.47619571262319,1.14863530388334,0.199574212354026
11,1,27561,0.481141122846246,0.869410734581131,0.580332608064738
12,1,27816,0.0376029864344295,0.128635257676529,0.770211754340632
13,1,27822,0.0250308737533467,0.128480408892855,0.845643990261996
14,1,27823,0.023792021217164,0.131127763574121,0.85612516493687
15,1,27825,0.0286801509649713,0.128478248004473,0.82348591788597
16,1,27843,0.0222780966087304,0.12308945646011,0.856478428653257
17,1,27848,0.0222780966087304,0.12308945646011,0.856478428653257
18,1,28495,0.0583095439643399,0.123058031993328,0.635908523472722
19,1,28975,0.0476968187984095,0.12224797027533,0.696650228027499
20,1,29283,-0.561062737923709,0.272390881080356,0.040153227202009
21,1,29752,-0.426485572459627,0.284784897901606,0.135138399218699
22,1,29787,1.9125313113419,0.766309170832204,0.013024180651751
23,1,30057,0.049047797696379,0.250633878589542,0.844961493904386
24,1,30479,0.501798234575048,0.733940853484871,0.494610691697784
25,1,30706,6.27333414470049e-05,0.126278934469967,0.999603904433082
26,1,31435,0.0280653345199693,0.121941214981252,0.81810493480022
27,1,35128,0.239910183857344,0.167598426324272,0.153183611245341
28,1,35129,0.0428220993252131,0.168499175069478,0.79953665913641
29,1,36146,-0.0159273716174958,0.121318574684253,0.895624239809181
30,1,37255,0.254945355909408,0.244503216714114,0.297797313384809
31,1,37409,0.0593825181807909,0.121936550007462,0.626563963559666
32,1,37478,0.0466834125628105,0.122057073752795,0.702341472368301
33,1,39144,0.0504033629992933,0.121495654496817,0.678498358933331
34,1,41499,0.00182893269688595,0.12118814554434,0.987967564563837
35,1,45359,-0.195418328661717,0.203758439908439,0.338180587856516
36,1,45634,-0.0616315524670861,0.187373193701179,0.742408138316174
37,1,51248,-0.0255247397801924,0.121696435052839,0.833990770602261
38,1,51462,-0.0192896689773381,0.121864724701542,0.87432072741084
39,1,52124,-0.0195899582602242,0.121699551319926,0.872209231097606
40,1,52667,-0.143874492845698,0.121267432176937,0.236253108712712
41,1,55470,-0.012367071963945,0.124814001941957,0.92112780934422
42,1,59265,-0.0450410287788515,0.121424009462482,0.7109046886454
43,1,60165,-0.00428024212408138,0.121355684297769,0.971884202232342
44,1,62308,0.0264876708576086,0.121214234978314,0.82715066408589
45,1,62869,0.0625348367847347,0.121161499919782,0.606088186559636
46,1,65431,0.00907512597950189,0.126587929561395,0.942888979516596
47,1,65451,0.0206083177069678,0.12478910547689,0.868924254358908
48,1,65719,0.0669906044759852,0.130088083105846,0.606900879032507
49,1,66841,0.0701265312912906,0.121206876529836,0.563249029824685
50,1,66948,0.058076564361461,0.121969382327893,0.634257160814991
51,1,68621,-0.150164408520868,0.12141524499516,0.216989543747552
52,1,69417,-0.0737574400652278,0.12129238555144,0.543514703936842
53,1,69820,-0.57627815384488,0.473877717461336,0.224763048961531
54,1,69821,-0.3667608756926,0.293990651095787,0.213031794277761
55,1,70906,-0.073984091504812,0.194904302085284,0.704476640308493
56,1,74327,0.0413360197519211,0.122003268154472,0.73495374350244
57,1,74572,0.0630952863635509,0.121651896022679,0.604326759952784
58,1,75211,0.0707231267964782,0.121418059138003,0.560617839904021
59,1,76030,0.0801310345115876,0.121401501744568,0.509652319994645
60,1,80108,-0.000830411964189703,0.121447664159186,0.994548280210903
61,1,81262,0.0416262166420926,0.121381541048162,0.731850013492872
62,1,81999,-0.0783788066329647,0.121626717997071,0.519721018835749
63,1,82431,-0.12476159508922,0.122093882657448,0.307551826401201
64,1,83284,-0.0889423776727479,0.121292209923092,0.463868196443863
65,1,83613,-0.0653952709634183,0.121321260837249,0.590208940194632
66,1,84112,-0.0841674198289668,0.121301862345071,0.488221650606375
67,1,84701,-0.0501551141073561,0.129954365224448,0.699770600339476
68,1,84858,0.018209617549609,0.121723281212742,0.881166842939761
69,1,85751,-0.0422466246126814,0.122206785411588,0.729775714925451
70,1,87445,-0.0198968366983404,0.122481272262294,0.871046029693186
71,1,87467,-0.0697040211678141,0.123071163699209,0.571501041637412
72,1,89070,-0.0763172206127947,0.122289013154073,0.532983006365075
73,1,89616,-0.00109883270114053,0.121698225331327,0.992800971373333
74,1,89679,-0.0303566619972604,0.121702925669786,0.803171344551147
75,1,89880,-0.00284697335966022,0.12174439546609,0.981356509719751
76,1,91472,-0.0253743049770569,0.122640736670493,0.836207653299268
77,1,93789,-0.00601559531950754,0.121384132904823,0.960502379465566
78,1,94351,-0.0590845103143078,0.121663381872501,0.6275242694162
79,1,99148,-0.0415960888786824,0.121364363470089,0.732000129878679
80,1,101281,1.29480174109523,1.32576008653752,0.329411961782172
81,1,106011,0.0129164175828509,0.12650361084208,0.918732771535087
82,1,106800,-0.0124916001335454,0.121546470502318,0.918202114097736
83,1,107970,0.0518399814967183,0.121156770803156,0.66900287626198
84,1,109000,0.0820367649882822,0.121323212459707,0.499366867470171
85,1,112549,-0.00835554441065278,0.121263516315232,0.945105028380027
86,1,112742,0.0355196246784444,0.121722097356982,0.770603942034131
87,1,113050,0.036627755755461,0.121516344604976,0.763269849921993
88,1,113135,0.0127644897509036,0.121220529297472,0.916197780208447
89,1,114076,-0.0136737928906986,0.121220248391489,0.910252264389264
90,1,114628,0.0151748742326282,0.121526420601451,0.900698393609495
91,1,116283,0.0623185364305037,0.122160015388618,0.610273199205296
92,1,126880,-3.68372316238713,2.28451806756528,0.107752734236555
93,1,127853,0.103756596443153,0.12185243012219,0.395072333132361
94,1,128302,0.0736914388986464,0.121445651693103,0.544383442975964
95,1,128704,0.0253270062206203,0.121622453644074,0.835159451422709
96,1,128911,0.0634835487921503,0.121596448711918,0.601939362162693
97,1,130267,0.0807740962174734,0.12150969318616,0.506641659102799
98,1,130271,0.0828692736782397,0.121650097649919,0.496185193956468
99,1,130613,0.146669457096213,0.122619348973975,0.232446173938062
100,1,132012,-0.113799105853048,0.122457092350196,0.35336980527716
101,1,133231,-0.187350604416978,0.121327692277922,0.123443088549678
102,1,137074,-0.198099926405822,0.121105522843619,0.102780493593218
103,1,137304,-0.230365457205529,0.120986193855242,0.0577146964015986
104,1,139686,-0.194032888951675,0.121326968627302,0.11065833801934
105,1,149562,-0.203911813207172,0.121559960722679,0.094337979300146
106,1,150447,-0.148341951649757,0.123144382192292,0.229157781869829
107,1,151446,-0.137182903854757,0.247792565095465,0.580189464992079
108,1,154084,-0.179134188657226,0.123410715351815,0.147520836889289
109,1,156633,-0.159593840130736,0.125187599698011,0.203205252432956
110,1,157269,-0.202688901656808,0.121052223059622,0.0949392313691406
111,1,160054,-0.16636038906665,0.122366697016367,0.174848578862424
112,1,166222,-0.144634132584941,0.121535656512487,0.234824461388121
113,1,166416,-0.156376482795379,0.121246644838498,0.197985752770677
114,1,167326,-0.176648815558375,0.121860424952683,0.148058051795316
115,1,168836,-0.16632706302077,0.121320826711459,0.17125568209118
116,1,171200,-0.177891442207808,0.121457066151093,0.143907906091776
117,1,171431,-0.192105998854104,0.122158956327786,0.116709530709133
118,1,173339,-0.241966206747028,0.120949091217826,0.0462050311250835
119,1,173845,-0.229165044184462,0.120918361980261,0.0588820629677748
120,1,175121,-0.250552096265209,0.120555689068389,0.0384028558466542
121,1,175281,-0.25547860336421,0.12063014350664,0.0348848723583471
122,1,175315,-0.260916388766281,0.12055870061627,0.0311169866803369
123,1,175523,-0.24231600633156,0.121360113932758,0.046628653000011
124,1,175541,-0.258923880243144,0.120761613821751,0.0327081397247913
125,1,175653,-0.264303302755367,0.121115798972152,0.029750845288921
126,1,175805,-0.214389836184705,0.128320031545023,0.0956586969392803
