SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,-0.0534723031525468,0.0968544580013152,0.581236579374914
2,1,1035,-0.0601945452985202,0.0979038937635658,0.539061122023842
3,1,1074,0.158492652472885,0.165324176054823,0.338377118550323
4,1,1470,-0.315757779485899,0.164084700961957,0.0551132432814638
5,1,1475,-0.048864833061975,0.121717679736101,0.688324083592109
6,1,1491,-0.15617008248206,0.106171278341028,0.142201985361558
7,1,21249,-0.167553719874031,0.61132499826719,0.78418123846339
8,1,27243,-0.0429234369346494,0.0833749367169706,0.606998055678758
9,1,27272,-0.0843134784497648,0.0820310034003407,0.304736129284318
10,1,27498,0.793175465732662,0.749020880907857,0.290346733017506
11,1,27561,0.0387945824104632,0.566757481065247,0.945466130601767
12,1,27816,0.0571127267241663,0.0837748571220148,0.49584998458179
13,1,27822,0.0568874241535976,0.0836686769544547,0.49700516059469
14,1,27823,0.0368076210828047,0.0854255061936669,0.66682303926454
15,1,27825,0.0437424724926054,0.0836910672750025,0.601534598474529
16,1,27843,0.0821455207355445,0.0800906239971252,0.305755538545011
17,1,27848,0.0821455207355445,0.0800906239971252,0.305755538545011
18,1,28495,0.132733353608821,0.0798994522537941,0.0975500993360219
19,1,28975,0.11208971369287,0.079451333307204,0.159185083102016
20,1,29283,-0.114379610936223,0.178451879245136,0.521967857243963
21,1,29752,-0.30583916753493,0.185443776603115,0.0999903968915821
22,1,29787,0.36158353446756,0.503352132213474,0.473016037380705
23,1,30057,0.410719956966567,0.161854471730761,0.0115914879396019
24,1,30479,-0.189739265961021,0.478452174787387,0.691924994633756
25,1,30706,0.0915283865428104,0.0821401094444046,0.265910368565213
26,1,31435,0.115506817357574,0.0792257373025131,0.145744611210425
27,1,35128,-0.0665022435791727,0.109467877209298,0.543906656620543
28,1,35129,-0.0424615890106459,0.109782301100119,0.699152202155136
29,1,36146,0.0379732136766904,0.0790283203716065,0.631168593477746
30,1,37255,0.138664569484576,0.159394798397107,0.384922096024791
31,1,37409,0.0994490483082518,0.0793051490917385,0.210669996503592
32,1,37478,0.101835225676365,0.0793650550763159,0.200290320965553
33,1,39144,0.0347788092227757,0.0791652756404903,0.66069921732164
34,1,41499,-0.0197610601923608,0.0789602627297392,0.802527324229894
35,1,45359,-0.23407279865863,0.132358585542607,0.0778452037594487
36,1,45634,-0.0295452938078533,0.122102573801559,0.808943067896512
37,1,51248,0.0592896182456189,0.0792405781525967,0.454823896074784
38,1,51462,0.0632223681264119,0.0793395981600068,0.426069310760109
39,1,52124,0.0550210712742739,0.0792492996423177,0.487964337836359
40,1,52667,0.0119744526267871,0.0791737291955509,0.879870620513696
41,1,55470,-0.0221474642101025,0.0813224692363101,0.785518858593124
42,1,59265,-0.0241889308961643,0.0791258784917112,0.760011827195934
43,1,60165,-0.0140744782124773,0.0790730026478615,0.858830201282945
44,1,62308,0.0309643823987154,0.0789723891792179,0.695227410244677
45,1,62869,0.00997749501317759,0.0789778778068443,0.899540432326194
46,1,65431,0.0527868859686608,0.0824385262574382,0.522381177313088
47,1,65451,0.0636990354218046,0.0812460914434,0.433550711248284
48,1,65719,0.0267164985389035,0.0847864287285673,0.752869272801247
49,1,66841,0.0369907743915459,0.0789923537332129,0.639871254503712
50,1,66948,0.0717777665314797,0.0794099779198798,0.366670948085692
51,1,68621,0.101627861372338,0.079101723232691,0.199713577187022
52,1,69417,0.112627089105815,0.0788490105257411,0.154063990136567
53,1,69820,-0.347860814751333,0.308874536496715,0.260837280025578
54,1,69821,-0.0691188287267641,0.191953426285441,0.719001718791087
55,1,70906,-0.0315064224123089,0.127016174282632,0.804239582933184
56,1,74327,0.064254634885766,0.0794377251187705,0.419135891891621
57,1,74572,0.050457062983779,0.0792541359138334,0.524766146324521
58,1,75211,0.0730849841732554,0.0790594282544847,0.355893462412972
59,1,76030,0.0589150622780655,0.0790929318300184,0.456837452122218
60,1,80108,-0.0235087082214335,0.0791264592870859,0.766562625788881
61,1,81262,-0.0562626357705111,0.0790497348873729,0.477097622987047
62,1,81999,-0.102619647906416,0.0791113014149452,0.195424882934592
63,1,82431,-0.0755927348561852,0.0795733561994817,0.342774661635274
64,1,83284,-0.100300464145904,0.0789148615872346,0.204567023717194
65,1,83613,-0.0933075544675406,0.0789304254606071,0.23794211731647
66,1,84112,-0.105838731652166,0.0788943675550633,0.180612586847547
67,1,84701,-0.0962040065039248,0.0845423294603335,0.25591773886131
68,1,84858,-0.0553641957404756,0.0792636995155723,0.485336264359392
69,1,85751,-0.0870186483644858,0.0795096927130877,0.274507929649476
70,1,87445,-0.0302770656235337,0.0797965673374711,0.704598080118656
71,1,87467,-0.0525725822647201,0.0801818517994133,0.512465592383987
72,1,89070,-0.0358740800011959,0.0797056560360718,0.65292759750172
73,1,89616,0.0376728563438539,0.0792742692325679,0.634922836994346
74,1,89679,0.00693270171498164,0.0793088070035266,0.930391990278464
75,1,89880,0.0219252212824364,0.0793211770040686,0.782394410495564
76,1,91472,-0.00128609707140101,0.0799185788525854,0.987169615042367
77,1,93789,-0.0228610001727359,0.0790858644545769,0.772700889275633
78,1,94351,0.0178882151409286,0.079297673257198,0.821656228810074
79,1,99148,0.0153181733346095,0.0790910219991656,0.846539590716681
80,1,101281,-0.922622835527738,0.863648130842605,0.28612171236176
81,1,106011,-0.0407941386301172,0.0824034619409153,0.620870212717181
82,1,106800,0.0112194179328209,0.0791996632799218,0.88742944549342
83,1,107970,0.0603789579093635,0.0789018490905061,0.44463914964594
84,1,109000,-0.0492555636613575,0.0790629820378274,0.533692397099519
85,1,112549,0.0505245713548831,0.0789711128530684,0.522727073459026
86,1,112742,0.116295106840632,0.0790828708726077,0.142304348117985
87,1,113050,0.106533771190819,0.0789880292766828,0.178287307591593
88,1,113135,0.082823938051464,0.0788664789726497,0.294354138101017
89,1,114076,0.0995060511306216,0.0788118324543446,0.207574462867131
90,1,114628,0.0755006964948954,0.0790873879584136,0.340408496831754
91,1,116283,0.0555002374767231,0.0795750473170746,0.485975441767092
92,1,126880,-2.10701463449345,1.48986920516816,0.158176360119519
93,1,127853,0.103327757455473,0.0792911003354235,0.193374807580828
94,1,128302,0.0906350433581892,0.0790292000182487,0.252218246113054
95,1,128704,0.126726569304235,0.0789675727331832,0.109433710482529
96,1,128911,0.100377304530795,0.0790836260987927,0.205186252625683
97,1,130267,0.0468268193958202,0.0791870955023512,0.554668381152306
98,1,130271,0.0549184632358924,0.0792664631193152,0.488869577952473
99,1,130613,0.0744494362160885,0.0799634628536367,0.352467526024401
100,1,132012,0.0712289108956979,0.0798016430481224,0.372693137243879
101,1,133231,0.110455780158219,0.0791065823998337,0.163504385740096
102,1,137074,0.0536943912480323,0.0791603484453576,0.498026480600252
103,1,137304,0.0878431508016168,0.0791013983547429,0.267533787192235
104,1,139686,0.0225657505577676,0.0793344940519488,0.776241467462867
105,1,149562,0.0254318328270206,0.0795130738058181,0.74927530164446
106,1,150447,0.0123819132965119,0.0804040011307069,0.877700706810393
107,1,151446,-0.180718148745878,0.16124722623238,0.263155330275269
108,1,154084,0.0133199028659489,0.0806520009121622,0.868918260226901
109,1,156633,0.0224278656951277,0.0817521721316795,0.783984057634038
110,1,157269,0.0617380175613041,0.0791230843976671,0.435750027987362
111,1,160054,0.00530339969360694,0.0799431716531745,0.947144995466479
112,1,166222,0.000373112954243193,0.0793523835645388,0.996251036308496
113,1,166416,0.0157099646953733,0.079186873981081,0.842853348486233
114,1,167326,0.0177823403144552,0.079635672247333,0.823434171744926
115,1,168836,0.0974877967321643,0.0790938654793266,0.218560886296444
116,1,171200,0.0808708368821902,0.079265802060659,0.308309197320315
117,1,171431,0.0740305112703618,0.0797809316069669,0.354081866908275
118,1,173339,0.0564307188859693,0.0792000574323637,0.476620592612616
119,1,173845,0.0428744576247826,0.0791584029020185,0.588416047090549
120,1,175121,0.0852584638865224,0.0789038933370788,0.280641421542442
121,1,175281,0.0703708821309774,0.0790127276041726,0.373735823114164
122,1,175315,0.0776786778032457,0.0789683955304867,0.325952527821721
123,1,175523,0.068294981512048,0.0794414759103821,0.390543819267011
124,1,175541,0.0742339405898766,0.0791014234084507,0.348647008258406
125,1,175653,0.0693562822059129,0.0793648504331305,0.382771367199321
126,1,175805,0.0288141771247847,0.0839303738095045,0.731569265998263
127,1,175818,0.0571936112491196,0.081959345687579,0.485743505076719
128,1,175856,0.0547973082226787,0.0807096072359286,0.497618199484781
129,1,175876,0.0589277892269645,0.0794627212763455,0.458836261343493
130,1,175989,0.0488832092875979,0.0797090399163016,0.540092376431069
131,1,176001,0.0520330713654189,0.0801192000408552,0.516472670250717
132,1,176451,0.0636789620816117,0.0810598692191682,0.432640905976165
133,1,177692,0.116286988486865,0.0788339589436371,0.141080349792293
134,1,178191,0.111304495172705,0.0789330681147336,0.159387005483392
135,1,178224,0.116286988486865,0.0788339589436371,0.141080349792293
136,1,178960,0.0980130519135624,0.0795372292875598,0.21866035652905
137,1,179139,0.198720533221615,0.157624706997796,0.208242590405501
138,1,179139,-0.15031062487709,0.318073752641318,0.636815359089085
139,1,180955,0.0713087617743786,0.0914589078944199,0.436101160592045
140,1,183802,0.146003382164324,0.078703797463101,0.0644155346619441
141,1,183954,0.134780309686412,0.0793386286862126,0.0902383305682537
142,1,184450,0.123420872781216,0.0786910778652695,0.117678445507456
143,1,184641,0.132965926662641,0.0809539720040451,0.101379374067563
144,1,184718,0.140129928412573,0.0790624318935897,0.0771913084043
145,1,185296,0.137285828253653,0.0787382298997259,0.0821042085495079
146,1,185438,0.140994088198014,0.0787234146365669,0.0741490113446027
147,1,185469,0.140161247785664,0.0788422668678786,0.0763069766171076
148,1,185503,0.134769252154976,0.0786632177498208,0.0875457310427847
149,1,185705,0.124686673409956,0.079596223388388,0.118129954920301
150,1,185749,0.12077251722392,0.0796133185673204,0.130164494393041
151,1,185806,0.130185140337675,0.0796783359086601,0.103174758360033
152,1,185879,0.122842040755826,0.0800991186112927,0.126017569790097
153,1,185916,0.0975037413850866,0.0801611603542449,0.224665673494638
154,1,185941,0.102459277083601,0.0804943792207468,0.203900103030244
155,1,185954,0.119362598427705,0.080664722314317,0.139835235520237
156,1,186055,0.127814353005028,0.0790072858795245,0.10660879043045
157,1,186896,0.126401615524231,0.0803184431443694,0.116439718151785
158,1,187697,0.316150909890194,0.163512184331061,0.0539738252805058
159,1,189392,0.276295033322404,0.164581858053776,0.0940818673818817
160,1,189416,0.41744794000815,0.158285417685201,0.00872611280863706
161,1,190132,-0.0367192635391018,0.0793761582585843,0.643937457499678
162,1,190148,-0.0379839424782619,0.0793984267982111,0.63266405860769
163,1,190165,-0.0213281767100114,0.0800264242545474,0.78999885247122
164,1,190169,-0.0255181287919828,0.079923131167697,0.749700480548704
165,1,190933,-0.00834541586402826,0.0792852050564834,0.916230735329234
166,1,192149,-0.0591473247215047,0.0798726554290163,0.459476595307854
167,1,192302,0.0193847622256627,0.105538930057389,0.854374629173449
168,1,192303,-0.0737295261137856,0.0952133037479282,0.439235318523205
169,1,192305,-0.00177016941169361,0.0990274139025976,0.98574823382248
170,1,192315,0.128010356010734,0.112131082112983,0.254388531816845
171,1,192795,-0.0769367393116228,0.0790303341724815,0.33096701834242
172,1,194020,-0.0188939452144045,0.0833483744171388,0.820798794212116
173,1,194187,-0.0671298046229497,0.0791212816827826,0.396766911794821
174,1,194867,-0.00502202039516142,0.0791583607453504,0.94944989235309
175,1,197325,-0.0309519234708491,0.0810736705674755,0.702857764775624
176,1,197392,-0.0270976083990148,0.0821200711294805,0.741614234954829
177,1,198857,-0.430713175095245,0.378873573283116,0.256382319627441
178,1,206666,0.117632913861019,0.088805969885344,0.186158782287872
179,1,206675,0.143060699397621,0.115654195341529,0.216920718091087
180,1,223051,0.0480471892670353,0.091698531397168,0.600628907316639
181,1,223059,0.0338503460785293,0.0952390086420216,0.722483337421468
182,2,7366,0.0484038467328096,0.114780465147948,0.673494813034974
183,2,8180,0.0817230255383645,0.158008690186283,0.605336358417238
184,2,8187,-0.0763610476222993,0.16432548317114,0.642437175686134
185,2,8250,0.0662210572170085,0.161905447284275,0.68277985919608
186,2,8253,0.0432407977827181,0.16192745231894,0.78959576896187
187,2,8285,0.0373211834840733,0.0877761097114286,0.670960072977865
188,2,8302,0.0476880942848131,0.0821458706013367,0.561928061517239
189,2,8306,0.0476880942848131,0.0821458706013367,0.561928061517239
190,2,8314,0.0319688854479697,0.0804811110347065,0.691443664397592
191,2,8317,0.0508768432785249,0.0822904246537364,0.536802939824845
192,2,8328,0.0599570753384975,0.0819044683911033,0.464631901563533
193,2,8331,0.0512420735703333,0.0817670450232243,0.531271661350422
194,2,8498,0.0621266128737487,0.0803131597490367,0.439711949710697
195,2,8651,0.0563818958908366,0.0804004792612078,0.48360081401474
196,2,9418,0.368818546148574,0.203678011787952,0.0710230411415244
197,2,9812,0.0150301227331875,0.0809305654406065,0.852773936760695
198,2,9932,0.0368865479836515,0.0805916221966591,0.647451691579063
199,2,10135,0.0401910081720718,0.0802783079544577,0.616932330067193
200,2,11616,0.0219484558685763,0.0802130587346634,0.784531338259916
201,2,12133,0.00957850221247891,0.080538867899075,0.905398320063361
202,2,12194,-0.000294401122427401,0.0808519217817032,0.997096775369023
203,2,12359,0.0222646341029179,0.0806068217943787,0.782546284342547
204,2,13061,-0.00124006882844185,0.0806095723557241,0.987734804259611
205,2,14298,0.0209082659047055,0.0808562396423748,0.796105639921299
206,2,15222,0.00162416550434308,0.081652391105341,0.984141389091165
207,2,17986,0.0419357919992698,0.0801905080378823,0.601335688812947
208,2,19770,0.0152114884033071,0.0807721535798318,0.850729400508864
209,2,19836,0.0409445870152793,0.0805248073019501,0.611440187855816
210,2,19851,0.0446987086644489,0.0807551056170079,0.580265061266645
211,2,21595,0.0498673293771248,0.0804126723870681,0.535563980900968
212,2,22385,0.0282836921082761,0.0805185222809884,0.725595819590371
213,2,23441,0.0593876828524803,0.0812533112307596,0.465327803700905
214,2,24209,0.0547430779005315,0.0805925628573085,0.497420046342211
215,2,24341,0.0515482286271673,0.0807893922355288,0.523850332648912
216,2,26815,0.069585655823418,0.0806541047534187,0.388851653004759
217,2,28209,0.0326440334439357,0.0807475742552005,0.686257082102867
218,2,28695,0.0781999158473202,0.0842752351727927,0.354087769515518
219,2,35849,-2.24087508837513,0.856781329234625,0.00929313290980786
220,2,35850,-0.0617854834804876,1.05795871118044,0.953462536761159
221,2,41245,0.00125889193149309,0.0804564354789739,0.987524947578135
222,2,43214,-0.0259223960399503,0.0817492446686209,0.75135787007139
223,2,47104,-0.0232411765893187,0.0794719687305044,0.770118249767267
224,2,50915,0.00409341515837802,0.0802622279517738,0.959353954413285
225,2,55834,-0.00775776951526874,0.0798905778422352,0.922698169004749
226,2,56422,-0.0215797360628729,0.0800262332086096,0.787580724560403
227,2,57715,0.00147218121695686,0.0797706083120478,0.985286156442776
228,2,59046,-0.00593254985598257,0.0801735613544302,0.941055212466958
229,2,59191,0.0130602874043275,0.0797121028705168,0.869948336199618
230,2,59383,0.00240943453498943,0.0797379874798178,0.975911149523993
231,2,59477,-0.00202315185883911,0.080937783236581,0.9800719725571
232,2,59755,0.137606989546841,0.181706557087417,0.449373324034337
233,2,60471,-0.00464645539321507,0.0798451024727886,0.953627531088519
234,2,60478,-0.00749863405638801,0.0799356025213459,0.925314549647501
235,2,60786,-0.0149310579579636,0.0798012046492833,0.851687237177515
236,2,61035,-0.0206006648972931,0.0797918728032344,0.796418458753286
237,2,61071,-0.00406512567363793,0.0794371094682081,0.959215703665825
238,2,61675,0.0165871069186707,0.0796612061790531,0.835176782161822
239,2,62776,0.0135740211423911,0.0831487181726358,0.870415086418877
240,2,62939,0.0136559370543884,0.0795250705263369,0.863757127212199
241,2,63527,0.0238625118501329,0.0798168117874157,0.765141925479593
242,2,63857,-0.00121125990548304,0.0798454594381474,0.987905082760107
243,2,65527,0.00205062725376437,0.07958217217339,0.979457408454624
244,2,67007,0.00698490480316063,0.0876186457676574,0.936505612960335
245,2,67023,-0.100032817560384,0.181113532664871,0.581077936685953
246,2,67024,-0.0895696374007215,0.181791605416779,0.622527346784934
247,2,67976,0.0425053889104546,0.0806967963829958,0.598712218704225
248,2,69628,-0.052123857552686,0.0820189808847101,0.5255077988933
249,2,71825,-0.272930778838546,0.158027180075352,0.0850221449922935
250,2,72389,-0.0667871549901335,0.0801518745296523,0.4052629222007
251,2,72392,-0.120086624690453,0.0805229418896574,0.136766813435549
252,2,73646,-0.0245942392944662,0.079109312891192,0.756068271096985
253,2,74564,-0.0251778183545749,0.0789534171472441,0.749995049178531
254,2,74739,-0.05164015222046,0.0791767390156471,0.514687794272255
255,2,79931,0.064400392657575,0.0892308444737426,0.470939546815982
256,2,80748,0.00146412197892076,0.082393990510299,0.985832562974663
257,2,80873,-0.0460699416369626,0.0793755802932145,0.562012204004351
258,2,81501,0.0157228605816585,0.0793958043720822,0.843134504512709
259,2,83526,-0.00637654542273203,0.0792763166691303,0.935937325084305
260,2,83845,-0.0104363494932578,0.07935044186327,0.895437105478331
261,2,84412,0.165615778284357,0.199782239407468,0.407675060987055
262,2,84412,-0.0176221179949577,0.100133940038539,0.860406274158055
263,2,84447,0.0324018058599872,0.0803470160915157,0.686991334904798
264,2,87391,0.00905659083992663,0.0790005196966581,0.908795939636735
265,2,87562,-0.0031247620617221,0.0792017398203315,0.968551369003038
266,2,87849,0.00556190479858908,0.0791938600259971,0.944049159937135
267,2,87878,-0.000675839441937318,0.0795347140369912,0.993224925793955
268,2,88125,-0.0701851908918595,0.0883645833569617,0.427572863797121
269,2,89785,-0.00230946214085896,0.0795434920367128,0.976853917512992
270,2,93441,0.0299149572234273,0.081902673476761,0.715143492185009
271,2,93588,-0.00618539152722272,0.0847938767507331,0.941890239979164
272,2,93721,0.0168517827560641,0.0792983163947316,0.831830877975041
273,2,93952,0.00785936605730533,0.0790754445265713,0.920884461991513
274,2,95085,-0.0163437145007681,0.0791821362000572,0.83659232324951
275,2,103188,0.00811321840388879,0.0811080507545912,0.920377487810896
276,2,107124,0.0154963138766967,0.07922201450403,0.845030985486132
277,2,111645,-0.037722027470464,0.0792516154153601,0.634384472715829
278,2,111916,-0.0367629429860262,0.0794398158197128,0.643809152710354
279,2,111931,-0.0317251229505461,0.0795675033488092,0.690340899903353
280,2,111999,-0.0361125316496424,0.0792763262719514,0.649009994365705
281,2,114528,-0.0125074159400451,0.0797531813827561,0.875471207311217
282,2,116024,-0.0370405743844391,0.0799212867119182,0.643318020435929
283,2,119244,-0.0493198157099565,0.0870913650322793,0.571549893086437
284,2,119246,-0.0532744174984806,0.0880146921525061,0.545375219674058
285,2,119247,-0.11830265481604,0.088472395040762,0.182028079389496
286,2,120090,-0.0705384378667266,0.0795413022576535,0.375782160013116
287,2,120291,-0.0880912547137283,0.0804038926437394,0.273996701387565
288,2,120726,-0.0570096282513748,0.0800176370244365,0.476648586391935
289,2,121716,-0.107318235214615,0.0797799868494888,0.179431471914116
290,2,123100,-0.017260116623351,0.0800892690603352,0.829493419397378
291,2,124677,-0.00199753836948952,0.0799841336577913,0.980089668023828
292,2,127636,0.165022743134301,0.100780136188596,0.10242692014362
293,2,127887,-0.0230940504221616,0.0805232125653427,0.774433791747829
294,2,128935,-0.0442809837184672,0.0804219361214704,0.582250503661092
295,2,129053,-0.071896477281189,0.0806105960584201,0.37305483881539
296,2,130040,-0.0681810961011317,0.0811127983413171,0.401157092260941
297,2,130976,-0.0311413835784979,0.0805155348854514,0.699155951487562
298,2,132199,-0.119357722059945,0.0806560512357867,0.139808918609258
299,2,133355,-0.0795227865316952,0.0813430976941756,0.32893090150159
300,2,133435,-0.0816524847675481,0.0815133856938214,0.317171538420174
301,2,133943,-0.0109302714082331,0.0955679679561191,0.909008166906722
302,2,135183,-0.0669747821821325,0.0815965379679227,0.41231174313828
303,2,135402,-0.0748633994369186,0.0815647602660141,0.359329313758936
304,2,135898,-0.126583069754807,0.0818181879198774,0.122728813143787
305,2,135912,-0.126469869016993,0.0818795275705505,0.123342723151491
306,2,135925,-0.125317399647187,0.0815111491671163,0.125084741235668
307,2,136002,-0.102167009594229,0.0815412832955836,0.211053863775169
308,2,136173,-0.120213416130101,0.0820514831724163,0.14378441450936
309,2,138209,-0.101258774394215,0.0845424644139359,0.231827000735064
310,2,138318,-0.123555533396807,0.0842169969379041,0.143236683104228
311,2,138695,-0.086010430635362,0.0828992356250998,0.300199169526042
312,2,138818,-0.0789268310854683,0.0827667439859179,0.340935844995018
313,2,139728,-0.0434012948236611,0.0826924519101357,0.600015570406221
314,2,140174,-0.078235181101683,0.0826198436721036,0.344322371984836
315,2,140863,-0.0878235902011888,0.0825590272268019,0.288161280134466
316,2,141152,-0.0743644048339061,0.0828296682339861,0.369904568849517
317,2,141292,-0.0998370124412242,0.0821562780015695,0.225098704892966
318,2,141545,-0.0668172494183714,0.082652511093572,0.41939814464004
319,2,145823,-0.0724429485740357,0.0857964568063484,0.399041090158331
320,2,145934,-0.0737023610327991,0.141453726302797,0.602668987556014
321,2,145980,-0.0295897289268505,0.0866607413718156,0.732973044138176
322,2,146723,-0.109801638363786,0.0823727149187717,0.183396209963505
323,2,147946,-0.0779519198426846,0.0832328838625189,0.349629359478539
324,2,150394,-0.12226285442334,0.0905481898041585,0.177800296612221
325,2,151274,-0.164871615775617,0.14193758243217,0.246191614280807
326,2,151397,0.00217960549560492,0.0835444871057225,0.979200965225209
327,2,153035,-0.00336146944249371,0.0826349043352096,0.967575146201879
328,2,153228,-0.0283103654345866,0.0832244432655122,0.733931682826005
329,2,153455,0.023004933601996,0.0838573982341323,0.783988444922575
330,2,153732,0.00178031769432963,0.0867094331459089,0.983630589122288
331,2,153815,0.00467118225424001,0.083544197709792,0.955442980707945
332,2,154160,0.00131433099721323,0.0826691722912605,0.987324202240019
333,2,154235,0.020286254835894,0.0834877348990244,0.808158261678269
334,2,155527,-0.0636705574309664,0.0905605860123995,0.482474676496167
335,2,159870,-0.0512643518420214,0.0813401513571509,0.528941033587788
336,2,161229,-0.0586428532033623,0.0825761300823477,0.478069380069654
337,2,161451,0.0967434835042855,0.176869564869226,0.584740527434359
338,2,161451,-0.285837200354986,0.17685875270992,0.106946729576125
339,2,162696,-0.0857684210953675,0.0821528030886187,0.29719476583229
340,2,163284,-0.11541405839802,0.0809564985857182,0.154858661949303
341,2,164166,-0.0617952555338802,0.0818770282966121,0.450912708258744
342,2,165270,-0.11049238820887,0.0810408465051008,0.173620333227751
343,2,165675,-0.115944826002298,0.0823659249822518,0.160105959591917
344,2,166404,0.223619879325349,0.213736201522359,0.29616499278632
345,2,168012,-0.154250556686939,0.0995033319892294,0.121988381447408
346,2,168062,-0.0633751734982444,0.081785052445152,0.4389179582884
347,2,168518,-0.0781119694217716,0.0812796434073002,0.337196167845732
348,2,168980,-0.0872199460310448,0.0812146965616987,0.283581834256547
349,2,169651,-0.0855447350525855,0.0812584425029423,0.293176175747114
350,2,169902,0.00872454837524739,0.136033607047307,0.948898842674443
351,2,169960,-0.120425554130111,0.12654896452878,0.3419447343977
352,2,170725,-0.0591359782803424,0.0814699975853823,0.468404317165308
353,2,171254,-0.0649863030294953,0.0815894300536086,0.426274530442179
354,2,172242,-0.0284506822779954,0.0806831958860479,0.724582174060613
355,2,173254,-0.0296968663529007,0.0800634241632517,0.710922020112438
356,2,173340,-0.00994636735652799,0.0800675836158244,0.901208113555769
357,2,173385,-0.00622718733818506,0.0801423883623822,0.938109489022355
358,2,173973,-0.0225533060313361,0.0799211579846699,0.777959801739937
359,2,174714,-0.126431444034649,0.204835484668437,0.537478256658384
360,2,177341,-0.0508721654775199,0.0796117969881308,0.523235480706897
361,2,180314,-0.100371671878926,0.0795052752407621,0.207619208587038
362,2,180339,-0.0815190608232704,0.0797679568472407,0.307503238994522
363,2,182758,-0.118403067215012,0.0793495185824045,0.136547409975775
364,2,183619,-0.0776321751869634,0.0798059341303769,0.331337723680144
365,2,183913,-0.0875749660774398,0.0818041449749612,0.285105773724639
366,2,184146,-0.113575382009103,0.0822645861553405,0.168272173581729
367,2,187176,-0.0710798451990992,0.0802587772597484,0.376418055628467
368,2,191066,-0.0371303783595717,0.0809244047968748,0.646640102664522
369,2,191124,-0.124797213520889,0.102058608942268,0.222221189246253
370,2,191128,0.122510537660049,0.0939228065024739,0.192955644775134
371,2,191599,-0.0571770462949545,0.0797688867855306,0.473981477093601
372,2,191762,-0.0821686370527546,0.082871358483714,0.322110722038861
373,2,191763,-0.0673810598996378,0.0800627909076616,0.400580157044897
374,2,191959,-0.0458092490836264,0.0799103401910932,0.566834957132411
375,2,192390,-0.0635661780765453,0.0820839632981836,0.439210078719908
376,2,195759,-0.0860251811179179,0.0805038972049164,0.285987320570993
