SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0760229835024032,0.0699884253825897,0.278121868700556
2,1,1035,0.0489275321573807,0.0708243797737878,0.490127047237684
3,1,1074,0.0615484521352805,0.119724287015636,0.607514275018224
4,1,1470,-0.233133324810726,0.118690938835863,0.0502905942593934
5,1,1475,-0.137630736614256,0.0877787778891449,0.117794052860698
6,1,1491,-0.0627087497564349,0.0769785761135894,0.415835647883972
7,1,21249,-0.293514571855797,0.442070088567702,0.507152638100124
8,1,27243,-0.00506875342436086,0.0603445338597829,0.933106515153289
9,1,27272,-0.0893454387411895,0.0592483587228834,0.132453649339946
10,1,27498,-0.657938038059561,0.541652416937259,0.225297470404777
11,1,27561,0.580342815024655,0.408891677954122,0.156691945543227
12,1,27816,-0.0788744679638377,0.060506268731932,0.193227994853912
13,1,27822,-0.0846640817273854,0.0604067998360589,0.161923670249987
14,1,27823,-0.0672532012027283,0.0617186360008008,0.276600018347857
15,1,27825,-0.0847594477408836,0.0604064209765547,0.161450203984658
16,1,27843,-0.0601312617274568,0.0579442253863052,0.30009965228643
17,1,27848,-0.0601312617274568,0.0579442253863052,0.30009965228643
18,1,28495,-0.0362482224610654,0.0580014059882132,0.532404872207114
19,1,28975,-0.0361270768032381,0.0576134849373289,0.531025653909277
20,1,29283,-0.00221601432980201,0.129186548281918,0.986323769883159
21,1,29752,-0.235237860237827,0.134102893895013,0.0802709015917953
22,1,29787,-0.383976297092183,0.363872280354506,0.292032600351281
23,1,30057,0.193319106849837,0.117717558302247,0.101433191402668
24,1,30479,-0.0360804836622184,0.346236105030439,0.917063669028999
25,1,30706,-0.0550698019606033,0.059461316239479,0.355003355501726
26,1,31435,-0.0489526118024728,0.0574337645240348,0.394607973224855
27,1,35128,-0.136275754815947,0.0789097069755865,0.0850454274065532
28,1,35129,-0.143425167230527,0.0790776756803767,0.0705690431720219
29,1,36146,-0.0922028023287866,0.0569854564383534,0.106554479809001
30,1,37255,-0.0453483919224071,0.115421851187544,0.694635955142564
31,1,37409,-0.0475217015001299,0.0574499767915359,0.40869158986359
32,1,37478,-0.0510128343031691,0.0574909841950463,0.375511402440341
33,1,39144,-0.114193629466923,0.0569691218975061,0.0457817346700438
34,1,41499,-0.0758156343796851,0.0569908273693738,0.1842739794618
35,1,45359,-0.0295322514865082,0.0961730310949755,0.758968003123939
36,1,45634,-0.0293383070596733,0.088335804485883,0.739993888506464
37,1,51248,-0.022933914476177,0.0573637088837784,0.689546869598094
38,1,51462,-0.0193354054173994,0.057445280354241,0.736627333989521
39,1,52124,-0.0257362787526428,0.0573603409892404,0.653939809602611
40,1,52667,-0.0509826794717761,0.057220435588624,0.373542875260444
41,1,55470,-0.064715576760908,0.0587427992042638,0.271352812308258
42,1,59265,0.00484544818667068,0.0572552610241348,0.932604419222133
43,1,60165,-0.00660897160676499,0.0572114940908942,0.908100040877484
44,1,62308,-0.0783885939953779,0.0569971550108458,0.169908394814801
45,1,62869,-0.0739374115317723,0.0570068073161552,0.195480789155171
46,1,65431,0.00462492985037327,0.0596791148891832,0.938272384448356
47,1,65451,0.0190370498859285,0.0588246891857437,0.746414761723571
48,1,65719,0.00262004199364657,0.0613521900623941,0.965960881277984
49,1,66841,0.0155613325236903,0.0571634070612961,0.785607854114383
50,1,66948,0.0157194717028036,0.0575141772709481,0.784771129992072
51,1,68621,0.0339218228536408,0.0573360190905829,0.554475739858084
52,1,69417,0.00822769229010262,0.0572108994945279,0.885729907466897
53,1,69820,-0.112206050402766,0.223794878348925,0.61641694622258
54,1,69821,0.114494100881592,0.138771747281691,0.409898464805101
55,1,70906,0.0112309645959776,0.0919033764202462,0.902806960116104
56,1,74327,-0.0470571979440546,0.0574725776888376,0.413466318864952
57,1,74572,-0.0608483644410615,0.0572824907111478,0.288848069145746
58,1,75211,-0.0522251654120156,0.0572018851198973,0.361867100322468
59,1,76030,-0.0346241516675021,0.0572397246231536,0.545635908197989
60,1,80108,-0.0753681464613404,0.0571151447655605,0.187829628553863
61,1,81262,-0.142395874840971,0.0567301726194077,0.0125179788005796
62,1,81999,-0.153161170851255,0.0567918853717764,0.0073347752296688
63,1,82431,-0.123199046387563,0.0572714048931039,0.0321430074579998
64,1,83284,-0.156362370058545,0.0566176979191922,0.0060504356726304
65,1,83613,-0.142311488307896,0.0567162278411512,0.0125483244757441
66,1,84112,-0.131732563733749,0.0567949374002998,0.0209411848651969
67,1,84701,-0.148094639111499,0.0607701410175748,0.0153045577516715
68,1,84858,-0.133561871657432,0.0569455996708741,0.0195582624563939
69,1,85751,-0.133991365443705,0.0571804544536807,0.0196681074947088
70,1,87445,-0.103753903060299,0.0574806278871604,0.0719229438053034
71,1,87467,-0.094398253867206,0.0578297358837473,0.103497872324465
72,1,89070,-0.102069813518914,0.0574278942366715,0.0763706194564907
73,1,89616,-0.088615903228952,0.0571797748003478,0.122091078624526
74,1,89679,-0.076188393876319,0.0572377706726637,0.184019765988202
75,1,89880,-0.0812737175861307,0.0572325322080272,0.156472327592711
76,1,91472,-0.0947501470207868,0.0576014720672001,0.1008752622404
77,1,93789,-0.0725333651002966,0.0570957174077129,0.204785292073031
78,1,94351,-0.0685568744079723,0.0572605492986322,0.232001062932725
79,1,99148,-0.0712784631099723,0.0571001943260724,0.212746663072902
80,1,101281,0.217409217235683,0.625759239800359,0.728473332387712
81,1,106011,-0.134346842945474,0.0592101081697024,0.0238723092761633
82,1,106800,-0.0963334357245759,0.0570734284639726,0.092316382523587
83,1,107970,-0.0902172412056731,0.0569313677684785,0.113937498855312
84,1,109000,-0.086604243040765,0.0570482772945991,0.129887548592855
85,1,112549,-0.0273623720088927,0.0571508542115105,0.632395473187876
86,1,112742,-0.0258590850778078,0.0573756334487087,0.652483902432196
87,1,113050,-0.041482115519501,0.0572530334056989,0.469214196857521
88,1,113135,-0.0518765459361124,0.0570829154512396,0.364079514790102
89,1,114076,-0.0566299475959578,0.0570701158016515,0.321737109854013
90,1,114628,-0.0569288534420282,0.0572140550367845,0.32041044241595
91,1,116283,-0.0383389256962116,0.0575767487102974,0.505925796948536
92,1,126880,-3.13151537028844,1.06805599695767,0.00358779059564887
93,1,127853,-0.0204872552884165,0.0574952892674937,0.721806857163751
94,1,128302,-0.0317646882317081,0.0572597867008374,0.579419117723777
95,1,128704,-0.0179234646181597,0.0573338274835588,0.754757112598086
96,1,128911,-0.0251918395549643,0.0573324330717374,0.660640984466075
97,1,130267,-0.0645141582186148,0.0572179863108731,0.260290452151666
98,1,130271,-0.0629350886532491,0.0572911168138861,0.27272883002746
99,1,130613,-0.05746054754668,0.0578444627969628,0.32121352372116
100,1,132012,-0.0401974566972497,0.0577626938135012,0.4869450512467
101,1,133231,-0.0587432687155016,0.0573069111802993,0.306034771789714
102,1,137074,-0.0761652932708233,0.0571669602274251,0.183611009503052
103,1,137304,-0.0702767280593517,0.0572082851270907,0.220101638901691
104,1,139686,-0.0931904050081798,0.0571910952531477,0.10410840071105
105,1,149562,-0.0753580024704031,0.0573967681340081,0.190059034345379
106,1,150447,-0.08000779226313,0.0580188858302523,0.16876920656708
107,1,151446,-0.25846135061261,0.116058715731434,0.026578330188486
108,1,154084,-0.0640319516759792,0.0582550759700651,0.272445094710471
109,1,156633,-0.0820309618302009,0.0589933713488874,0.165249619136991
110,1,157269,-0.0694074022594826,0.0571763721749136,0.225590736801542
111,1,160054,-0.0684186706762004,0.0577251949716186,0.236716699926556
112,1,166222,-0.0847067362130117,0.0572348487304018,0.139769059034891
113,1,166416,-0.0707433197879067,0.0571717337412329,0.216767460156875
114,1,167326,-0.0683969258044538,0.0575060617156065,0.235087063609352
115,1,168836,-0.0704293368211817,0.0572254653098489,0.219241725603143
116,1,171200,-0.0401828362796904,0.0573941582361807,0.484313099913568
117,1,171431,-0.0456677890325111,0.0577414192898112,0.42953238043051
118,1,173339,-0.0491754248401539,0.0572833596060124,0.391221492427572
119,1,173845,-0.0542439055379516,0.0572228023666943,0.343807390926245
120,1,175121,-0.0155300536799983,0.0571760131760717,0.786074277263423
121,1,175281,-0.0254563009752385,0.0572145506782876,0.656645166441987
122,1,175315,-0.0271046999417802,0.057194384234841,0.635860687797642
123,1,175523,-0.0300368536358559,0.0575145240976213,0.601825136204172
124,1,175541,-0.0263546079484526,0.0572847487633115,0.645754060407599
125,1,175653,-0.0227991107226302,0.0574704324113984,0.69182084662139
126,1,175805,-0.069774031272894,0.0606208494246225,0.250515114910128
127,1,175818,-0.0394250817298265,0.0593020759581583,0.50660104891266
128,1,175856,-0.0351806403990201,0.058402210758686,0.547304358330409
129,1,175876,-0.0221824052553198,0.0575246242063956,0.700013488774383
130,1,175989,-0.0213793729099951,0.0576896793285091,0.711163212748979
131,1,176001,-0.0261508267822955,0.0579848587652904,0.652270738891791
132,1,176451,-0.0297672689789163,0.0586773809590765,0.612258324059817
133,1,177692,-0.0399471510783215,0.057173054689797,0.485195902523473
134,1,178191,-0.0331290270421438,0.0572422312825372,0.563125945494359
135,1,178224,-0.0399471510783215,0.057173054689797,0.485195902523473
136,1,178960,-0.0342869306913978,0.057640642249849,0.552331852479204
137,1,179139,-0.0612336218258589,0.114252833160112,0.592331754492854
138,1,179139,0.101745616836597,0.23013821487265,0.658682823736966
139,1,180955,-0.0532581272995859,0.0661675805019987,0.421420550961783
140,1,183802,-0.0809856674298391,0.057057193811002,0.156671563377211
141,1,183954,-0.091856820342705,0.0574286234562304,0.110605167184486
142,1,184450,-0.0699780074053947,0.0570101791127684,0.220465738417513
143,1,184641,-0.0633814162975495,0.0586974316875309,0.280968996455759
144,1,184718,-0.0523989056118717,0.0573885952000273,0.361837134717757
145,1,185296,-0.052372506768211,0.0571446287455856,0.360035399523737
146,1,185438,-0.0701433942797663,0.0570933441314531,0.220050028984329
147,1,185469,-0.0712050043742595,0.0571723758910567,0.213794566558489
148,1,185503,-0.0712654614716195,0.0570236400576152,0.212217757639896
149,1,185705,-0.0613621288168019,0.0576960166617107,0.288263283591108
150,1,185749,-0.0686862199475298,0.0576726285002241,0.234466589645878
151,1,185806,-0.0679168244552169,0.057752524323253,0.240388359115263
152,1,185879,-0.0611415141886832,0.0580540204047211,0.292977434512688
153,1,185916,-0.0765137122285972,0.0579758584643352,0.187773322785418
154,1,185941,-0.0743621104079936,0.0582375489775103,0.202485427617954
155,1,185954,-0.0746879375615896,0.0584072346186811,0.201827033740889
156,1,186055,-0.0805449372269962,0.0572135851631076,0.160072098447493
157,1,186896,-0.079202121183005,0.0581620307525922,0.174145352783225
158,1,187697,-0.0333157105711717,0.118914061510726,0.779514041897841
159,1,189392,0.135472381759603,0.119333165433042,0.257042892876533
160,1,189416,0.239369141463231,0.114939685483597,0.0380106260684451
161,1,190132,0.0183390317274689,0.0574384558003039,0.749701978105511
162,1,190148,0.0160424483911442,0.0574577304531144,0.780251511244564
163,1,190165,0.0280575078441168,0.0578863825362283,0.628190053612293
164,1,190169,0.0246915477300958,0.0578184988544526,0.669601273823597
165,1,190933,0.00820380446098212,0.057362776885197,0.886359012444172
166,1,192149,-0.052210692895434,0.0577666311224746,0.366706712770842
167,1,192302,-0.00457678939388906,0.0763615980718058,0.952240726087054
168,1,192303,-0.0298877395857429,0.0689277875401516,0.664836937761912
169,1,192305,-0.0352452279749635,0.0716226691185208,0.622957375159756
170,1,192315,0.00677783230140783,0.0812766415324816,0.933587014474091
171,1,192795,-0.063859342091124,0.0571548683305129,0.264624389465108
172,1,194020,-0.0695746616697361,0.0601938680369227,0.248527075174877
173,1,194187,-0.0759849725341668,0.0571603833349553,0.184597816742112
174,1,194867,-0.0756374448012806,0.0571304267952242,0.186378551200495
175,1,197325,-0.0777563888829025,0.058523468556786,0.184826316290749
176,1,197392,-0.100213642385491,0.0591838867892703,0.0912884087150896
177,1,198857,-0.340001779096989,0.274022775303632,0.215511284335722
178,1,206666,-0.00550827538711096,0.0644107114169928,0.931898066306898
179,1,206675,0.0209776180056047,0.0838505416626287,0.802594705693189
180,1,223051,-0.0630994534669022,0.0662854575325809,0.341781234006624
181,1,223059,-0.10514507335744,0.0686909926450639,0.126740007240697
182,2,7366,0.147720846282388,0.0826926496582364,0.0748951849425898
183,2,8180,-0.087970650396378,0.114268087545956,0.44189666808088
184,2,8187,-0.0905188892010509,0.118829654520041,0.446715843475666
185,2,8250,-0.0402879053525185,0.117148135781265,0.731122003067363
186,2,8253,-0.0611974653965879,0.117122475830375,0.601644228682764
187,2,8285,-0.00741823095340226,0.0635218150579721,0.907098891657457
188,2,8302,-0.0371321833647313,0.059428765840872,0.532493939743468
189,2,8306,-0.0371321833647313,0.059428765840872,0.532493939743468
190,2,8314,-0.0420956392949392,0.0581986874387034,0.469969011191377
191,2,8317,-0.0386148577648022,0.0595346021733946,0.517010906481357
192,2,8328,-0.0269079745838091,0.0592862648700512,0.650204735833104
193,2,8331,-0.0286497619118924,0.0591724265149197,0.628562496771188
194,2,8498,-0.0344671887585505,0.0581275608212048,0.553589096968459
195,2,8651,-0.0261610518900038,0.0581942984449709,0.653313263881984
196,2,9418,0.130781000515788,0.147881925020274,0.377103335386075
197,2,9812,-0.000896273706282591,0.0585568121997777,0.987796659966211
198,2,9932,-0.00957136051197016,0.0583238169443129,0.869740646303685
199,2,10135,0.00461547771586956,0.0581021546451274,0.936729821946538
200,2,11616,-0.0143060841489417,0.0580360082421533,0.805435710707675
201,2,12133,0.0084797186230382,0.0582699940969883,0.88437973960919
202,2,12194,-0.00211629911417366,0.0584969644156849,0.971160932661855
203,2,12359,0.0101089478989602,0.0583235600046099,0.862495090538059
204,2,13061,-0.00218826714135045,0.0583216330905092,0.970091063432009
205,2,14298,0.0104107244944824,0.0585031121437273,0.858863031993073
206,2,15222,-0.0215902536001911,0.0590650740675502,0.714932260240021
207,2,17986,-0.00548372245318818,0.0580402692100112,0.924780410534078
208,2,19770,-0.00940211005755476,0.0584401519321197,0.872276464206258
209,2,19836,-0.00610173720459317,0.0582808283093366,0.916676938106875
210,2,19851,-0.00320537766344675,0.0584521246833389,0.95629882100044
211,2,21595,0.00533309624945988,0.0582102620809904,0.927053675385036
212,2,22385,-0.0051245056981033,0.0582653966194634,0.929965414534176
213,2,23441,-0.00767305347668856,0.0588305288800237,0.89630338182788
214,2,24209,0.00519971051817958,0.0583468613296364,0.929039284811097
215,2,24341,0.0268935992569996,0.0584680087470165,0.645820081229284
216,2,26815,-0.0214714204242721,0.0584042623611678,0.713366125043022
217,2,28209,-0.0522272788778222,0.0583689432953821,0.371515162322725
218,2,28695,-0.0571547978304886,0.0609723458221311,0.349199455163465
219,2,35849,0.09858546448304,0.625844224662342,0.874921985483032
220,2,35850,-0.389163073294537,0.765165767829813,0.611350556247018
221,2,41245,-0.0833749945551249,0.0580415615003949,0.151754131491886
222,2,43214,-0.0665266936535218,0.0590486471412077,0.260659115775412
223,2,47104,-0.082217834627315,0.0573388857702213,0.152487948030952
224,2,50915,-0.0861996542347012,0.0578891151542256,0.137367650372318
225,2,55834,-0.074589031068491,0.0576658091452848,0.196694088739788
226,2,56422,-0.088059708443393,0.0577156471155587,0.127967311945766
