SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.053890358577957,0.0809395521078807,0.505967425039845
2,1,1035,0.0874633635046306,0.0817439401176658,0.285364972256578
3,1,1074,0.0209865697291374,0.138360820850411,0.879525978109232
4,1,1470,-0.204387970626385,0.13743720017872,0.137871237285405
5,1,1475,-0.155883784386615,0.101421664682518,0.125192307822524
6,1,1491,-0.0948289578143879,0.0888711826971733,0.286683738809077
7,1,21249,-0.222448502313614,0.510890773626676,0.663528755926529
8,1,27243,-0.005671399710792,0.0697141145918183,0.935207931304861
9,1,27272,-0.0270574340748062,0.0686527074704264,0.693730111309652
10,1,27498,-0.707334180769737,0.625928591883886,0.259220009894603
11,1,27561,-0.0408479310745036,0.473720151599963,0.931334077721559
12,1,27816,-0.0282254060989893,0.0700528581436326,0.687254046563758
13,1,27822,-0.0247903573334225,0.0699674694034205,0.723316165775856
14,1,27823,-0.0437031257432065,0.0713834564486696,0.540779448184517
15,1,27825,-0.034254628419448,0.0699561557091153,0.624679699030667
16,1,27843,-0.0129552507215159,0.0670395595321703,0.846876007591165
17,1,27848,-0.0129552507215159,0.0670395595321703,0.846876007591165
18,1,28495,0.0397548283308361,0.0670107930042797,0.55338701888333
19,1,28975,0.00826678410644063,0.0665945855539512,0.90127826583935
20,1,29283,-0.0417971264178902,0.149228486054252,0.779573956712974
21,1,29752,-0.49488638716559,0.1533527951296,0.00136752487916565
22,1,29787,-0.0656454581667951,0.421017792434194,0.876184525166286
23,1,30057,0.0873887335880568,0.136434506820275,0.522251560643169
24,1,30479,0.0399472492013935,0.399995778865996,0.920504879766443
25,1,30706,-0.0195606653602287,0.068769246410063,0.776240649441982
26,1,31435,0.0345870460387251,0.0663940787335106,0.602738181331725
27,1,35128,-0.0716135480719853,0.0914667258475609,0.434183496027873
28,1,35129,-0.0181591241844643,0.0917754543379251,0.843264802792229
29,1,36146,0.0129579245091278,0.0660735077746361,0.844633968809332
30,1,37255,-0.00950502423030741,0.133371291755257,0.943225304879983
31,1,37409,0.0465837076817693,0.0663880937139382,0.48333630971875
32,1,37478,0.0351722129576354,0.0664651282634529,0.597011144395796
33,1,39144,-0.0316920969313559,0.0661665713145237,0.632253366878555
34,1,41499,0.0197410411779407,0.0659961142919026,0.765021236745481
35,1,45359,-0.196083963406581,0.110629217270006,0.0771835055166176
36,1,45634,-0.0678442276897178,0.102003521049256,0.506410270754524
37,1,51248,0.108244777422664,0.0660345737369665,0.102059632368631
38,1,51462,0.110549970913769,0.066113993639363,0.095388412233608
39,1,52124,0.0505378704282594,0.0662308238385536,0.445939241683073
40,1,52667,0.00212120825006901,0.0661790958862662,0.974448264858712
41,1,55470,-0.0292091212121746,0.0679624256013801,0.667615449093773
42,1,59265,-0.0229284111016802,0.0661345478608547,0.729028244561125
43,1,60165,-0.0250597314263508,0.0660823628770412,0.704752757832668
44,1,62308,0.0133951546313969,0.0660192815296467,0.83933195737313
45,1,62869,0.0170471948526988,0.0660086031505316,0.796358946789869
46,1,65431,0.0896135909981042,0.0687807420019169,0.193462326275441
47,1,65451,0.077151531767903,0.067844167022397,0.256231276785274
48,1,65719,0.057309721770275,0.0708127010139037,0.418879626057551
49,1,66841,0.0421791155036269,0.0660077855729064,0.52323595179505
50,1,66948,0.0296937637259713,0.0664324859866419,0.655166100420917
51,1,68621,0.0486567044090209,0.0662206448176581,0.462969604059887
52,1,69417,0.0259150753843461,0.0660814283132566,0.695170151149029
53,1,69820,-0.250569186345743,0.258290889263439,0.332658565574977
54,1,69821,-0.0295068044337574,0.16046528943061,0.854210991049019
55,1,70906,0.0722132744096333,0.10610562825985,0.496583990951938
56,1,74327,-0.0673184571879674,0.0663625569284155,0.311084689283771
57,1,74572,-0.0571707636093614,0.0662123927920363,0.388479088794474
58,1,75211,-0.0678042321157805,0.0660629516658818,0.30542570013037
59,1,76030,0.00106118899115806,0.066161425529164,0.98721202742821
60,1,80108,-0.054027057478064,0.066083271608409,0.414159788886153
61,1,81262,-0.0804166402610148,0.0659821229112391,0.22374759711826
62,1,81999,-0.0776728646459938,0.0661532258813857,0.241132181219938
63,1,82431,-0.0636570621731727,0.0665097965779383,0.339167740989849
64,1,83284,-0.127545294626477,0.0657619703521863,0.0532369734771695
65,1,83613,-0.116269683469138,0.0658138400550698,0.0781518703088223
66,1,84112,-0.108583141205833,0.0658583395686684,0.100090978882718
67,1,84701,-0.0915907893375454,0.0706258188214895,0.195531310527477
68,1,84858,-0.0961638988561292,0.0661001524241334,0.146607408501602
69,1,85751,-0.109111712209813,0.0663167228950765,0.100795544693356
70,1,87445,-0.108537033221415,0.0664606515054247,0.103339104060807
71,1,87467,-0.132980440942176,0.066685923038468,0.0469066478736227
72,1,89070,-0.101874753589256,0.0664198125226952,0.125974428830609
73,1,89616,-0.0912072112396098,0.0661042682142,0.168537656457209
74,1,89679,-0.0864142244048294,0.0661309212457005,0.192160394214716
75,1,89880,-0.0899998049996135,0.0661342121514243,0.174424193400273
76,1,91472,-0.0778453016734901,0.066671033502222,0.243754968949696
77,1,93789,-0.0373128514601727,0.0660815944276615,0.572671714382594
78,1,94351,-0.0256901054645349,0.0662713190910171,0.69850837897831
79,1,99148,-0.0217538528842305,0.0661012902666249,0.742276205286632
80,1,101281,0.317141481833072,0.722845768842298,0.661118213981619
81,1,106011,-0.0329383625690939,0.0688782055276707,0.632795568055135
82,1,106800,0.00133733445284391,0.0662005683508924,0.983894241539859
83,1,107970,-0.00711251610611124,0.0660033922146697,0.91424740772121
84,1,109000,-0.0417169769356527,0.0660835088884281,0.528268186812486
85,1,112549,-0.00929424282320288,0.0660440983423598,0.888165225100381
86,1,112742,-0.0324062797203358,0.066280827597875,0.625199209847784
87,1,113050,-0.00349419926109007,0.0661914636729697,0.957929669000284
88,1,113135,-0.0233524427185019,0.0660114306132899,0.723727233313441
89,1,114076,0.0086828161063956,0.0660215136261335,0.895442883513069
90,1,114628,0.0349610053934689,0.0661639968862283,0.597554302367355
91,1,116283,0.0595839799974606,0.0664827048459776,0.370739212034659
92,1,126880,-2.52078570083839,1.24159602476268,0.0430775894806304
93,1,127853,0.0497210392141238,0.0663816470601936,0.45434525251935
94,1,128302,0.0498710706140262,0.0661259389559446,0.451242031153008
95,1,128704,0.0607374706435,0.0661661437996618,0.35926975305144
96,1,128911,0.0646875336167793,0.0661628787284674,0.328891622199195
97,1,130267,0.0289290733134796,0.0662030926762312,0.662396915338405
98,1,130271,0.0332341729963687,0.0662759903194978,0.616366209710883
99,1,130613,0.0141021219716632,0.0669149480804371,0.833206328262785
100,1,132012,-0.00245205439966678,0.0667769875207391,0.970728977028555
101,1,133231,-0.0383005840781354,0.0662719206126513,0.563679312283338
102,1,137074,-0.0180008488121335,0.0662020366502585,0.785851888658288
103,1,137304,-0.020997692421126,0.0662225525233805,0.751372117441817
104,1,139686,-0.0271379897859907,0.0663032900906266,0.682567160500289
105,1,149562,0.0240812832095631,0.066457958970227,0.717304617010102
106,1,150447,-0.018958995802722,0.0672000475778515,0.778010918195263
107,1,151446,-0.160006308925189,0.134748582335398,0.235851196360463
108,1,154084,0.021102715070953,0.0674059028514129,0.754412940579752
109,1,156633,-0.00295803391345144,0.0683393321408226,0.965499218902565
110,1,157269,0.0155291856284611,0.0661865642749684,0.814633924944812
111,1,160054,-0.0258154204499597,0.06680647177544,0.699417748898536
112,1,166222,-0.0256191654703765,0.0663123597535473,0.699477099568472
113,1,166416,-0.0146095756075017,0.0661871574070968,0.825429290048796
114,1,167326,-0.0372243157054755,0.0665383718338698,0.57621533140182
115,1,168836,-0.00515406655262052,0.0662518325096292,0.93803513754253
116,1,171200,-0.0275743523023797,0.0663353847372656,0.677896093909978
117,1,171431,-0.0419112541077266,0.0667285795199034,0.530354048710786
118,1,173339,-0.00885318944812691,0.0662449637113845,0.893760872097435
119,1,173845,-0.0200600597389012,0.0661831133330472,0.761992681158525
120,1,175121,0.0302504048544109,0.0660408613447721,0.647194132492952
121,1,175281,-0.000287680482169594,0.0661166332688229,0.996530788471568
122,1,175315,0.0150008661991164,0.0660909995762596,0.820576196522397
123,1,175523,0.000526455133222303,0.0664703116045101,0.993685171148237
124,1,175541,0.00737967812070583,0.0661978737426817,0.911299812252115
125,1,175653,0.00226562546416137,0.0664084048892277,0.972803496322317
126,1,175805,-0.0068259993282682,0.0701636406293319,0.922553814341747
127,1,175818,-0.00435483463031396,0.0685522382534131,0.949383784786785
128,1,175856,-0.00615846472081169,0.06750404233714,0.927360749795617
129,1,175876,-0.0112062474764372,0.0664676414458971,0.866210170652479
130,1,175989,-0.0171412557454086,0.0666537246205623,0.797198333473112
131,1,176001,-0.024707726231362,0.0669944062720556,0.712495793231411
132,1,176451,-0.00221899466618325,0.0678126674026633,0.97391443782664
133,1,177692,0.0201295845394168,0.0660871380567142,0.760856739146025
134,1,178191,0.0181022122202503,0.0661544338473881,0.784524660892527
135,1,178224,0.0201295845394168,0.0660871380567142,0.760856739146025
136,1,178960,0.0234548276291227,0.0666120222723292,0.724965110758641
137,1,179139,0.102551907523807,0.131933401526724,0.437502055723567
138,1,179139,-0.0837945245375635,0.265907369646842,0.752851620205422
139,1,180955,-0.100790064293975,0.0763230659860002,0.187499811298447
140,1,183802,-0.00545679979625692,0.0661035068519128,0.934256685255639
141,1,183954,-0.00920160681747098,0.0665836009523081,0.890164082682031
142,1,184450,0.00436205745385012,0.0660019978761318,0.947343761803227
143,1,184641,0.00265315272793082,0.0679229797500256,0.968863681016641
144,1,184718,0.00604266873681945,0.0663766348255184,0.927515556708997
145,1,185296,0.0231674964547936,0.0660843188852452,0.726116477274416
146,1,185438,0.00850070741121371,0.0660973942272321,0.897740433261401
147,1,185469,0.00560327233678239,0.066193664997179,0.932587891178587
148,1,185503,-0.0085167866244503,0.0660215748903982,0.897431074468955
149,1,185705,-0.0217663212422782,0.0667509785080813,0.744555214101552
150,1,185749,7.82491634338522e-05,0.0667610309001444,0.999065479017113
151,1,185806,0.0208595427275273,0.0668409553489146,0.755166054997047
152,1,185879,-0.0265482916391968,0.0671583400364226,0.69285368561484
153,1,185916,-0.0141701304323214,0.0671384163628997,0.832963445655313
154,1,185941,-0.00245159469121607,0.0674350091987098,0.971019904639462
155,1,185954,0.0119057879234294,0.0676291066447004,0.86035928379974
156,1,186055,0.00447878986576794,0.0662818476617776,0.946164687363785
157,1,186896,-0.0135546847470346,0.0673650892359041,0.84064846180771
158,1,187697,0.0253641816384356,0.137386176258406,0.853633425480697
159,1,189392,0.0146478127325995,0.13811094573403,0.915596336158921
160,1,189416,0.0966372923972507,0.133500257392509,0.469622861611323
161,1,190132,0.00633506374775494,0.0663654983676003,0.924005860310425
162,1,190148,0.000294181688326456,0.0663863687955794,0.996466803558594
163,1,190165,0.00559281466760847,0.0668958369406963,0.933418021678643
164,1,190169,0.00190100839389756,0.0668130014415249,0.977317193910921
165,1,190933,-0.0991706772935871,0.0660607284143631,0.134196543325871
166,1,192149,-0.0860868556865503,0.0666557815643892,0.197370617384919
167,1,192302,0.28519182189305,0.0869028013081956,0.00113469148719657
168,1,192303,0.113633483097241,0.0794212731122212,0.153381093225067
169,1,192305,0.259718104337236,0.0816092487294799,0.0015899286939671
170,1,192315,0.150239700953734,0.0935560617072132,0.109194686572651
171,1,192795,-0.0765941080942847,0.0660200595579162,0.246766017722877
172,1,194020,-0.0380039195311746,0.0696421103472298,0.585614670596519
173,1,194187,-0.0390354148221245,0.0661679960831197,0.555605596385923
174,1,194867,0.0600476395626598,0.0660873444586615,0.364175789956236
175,1,197325,-0.00986896694675096,0.0677770597008478,0.884312972511482
176,1,197392,-0.0198750115251213,0.0686421709024773,0.772334178245151
177,1,198857,-0.0840724513458069,0.317227588945632,0.791146809369543
178,1,206666,-0.055988214780661,0.074352672299165,0.451946527563287
179,1,206675,-0.0569824234986989,0.0968308978543553,0.556590803112118
180,1,223051,0.0800815098758951,0.07655709404223,0.296259943450946
181,1,223059,0.0296181879380191,0.0796037834766243,0.710063912198648
182,2,7366,0.287791903644645,0.0947325732860189,0.00255940846459633
183,2,8180,-0.0481579790214877,0.132096104333416,0.715652391255565
184,2,8187,-0.212400694116246,0.136926922368717,0.121750423641119
185,2,8250,-0.263814938197566,0.134629831561411,0.0508340812951947
186,2,8253,-0.293720937275955,0.134454294691716,0.0295798081043294
187,2,8285,-0.159357860423456,0.072894301025581,0.0294609329527044
188,2,8302,-0.144340542541124,0.0682631285949837,0.0351754776946121
189,2,8306,-0.144340542541124,0.0682631285949837,0.0351754776946121
190,2,8314,-0.144301391386238,0.0668450653548336,0.0315434908468845
191,2,8317,-0.146489646785416,0.0683762587040546,0.0328444717704729
192,2,8328,-0.145667519330238,0.0680713657138389,0.0330460459541648
193,2,8331,-0.149627109114883,0.0679173508388136,0.0282349158829667
194,2,8498,-0.123359708670041,0.0668647201665037,0.0658874514407706
195,2,8651,-0.135886547434926,0.0668591645630377,0.0428583395335202
196,2,9418,0.191225359379984,0.170729211104338,0.263453663593979
197,2,9812,-0.107277959204658,0.067407400393344,0.112395238710913
198,2,9932,-0.0951579550508714,0.0671915591269304,0.157593209022531
199,2,10135,-0.0886750090619144,0.0669579904181236,0.186247628022492
200,2,11616,-0.0903827397771878,0.0668800913371439,0.177428032884998
201,2,12133,-0.0770718781435529,0.0671943445413726,0.252158662467556
202,2,12194,-0.0816547435053367,0.0674398685230641,0.226790321670871
203,2,12359,-0.0863891572090603,0.0672251098257816,0.199609389806833
204,2,13061,-0.0963471284503425,0.0671817850076527,0.152421606435573
205,2,14298,-0.0850727392617414,0.0674379294525904,0.20796284697812
206,2,15222,-0.0860727876849903,0.06809493666392,0.207059901118891
207,2,17986,-0.124336619346064,0.0667255085130958,0.0632355601822473
208,2,19770,-0.101466959938882,0.0673001391049593,0.132531288504578
209,2,19836,-0.0950244220056449,0.06714076130511,0.157861699343332
210,2,19851,-0.089820584205345,0.0673586837192231,0.18323840578641
211,2,21595,-0.101097809523801,0.0670335967203634,0.132406420649506
212,2,22385,-0.0889236167126062,0.0671462516706526,0.186251153792344
213,2,23441,-0.0921496891208919,0.0677894324833811,0.174902867032208
214,2,24209,-0.0951771522050782,0.0672163629466412,0.157662541137673
215,2,24341,-0.11091116500374,0.0673080499450278,0.100280554349284
216,2,26815,-0.0839154663907862,0.067337494204993,0.213520191646563
217,2,28209,-0.0508182772073366,0.06745395597571,0.451725408968812
218,2,28695,-0.105574725488842,0.070302769606191,0.13406468586856
219,2,35849,-0.378615116498571,0.72276195396443,0.600715193242185
220,2,35850,-0.863276933485523,0.883100356330339,0.328965162905911
221,2,41245,-0.0597559549999819,0.0671739651666239,0.374302554795695
222,2,43214,-0.0186104368333652,0.0683323345722254,0.785510737809037
223,2,47104,0.0594839986716811,0.06635889368216,0.370650969270861
224,2,50915,0.0672032444791684,0.0669916912580271,0.316471823472392
225,2,55834,0.0353422573152911,0.0667506152675902,0.596814245367844
226,2,56422,0.0385140856897436,0.0668650845299264,0.564984268166026
227,2,57715,0.0515501937450811,0.0666195024527321,0.439566771254548
228,2,59046,0.0394423459195687,0.0669803833634133,0.55632903567565
229,2,59191,0.0463577511072585,0.066583878340309,0.48674242125573
230,2,59383,0.0255413984970256,0.066634901771249,0.701725392131231
231,2,59477,0.0459614857210541,0.0676073422537083,0.49705780741619
232,2,59755,0.270389616894765,0.151319218551436,0.0748144927111874
233,2,60471,0.0391883685760296,0.0667059312953329,0.557257287658197
234,2,60478,0.0408068470983217,0.0667793791717383,0.54154679510255
235,2,60786,0.0383409010481478,0.0666736060750959,0.565621341946384
236,2,61035,0.0437644000237871,0.0666593316743064,0.511905629295817
237,2,61071,0.0326946806010607,0.0663746324967436,0.622617058486653
238,2,61675,0.0536280733244365,0.0665273887071919,0.420724906394252
239,2,62776,0.0536782473767637,0.0694434044888416,0.440052468872758
240,2,62939,0.0556135161984855,0.0664075555006759,0.402901990908799
241,2,63527,0.0513024597366645,0.0666671161129609,0.442092343649354
242,2,63857,0.0410007027834478,0.066702845306512,0.539164067237969
243,2,65527,0.0055442435467391,0.066517851548856,0.93362072061294
244,2,67007,0.00991406824852174,0.0732344564327632,0.892393049133118
245,2,67023,0.0264927313241508,0.151441862468578,0.861229709616718
246,2,67024,-0.000354284106522051,0.152002031474309,0.998141620648807
247,2,67976,0.0278550626866195,0.0674603098031423,0.679922956395487
248,2,69628,0.0291992031318511,0.0685768390182635,0.670521730670155
249,2,71825,0.0271877706487142,0.132635403202607,0.837704918799458
250,2,72389,0.013392972621181,0.0670566919873555,0.841809790309294
251,2,72392,0.00696933630704843,0.0675154572950297,0.917842390590216
252,2,73646,0.0509458184581056,0.0660766440097326,0.441216173598702
253,2,74564,0.0580329995713919,0.0659300920206862,0.379338879073192
254,2,74739,0.0541132624942155,0.0661567619921421,0.413934581829298
255,2,79931,0.0980437428875668,0.0744556118348242,0.188757228927739
256,2,80748,0.0832462503574248,0.0687260449675064,0.226599671132451
257,2,80873,0.0976253571806716,0.0661737252231779,0.141026266826339
258,2,81501,0.0786915390480167,0.0662340620324735,0.235599590526222
259,2,83526,0.0680681149319318,0.0661642888901588,0.304290172166357
260,2,83845,0.110422251084413,0.0660654758254299,0.0955276555169279
261,2,84412,0.207687817272808,0.16678373663819,0.213865024979633
262,2,84412,0.0226888281476398,0.0836915169194954,0.786472047258293
263,2,84447,0.0638966116594549,0.0670870578424258,0.34152396067767
264,2,87391,0.101295183280994,0.0658130385957082,0.124667101729055
265,2,87562,0.0934834661157647,0.066013358448742,0.157619347069929
266,2,87849,0.0993649563920683,0.0659827270721941,0.132981030134541
267,2,87878,0.101981632351152,0.066256819026049,0.124654538351367
268,2,88125,0.071529679143953,0.0738270573977514,0.333267616281462
269,2,89785,0.0342419897617653,0.0664612081999602,0.60672339522859
270,2,93441,0.026961331981585,0.0684559211399796,0.693929933608715
271,2,93588,0.0247218032706719,0.0708629452024585,0.72739651580207
272,2,93721,0.0237099265596661,0.0662734098043723,0.720737290370951
273,2,93952,0.0165109900303348,0.0660899797103016,0.80286729218579
274,2,95085,0.00086736072677368,0.0661880527206911,0.98955183139182
275,2,103188,0.0631614034667433,0.0677114032345479,0.351559235975511
276,2,107124,0.0490298854491527,0.0661695570308422,0.459202145268398
277,2,111645,0.0491946838040548,0.0662116505972375,0.457981082747971
278,2,111916,0.0475960900826616,0.0663712664552883,0.473774960154342
279,2,111931,0.0557712775248609,0.066454893558951,0.401905383988985
280,2,111999,0.0619040360711967,0.0662003347461589,0.350375198137959
281,2,114528,0.0283853807874179,0.0666465812497152,0.670433701403528
282,2,116024,0.0242427758375108,0.0668097533435433,0.716924530302836
283,2,119244,-0.0351904646477286,0.0728039427517623,0.629140292040173
284,2,119246,-0.0364685946671147,0.073579301483857,0.620459240197954
285,2,119247,-0.0296884375538302,0.074119507686323,0.688995076146257
286,2,120090,0.0563036952562095,0.0664908034261056,0.397686323270963
287,2,120291,0.0475833785268334,0.0672717863808168,0.479827882228324
288,2,120726,0.0559970142734419,0.0668641032365272,0.402892267352952
289,2,121716,0.0110473343901982,0.0668518947563089,0.868841113611138
