SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.111236640167534,0.075457890204945,0.141331034305924
2,1,1035,0.0563344827130108,0.0764590714369047,0.46173783558316
3,1,1074,0.0406230635334364,0.129291686223962,0.753557005524525
4,1,1470,-0.182382461413297,0.128477903993057,0.156617443709601
5,1,1475,-0.150048053927163,0.0947646445830173,0.11423128035167
6,1,1491,-0.0877642089846831,0.0830574320362223,0.291385304712636
7,1,21249,0.372125227766297,0.477171933905042,0.435998406042685
8,1,27243,-0.0348200378884806,0.0651257966403406,0.593222858510229
9,1,27272,-0.0685993212754583,0.0640697718872645,0.285037148266288
10,1,27498,0.391776106182955,0.585649612198675,0.503958303325297
11,1,27561,0.631682370015719,0.441442885630284,0.153329409253132
12,1,27816,-0.005986481594765,0.0654824010098999,0.927209749636249
13,1,27822,-0.00438842985268761,0.0653995324449459,0.946538607298933
14,1,27823,-0.0161898543664611,0.0667414851535599,0.808475080470641
15,1,27825,-0.00798438215977404,0.065398568824084,0.902898777198138
16,1,27843,0.0128499775349793,0.0626516169568421,0.837610580391112
17,1,27848,0.0128499775349793,0.0626516169568421,0.837610580391112
18,1,28495,0.0315795386418814,0.0626338158224376,0.614440221916977
19,1,28975,0.0210043440191624,0.062227501059103,0.735909599656231
20,1,29283,-0.0400363358904405,0.139461178538327,0.774220487487678
21,1,29752,-0.452045863703088,0.143410787009443,0.00175972847705291
22,1,29787,-0.245641185718823,0.393259811522319,0.53261858735361
23,1,30057,0.17211369043033,0.127250068902955,0.177061144764222
24,1,30479,-0.191450797406384,0.373683715307726,0.608737815403105
25,1,30706,0.00821897065362695,0.0642743963341592,0.898322161044043
26,1,31435,0.0199284659168506,0.0620635826392932,0.748326469063328
27,1,35128,-0.00544951310981201,0.0855542199041187,0.949247863565472
28,1,35129,-0.0493111312923498,0.0857336385313543,0.565545000125267
29,1,36146,0.013596812508303,0.0617483323707159,0.8258448334089
30,1,37255,0.0502542831150254,0.124614763674593,0.686988522701613
31,1,37409,0.0492533381766412,0.0620310918597243,0.42772275402467
32,1,37478,0.0357389048055481,0.0621107112391704,0.565383028422187
33,1,39144,-0.0382248643656304,0.0618228052555329,0.536778205316752
34,1,41499,-0.0222627998992475,0.0616733150463726,0.718330734646649
35,1,45359,-0.068912422024046,0.103783137869297,0.507121186288818
36,1,45634,-0.00502361111100225,0.0953870575948085,0.958028184722014
37,1,51248,0.0161693510574137,0.0619412773948646,0.794211396397844
38,1,51462,0.0110126762465949,0.0620284873332326,0.859184325379446
39,1,52124,0.0137345674365506,0.0619429423317569,0.824652806317786
40,1,52667,-0.0406261922929171,0.0618101661854907,0.511433305369623
41,1,55470,-0.0126182948589253,0.0635275688568379,0.842668823258843
42,1,59265,-0.0018709893684562,0.0618166957849662,0.975871433066234
43,1,60165,0.00632302555610003,0.0617691462694751,0.918524741951094
44,1,62308,0.0131703526776398,0.0616981474347452,0.831088054784314
45,1,62869,0.0126887632550177,0.061690683293494,0.837156616327374
46,1,65431,0.0231214913381,0.0644218791318237,0.71987890742606
47,1,65451,0.0460163561719401,0.0634727809955755,0.468945942740856
48,1,65719,0.0426118704491405,0.0662007668506969,0.520203262194382
49,1,66841,0.068003618048376,0.0616172415772492,0.270498528868995
50,1,66948,0.0584540167078761,0.062024278932067,0.346613136501766
51,1,68621,0.0638839548929979,0.0618406170501572,0.302291458998671
52,1,69417,0.00907444019259418,0.0617681747923515,0.883285933569442
53,1,69820,-0.172467479914423,0.241533765711726,0.475667375932258
54,1,69821,0.113466426185376,0.149848887718961,0.449431780113315
55,1,70906,-0.133441485967386,0.0989718805850505,0.178433851709781
56,1,74327,-0.0250512143738888,0.0620953568153373,0.686875175182678
57,1,74572,-0.0124226007439176,0.0619407856717305,0.841161206605573
58,1,75211,-0.0205402707752479,0.0618217298529561,0.739897678858975
59,1,76030,0.0202045130789443,0.0618220432905146,0.743999772813032
60,1,80108,-0.0820826031800762,0.0616622026850382,0.183993596286417
61,1,81262,-0.104899583059071,0.0615406570919114,0.0891568912764284
62,1,81999,-0.141862776409888,0.0614824091444634,0.0216121087433887
63,1,82431,-0.137144428633779,0.0618080056295998,0.0271304716514565
64,1,83284,-0.134521696025027,0.0613683893309123,0.0290294947141882
65,1,83613,-0.115254530923712,0.0614725227110854,0.0616326242189371
66,1,84112,-0.0699238993612845,0.0616724578397088,0.257650115369038
67,1,84701,-0.0222463448835353,0.0661500345978512,0.7368434644483
68,1,84858,-0.0172755509207411,0.0619522016952041,0.780521005524535
69,1,85751,-0.0372623700144247,0.0621820726009421,0.549393117640183
70,1,87445,-0.0272319871483654,0.0623283575427886,0.662442543958741
71,1,87467,-0.0292632770182308,0.0626522309524448,0.640734539604439
72,1,89070,-0.0369683837555542,0.0622482560780723,0.552968568311117
73,1,89616,-0.0422437073714247,0.0619034956346354,0.495425824782596
74,1,89679,-0.0326202150962896,0.061927825542753,0.598701036120525
75,1,89880,-0.0466725482113202,0.0619180447835525,0.451484161598219
76,1,91472,-0.0269186954686165,0.0624113867753583,0.666505789787091
77,1,93789,-0.0570857621053295,0.0617098956998354,0.355563226700544
78,1,94351,-0.0749223613454846,0.06181877239655,0.226335300730785
79,1,99148,-0.0735816624749921,0.0616604010760152,0.233538663980167
80,1,101281,0.32046351988355,0.675506695432978,0.635504703453186
81,1,106011,-0.039022716785398,0.0643576903003079,0.544677948874577
82,1,106800,-0.03671488831946,0.0618371208496911,0.553069358617986
83,1,107970,-0.0199152011248057,0.0616755890956232,0.746960272345952
84,1,109000,-0.0159674051947664,0.0617875618532024,0.796230101427295
85,1,112549,-0.00642464894098543,0.0617225086519692,0.917157643692481
86,1,112742,0.00268882220776667,0.0619637652205265,0.965412425278316
87,1,113050,-0.00145554692942462,0.0618596409057944,0.981240937991698
88,1,113135,-0.0181193027180996,0.0616945923534433,0.769164695800278
89,1,114076,-0.0430982475883958,0.0616594749945152,0.485029784952727
90,1,114628,-0.0265626474325404,0.0618420666276362,0.667804032950198
91,1,116283,-0.00167323588770274,0.0622022103503923,0.978554739854472
92,1,126880,-3.47427213361301,1.15235017025321,0.00275629928719112
93,1,127853,0.00614639332960987,0.0620855985743785,0.921195498682855
94,1,128302,0.0293972228360038,0.0618281820575386,0.634748658507851
95,1,128704,0.00679511770141039,0.0619084855630854,0.912661543266137
96,1,128911,0.00813361023576126,0.0619148804718141,0.895559343183723
97,1,130267,-0.0064200857390535,0.0618861011685348,0.91743431823039
98,1,130271,-0.00484254657730665,0.0619599602634692,0.93774819388179
99,1,130613,0.0351198605506667,0.0625115728086659,0.574599455485669
100,1,132012,0.0108512340260625,0.0624040950478605,0.86205428231399
101,1,133231,-0.00320808125644306,0.0619636952248703,0.958738405843085
102,1,137074,-0.00366147698784446,0.0618754981144162,0.952846278769577
103,1,137304,0.0129646797702971,0.0618934656108132,0.834204007149997
104,1,139686,-0.0135910155051531,0.061974433155901,0.82654282952317
105,1,149562,-0.0189260630120081,0.0621118810566109,0.760767190217245
106,1,150447,-0.00947005029640885,0.0628070781426724,0.880235398306129
107,1,151446,-0.145589700169069,0.125942814729896,0.248463569481365
108,1,154084,-0.019497206861144,0.062994601173659,0.757119265511463
109,1,156633,-0.0248370055065236,0.0638532296530478,0.697532688359487
110,1,157269,0.00625563026921727,0.0618587933662461,0.919506596091931
111,1,160054,-0.0220635349221405,0.0624363641229314,0.724017248740361
112,1,166222,-0.0278187845501038,0.0619678430450672,0.653762733049299
113,1,166416,-0.0208267624653553,0.0618497567470189,0.736519400811513
114,1,167326,-0.0325385574759062,0.0621870991467209,0.601137999145033
115,1,168836,-0.00325642427764988,0.0619161513097225,0.958085067659821
116,1,171200,-0.00211835202740318,0.0620090155471549,0.972767276401998
117,1,171431,0.00597006145118195,0.0623954354347818,0.923828176430846
118,1,173339,-0.0407924925342866,0.0618729279035821,0.510136413324118
119,1,173845,-0.0289967942862732,0.0618404339018492,0.639432701543423
120,1,175121,0.0136619979641253,0.0617327562736627,0.824980012196981
121,1,175281,0.00868112942545768,0.0617877863259515,0.888345785628762
122,1,175315,0.0123190214322002,0.0617665830387474,0.842029683456654
123,1,175523,0.0077220249157644,0.0621186893364679,0.901139940252586
124,1,175541,0.010530154555691,0.0618639860563485,0.864938870321155
125,1,175653,0.0147218171064679,0.0620573440664497,0.812616563148395
126,1,175805,-0.0431585663712135,0.0655322873921443,0.510591762799342
127,1,175818,-0.0026020245719957,0.0640659312364616,0.967625951425598
128,1,175856,-0.00335173412436288,0.0630866113541751,0.957659108774167
129,1,175876,0.0086065221175638,0.0621183600179842,0.889884462884769
130,1,175989,0.0114937674507883,0.0622942839552488,0.853721234543571
131,1,176001,0.000731414425418409,0.0626218867698078,0.9906876356706
132,1,176451,0.0246857887677157,0.0633610211641369,0.697063389099076
