SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.178462563039134,0.0722246408974603,0.0139475052351907
2,1,1035,0.0434776232161135,0.0736071354224215,0.555118645377283
3,1,1074,0.185118983809931,0.124061694205897,0.136552276987465
4,1,1470,-0.130917537111129,0.123808234490069,0.291042170478548
5,1,1475,-0.0859203882505879,0.0914138673309366,0.347908785654466
6,1,1491,-0.0644625966499894,0.0799902120709049,0.420853970302384
7,1,21249,0.06922739919349,0.459627981254864,0.880364544311052
8,1,27243,-0.0282080434561043,0.0626867894255132,0.652998282850503
9,1,27272,-0.0631217462102636,0.0616716404739136,0.306766087076763
10,1,27498,-0.496797838243706,0.563387094756646,0.378482033904244
11,1,27561,-0.0385671347714336,0.426085894082344,0.92792936795347
12,1,27816,0.0215114322947259,0.0630129461046408,0.733019776263082
13,1,27822,0.0197333938333493,0.062934483082016,0.754044575276315
14,1,27823,0.0112752175255356,0.0642369387408156,0.860767416854051
15,1,27825,0.0116695709342554,0.0629401820812567,0.853016046628344
16,1,27843,0.046399324394605,0.0602511552335887,0.4417565158831
17,1,27848,0.046399324394605,0.0602511552335887,0.4417565158831
18,1,28495,0.0674103309929981,0.0601958916384603,0.263539315240266
19,1,28975,0.0373126292744853,0.0598667023797352,0.533514966105505
20,1,29283,-0.016637152905508,0.134235164604052,0.901433048659263
21,1,29752,-0.258619983662467,0.13927406771075,0.0641561789200278
22,1,29787,-0.181001913647515,0.378573834350179,0.632864148527519
23,1,30057,0.216245795504431,0.122246326501107,0.0777682115480668
24,1,30479,-0.0503581663857373,0.359770255751949,0.888761055690684
25,1,30706,0.0563021898160189,0.0617887825915345,0.362809673681777
26,1,31435,0.0500745584248735,0.0596814502061006,0.402020001120019
27,1,35128,-0.0536578565523254,0.0822913668665799,0.514795044951299
28,1,35129,-0.0495350903854463,0.0825096578294723,0.548654856147614
29,1,36146,0.0463985146653109,0.0593815520321796,0.435113070534641
30,1,37255,0.0698832128742026,0.119903645343636,0.560381149573914
31,1,37409,0.0955175395590361,0.0595375652889518,0.109536943136413
32,1,37478,0.0858468584784942,0.0596307951411181,0.150855563643011
33,1,39144,-0.0157463928778335,0.0595267857748176,0.791528878736039
34,1,41499,0.00287015738965406,0.0593673583988632,0.961468062866841
35,1,45359,-0.0274965338222524,0.0999362413661775,0.783369066429581
36,1,45634,-0.0116335668119576,0.0918021826604501,0.89923076755819
37,1,51248,0.0516632369053496,0.0595568060342251,0.38627848785345
38,1,51462,0.0507654073295103,0.0596399217289411,0.395236177462852
39,1,52124,0.038313959521325,0.0595853654946142,0.520635348393606
40,1,52667,0.0174984886733869,0.0595174147115902,0.768925964580919
41,1,55470,0.0256769367938917,0.06112934232358,0.674709777272449
42,1,59265,0.0488480504083567,0.0594378370331619,0.411725967096332
43,1,60165,0.0502826427198237,0.0593894441696808,0.397758490876109
44,1,62308,-0.0389979011883477,0.0593480465887867,0.511541558814383
45,1,62869,-0.0355162530737317,0.0593467757527718,0.549921540312391
46,1,65431,-0.0263524492348314,0.0619973645412696,0.671053689206
47,1,65451,-0.02761046181237,0.0611162667828464,0.651712533000893
48,1,65719,-0.00676405772629196,0.0637503451360941,0.915561461468633
49,1,66841,-0.0183852551382036,0.0593967977077826,0.757098922528938
50,1,66948,-0.0151655196205125,0.0597639818204391,0.799831147073614
51,1,68621,-0.067436280857272,0.0594993534751353,0.257817503479789
52,1,69417,-0.0325463988886469,0.0594244711159478,0.584248478979348
53,1,69820,-0.593262433846878,0.230475559783788,0.0104578594343715
54,1,69821,-0.100108645356221,0.144238616750488,0.488108059922761
55,1,70906,-0.0803773315826728,0.0954031528668881,0.400077565512921
56,1,74327,-0.0403486281369396,0.0597379754776893,0.499846854826966
57,1,74572,-0.0447561301693927,0.0595698098166626,0.452959262565404
58,1,75211,-0.00178594796800668,0.0595086669151998,0.976074793590163
59,1,76030,0.000304654035904073,0.0595087406253673,0.995918152625915
60,1,80108,-0.0805628879605987,0.0593399503661656,0.175441994055306
61,1,81262,-0.0945514495885371,0.0592588774384474,0.11148057314617
62,1,81999,-0.104296263284904,0.0593584175465538,0.0797745955478206
63,1,82431,-0.0931221729489007,0.0596942226815423,0.119659149469044
64,1,83284,-0.0870740423939243,0.0592828765598429,0.142780559886425
65,1,83613,-0.0782574964040859,0.0593111250017099,0.187877048643118
66,1,84112,-0.104958300174471,0.059200763504513,0.0771040178335092
67,1,84701,-0.12126052297791,0.0633474223027666,0.0564010757129205
68,1,84858,-0.0976562816454851,0.0594046191539537,0.101083562009722
69,1,85751,-0.073737681562057,0.0597479182657222,0.217969326229723
70,1,87445,-0.0234134816215496,0.0599903122792844,0.696559213778539
71,1,87467,-0.0397517491780252,0.0602802547623215,0.51003751046683
72,1,89070,-0.0461505746714465,0.059889514483703,0.441462318412377
73,1,89616,-0.0229100077596388,0.0596049486044914,0.700939977120772
74,1,89679,-0.0456324601836654,0.0595754821197165,0.444211729643143
75,1,89880,-0.039906649533707,0.0596022429043742,0.503582737804033
76,1,91472,-0.0580337436876854,0.0600033225150493,0.334118463167201
77,1,93789,-0.00921033704690068,0.0594617320577737,0.876992462094565
78,1,94351,0.000378102173268287,0.0596202474132465,0.994943558719864
79,1,99148,0.0122727018870835,0.0594601648893791,0.836595838665016
80,1,101281,0.778963300092887,0.649016067013557,0.230858015957261
81,1,106011,-0.0265949452374862,0.0619562182250292,0.668000361272459
82,1,106800,0.0168706917809444,0.0595371915499721,0.777063994389437
83,1,107970,0.0220383885991792,0.0593559658824695,0.710642881169001
84,1,109000,-0.00833407952115087,0.0594705263678369,0.888630897537928
85,1,112549,0.0129372380875074,0.0594008669380534,0.827714336538903
86,1,112742,0.0204189255207284,0.059626395755272,0.732217762396883
87,1,113050,0.00551070195232023,0.0595352513859061,0.926304041760605
88,1,113135,0.00599560429186984,0.0593834751290154,0.91963620973438
89,1,114076,-0.0196761833643888,0.0593750975048609,0.740548216674859
90,1,114628,0.00070927236824455,0.0595345524882943,0.990501257100725
91,1,116283,0.0227531344292197,0.0598534393831688,0.704064564409081
92,1,126880,-2.77450629578847,1.1135021836612,0.0131719150110589
93,1,127853,0.0162846375353731,0.0597479399569769,0.785354184084119
94,1,128302,0.0243034549325197,0.0595106445608711,0.68323618678138
95,1,128704,0.0466797918447069,0.0595321319381692,0.433500887700315
96,1,128911,0.0506267275627486,0.0595295946329172,0.395653436217792
97,1,130267,-0.047945016546897,0.0595076111319561,0.420960818524382
98,1,130271,-0.0477982998470542,0.0595787026261698,0.42293564913335
99,1,130613,-0.0261529133535815,0.0601741634056878,0.664103611391272
100,1,132012,-0.0141808610115417,0.0600577589070418,0.813476199096527
101,1,133231,0.0233558197924973,0.0596233416786522,0.695499440148041
102,1,137074,-0.00653438052624154,0.0595504685133628,0.91268709015533
103,1,137304,0.0019101981544864,0.0595720964979123,0.974438084397816
104,1,139686,-0.0075150370426357,0.0596491292545991,0.899813645262099
105,1,149562,-0.0290526710771107,0.059766552931031,0.627196108416464
106,1,150447,-0.0174374469706514,0.0604425959979512,0.773136422335497
107,1,151446,-0.212166390179631,0.120914909274177,0.0801824549184591
108,1,154084,-0.00832548482399037,0.0606348601451244,0.890867798852363
109,1,156633,-0.025962037424155,0.0614522627899091,0.672935645037863
110,1,157269,-0.00570480644295213,0.0595351995930814,0.923715990995165
111,1,160054,-0.0397764061689463,0.0600643151368807,0.508255773771306
112,1,166222,-0.0336374633392021,0.0596302163506625,0.573043629272115
113,1,166416,-0.0257422843212524,0.0595202062060405,0.665644648113059
114,1,167326,-0.0427280926010607,0.0598310840985504,0.475609224388895
115,1,168836,-0.0290296574435939,0.0595705139680665,0.626336975942299
116,1,171200,-0.0159711570684233,0.0596737350441108,0.789131733964731
117,1,171431,-0.0166230395991037,0.0600458557436239,0.782065700983668
118,1,173339,-0.0232985268747682,0.0595724616436344,0.695962528039407
119,1,173845,-0.0106119676966164,0.0595332946007338,0.858626811983103
120,1,175121,-0.0212478896784057,0.0594071670939948,0.720807463793628
121,1,175281,-0.0156252292706474,0.0594626190197176,0.792878084611238
122,1,175315,-0.0181353902416859,0.0594418776654005,0.760473986406794
123,1,175523,-0.0184592362932842,0.0597784799806637,0.757660390703124
124,1,175541,-0.0169281390859195,0.0595357352083948,0.776319794237974
125,1,175653,-0.0242221275578559,0.0597170499564799,0.68527128469967
126,1,175805,-0.071920174820139,0.0629931499065328,0.254346703593274
127,1,175818,-0.0341583709857355,0.0616326746286036,0.579775780469818
128,1,175856,-0.0127276902187133,0.0607132709348153,0.834072675769481
129,1,175876,-0.00866006799883817,0.0597847764250495,0.884908761975698
130,1,175989,-0.0238289877203752,0.0599437183516225,0.691222330784307
131,1,176001,-0.023733347014036,0.0602563122299755,0.693912462860325
132,1,176451,-0.017488654038149,0.0609869157700361,0.774463752284145
133,1,177692,-0.0276996660029269,0.0594314306844455,0.641447328624492
134,1,178191,-0.033468834044448,0.0594820746769679,0.574016144947553
135,1,178224,-0.0276996660029269,0.0594314306844455,0.641447328624492
136,1,178960,-0.0453641566758409,0.0598758676051667,0.449173937416682
137,1,179139,-0.136611629716239,0.118545885059943,0.249938795504376
138,1,179139,-0.139421971092476,0.239088195293998,0.560171181149892
139,1,180955,-0.0584633156761232,0.0687475584116336,0.395676006482808
140,1,183802,-0.0604439578332956,0.0593701008881853,0.309333626127668
141,1,183954,-0.0699329081792233,0.0597742883993819,0.242810524891382
142,1,184450,-0.0640127070161963,0.0592678440348192,0.280853740581421
143,1,184641,-0.0696570487057313,0.0609806800691562,0.254111588436688
144,1,184718,-0.0537745027840917,0.0596343475459232,0.367811384423153
145,1,185296,-0.0594051186291739,0.0593655746203174,0.317673696632027
146,1,185438,-0.0652618284872576,0.0593509630657075,0.272259377481916
147,1,185469,-0.0637877792325249,0.0594414446890519,0.283950498724251
148,1,185503,-0.0667993322157241,0.0592778061187021,0.260556104171302
149,1,185705,-0.0737311452615467,0.0599196649315114,0.219329264755894
150,1,185749,-0.0832561464849724,0.0598843072634443,0.165318853292452
151,1,185806,-0.058791487936839,0.0600467374220642,0.328203340995543
152,1,185879,-0.0788662641854089,0.0602727695474608,0.191558749422198
153,1,185916,-0.0539848097471671,0.0603228903099449,0.371433905407722
154,1,185941,-0.0766855204487071,0.0605168720825371,0.205927750074043
155,1,185954,-0.0782837619737458,0.0606886300613009,0.197921214611995
156,1,186055,-0.071196892611474,0.0594968655584722,0.232246275479092
157,1,186896,-0.0936178392449184,0.0603896110593692,0.121982159984448
158,1,187697,-0.186878632068562,0.123176662083324,0.130121448214684
159,1,189392,0.12167895843314,0.124056576501543,0.327346148091437
160,1,189416,0.25420490576599,0.119401416778438,0.0339465417150219
161,1,190132,0.0311361309870813,0.059670036049051,0.602133264663804
162,1,190148,0.0318666570018391,0.059686953867471,0.593749166468422
163,1,190165,0.038120934822473,0.0601356623214046,0.526546444401534
164,1,190169,0.0368151775529914,0.0600628941545083,0.540308200439172
165,1,190933,-0.0316765242157254,0.0595836674898915,0.595315982052892
166,1,192149,-0.0768771481447144,0.0599553860146218,0.200600156701979
167,1,192302,0.144256222208533,0.0789755618784341,0.0686053475843423
168,1,192303,0.0758258240642871,0.0715283244070779,0.289832495603062
169,1,192305,0.104333914170535,0.0742414045271238,0.160801661898992
170,1,192315,0.0735938143100858,0.0843646875281793,0.383621541706566
171,1,192795,-0.103517771559369,0.0592390016166806,0.0814271647584294
172,1,194020,-0.0588499878307268,0.0625874997246212,0.347715180505784
173,1,194187,-0.03384783654841,0.0595167029169643,0.569913535024418
174,1,194867,0.0046797659595823,0.0595110368587004,0.937365959507413
175,1,197325,-0.0118849958545147,0.0609604478506989,0.845534536956281
176,1,197392,-0.0158894171101391,0.0617415603893527,0.7970557139631
177,1,198857,-0.181563407609943,0.28519423338346,0.524778020164324
178,1,206666,0.0799199879171515,0.0667946983271727,0.232303723179752
179,1,206675,0.0911868920732291,0.0870017402134299,0.295307663327742
180,1,223051,-0.0524007672814462,0.0689092988364851,0.44750460310024
181,1,223059,-0.0919054724729462,0.0714461935198983,0.199160740110859
182,2,7366,0.15331127878147,0.0859270555570635,0.0752495542817216
183,2,8180,-0.0936105437391639,0.118731367684685,0.430978453030542
184,2,8187,0.0268374118455945,0.123569346926774,0.828189626427826
185,2,8250,-0.0683736069347809,0.121694878303017,0.574578469317308
186,2,8253,-0.0728204229580189,0.121687570252608,0.549942690421676
187,2,8285,-0.0236959311954407,0.0659948840338009,0.719767046934593
188,2,8302,-0.0381983224479332,0.0617532420927156,0.53660265773675
189,2,8306,-0.0381983224479332,0.0617532420927156,0.53660265773675
190,2,8314,-0.0401889364444712,0.0604813690574851,0.506814045302663
191,2,8317,-0.0397037610793883,0.0618633069203814,0.521420726418961
192,2,8328,-0.0474758078636633,0.0615706313186957,0.441176037934214
193,2,8331,-0.0475746943083744,0.0614544680890972,0.439362973417468
194,2,8498,-0.0444634622644635,0.0603841938363542,0.462011188786534
195,2,8651,-0.0383782301211825,0.0604526312301676,0.525938826164835
196,2,9418,0.0877077881140265,0.153763723003999,0.568765078529287
197,2,9812,-0.0252091326860325,0.0608317383931993,0.678827353873686
198,2,9932,-0.0460897351514954,0.0605570533416564,0.447107807825122
199,2,10135,-0.0567511291329728,0.0602990106110373,0.34726552511528
200,2,11616,-0.052402620859329,0.0602460083776488,0.384994939446251
201,2,12133,-0.0603661394016264,0.0604649920420482,0.318786201411811
202,2,12194,-0.0629525847527191,0.0606920195738734,0.300330979760116
203,2,12359,-0.0635742597717415,0.0605121881678428,0.294159859334344
204,2,13061,-0.0572452888704738,0.0605256184403194,0.344896210131656
205,2,14298,-0.0597976075865528,0.0607100715321105,0.32531335661861
206,2,15222,-0.0592009178877813,0.0613053419625308,0.334868894758473
207,2,17986,-0.0539975351389357,0.060242018487709,0.37068023834066
208,2,19770,-0.072336990698001,0.0606053471269128,0.233446015018252
209,2,19836,-0.0661396902272562,0.0604582792857854,0.27471300185912
210,2,19851,-0.0615550552835513,0.0606495656130308,0.310834389941138
211,2,21595,-0.0478071440531378,0.0604335878639216,0.429434845123172
212,2,22385,-0.0339900147553378,0.0605173317438109,0.574705789906464
213,2,23441,-0.0415831264156066,0.0610923287036715,0.496532631086094
214,2,24209,-0.0403965116452845,0.0605908989084077,0.505393404949241
215,2,24341,-0.0427669313195027,0.0607297979089032,0.481762198759579
216,2,26815,-0.0410928486675839,0.060660198701269,0.498578881533435
217,2,28209,-0.0857678616816931,0.060548199152597,0.157504544329296
218,2,28695,-0.11630957374465,0.0631325214291127,0.0662685658039845
219,2,35849,-0.079658766328369,0.650325159906613,0.902580137161098
220,2,35850,-0.0340260678788571,0.795374648084108,0.965901154086299
221,2,41245,-0.102507539960234,0.0602405676006793,0.089704064526141
222,2,43214,-0.0728971092429002,0.0613452217872852,0.235510351913233
223,2,47104,-0.0674739488230534,0.0596462095283741,0.258723643858268
224,2,50915,-0.0713991682390024,0.0602215442089695,0.236574456260813
225,2,55834,-0.0787319856878974,0.0599161410240678,0.189687240832941
226,2,56422,-0.077682485396111,0.0600276562766359,0.196472879590288
227,2,57715,-0.0737003723194773,0.059843108664054,0.218933340973769
228,2,59046,-0.0723906144267133,0.0601516407524119,0.229601462999227
229,2,59191,-0.0801247504548176,0.0597778729093635,0.180985570640737
230,2,59383,-0.0844881414487783,0.059778158875316,0.158430680843243
231,2,59477,-0.0849555759433297,0.0606808028950287,0.162379481740537
232,2,59755,0.120523922461159,0.136567254664871,0.378093911283609
233,2,60471,-0.0990544221545099,0.059795829544155,0.0985002394857626
234,2,60478,-0.0979930621420637,0.0598695421245493,0.102568332117759
235,2,60786,-0.0995641386414087,0.0597629969868619,0.0966038821819355
236,2,61035,-0.109171477999155,0.0597111011649486,0.0683440926285355
237,2,61071,-0.109019245523124,0.0594384484185352,0.067472788802216
238,2,61675,-0.0947725757554113,0.0596801425510274,0.113179666092884
239,2,62776,-0.142709060157465,0.0620503618272308,0.0220373044674502
240,2,62939,-0.118908267049279,0.0594535028452292,0.0462637248476206
241,2,63527,-0.114076949260421,0.0597059060696555,0.0568597588019156
242,2,63857,-0.148196672910734,0.0595073156916786,0.0132193227032833
243,2,65527,-0.169720302557489,0.0591440274392065,0.0043572779314371
244,2,67007,-0.156753377782885,0.0653417580442034,0.0169590024404609
245,2,67023,-0.386733014559875,0.134655743395444,0.00432504917439125
246,2,67024,-0.369116911334809,0.135298911896753,0.00668741209259354
247,2,67976,-0.164121603576227,0.0600597268053467,0.00659900461649087
248,2,69628,-0.178924589001528,0.0609576933727029,0.00355133287765837
249,2,71825,-0.251754075667776,0.118550811658961,0.0343989795258976
250,2,72389,-0.094840834845431,0.0601057786857489,0.115484539229436
251,2,72392,-0.0620666542087335,0.0606375997132473,0.30674069818262
252,2,73646,-0.0815224692517407,0.0593240188939783,0.170254579426695
253,2,74564,-0.0787152722406566,0.0592176719367715,0.184622932345248
254,2,74739,-0.0583342436807168,0.0594799103483635,0.327393338805818
255,2,79931,0.0541844765194242,0.0670712101196572,0.419712413155786
256,2,80748,0.000746492383047082,0.0619437787441042,0.990391631918966
257,2,80873,0.0138351116358123,0.0596984501055609,0.816866531688515
258,2,81501,0.0210141034526498,0.0596825650713196,0.724974976910528
259,2,83526,-0.00494176030044932,0.0595998638225111,0.933965622228425
260,2,83845,0.0160141379255391,0.0596509977296819,0.78849909931043
261,2,84412,0.217324092808171,0.149896693017932,0.147994964959826
262,2,84412,-0.0318634943211355,0.0752648474807647,0.672296559001283
263,2,84447,0.036860481981769,0.0603869011663571,0.541986162478605
264,2,87391,0.0445782813618602,0.0593462490113467,0.45305933421618
265,2,87562,0.0595856504180236,0.0594594444645291,0.316970841025363
266,2,87849,0.0427870475513767,0.0594947536605327,0.472509865002016
267,2,87878,0.0547967300740483,0.0597229959706638,0.359499401702888
268,2,88125,0.0373143373870253,0.0664621212867585,0.574855470151434
269,2,89785,0.0512183729440541,0.0597386639668158,0.391819966050839
270,2,93441,0.0443441284064252,0.0615407836987137,0.471654142441116
271,2,93588,0.052408636399128,0.0636874200813302,0.411118102301935
272,2,93721,0.0340337716338406,0.0595927261522402,0.568291102460917
273,2,93952,0.0356433003780333,0.0594194373322645,0.548984879449021
274,2,95085,0.0316867345224401,0.0595087917673524,0.594734486998345
275,2,103188,0.0102516240470172,0.0609754177983776,0.866579523880587
276,2,107124,0.0300101009421092,0.059540880562185,0.614558129896554
277,2,111645,0.0493365953887952,0.0595425686583232,0.407894255708689
278,2,111916,0.0593874430193568,0.0596572515308362,0.320186032434464
279,2,111931,0.0693747112750368,0.0597182355591646,0.246141973501165
280,2,111999,0.0571066524096701,0.0595398886160168,0.338148376417651
281,2,114528,0.0657544571442487,0.0598582698850088,0.272733816366361
282,2,116024,0.0779714722426826,0.0599596179381449,0.194312343715185
283,2,119244,0.028316204008734,0.0654876426917427,0.665721982129045
284,2,119246,0.0456379656948861,0.0661591570447454,0.490760092664288
285,2,119247,0.10751191572712,0.0664357636395613,0.106494583180103
286,2,120090,0.0107889870026319,0.0598629354541281,0.857076866802447
287,2,120291,0.00914625278503134,0.0605483396097585,0.880017007473292
288,2,120726,0.0264647500274391,0.0601839777174727,0.660401164608404
289,2,121716,0.0374732032546444,0.0600990011952468,0.533342543263597
290,2,123100,0.0500811721451343,0.0601560089815791,0.405677508725749
291,2,124677,0.0161339816861849,0.0601259557539952,0.788597141847163
292,2,127636,-0.0723787356099266,0.0759560333399104,0.341291222893235
293,2,127887,0.0117727042594775,0.0605411238808129,0.845929161455122
294,2,128935,0.00870255855412427,0.0604853582783082,0.885678306604075
295,2,129053,-0.00151643140275926,0.06067120078349,0.980073669814771
296,2,130040,-0.0187445662738068,0.0610334089497758,0.758933309943487
297,2,130976,-0.00305312749054532,0.0605441483457594,0.959809751148291
298,2,132199,-0.0264484938404794,0.0608086872234242,0.663867424425798
299,2,133355,0.00192960833931899,0.0612363475243706,0.974879961157487
300,2,133435,0.00144368978111564,0.0613687133855742,0.981244908714307
301,2,133943,0.0427332217120257,0.0718132759450353,0.552184492361253
302,2,135183,-0.0366267490516794,0.0613717970421615,0.551022817717649
303,2,135402,-0.0449151772457483,0.0613469142192898,0.464562491247743
304,2,135898,-0.0411328303696439,0.0616802268888378,0.505289399948926
305,2,135912,-0.0464675761658666,0.0617151192425533,0.45198980488027
306,2,135925,-0.0468745329699192,0.0614342282961153,0.445970879363158
307,2,136002,-0.0329596934473533,0.0614138119395702,0.591825293175192
308,2,136173,-0.0425297347784577,0.0618321115046122,0.492014056016225
309,2,138209,-0.063286481957181,0.0635988644014802,0.320374963075515
310,2,138318,-0.0586295363539555,0.0634303216001468,0.355954241010143
311,2,138695,-0.0626049094158829,0.0623295582349192,0.315865339994227
312,2,138818,-0.0583476745122586,0.0622266503422083,0.349058322121779
313,2,139728,-0.0312674173487777,0.0621701292029899,0.615324929691928
314,2,140174,-0.0543972576621672,0.0621249700588273,0.381837382694268
315,2,140863,-0.0239886092433839,0.06215413052309,0.699763548390491
316,2,141152,-0.0277067853578492,0.0623249170163752,0.656914594136264
317,2,141292,-0.0385312733211558,0.0618601246561957,0.53376727927493
318,2,141545,-0.0360508717959942,0.0621660074185831,0.562343279556598
319,2,145823,-0.00612442653536704,0.0645660165323854,0.924483611002341
320,2,145934,-0.0867165190550763,0.106285564602798,0.415117598989125
321,2,145980,0.0124263957145352,0.0651589062278407,0.848863148132045
322,2,146723,-0.0303273826201427,0.0620624444608868,0.625386450716886
323,2,147946,-0.0536863988218776,0.0625869422891073,0.391590928120403
324,2,150394,-0.0258821664072006,0.0682357516513828,0.704689400813034
325,2,151274,-0.0367623224569851,0.106894442550304,0.731116941087575
326,2,151397,-0.0161059196373199,0.0628029170006897,0.797751405271562
327,2,153035,-0.0618300923779243,0.0620378048012941,0.319616220832621
328,2,153228,-0.0948218940189762,0.0623745087245112,0.129355219747085
329,2,153455,-0.0599850663289787,0.0629697876429029,0.341444212926444
330,2,153732,-0.0574751706807104,0.0651163336039973,0.378024091899389
331,2,153815,-0.04922214823549,0.0627541051836065,0.433351766371737
332,2,154160,-0.0595325754628007,0.0620698433847875,0.338153556528542
333,2,154235,-0.0891750696298408,0.0625915911076916,0.155123580498323
334,2,155527,-0.0385025626176443,0.0681002319946737,0.572173954342861
335,2,159870,-0.0722222664386019,0.061065014313174,0.237719666685645
336,2,161229,-0.0932563553905283,0.0619264278078556,0.132981542275625
337,2,161451,0.0569134118750068,0.132992300087791,0.668952007605625
338,2,161451,-0.12190533609735,0.133295534870018,0.361052558769163
339,2,162696,-0.043649094157028,0.0618140756514712,0.480569843586321
340,2,163284,-0.0372705517980554,0.0610057747981819,0.541635909845294
341,2,164166,-0.0144330267916675,0.061599966502191,0.8148859719619
342,2,165270,-0.0527227969318269,0.0610221925455545,0.388177977233592
343,2,165675,-0.0370120980659279,0.0620649664769993,0.551327361469465
344,2,166404,0.01800631551514,0.160932868594855,0.91097650132795
345,2,168012,-0.0783618477164993,0.0749447938935225,0.296463837804704
346,2,168062,-0.0370286883687108,0.0615066700337319,0.547542509770752
347,2,168518,-0.0312811626647214,0.0611632270964201,0.609364557382543
348,2,168980,-0.0299548951079311,0.0611360500734456,0.624458749907433
349,2,169651,-0.032249877660814,0.0611618018437851,0.598324906846388
350,2,169902,0.111083236342392,0.102099555591106,0.277342048776144
351,2,169960,-0.0400574877248179,0.0952375455936671,0.67429871143724
352,2,170725,-0.0635189997482539,0.0612014924276597,0.300042446183331
353,2,171254,-0.0920814664854627,0.0611980576585523,0.133309076401198
354,2,172242,-0.0704518660388886,0.0605522777895112,0.245417290234309
355,2,173254,-0.0623922479342351,0.0601117164023783,0.300009259428742
356,2,173340,-0.0666327051780177,0.060091524583954,0.268248209759148
357,2,173385,-0.0616498871059752,0.0601621097968777,0.306192550865105
358,2,173973,-0.0706460161965559,0.0599737101991763,0.239610151223188
359,2,174714,0.197871497418422,0.153717946782219,0.198854908815654
360,2,177341,-0.0790857563801265,0.0597386033687624,0.186405025502378
361,2,180314,-0.0943707333735538,0.0596958717008179,0.114805934820145
362,2,180339,-0.0888321855271523,0.0598717635740647,0.138778832070547
363,2,182758,-0.0906780358969633,0.0596478368666134,0.12935001586872
364,2,183619,-0.0907965089302332,0.0598837479012119,0.130360489385697
365,2,183913,-0.0750625850788966,0.0614703784941226,0.222856303964628
366,2,184146,-0.105160331155945,0.0617601226239738,0.0895003496887691
367,2,187176,-0.15353341333319,0.0598502116187392,0.0107213263018852
368,2,191066,-0.0958188521110884,0.0606430013850675,0.11499147573657
369,2,191124,-0.000377052836661562,0.0768899419885323,0.996090120061981
370,2,191128,0.000642173412845448,0.0707810756399919,0.992766280306808
371,2,191599,-0.128717396201753,0.0596215186067817,0.0315306398929018
372,2,191762,-0.135975953695867,0.0619681560912073,0.028865876916038
373,2,191763,-0.123291884941414,0.0598931075065669,0.0402725445021172
374,2,191959,-0.127397309314076,0.0597208094454655,0.0335963294671729
375,2,192390,-0.151043237117648,0.0612376460961422,0.0141181050491756
376,2,195759,-0.0489815679024468,0.0605645176630554,0.419203558489727
377,2,196912,-0.0506228206749685,0.0595791835920531,0.396082826705619
378,2,197598,0.267038158523052,0.194252579468045,0.170097835560682
379,2,198110,-0.0952142777210013,0.059783074326514,0.112130875043308
380,2,198283,-0.0789390258224813,0.0617418202795456,0.201901102587443
381,2,198805,-0.0762004560597468,0.0601192606913235,0.205816234941715
382,2,198891,-0.0766385400583261,0.0596472399544784,0.199682560766803
383,2,199248,-0.0977033996102252,0.0596970240285785,0.10259387074646
