SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.26535261037311,0.202066981490922,0.189971444171189
2,1,1035,0.129984576740521,0.204659034385744,0.525756739405562
3,1,1074,0.215624122563757,0.345866564215558,0.533403585961234
4,1,1470,-0.196533804779223,0.344652013140222,0.568878790189177
5,1,1475,0.123458385465746,0.254421922563894,0.627799618770749
6,1,1491,0.0535503789530816,0.22261010876094,0.810038268949917
7,1,21249,-1.53824252005669,1.27547522416689,0.228619326444384
8,1,27243,0.0315219135918656,0.174351197451209,0.856631842095879
9,1,27272,-0.00235973951699608,0.171740742990613,0.989045072386766
10,1,27498,-0.342798987897245,1.56819402347537,0.827092061670086
11,1,27561,0.638657486276834,1.18431675464625,0.590045768900894
12,1,27816,0.00275895188940989,0.175245066824158,0.987448003107918
13,1,27822,0.0166379887769389,0.175020158051219,0.924318510709363
14,1,27823,0.0118785283375207,0.17862636387124,0.947017960618699
15,1,27825,0.0370645478706625,0.175011280191934,0.83239795802612
16,1,27843,-0.03188045831805,0.167668754785271,0.849309087307649
17,1,27848,-0.03188045831805,0.167668754785271,0.849309087307649
18,1,28495,-0.0306688250641837,0.167672110149053,0.85497401877802
19,1,28975,-0.0328175811051604,0.16655005132859,0.843907011305761
20,1,29283,-0.325869953787907,0.372864373415707,0.382732157212152
21,1,29752,-0.044341282280425,0.389150490152312,0.909347128434264
22,1,29787,2.89890641247552,1.04165244286058,0.00567579634664663
23,1,30057,-0.00174565171131391,0.341426077805906,0.995923461954586
24,1,30479,0.861133835877627,0.999368223457162,0.389449558075531
25,1,30706,-0.15226044905762,0.171823187263734,0.376142071059533
26,1,31435,-0.0594652095636138,0.166087762002482,0.720531217718954
27,1,35128,0.495465145029361,0.227436547691724,0.0300317111365851
28,1,35129,0.132810172450277,0.229437742207727,0.56305914837054
29,1,36146,-0.170874721018994,0.165010899042545,0.30112753942819
30,1,37255,-0.270822130785058,0.333257452438458,0.416965677307636
31,1,37409,-0.107621558556029,0.166056120253069,0.517339314010572
32,1,37478,-0.108582096507002,0.166197268639783,0.513967179182921
33,1,39144,-0.0247732020785571,0.165533610054696,0.881120995140312
34,1,41499,-0.0802037531978894,0.165024490197332,0.627260765888032
35,1,45359,-0.352633528292762,0.277281839881514,0.204298731002676
36,1,45634,-0.273784275152278,0.254858211068495,0.283439407203255
37,1,51248,-0.140608421895894,0.165613343508908,0.396447631709549
38,1,51462,-0.137213995554512,0.165846429215499,0.408594398570978
39,1,52124,-0.150616979703521,0.165588412869446,0.363661259168261
40,1,52667,-0.265107905094067,0.164914114628093,0.108827506584128
41,1,55470,-0.268783037736999,0.169418130406502,0.113519690020106
42,1,59265,-0.0286358630205212,0.165426140113948,0.862669195978448
43,1,60165,-0.036077958366607,0.165296995486433,0.827351547105704
44,1,62308,-0.140291029381486,0.16495743361134,0.395641394576088
45,1,62869,-0.150045832330521,0.164912349303889,0.363521378947391
46,1,65431,-0.069091162605375,0.172397138284403,0.688833796998991
47,1,65451,-0.0558841291457573,0.169965325089468,0.742503924215524
48,1,65719,-0.0223023729782617,0.17726549957564,0.899951268502184
49,1,66841,0.0161557033410762,0.165181181061808,0.922141887991088
50,1,66948,-0.0118794394235039,0.166195966701326,0.943057409421309
51,1,68621,-0.252030245723655,0.165203226567862,0.128010664917625
52,1,69417,-0.165897448871788,0.165072160343981,0.315585458863935
53,1,69820,-0.38877342434754,0.646524769034368,0.548007519696307
54,1,69821,-0.123085215220966,0.401295503024888,0.759237616079737
55,1,70906,-0.00453593844921496,0.2655481241517,0.986381313457156
56,1,74327,-0.0864973158762133,0.166153231694043,0.602980439466818
57,1,74572,-0.030750471902309,0.165766398254526,0.85293961419669
58,1,75211,-0.0519826561296801,0.165449153552436,0.75356148265945
59,1,76030,0.0101783871475075,0.165471398965897,0.950986700543262
60,1,80108,-0.021805284590957,0.165429090166357,0.895209306589318
61,1,81262,0.03087615306052,0.165362453779493,0.851988973946908
62,1,81999,-0.0713405938960048,0.165730986024333,0.667123603277456
63,1,82431,-0.146944997893981,0.166375482190465,0.377722255969164
64,1,83284,-0.0387129771983112,0.165334345721381,0.815004553111841
65,1,83613,-0.0258415095398589,0.165323243190075,0.875878821889674
66,1,84112,-0.101128291835328,0.165259553405227,0.540973944272094
67,1,84701,-0.141159195268143,0.17689864706849,0.425426397174464
68,1,84858,0.00182940334322304,0.165813816623941,0.991203449405698
69,1,85751,-0.0698810005723298,0.166453833932178,0.674870807571517
70,1,87445,-0.0822616221228961,0.166789885719717,0.622174352036862
71,1,87467,-0.112747339146394,0.167613407441812,0.50160178480757
72,1,89070,-0.0469117670153057,0.166652381003803,0.778495908328452
73,1,89616,-0.0145116038363172,0.165772678561177,0.930292583089301
74,1,89679,-0.0294667267846371,0.165788052146544,0.859031208749954
75,1,89880,-0.00351202062738423,0.16583737372424,0.983116029644669
76,1,91472,0.0194099736302943,0.167065260426103,0.90757438005339
77,1,93789,-0.0620868179164311,0.165314159805096,0.707463170317112
78,1,94351,-0.109095777916208,0.165680629158531,0.510665188083692
79,1,99148,-0.0349289354213772,0.165336733038541,0.832806787308051
80,1,101281,2.55451014488141,1.80323895237988,0.157474984417095
81,1,106011,-0.0313119168662905,0.172314727318358,0.855911846963782
82,1,106800,-0.130406324921605,0.165424672503531,0.431043040270073
83,1,107970,-0.0664595385015505,0.165041790969748,0.687425124948252
84,1,109000,0.00422510634589857,0.165370466589732,0.979631230197961
85,1,112549,-0.181830372464663,0.164899669832304,0.270920491727215
86,1,112742,-0.188764748543791,0.165522338038009,0.254885104879113
87,1,113050,-0.206323342905477,0.165183380302518,0.212472119980306
88,1,113135,-0.181395315633606,0.164843856012553,0.271904700471119
89,1,114076,-0.042189947958375,0.165111076546734,0.798466739121211
90,1,114628,-0.0108239211862975,0.165543083938024,0.947905024487452
91,1,116283,0.0256405259539193,0.166459231479167,0.877670265638033
92,1,126880,-7.57096983396145,3.09725304554268,0.0149973426765226
93,1,127853,0.0183188306014135,0.166152026030891,0.912271044426335
94,1,128302,0.0221530569277505,0.165512460785009,0.893601217068906
95,1,128704,-0.0156891953871483,0.165679315768503,0.924609895709023
96,1,128911,0.0568670839076163,0.165672111210343,0.731614125786364
97,1,130267,0.0149720801485589,0.165619295714127,0.928020169124748
98,1,130271,0.00937848033994565,0.165817032158196,0.954928327961618
99,1,130613,0.0789371849016282,0.167314599931643,0.637368897979136
100,1,132012,-0.218620558082502,0.166606245876053,0.190305594359334
101,1,133231,-0.205064740569008,0.165467395793437,0.216055511452913
102,1,137074,-0.111997446004439,0.165483805215333,0.498983740489964
103,1,137304,-0.2159574906476,0.165249419831606,0.192111721871878
104,1,139686,-0.136115233214632,0.165708087098081,0.411963905045576
105,1,149562,-0.138734476373034,0.166080705510667,0.404089220454464
106,1,150447,-0.108195939186725,0.167990131249991,0.519953946608483
107,1,151446,0.00699633842364911,0.337683498681883,0.98348181598958
108,1,154084,-0.132532740149971,0.168460490117144,0.431968411054855
109,1,156633,-0.0897055796689295,0.170853005636667,0.599881249203212
110,1,157269,-0.138933395161859,0.165382770680633,0.40143676337288
111,1,160054,-0.108488020976898,0.167021062556887,0.516407338491578
112,1,166222,-0.102731204233804,0.165794638373908,0.535901649158265
113,1,166416,-0.0947712831474658,0.165471140966294,0.567188055916111
114,1,167326,-0.11812860252359,0.166369977527842,0.478150852623546
115,1,168836,-0.0461499297911105,0.165681550122696,0.780756369846551
116,1,171200,-0.207470618006922,0.165580098642242,0.211037792800368
117,1,171431,-0.244651975105242,0.166475439495788,0.142561317910159
118,1,173339,-0.224480791931641,0.165253993574672,0.175204706066465
119,1,173845,-0.225481935121935,0.165112426810531,0.172925685600626
120,1,175121,-0.258676590402834,0.164645119390283,0.117051563618731
121,1,175281,-0.267808902641471,0.164744709475367,0.104927304388452
122,1,175315,-0.273841670721037,0.164664355149932,0.0971940958214785
123,1,175523,-0.257533726971445,0.165678725048732,0.120981187217562
124,1,175541,-0.271587248426002,0.1649340725655,0.100521726070489
125,1,175653,-0.269488103286958,0.165469703013189,0.104284503584583
126,1,175805,-0.261612307628955,0.174930971770574,0.135672914960159
127,1,175818,-0.312513834639625,0.170643967293182,0.0678865714628576
128,1,175856,-0.26767629965279,0.168229958891338,0.112474664309824
129,1,175876,-0.248150436066735,0.165719286168624,0.135179089150614
130,1,175989,-0.254353981083404,0.166168539548008,0.126739483878662
131,1,176001,-0.241911715997635,0.167092473011596,0.148568511051276
132,1,176451,-0.166238692150441,0.169371348038963,0.327016362650584
133,1,177692,-0.231177348161434,0.164849590590656,0.161688595356267
134,1,178191,-0.241065177204038,0.164974097786946,0.144841751970292
135,1,178224,-0.231177348161434,0.164849590590656,0.161688595356267
136,1,178960,-0.274872896231896,0.165984937940371,0.0986081887359064
137,1,179139,-0.227680070936477,0.330030286192903,0.490725262130968
138,1,179139,-0.77714977083221,0.663850517487115,0.242521195541169
139,1,180955,-0.109697459596624,0.191268713036564,0.566654224570613
140,1,183802,-0.234372018964179,0.164857686271333,0.156007080034767
141,1,183954,-0.200695214630049,0.166189667447805,0.2279990598078
142,1,184450,-0.121006645164268,0.164948822629692,0.463678791772654
143,1,184641,-0.118046227365638,0.169762078433374,0.487285484347175
144,1,184718,-0.230144749947176,0.165559888917325,0.165374520060301
145,1,185296,-0.141913295420781,0.165135495715936,0.390716939710451
146,1,185438,-0.138542264880537,0.165151417538831,0.402104209278837
147,1,185469,-0.141353132103742,0.165383501107881,0.393297424111328
148,1,185503,-0.11596939283154,0.165010942669474,0.482644729661561
149,1,185705,-0.161591643009332,0.166750206169089,0.333176683699664
150,1,185749,-0.153819740704327,0.166771027404892,0.356980746466518
151,1,185806,-0.206614589111519,0.166832767889235,0.216370974150425
152,1,185879,-0.181258556270743,0.167725494113333,0.280574672716324
153,1,185916,-0.0719506852864255,0.167882638937369,0.668492279062504
154,1,185941,-0.059402730385348,0.168628184718105,0.724845646615045
155,1,185954,-0.0999855359004984,0.16906664181837,0.554632840994852
156,1,186055,-0.12680998825987,0.165637021592405,0.444432088539491
157,1,186896,-0.179701593488696,0.168220608112533,0.286137920637991
158,1,187697,-0.583526951609841,0.342218162580012,0.089049679973069
159,1,189392,-0.463274139697086,0.344545006047061,0.179618791923173
160,1,189416,-0.452226818715815,0.333268852689916,0.175666382139874
161,1,190132,0.18327805629179,0.165697866263389,0.269437400058465
162,1,190148,0.211740830535364,0.16565190313205,0.202009025174469
163,1,190165,0.179117271306089,0.167038841264153,0.284313747084384
164,1,190169,0.213504720122891,0.166715192944334,0.201155508932607
165,1,190933,-0.0319553143750461,0.165738210795651,0.847221816215165
166,1,192149,0.187605004417361,0.166803432516465,0.261477352482129
167,1,192302,0.243947533525175,0.220255461672266,0.268803264505554
168,1,192303,0.264644650336455,0.198712131042938,0.183785468676253
169,1,192305,0.212475593835408,0.206706046867585,0.304695114981488
170,1,192315,-0.0135020197368769,0.234839289599481,0.954183640914502
171,1,192795,0.176120495094662,0.165167369392445,0.287009880352285
172,1,194020,-0.0149577276752209,0.174249183951376,0.931641464479778
173,1,194187,0.0532822271750611,0.16554592985039,0.747751032105298
174,1,194867,-0.144051963295663,0.165302400240869,0.384103466498504
175,1,197325,-0.160983678572593,0.169301397303715,0.34232077044372
176,1,197392,-0.192728080462973,0.171390350831353,0.261565941659246
177,1,198857,-0.197454980349028,0.793407514678972,0.803606413007074
178,1,206666,-0.160554131140603,0.185911843936262,0.388392100630624
179,1,206675,-0.0261665258529904,0.24229249398099,0.914060530310976
180,1,223051,-0.268763969171085,0.19123443308289,0.160777028176745
181,1,223059,-0.457164300831604,0.197638891936432,0.0212897714381305
