SNP,Chr,Pos,Effect,SE,MID2_TPO2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.17519935734327,0.149428021120276,0.241800419960212
2,1,1035,0.167203286618969,0.15109475113373,0.26921519893546
3,1,1074,0.0278069731011508,0.255777726156243,0.913490011358711
4,1,1470,-0.0324943006054559,0.254855032054867,0.898616391180956
5,1,1475,0.114934173582739,0.188014797674934,0.541391882024961
6,1,1491,0.100405929015958,0.164465110751191,0.541923576061841
7,1,21249,-0.846394888017604,0.943611009286485,0.370343909442476
8,1,27243,-0.0219871571020342,0.128869336205627,0.864623546993432
9,1,27272,0.0279823396309071,0.126930507404756,0.825645028413489
10,1,27498,-1.17134344992955,1.15750429112984,0.312252196222847
11,1,27561,0.10340655033061,0.875710519332687,0.906069032455406
12,1,27816,-0.0696574834362672,0.129476346628806,0.59092029391218
13,1,27822,-0.0704948303732472,0.12931036654514,0.585987799077472
14,1,27823,-0.0547453473227736,0.131997269140496,0.678579746176703
15,1,27825,-0.0738577568574476,0.129305048979842,0.56823429097244
16,1,27843,-0.072374822836236,0.123875937463521,0.559423642324766
17,1,27848,-0.072374822836236,0.123875937463521,0.559423642324766
18,1,28495,-0.0653056352942359,0.123889073349233,0.598434493801953
19,1,28975,-0.0673500657381329,0.123057170119156,0.584513597219536
20,1,29283,-0.423110795864402,0.274973647854761,0.124765566277502
21,1,29752,-0.357019612240355,0.287010812294823,0.214352950539728
22,1,29787,1.78648849349961,0.772489882459856,0.0213171787019511
23,1,30057,0.00953490812558044,0.25235870125432,0.969881932415691
24,1,30479,0.931910302798675,0.737776798761436,0.207375005557412
25,1,30706,-0.116236036048586,0.126990718935158,0.36065306903531
26,1,31435,-0.0587205199061352,0.122743411320187,0.632661270170598
27,1,35128,0.137721123309373,0.169073221684008,0.415870549847303
28,1,35129,0.100113637902504,0.169581725424339,0.55532954607376
29,1,36146,-0.0738167379330645,0.122086872330509,0.545816823313445
30,1,37255,-0.079306429798887,0.246515672783537,0.747863206674361
31,1,37409,-0.0409473963754577,0.122791181948615,0.73897616285049
32,1,37478,-0.0489806933954673,0.122888444978755,0.690444777258054
33,1,39144,-0.123989734442599,0.122177098305419,0.310879009485724
34,1,41499,-0.147351048811178,0.1217635005177,0.227034362280751
35,1,45359,-0.384384530263529,0.204395723101894,0.0608507990161441
36,1,45634,-0.0739749109741035,0.188640637816093,0.695186054853316
37,1,51248,-0.135820293427893,0.122321743188386,0.267602786586203
38,1,51462,-0.142380968371963,0.12246708342866,0.245774755516726
39,1,52124,-0.0926308657965356,0.122435941523652,0.449814569046621
40,1,52667,-0.15786747207477,0.122049899584017,0.196695473986475
41,1,55470,-0.162175651682128,0.125371343623455,0.196662420736354
42,1,59265,-0.00689246965066093,0.122276520147351,0.955080626101086
43,1,60165,-0.0216926695942054,0.122179214381979,0.859179836272424
44,1,62308,-0.102458510020023,0.12192840274448,0.40129946675624
45,1,62869,-0.0949338023771606,0.12193031408322,0.436742475375252
46,1,65431,-0.0549962805174304,0.127419742107504,0.666284693832307
47,1,65451,-0.0403735636592039,0.125627799824216,0.748116850616436
48,1,65719,-0.0624463491273685,0.130983514919785,0.633835365654383
49,1,66841,-0.0262401908029498,0.122084489657874,0.829942363263435
50,1,66948,-0.0421377738078322,0.122821298763322,0.731741012307583
51,1,68621,-0.213551597550108,0.12198058329868,0.0808659971673669
52,1,69417,-0.164628023020449,0.121870079160493,0.177609185206689
53,1,69820,-0.636059815810358,0.476912261405335,0.183160761868159
54,1,69821,-0.175211768616798,0.296503560895131,0.554947928460848
55,1,70906,-0.0959853641683823,0.196208902658724,0.625004042596187
56,1,74327,-0.183853753423674,0.122466100968481,0.134181632757442
57,1,74572,-0.166131396246954,0.122209882461154,0.174889483611926
58,1,75211,-0.179489464020089,0.121932317688586,0.141900564546182
59,1,76030,-0.140421781197777,0.122077416983262,0.250812025451618
60,1,80108,-0.203603687503412,0.121795924489814,0.0954737932909291
61,1,81262,-0.215217724817662,0.121692911982589,0.0778357177130812
62,1,81999,-0.257113717555356,0.121762753147933,0.0354234547551274
63,1,82431,-0.30546495038594,0.122031086551701,0.0127596183798685
64,1,83284,-0.208665021258328,0.121707843564309,0.0873192907323949
65,1,83613,-0.177495686006381,0.121834334244898,0.146043686169096
66,1,84112,-0.182809930951633,0.12182558159164,0.134356190312851
67,1,84701,-0.187503878255922,0.130488385374217,0.15162099253754
68,1,84858,-0.111734236920858,0.122414075334831,0.361993597562916
69,1,85751,-0.167563964688541,0.122738597614807,0.173056447435377
70,1,87445,-0.138986190259058,0.123100269549735,0.259644003628673
71,1,87467,-0.194677393968764,0.12353414873896,0.115944722079267
72,1,89070,-0.162668634914316,0.12288744079277,0.186452453675796
73,1,89616,-0.121043622422114,0.122359860620544,0.323221897105878
74,1,89679,-0.1189233766868,0.122381287113845,0.33184290974768
75,1,89880,-0.12395768311361,0.122398229576791,0.311877626143081
76,1,91472,-0.120549798316929,0.12331896603336,0.328969014864365
77,1,93789,-0.0918304807128354,0.12211574834934,0.452554933035003
78,1,94351,-0.147040199922321,0.122284988019494,0.229999552177926
79,1,99148,-0.111817037491259,0.122068528489304,0.360282503366306
80,1,101281,0.962788925806307,1.33563356257047,0.471480075333241
81,1,106011,-0.0817303360491554,0.12729511225369,0.521254845473288
82,1,106800,-0.136853032002124,0.12216141180376,0.263362875668929
83,1,107970,-0.0984980059386025,0.121903133943129,0.419633449215155
84,1,109000,-0.0951019899201669,0.122125991049225,0.436666173836213
85,1,112549,-0.130108584151782,0.12189593024515,0.286532266150616
86,1,112742,-0.105109864926744,0.122440409132036,0.391222509846307
87,1,113050,-0.111681523271811,0.122217488836013,0.361449175261131
88,1,113135,-0.141952571355542,0.12181621563778,0.244683946241067
89,1,114076,-0.0888976927056699,0.121958544264698,0.466535571383351
90,1,114628,-0.00752432566819418,0.122358403510543,0.951000477359081
91,1,116283,-0.0188291629951689,0.123035525957106,0.878455415630468
92,1,126880,-4.61042258441909,2.29549631816754,0.0453552100930054
93,1,127853,-0.061071277082096,0.122767497601882,0.619178105495225
94,1,128302,-0.0134494312933882,0.122336693268334,0.912521148443585
95,1,128704,-0.0465241324759141,0.122435528778451,0.7041822314079
96,1,128911,-0.00127843285522894,0.122474101381856,0.991677414978315
97,1,130267,-0.125053975275471,0.122234984447668,0.306979088741873
98,1,130271,-0.130288142853134,0.122365021596084,0.287716886391349
99,1,130613,-0.0693614800535476,0.123651588837941,0.575192350834592
100,1,132012,-0.214176269336544,0.122916638743499,0.0823003654733004
101,1,133231,-0.22842935076306,0.121963653884344,0.0619043773431449
102,1,137074,-0.207208582783366,0.12189594077415,0.090034199623712
103,1,137304,-0.216265669230088,0.121894096285591,0.0768903917221708
104,1,139686,-0.14997100997887,0.122337145869346,0.221059947247485
105,1,149562,-0.161298816275827,0.122576687258851,0.189061100506769
106,1,150447,-0.119068534005268,0.124078207002946,0.337900857152591
107,1,151446,-0.301188191822715,0.249077758978209,0.227390087349603
108,1,154084,-0.126853805623672,0.124440752090268,0.308715417946538
109,1,156633,-0.155509323860464,0.12606092378306,0.218171056316083
110,1,157269,-0.160644719813043,0.122062858028736,0.189000525701841
111,1,160054,-0.135611396116681,0.123313433589025,0.272199500264143
112,1,166222,-0.1421119085037,0.122377345482879,0.246320848370292
113,1,166416,-0.132691344294265,0.122157971560918,0.278119554597494
114,1,167326,-0.183949665548412,0.122667183540457,0.13461615677553
115,1,168836,-0.177191455798355,0.12211047182398,0.147647026239717
116,1,171200,-0.188327126083634,0.122247279025561,0.124324087262786
117,1,171431,-0.25032934785879,0.122702030757066,0.0420802262797928
118,1,173339,-0.246932455743994,0.121756174988614,0.0433016428627615
119,1,173845,-0.238538384028178,0.121701506944807,0.0507788462562039
120,1,175121,-0.251014247744346,0.121386330486932,0.0393779343702771
