SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.292075956185939,0.171721792365009,0.0898486027383748
2,1,1035,0.283500946412755,0.173655988427409,0.103456707090677
3,1,1074,0.573623581436463,0.292985710066377,0.051034443703817
4,1,1470,-0.121116468068745,0.293440572295365,0.68004317943328
5,1,1475,-0.0195471831058072,0.216639925257407,0.928156489611163
6,1,1491,0.157884385003285,0.189320328878753,0.404871048665857
7,1,21249,-1.19425260929026,1.08609191532286,0.272261415476097
8,1,27243,0.0137659792667515,0.148417094228167,0.92615321828411
9,1,27272,-0.00591870297128083,0.146189648167065,0.967728181102343
10,1,27498,-0.679461421600538,1.33448577802022,0.61096100304457
11,1,27561,0.239822238751985,1.00845396120654,0.812165047512186
12,1,27816,-0.0676598611369621,0.149129493473269,0.650324477461748
13,1,27822,-0.0599345082589268,0.148949218782098,0.687646344683546
14,1,27823,-0.10017208464824,0.151958606975713,0.51019303586449
15,1,27825,-0.0399186402801467,0.148968223680613,0.788880859009932
16,1,27843,-0.0634934892479128,0.142691067803324,0.656612914760168
17,1,27848,-0.0634934892479128,0.142691067803324,0.656612914760168
18,1,28495,-0.0111558481089198,0.142732156384633,0.937745606184797
19,1,28975,-0.0600187843425044,0.141743307893029,0.672237292052753
20,1,29283,-0.543859343223758,0.316413210275129,0.0865227265510759
21,1,29752,0.0402404383676629,0.331253645315807,0.903380584343433
22,1,29787,2.08986995914083,0.889426119354877,0.0193396620306872
23,1,30057,-0.169603375604693,0.290490067816764,0.559692380708718
24,1,30479,0.648687431811022,0.850880824624722,0.446347313260148
25,1,30706,-0.117867397657122,0.146288261889239,0.420946651127179
26,1,31435,-0.101913553632226,0.141299581814115,0.471227776450187
27,1,35128,0.384371343161719,0.193819928845793,0.0481268087903351
28,1,35129,0.20205340454002,0.195099553074487,0.301077850863935
29,1,36146,-0.0918830021135685,0.140589491047979,0.513823853090697
30,1,37255,-0.0913114037162153,0.283900583732398,0.747922153007879
31,1,37409,-0.0250320210283307,0.141428854804419,0.859614819614782
32,1,37478,-0.0431444120780995,0.141538086497209,0.760678730239483
33,1,39144,0.0538843598055151,0.140881564995579,0.702335652872024
34,1,41499,0.0711660139830879,0.140468838923357,0.612729320603612
35,1,45359,-0.272402965818755,0.236124519564673,0.249427807512282
36,1,45634,-0.17213955060776,0.217102669289074,0.428371767566813
37,1,51248,-0.127676562488489,0.140954302416336,0.365658972857942
38,1,51462,-0.128345445901989,0.141144163012916,0.363800782717846
39,1,52124,-0.138929374214431,0.140924151932783,0.324884392087497
40,1,52667,-0.22606293606429,0.140377146841051,0.108205018927522
41,1,55470,-0.149543103878454,0.144507079296639,0.301447529605295
42,1,59265,-0.0387228372734104,0.140805696614723,0.783470194947394
43,1,60165,-0.0209685152103343,0.140709939983659,0.88162339614056
44,1,62308,-0.0958533829512107,0.140466993302992,0.495439409432758
45,1,62869,-0.092835931909942,0.140455069737204,0.509065680493125
46,1,65431,-0.0992740013653118,0.146686936122533,0.498992166285907
47,1,65451,-0.0909014852749674,0.144619914273644,0.530047294319933
48,1,65719,6.50143200506825e-05,0.150896140350357,0.999656471029539
49,1,66841,-0.00221300867749036,0.140608143696808,0.987451634801363
50,1,66948,-0.0297395966160535,0.141462266730712,0.833609542994828
51,1,68621,-0.170370565481056,0.140796168607023,0.227068932841929
52,1,69417,-0.0778661822384574,0.140653321035117,0.580200647668542
53,1,69820,0.315992371723216,0.550362676877442,0.566229948326272
54,1,69821,-0.198755927024459,0.341474304566402,0.560902948625243
55,1,70906,0.117094442527248,0.225955260614453,0.60462972009749
56,1,74327,-0.0244236298219994,0.1414820311124,0.863043497551179
57,1,74572,-0.0572836539188791,0.141078375087296,0.684958240864684
58,1,75211,-0.0212276578988996,0.140849551936461,0.880289324449809
59,1,76030,0.0226699291776291,0.140848915245893,0.872223196462063
60,1,80108,-0.020525234137202,0.140816542044229,0.884195086804607
61,1,81262,0.0332686710709083,0.140756405218179,0.813293244159537
62,1,81999,-0.0506317629277813,0.141085582052104,0.71990487426866
63,1,82431,-0.10303828106951,0.141673193834182,0.467527003329294
64,1,83284,0.0275931703789212,0.140739931741677,0.844677690426855
65,1,83613,0.0287988794060013,0.140723737034855,0.837964828171032
66,1,84112,-0.0184158251788647,0.140744181176562,0.895971601084375
67,1,84701,0.0931423640296692,0.150634678339443,0.536754730698106
68,1,84858,0.102933155310115,0.141038460759478,0.465982215774243
69,1,85751,0.00421974587656819,0.141724791317049,0.976263940939121
70,1,87445,0.0122821893885675,0.14202306150033,0.931133690065182
71,1,87467,-0.0343439396893592,0.142756368476696,0.810022414502803
72,1,89070,0.0472107777736301,0.141852276424744,0.739470370395061
73,1,89616,0.085595407946995,0.141037755759436,0.544309325685543
74,1,89679,0.0518004708166746,0.141102252854765,0.713754710121562
75,1,89880,0.0960607175973603,0.141072325379419,0.496360678507657
76,1,91472,0.0966779706419633,0.142119659211891,0.496787298289586
77,1,93789,-0.0404675122095286,0.140731112871914,0.773858431020888
78,1,94351,-0.0894136714158272,0.141037748603245,0.52651112504305
79,1,99148,-0.0821556869175585,0.140679652833983,0.559599180989045
80,1,101281,3.00867126792356,1.53096626085942,0.0501736118786816
81,1,106011,-0.0151624710528817,0.146683178121086,0.917728935464203
82,1,106800,-0.108673487202423,0.140818705872856,0.440792903806094
83,1,107970,-0.0699267987048304,0.140470601971742,0.618932304283819
84,1,109000,-0.0354439854135435,0.140754901079269,0.801331755085601
85,1,112549,-0.19735217175351,0.140215298776036,0.160160928571996
86,1,112742,-0.157663981187832,0.140906344829936,0.263931896634348
87,1,113050,-0.131780910349061,0.140743874638191,0.349750008543482
88,1,113135,-0.189641514331578,0.14019673114258,0.177023215209712
