SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.112956643779063,0.124537671848434,0.36502137970027
2,1,1035,0.134769056911414,0.125842456818609,0.284930447636905
3,1,1074,-0.105152836162803,0.212936550482127,0.621738736923817
4,1,1470,-0.452311592566524,0.210873259583178,0.0326392373886065
5,1,1475,0.0341759538129462,0.156647218677074,0.827421581420389
6,1,1491,-0.0735658407005157,0.136979557270963,0.591566531485213
7,1,21249,-1.43389504973108,0.783004654527618,0.0679025167098726
8,1,27243,-0.0729009185021168,0.107254041864438,0.497137864263281
9,1,27272,-0.060849413516036,0.10566281530865,0.565061252292296
10,1,27498,0.119109446760937,0.965322565087752,0.901869896596911
11,1,27561,0.735542699984321,0.728236892937385,0.313171688031071
12,1,27816,-0.0388656313364958,0.107849644774122,0.718786994635966
13,1,27822,-0.0338362834175531,0.107717329594502,0.753614640289641
14,1,27823,-0.0585362179818902,0.109907288344975,0.594648135323353
15,1,27825,-0.0461783289167567,0.107704343087633,0.668366066835552
16,1,27843,-0.0437679655518832,0.103184951648487,0.671700179912569
17,1,27848,-0.0437679655518832,0.103184951648487,0.671700179912569
18,1,28495,-0.0109642016858227,0.103211265845793,0.915459681723814
19,1,28975,-0.029101583581642,0.102511295090799,0.776663717813134
20,1,29283,-0.108767183247176,0.229686238469031,0.636115842781992
21,1,29752,-0.203405012992036,0.239295315934326,0.395891950981424
22,1,29787,0.964259512544544,0.646133998298981,0.136499990722061
23,1,30057,0.0499592903282995,0.210142830033922,0.812220928835628
24,1,30479,0.954654082793137,0.613692677784096,0.12070172347524
25,1,30706,-0.0681836543353014,0.105818517248276,0.519770073450375
26,1,31435,-0.0485917635917547,0.102218651177639,0.634816703004405
27,1,35128,0.0286021953590296,0.14092480665933,0.839282696099528
28,1,35129,-0.0787542657366416,0.141231744322215,0.577454330572645
29,1,36146,-0.0524549389284458,0.101685793088979,0.60627990345801
30,1,37255,0.0654750250517235,0.205293788752696,0.749965728294341
31,1,37409,0.00961918285218533,0.102272839596214,0.925119520497512
32,1,37478,-0.0193657137583577,0.102356850390994,0.850046350785231
33,1,39144,-0.18407785028605,0.101422815222464,0.0703793748940004
34,1,41499,-0.103759836152485,0.101462116311804,0.307175518871259
35,1,45359,-0.311737784760881,0.17026063013559,0.0679515976492622
36,1,45634,-0.204364608863943,0.156753390304446,0.193174116794455
37,1,51248,-0.128528693409083,0.101815252674406,0.207648408261398
38,1,51462,-0.115419618129861,0.101998356599316,0.258577876706474
39,1,52124,-0.0998379806544566,0.101906361877809,0.327903635786571
40,1,52667,-0.188102697962133,0.101388161198833,0.0643907391498097
41,1,55470,-0.187239332964789,0.104178307438147,0.0731431043929208
42,1,59265,-0.120549937888857,0.101627531925492,0.236343584627593
43,1,60165,-0.165686223805218,0.1013700651296,0.103051854943939
44,1,62308,-0.158695975942776,0.101289449808955,0.118067411994239
45,1,62869,-0.129863799120706,0.101392931764485,0.201105702496812
46,1,65431,-0.133685654779974,0.105901817152218,0.207654521052201
47,1,65451,-0.100273021679367,0.104499400668332,0.337935511523809
48,1,65719,-0.0944935819166176,0.108999567047402,0.386576353571529
49,1,66841,-0.0597353484976264,0.101626427296015,0.557046761525368
50,1,66948,-0.0779518158990689,0.102215978876233,0.446200126455338
51,1,68621,-0.162752938587432,0.101654597014845,0.110262859052774
52,1,69417,-0.0991698198705447,0.101615930785513,0.329768515641514
53,1,69820,-0.52380951790261,0.397185018530794,0.188089289424841
54,1,69821,-0.179002756634524,0.246860493363238,0.468860606603638
55,1,70906,-0.0896511169720888,0.16338452555303,0.583549705089812
56,1,74327,-0.152724595008006,0.101988930289854,0.135166579955773
57,1,74572,-0.148839031039969,0.101731991787639,0.144343386198571
58,1,75211,-0.153920071706761,0.101523957816539,0.130390012715206
59,1,76030,-0.117878642228057,0.101660536881923,0.247023120699218
60,1,80108,-0.181561089629014,0.10137030899766,0.0741390450768138
61,1,81262,-0.148262369010406,0.10148503971802,0.144924616611145
62,1,81999,-0.136404420758581,0.101781363733183,0.181051753975437
63,1,82431,-0.119786333461522,0.102324565555123,0.242528840927511
64,1,83284,-0.119383819396955,0.10157840649806,0.240671874332354
65,1,83613,-0.0584336582494195,0.101718201220225,0.566018332218608
66,1,84112,-0.0911338041846035,0.101661300645678,0.370625857660432
67,1,84701,-0.0379127262738047,0.108966759930201,0.728100675451392
68,1,84858,-0.02834284880805,0.102053049178344,0.781384805902578
69,1,85751,-0.0807396353526828,0.102393571184677,0.430920360061749
70,1,87445,-0.0759935835980414,0.102620672666478,0.459471342982251
71,1,87467,-0.120562651909341,0.103038374260064,0.242760048538818
72,1,89070,-0.0658516897123182,0.102531970300967,0.521124382884197
73,1,89616,-0.0528030097659047,0.102001255995473,0.605012653650814
74,1,89679,-0.0640359010150889,0.101995958088995,0.530522663855286
75,1,89880,-0.0551485274739646,0.102036535337738,0.589208103888926
76,1,91472,-0.0701610983283319,0.102768629736023,0.495238335437425
77,1,93789,-0.0347025352702555,0.101760191095429,0.733289374708177
78,1,94351,-0.0367557916388252,0.102026057062281,0.718869014895997
79,1,99148,-0.0850139526035899,0.101676319112771,0.403651080977116
80,1,101281,0.0957668377919703,1.11309532829473,0.931486172228401
81,1,106011,-0.0611512483076551,0.106020730705268,0.564451807410839
82,1,106800,-0.0466282591799685,0.101884015578524,0.647478144787894
83,1,107970,0.0177408506646048,0.101607914628098,0.861493203351333
84,1,109000,-0.0370197897617454,0.101772305369671,0.716261626178278
85,1,112549,0.00118772337411771,0.101676129259517,0.990686372124012
86,1,112742,0.047725531257431,0.102040666937065,0.640279961717491
87,1,113050,0.111024076492039,0.101729082422546,0.275854415307976
88,1,113135,0.0577534481222362,0.101594525889876,0.570077267268658
89,1,114076,0.0996443523588302,0.101502557201111,0.326923440781036
90,1,114628,0.123287957114133,0.101686646821066,0.226158578437545
91,1,116283,0.148744245134307,0.102158597001606,0.146277825911584
92,1,126880,-1.98513550055126,1.91962907728785,0.301785884956435
93,1,127853,0.103612539974812,0.102125332275977,0.311009267532809
94,1,128302,0.0838209558189533,0.101783543602035,0.410767406292826
95,1,128704,0.103638305737587,0.101833396979252,0.30950608349445
96,1,128911,0.113544070203226,0.10181477565487,0.265522381633187
97,1,130267,0.0790015452150984,0.101858873505098,0.438505627137297
98,1,130271,0.0782402899036081,0.101981635079421,0.443475552190857
99,1,130613,0.0632462677242767,0.102965417381833,0.539447348018466
100,1,132012,-0.00929399193899816,0.102800568270968,0.928014290232651
101,1,133231,-0.0624696906962646,0.102018111417908,0.540707579444139
102,1,137074,-0.0296998908613613,0.101914852819043,0.770902302928291
103,1,137304,-0.0318618969055287,0.101948436162259,0.754822665377374
104,1,139686,-0.0640357651765743,0.102039629223919,0.530699387572624
105,1,149562,-0.0233605125509039,0.102321897026056,0.819541999985505
106,1,150447,-0.0313363600523799,0.10345107167287,0.762136904568476
107,1,151446,-0.38563384010433,0.206840196447759,0.063094679854155
108,1,154084,-0.0184762993776175,0.103779508067508,0.858798256752107
109,1,156633,-0.0338759924802978,0.105191581796528,0.747612330849901
110,1,157269,0.00469984164372228,0.101900257425766,0.963239107799217
111,1,160054,0.0222765214523885,0.102861869375003,0.828670641212355
112,1,166222,0.0218592302243027,0.102101230584808,0.830597600486282
113,1,166416,0.0339587060131454,0.101884533658285,0.739101343774999
114,1,167326,0.00416241935696704,0.102479379246063,0.967624081627208
115,1,168836,-0.0554134170497409,0.101951320721533,0.587109261188985
116,1,171200,-0.0210867842664402,0.102140550048272,0.83655945191257
117,1,171431,-0.0453770654729577,0.10275604462621,0.659049093548157
118,1,173339,-0.0694602849385199,0.10191807339397,0.495982689825803
119,1,173845,-0.0551074198397884,0.101858343424049,0.588834909538589
120,1,175121,-0.0506605610863426,0.101662772045685,0.618569064011469
121,1,175281,-0.0555966832676314,0.101741942315589,0.585103222757035
122,1,175315,-0.0577466305965303,0.101706494040424,0.570547185525427
123,1,175523,-0.0629806414809132,0.102274531652814,0.538423466483235
124,1,175541,-0.0568312416630464,0.101866924860241,0.577268423690094
125,1,175653,-0.0655373598845305,0.102174781069726,0.521663469315172
126,1,175805,-0.113422116662131,0.10784785487673,0.293662870982253
127,1,175818,-0.0997588323060799,0.105401468826698,0.344558735083078
128,1,175856,-0.066230952749172,0.10386226598246,0.524095013698469
129,1,175876,-0.0469822332485444,0.102298892867492,0.64632703685115
130,1,175989,-0.0488263048588931,0.1025885031954,0.634409229295888
131,1,176001,-0.0611544563711462,0.103104776298695,0.55347448108426
