SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.0244135399048503,0.184572343641745,0.894845427850686
2,1,1035,0.0846180670145903,0.186541813470185,0.650385066723909
3,1,1074,0.113502925011982,0.315276524968296,0.719054420520349
4,1,1470,0.190119944699472,0.314035844641394,0.545296675229366
5,1,1475,0.0655551763032802,0.231885708808806,0.777568920427717
6,1,1491,0.26845572557526,0.202359854225172,0.185490193410332
7,1,21249,0.169221902304666,1.16459716773046,0.884552923426122
8,1,27243,0.288983888930343,0.158133593721962,0.0684736847602176
9,1,27272,0.236060982507281,0.155988664607476,0.13109282325764
10,1,27498,0.9142811726004,1.4282395853399,0.522493270843072
11,1,27561,-0.311925660628821,1.07949129239382,0.772784541850056
12,1,27816,-0.0254934286834473,0.159681310247096,0.873246582765662
13,1,27822,-0.0229216447058754,0.159479452494984,0.885797362574167
14,1,27823,-0.0210211940338845,0.162765302703298,0.897312244806463
15,1,27825,-0.00258646386207206,0.159484059414084,0.987069880751722
16,1,27843,0.00071424850996929,0.152791141797491,0.996272805398778
17,1,27848,0.00071424850996929,0.152791141797491,0.996272805398778
18,1,28495,-0.0118985129480745,0.152792308063492,0.937972586622597
19,1,28975,0.000856358849246536,0.151772275758101,0.995501232794332
20,1,29283,0.00199908207546606,0.340129288549903,0.99531384580261
21,1,29752,-0.0823618001424915,0.354581598777565,0.816456055963026
22,1,29787,1.22721455993079,0.957306244262957,0.200703021841541
23,1,30057,0.0648894041016685,0.311095519249735,0.834893664930568
24,1,30479,1.04323202963024,0.909910112658461,0.252355759583489
25,1,30706,0.0830219535827746,0.156680679596713,0.596528267070522
26,1,31435,-0.00663531169503329,0.151369753757763,0.96506061532652
27,1,35128,0.272477644630917,0.208128800705462,0.191325605731803
28,1,35129,0.0631645500931435,0.20914071456339,0.762815145009032
29,1,36146,-0.0402021917536694,0.150574434691824,0.789631114088168
30,1,37255,0.100956954345966,0.303907679534753,0.739938332613403
31,1,37409,0.0207625100354977,0.151399821395963,0.891000727764853
32,1,37478,0.0351630565561138,0.151522449379243,0.816622006908063
33,1,39144,0.227991318900688,0.150353627396509,0.130321473400561
34,1,41499,0.173875694926372,0.150139166282901,0.247607444022937
35,1,45359,-0.132892927605016,0.253144452095191,0.599934454696361
36,1,45634,-0.199010294064612,0.232370212881039,0.392337467447553
37,1,51248,-0.0221454100047231,0.151059791721145,0.883531206698575
38,1,51462,-0.0340978474442761,0.151258347511267,0.821776881016409
39,1,52124,-0.0509572970664611,0.151040041135721,0.736033930555246
40,1,52667,0.0175068623415714,0.15081941069441,0.907656485151131
41,1,55470,-0.076310440664827,0.154873544877842,0.622511543262126
42,1,59265,0.0387953075432402,0.150732060125297,0.797035968997347
43,1,60165,0.0773614206830168,0.150576001761512,0.607734296326442
44,1,62308,-0.0028627473220367,0.150466548831147,0.984831268276292
45,1,62869,0.00103921290716194,0.150447717717115,0.994492583102389
46,1,65431,0.0141526590692671,0.157125854866288,0.928280987446085
47,1,65451,0.0149836913792415,0.154897667383921,0.922993454563552
48,1,65719,0.0179986412628298,0.161528861065549,0.911341251901956
49,1,66841,0.0769903576213736,0.150462842244529,0.609187802467112
50,1,66948,0.0613961170857526,0.151407123354132,0.685353111335663
51,1,68621,-0.244221958817121,0.150471717435937,0.105473030178102
52,1,69417,-0.0535001068353887,0.150605371733412,0.722626660908681
53,1,69820,-0.454516656445932,0.588932085205986,0.440770475712897
54,1,69821,-0.0442784422701035,0.365710097443153,0.903700318579635
55,1,70906,-0.183817384426694,0.241775309303529,0.447593607612532
56,1,74327,-0.0853539771656963,0.15139230756014,0.573252762975168
57,1,74572,-0.0504077223079236,0.15103338999743,0.738764746079001
58,1,75211,-0.0558459880745401,0.150752553519701,0.711270867008901
59,1,76030,-0.0028084550089959,0.150781779746949,0.985150018529588
60,1,80108,0.109925713429493,0.150632620246197,0.466020654540599
61,1,81262,0.175134238752508,0.150400629995329,0.245027449250604
62,1,81999,0.13662327963577,0.150882089919033,0.365819760177112
63,1,82431,0.149863267505769,0.151562536729209,0.323443980595439
64,1,83284,0.224333162436841,0.15019400442714,0.136167559910854
65,1,83613,0.186371697495399,0.150324327008421,0.215873913943673
66,1,84112,0.169082274736271,0.150398855051169,0.261681143101295
67,1,84701,0.0471720456100791,0.161319576989593,0.770142168329177
68,1,84858,0.127534516933296,0.150940535379176,0.398720997303114
69,1,85751,0.106139820878625,0.151608907341053,0.484332468954979
70,1,87445,0.0975336517372461,0.151946183311863,0.521357296309907
71,1,87467,0.0950637044224225,0.152746965874279,0.534106529228007
72,1,89070,0.12796782635502,0.15172142184541,0.39955390409299
73,1,89616,0.0792390327824739,0.150998331058544,0.600074149371553
74,1,89679,0.053525640653525,0.15104948302358,0.723281952297676
75,1,89880,0.0616598125951091,0.151078985163265,0.683425935169724
76,1,91472,0.10531521079279,0.152133086543464,0.489230985756921
77,1,93789,-0.00126883587085579,0.150667843902453,0.993285522628984
78,1,94351,-0.0590223153732756,0.151031722871612,0.696185135135082
79,1,99148,-0.0013248038719615,0.15066784253848,0.992989356309089
80,1,101281,-0.137523487951834,1.64779736550389,0.933533899492449
81,1,106011,-0.00313583933963338,0.157024086440351,0.984078240183141
82,1,106800,-0.108428912180059,0.150760674909019,0.472486044005794
83,1,107970,-0.0653591554722656,0.150383885393576,0.6641071558251
84,1,109000,0.0680116390695691,0.150645728088464,0.651929934510495
85,1,112549,-0.0712989337594261,0.150470787087398,0.635907619409224
86,1,112742,-0.128450446060795,0.150950310536751,0.395376627890889
87,1,113050,-0.147361282600017,0.150646814590558,0.328650008660432
88,1,113135,-0.145769143506662,0.150266466907001,0.332675295594034
89,1,114076,0.0551789672310164,0.150437961528394,0.713996286108481
90,1,114628,0.103095545240892,0.150747445398296,0.49448965218273
91,1,116283,0.0956495089907915,0.151600822316664,0.528494566479298
92,1,126880,-2.83043121265304,2.84207861921901,0.319980032839197
93,1,127853,0.0273499651620275,0.151396856226285,0.856745337647923
94,1,128302,0.061107860157576,0.150787215969073,0.685532712344254
95,1,128704,0.00901720797555333,0.150971658665568,0.952406213178641
96,1,128911,0.0945887368764295,0.150905175079382,0.531189537884386
97,1,130267,0.208797795414383,0.150507829776793,0.16622900135054
98,1,130271,0.203228733900197,0.15070900340385,0.17836717638315
99,1,130613,0.262329063925096,0.151868187795968,0.0849800527767963
100,1,132012,0.118822258851012,0.152053490495996,0.435061431777712
101,1,133231,0.0289318729699383,0.151097206582121,0.848260778627024
102,1,137074,0.0706981180945882,0.150843224197008,0.639583340943435
103,1,137304,-0.00494297787573977,0.150942368411113,0.973894491473684
104,1,139686,0.00156970741615867,0.151140936511697,0.991719410421774
105,1,149562,-0.117599714247851,0.151356396900198,0.437695507255433
106,1,150447,-0.0516908770494084,0.15314137120657,0.735912755665163
107,1,151446,0.084667103635768,0.307671547992592,0.78333384097353
108,1,154084,-0.066206471746508,0.153598870181386,0.666706091966607
109,1,156633,-0.0813852539762978,0.155685408723693,0.601473015956303
110,1,157269,-0.131560280747859,0.150688247205685,0.383222427509409
111,1,160054,-0.115255143869742,0.152160451244025,0.44928086335213
112,1,166222,-0.129887866979804,0.150999552775422,0.390269739033055
113,1,166416,-0.117356104233521,0.150721477758839,0.436719942833824
114,1,167326,-0.100447414927164,0.151613835404886,0.508069428982722
115,1,168836,-0.198710236089143,0.150618258807443,0.18792488521932
116,1,171200,-0.217443100794321,0.150771711940331,0.150132331132979
117,1,171431,-0.235669847380847,0.15164139445927,0.121050405723336
118,1,173339,-0.210874538681813,0.150558231849147,0.162206791706698
119,1,173845,-0.185006899314039,0.150529124775958,0.219874006878825
120,1,175121,-0.253121432490735,0.149947752238872,0.0922821222974859
121,1,175281,-0.214831484632518,0.150245248298855,0.153638190831615
122,1,175315,-0.233586148412645,0.150118348070915,0.120600988403919
123,1,175523,-0.194747784833532,0.151130722908545,0.198379389204794
124,1,175541,-0.224841795968058,0.150392142690026,0.135798227492197
125,1,175653,-0.210097426351675,0.150931235600086,0.164796472260561
126,1,175805,-0.215755917058492,0.159492109214199,0.176995382144501
127,1,175818,-0.250527707430663,0.155661276230211,0.108413732282371
128,1,175856,-0.226328654582825,0.153371085813177,0.140917700893412
129,1,175876,-0.194998641410259,0.151129806580115,0.197800581624021
130,1,175989,-0.193742365697533,0.15156759935152,0.201998616771093
131,1,176001,-0.198498220533867,0.152343672478162,0.193436568256289
132,1,176451,-0.146349938053808,0.15434878439325,0.343688097336664
133,1,177692,-0.254031324841642,0.150024252804694,0.0912865993667533
134,1,178191,-0.261086633018863,0.150140141136097,0.0829148369619832
135,1,178224,-0.254031324841642,0.150024252804694,0.0912865993667533
136,1,178960,-0.212373828858671,0.151414030558818,0.161613993277208
137,1,179139,-0.305317388397059,0.300494170450847,0.310301006361433
138,1,179139,-0.698158448389519,0.604947579526636,0.249247736679108
139,1,180955,-0.220791510749883,0.173972842493507,0.205236259048533
140,1,183802,-0.266371102434896,0.149982663841763,0.0765921866967112
141,1,183954,-0.224989636324471,0.151274808009894,0.137830682496517
142,1,184450,-0.184231795504411,0.150099443611376,0.220490831681138
143,1,184641,-0.21858311676265,0.15435890744463,0.157636574043563
144,1,184718,-0.241273759498581,0.1507279822778,0.110332788650429
145,1,185296,-0.221426073270217,0.150170545046774,0.141238988677157
146,1,185438,-0.182898010504595,0.150324532511243,0.224535914106181
147,1,185469,-0.186756820052632,0.15052896856887,0.215551505947625
148,1,185503,-0.163256732567538,0.150215518379084,0.277859380031928
149,1,185705,-0.180920189847447,0.151843272340511,0.234260588893375
150,1,185749,-0.211959220458254,0.151729475571556,0.163304709810988
151,1,185806,-0.27185126531494,0.151662816023411,0.0739136449625414
152,1,185879,-0.212052557013087,0.152671025848483,0.165723315709712
153,1,185916,-0.141618777749981,0.15283225103388,0.354752341981648
154,1,185941,-0.194105581277212,0.153336939828139,0.206392214242641
155,1,185954,-0.20659179775088,0.153740692135368,0.179886555913336
156,1,186055,-0.205648824342901,0.150660138205553,0.173127111865887
157,1,186896,-0.183489999598405,0.15322282525313,0.231900831423491
158,1,187697,-0.569800887961245,0.311645862661533,0.0683392526719677
159,1,189392,-0.274145784578677,0.314421286113483,0.383852328301534
160,1,189416,-0.326976236940025,0.303974856650187,0.282810089735136
161,1,190132,0.309437783573202,0.150349452928881,0.0403119488979999
162,1,190148,0.348079813774484,0.150155858831876,0.0210135806674551
163,1,190165,0.326714715991594,0.151462073023842,0.0316744990524981
164,1,190169,0.35255976301169,0.151106231040628,0.0201991944691583
165,1,190933,0.154111097577531,0.150809220040956,0.307530687909213
166,1,192149,0.15495628031854,0.152043388653073,0.308825795622168
167,1,192302,0.134483046806219,0.200922411966389,0.503723635729457
168,1,192303,0.056295445985846,0.18150031000015,0.756616834999925
169,1,192305,0.116152559135869,0.188535281789939,0.538239673692833
170,1,192315,-0.267395565312439,0.213517747393258,0.21127719642689
171,1,192795,0.34436971966698,0.149627762079461,0.0219446894790364
172,1,194020,0.28090574815929,0.158075728925313,0.0764238871180111
173,1,194187,0.283375678259408,0.150115298293181,0.0598835498545963
174,1,194867,0.073761743486762,0.150737870547402,0.624906457386061
175,1,197325,0.0680557306879172,0.154425989551741,0.659699032762991
176,1,197392,0.0482948382524016,0.156432872245241,0.757712357795983
177,1,198857,0.373303946019509,0.722760113670241,0.605830242609383
178,1,206666,-0.125873505636263,0.16945329092939,0.458083942889566
179,1,206675,-0.00847053580624824,0.220785242661474,0.969417956819628
180,1,223051,-0.0736400716600407,0.174699749468789,0.673629326312663
181,1,223059,-0.167868133428166,0.181232377821128,0.354944180577886
182,2,7366,-0.0842400872513815,0.2186534919111,0.700271269821582
183,2,8180,0.269131300757492,0.300762590175561,0.371487852152812
184,2,8187,0.199415248300912,0.312938084281611,0.524384537799537
185,2,8250,0.161169562443513,0.308366169107985,0.601541225466957
186,2,8253,0.233921175373368,0.308234112222352,0.448414332740782
187,2,8285,0.136900490992195,0.167088017215998,0.413150074228725
188,2,8302,0.117121011746783,0.156429531905298,0.454528061009565
189,2,8306,0.117121011746783,0.156429531905298,0.454528061009565
190,2,8314,0.099981562809693,0.153249718764211,0.514561684323459
191,2,8317,0.112519034924701,0.156724838185111,0.473269127136607
192,2,8328,0.0831430154122696,0.156074821804872,0.594567755413232
193,2,8331,0.0892827827455812,0.155771542386383,0.566897969143503
194,2,8498,0.12437940773017,0.152974332271613,0.41672383864339
195,2,8651,0.136500711174938,0.15308857564421,0.373190435824885
196,2,9418,-0.119289532777282,0.389730702216431,0.759722688940944
197,2,9812,0.197513491371804,0.153812685889023,0.199943161630443
198,2,9932,0.126534866344677,0.153416128646469,0.410052328677528
199,2,10135,0.121033123006817,0.152840088871814,0.428954395923202
200,2,11616,0.187488500695452,0.152487244474244,0.219689924926994
201,2,12133,0.17875778868774,0.153125621244487,0.243839604692014
202,2,12194,0.182693768486413,0.153706914504438,0.235401914858815
203,2,12359,0.168558773627859,0.15330159246378,0.272288882196696
204,2,13061,0.202633955178209,0.15317335331043,0.186722943118816
205,2,14298,0.163167998208801,0.153791979311464,0.289430888938662
206,2,15222,0.168573389991713,0.155280075583164,0.27839298671746
207,2,17986,0.242889915404248,0.152265604108262,0.111568521538092
208,2,19770,0.18797745403591,0.153544336467694,0.221672394814317
209,2,19836,0.167352034051394,0.153188482859655,0.275376702759436
210,2,19851,0.177362452459921,0.153606694333722,0.249013542676089
211,2,21595,0.158931852627403,0.153027248992953,0.299708507288118
212,2,22385,0.164413419495743,0.153156098831515,0.283779101366395
213,2,23441,0.140457220554697,0.154715345750224,0.364580594140173
214,2,24209,0.145748328886705,0.153424435897044,0.342778361252466
215,2,24341,0.164116778689124,0.153735827829694,0.286464525268466
216,2,26815,0.218755833050918,0.153357908553764,0.154625222408024
217,2,28209,0.206532102697738,0.153457800331963,0.17921268577618
218,2,28695,0.0834551488283637,0.16066949756911,0.603792547890528
219,2,35849,-0.145903394161129,1.6477953238971,0.929494041275202
220,2,35850,-0.988635230468791,2.01461974317178,0.623922026516843
221,2,41245,0.126861429205088,0.153112062086501,0.407917353113359
222,2,43214,0.0224511605955157,0.155741074215078,0.885458785803462
223,2,47104,-0.118093764002618,0.151273327599956,0.435522842382463
224,2,50915,0.115446314972905,0.152767915558394,0.450334608826094
225,2,55834,0.0987420861746383,0.152094181271326,0.516620477044601
226,2,56422,0.125218372401393,0.152311286583236,0.411562741371816
227,2,57715,0.122832648856069,0.151813760907749,0.419002117702277
228,2,59046,0.135554684865175,0.15255264465231,0.374835842683743
229,2,59191,0.113482186555622,0.151728545630207,0.455000928309098
230,2,59383,0.150087488008747,0.151682242476256,0.323103059118305
231,2,59477,0.107305998279236,0.154072050932783,0.486595166347498
232,2,59755,0.581122341374978,0.345028843121463,0.093013087011695
233,2,60471,0.0797383598246562,0.152037802374357,0.60028500202676
234,2,60478,0.0846612823301183,0.15220389960469,0.578401970304178
235,2,60786,0.0649121925617208,0.151980948416704,0.669561469338287
236,2,61035,0.0846559827002314,0.151942455623468,0.577772447877668
237,2,61071,0.0922001401535267,0.151240081512302,0.542500661810103
238,2,61675,0.0631252587314635,0.151718114948121,0.677612089027216
239,2,62776,0.0420617860855629,0.158379484639737,0.790720820066295
240,2,62939,0.0484197773574028,0.151471074966049,0.749412517107181
241,2,63527,0.0442823241132493,0.15204338634891,0.771032753021287
242,2,63857,0.0408101403998756,0.152081515075039,0.788591396133683
243,2,65527,-0.00349568000426992,0.151595470841346,0.981616028568412
244,2,67007,-0.000601015133294164,0.166905555983051,0.997128914271718
245,2,67023,-0.0838821610858647,0.345121882564753,0.808107187848744
246,2,67024,0.0486597676134028,0.346402744264941,0.888367464189197
247,2,67976,-0.024440629376005,0.153773575590099,0.873807769599624
248,2,69628,0.106430317757501,0.156223982889161,0.496148934130327
249,2,71825,0.324943819714116,0.30179874124946,0.282353859039376
250,2,72389,0.136700298445762,0.152657455957457,0.371145654009353
251,2,72392,0.158337430137573,0.153638998832699,0.303442946989259
252,2,73646,0.0802239148485033,0.150654828593732,0.59471375733468
253,2,74564,0.0770740799723371,0.150363445526332,0.608562075662066
254,2,74739,0.105723524779392,0.150809038825867,0.483738436520293
255,2,79931,0.176412199503027,0.169841138338973,0.299660121052597
256,2,80748,0.128276887164667,0.156803152702706,0.413865686204716
257,2,80873,0.158821202574657,0.151037669082463,0.293732825172216
258,2,81501,0.143278973549404,0.151056459533396,0.343517386957066
259,2,83526,0.0972432931948318,0.150925484017987,0.519790749589494
260,2,83845,0.110439014916769,0.151043390996745,0.465157878627469
261,2,84412,0.189278130665188,0.380800606657107,0.619461016710533
262,2,84412,0.23033383635314,0.19035835117778,0.227088068122039
263,2,84447,0.184281131677446,0.152773108669746,0.228532530765733
264,2,87391,0.078341155394114,0.150432482246923,0.60285150525654
265,2,87562,0.0917253529038869,0.150792082589348,0.543386174311669
266,2,87849,0.0669022275805427,0.150814772472453,0.65759976856382
267,2,87878,0.058493212623388,0.151473064529077,0.69960898804976
268,2,88125,0.10404936920968,0.168384285799169,0.537021231457436
269,2,89785,0.0511232363503654,0.151497508059449,0.735976263171031
270,2,93441,0.115978101823253,0.155923082656736,0.457482530912637
271,2,93588,0.164195513251791,0.161287803320852,0.309361823258012
272,2,93721,0.10790790355237,0.150955171494712,0.475184034489553
273,2,93952,0.0921861599959459,0.150552356054658,0.540720535714716
274,2,95085,0.144943676467211,0.150645115650778,0.336631271866082
275,2,103188,0.120919940335237,0.154370162825564,0.433969365136758
276,2,107124,0.142822456305796,0.150725990756648,0.343999892112088
277,2,111645,0.177960500586832,0.150716865178345,0.238492902670709
278,2,111916,0.162553950000918,0.151122705628141,0.282821954568103
279,2,111931,0.178830319405583,0.151302535780553,0.238025611993662
280,2,111999,0.190791448138616,0.150715503425902,0.206382055769207
281,2,114528,0.0424747167188399,0.15190966802615,0.77994425745569
282,2,116024,0.0929352236700647,0.152207377252466,0.541868648263011
283,2,119244,-0.109893601570082,0.165871891632456,0.508069742030101
284,2,119246,-0.0453750348923406,0.167728079351051,0.786912670897852
285,2,119247,0.0479834904945047,0.168937336560701,0.776552924574467
286,2,120090,-0.107128928463028,0.151579071949089,0.480186382098942
287,2,120291,-0.0842648011117063,0.15335534949777,0.583027533269717
288,2,120726,-0.130173798875967,0.152377073954897,0.393525195786215
289,2,121716,-0.0117964876966095,0.152359976582209,0.938329232959337
290,2,123100,-0.119631680333649,0.152438519253411,0.433105151404701
291,2,124677,-0.11855852982308,0.152230541041071,0.436613933837893
292,2,127636,-0.24553295803898,0.192259344494726,0.202408984423726
293,2,127887,-0.119626109342147,0.153273704445752,0.435635082362164
294,2,128935,-0.11034535992496,0.153148300427782,0.471685968160123
295,2,129053,-0.0871702062972262,0.153657369306502,0.570869279320312
296,2,130040,-0.107327547179437,0.154560147375695,0.487884172150498
297,2,130976,-0.181256701291277,0.153102243844757,0.237251941024126
298,2,132199,-0.0467202210801645,0.154096840156706,0.761925647182475
299,2,133355,-0.0488714888289632,0.155137631080056,0.752932441952714
300,2,133435,-0.0568695361407165,0.155465262178022,0.714731783198212
301,2,133943,0.0230523758233823,0.182045895105325,0.899305764295153
302,2,135183,-0.0911288905494767,0.155505223239969,0.55823778310331
303,2,135402,-0.0641683076379129,0.155519847773194,0.680146323685203
304,2,135898,0.00112460807447112,0.156382311917137,0.99426620314677
305,2,135912,-9.37007234520504e-05,0.156497834072821,0.999522616862317
306,2,135925,-0.00528467532751153,0.155788656073064,0.972958458336524
307,2,136002,-0.0419842049214696,0.155656305125636,0.78753037723199
308,2,136173,-0.0477125251813688,0.156753133350063,0.761017728456529
309,2,138209,0.0294061808426844,0.161363573606236,0.855502475335613
310,2,138318,0.000860042023384411,0.160912624934595,0.995738524782698
311,2,138695,-0.0258154603637675,0.158148716367297,0.870426548452821
312,2,138818,-0.0664730714397017,0.157825002205541,0.67387841754382
313,2,139728,-0.0521506349130587,0.157557191250935,0.740844688301209
314,2,140174,-0.0540108479628001,0.157555415879755,0.731948902161539
315,2,140863,-0.0343548853513704,0.157507285983946,0.827464635913077
316,2,141152,-0.0285583957103717,0.157954295447973,0.856627033421764
317,2,141292,-0.034391212434586,0.156815158293908,0.826534929120601
318,2,141545,0.0401996066031087,0.157575256277206,0.798783852317864
319,2,145823,0.119231206345875,0.163474810847748,0.466268060010282
320,2,145934,-0.0111701429380955,0.269557007828309,0.966969438218678
321,2,145980,0.148149505573338,0.164918210715937,0.3696267074413
322,2,146723,0.176326108331642,0.157025338724359,0.26223673655304
323,2,147946,0.107397056206938,0.158643564986185,0.49886787947753
324,2,150394,0.226291863170639,0.172509428675796,0.190451833692621
