SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,-0.0049228343767001,0.220954316410273,0.982237291374147
2,1,1035,0.0169272311834945,0.223369878541261,0.939636124703515
3,1,1074,0.258611160415346,0.377231404189589,0.493446591421628
4,1,1470,0.153908946955235,0.376033856249951,0.682571082704108
5,1,1475,0.426666584484581,0.276688230010765,0.123957824028389
6,1,1491,0.381670043813984,0.241994150871546,0.115648186656923
7,1,21249,-2.40735897999291,1.38826441357185,0.0837772493786425
8,1,27243,0.183762550788092,0.189941229020048,0.333971207787391
9,1,27272,0.0924189430576816,0.187272026050352,0.621965480215939
10,1,27498,-2.89679157424924,1.70375589099247,0.0899668469764349
11,1,27561,3.50014181739129,1.27889967304438,0.00651712977367286
12,1,27816,-0.107935645491937,0.191072842952441,0.572505582036045
13,1,27822,-0.126080315212469,0.190798257337297,0.509168815063962
14,1,27823,-0.155548904390348,0.194672727389603,0.424811625761818
15,1,27825,-0.126342248625706,0.190797766496639,0.50828865834765
16,1,27843,-0.189403540725467,0.182626144194991,0.300394134723651
17,1,27848,-0.189403540725467,0.182626144194991,0.300394134723651
18,1,28495,-0.157794520353637,0.182714206907181,0.388386454300902
19,1,28975,-0.0748374639824441,0.181640829166192,0.680583675497943
20,1,29283,-0.348301059035552,0.406741839536098,0.392401862191909
21,1,29752,-0.135511756444802,0.424435880049302,0.749706858173803
22,1,29787,4.17539914021668,1.12693903326325,0.000245212988705624
23,1,30057,-0.483632018415517,0.371540453026496,0.193869800236931
24,1,30479,1.25547238112056,1.08921919103653,0.249840089420072
25,1,30706,-0.225227455824923,0.187251522640543,0.229857111635674
26,1,31435,-0.215791842806938,0.180838764201816,0.233559889667229
27,1,35128,0.335199839576845,0.249114185072241,0.179305822183056
28,1,35129,0.0369148178572214,0.250384088812746,0.88287461828224
29,1,36146,-0.282378043523748,0.179641154434377,0.116869449199248
30,1,37255,-0.538197433709875,0.362731213010938,0.138771220387023
31,1,37409,-0.307199804268355,0.180504428803306,0.0896552778125293
32,1,37478,-0.293320725938387,0.18072620457683,0.105479591254834
33,1,39144,-0.210188420298724,0.180224608966241,0.244297414181655
34,1,41499,-0.248575288028179,0.17958393158414,0.167179831107351
35,1,45359,-0.453337945398098,0.302192229355876,0.134465730093341
36,1,45634,-0.120533772549395,0.278382097640096,0.665294009307728
37,1,51248,-0.109225076471547,0.180743620944625,0.546026122951654
38,1,51462,-0.111389867263609,0.180985226489618,0.538645013135471
39,1,52124,-0.00932277988368024,0.180836408564798,0.958913498941446
40,1,52667,-0.0573676251879863,0.180521452767422,0.750833345329517
41,1,55470,-0.0684985060620812,0.185424881045604,0.712040826809982
42,1,59265,0.000839401163453629,0.180456186010098,0.996291240173846
43,1,60165,-0.11681411489045,0.180212607678644,0.517275917062628
44,1,62308,-0.266518941422945,0.179562064711391,0.138629140254519
45,1,62869,-0.248699408144089,0.179611787761085,0.167034168900811
46,1,65431,-0.249641802560764,0.187625457942651,0.18420168974872
47,1,65451,-0.222765152496485,0.185048856727899,0.229466536907218
48,1,65719,-0.219790461133797,0.193013180087144,0.255586766230147
49,1,66841,-0.241246034863268,0.179725678724329,0.180360909236442
50,1,66948,-0.245828992833195,0.180816803703703,0.17484102839483
51,1,68621,-0.55985691858452,0.178325972520495,0.00183495378482975
52,1,69417,-0.438476470833396,0.17880321420817,0.0146787335284585
53,1,69820,-0.278289569026193,0.705441488621837,0.693457580568059
54,1,69821,-0.722164063566573,0.436105005733856,0.0986224358862693
55,1,70906,0.0569074108454242,0.289646905011818,0.844354066500527
56,1,74327,-0.291189618855234,0.180647593912752,0.107872847968581
57,1,74572,-0.284643135357849,0.180192742206586,0.115080530262441
58,1,75211,-0.215253150574493,0.180134905476469,0.232906731565433
59,1,76030,-0.149608343540047,0.180323139870196,0.407287205599924
60,1,80108,-0.149824737385509,0.180279911664997,0.406497384636274
61,1,81262,-0.185801522034494,0.180116693454124,0.302983625076141
62,1,81999,-0.215145353838235,0.180465568700268,0.233996020730777
63,1,82431,-0.249358045557791,0.181199092064581,0.169646008980502
64,1,83284,-0.0171776068852182,0.180360090185272,0.924177747297782
65,1,83613,-0.0252325787131403,0.180337532007532,0.888804087193674
66,1,84112,-0.067720318996286,0.180326388543457,0.707482209887898
67,1,84701,0.0168467021711715,0.193134737190854,0.930539967346307
68,1,84858,0.01372016262639,0.180869971440578,0.93957623865865
69,1,85751,-0.121568846855551,0.181499575248448,0.503421668291473
70,1,87445,-0.174833646085232,0.18176074962398,0.336763837557127
71,1,87467,-0.240853701544805,0.182501891494787,0.187779537865299
72,1,89070,-0.208872370846003,0.181466315333507,0.250500766809768
73,1,89616,-0.141553568393666,0.18067148199337,0.433867149241192
74,1,89679,-0.18920126875453,0.180570820891136,0.295449775605864
75,1,89880,-0.158185029930206,0.180701192503581,0.381953935163993
76,1,91472,-0.14700889369427,0.182071936144539,0.419967089957156
77,1,93789,-0.0710632787568973,0.180322744280614,0.693753007001546
78,1,94351,-0.103916173796485,0.180752488296448,0.565719287655013
79,1,99148,-0.0666551342937086,0.1803275128365,0.711877046080394
80,1,101281,1.13462283086498,1.97165023994458,0.565341053329903
81,1,106011,0.0311171440270928,0.187964168996136,0.868607224081447
82,1,106800,0.0412241976067315,0.18059236687399,0.819566891346023
83,1,107970,0.116125061667567,0.179964521042694,0.519173718809127
84,1,109000,0.108589693393251,0.180295356476844,0.547369254882649
85,1,112549,-0.131797316325942,0.180047168301137,0.464644819518996
86,1,112742,-0.0955208243443961,0.180814304882019,0.597636025718354
87,1,113050,-0.0951218127803627,0.18051047967081,0.598552314658164
88,1,113135,-0.0788922457060129,0.180072563624779,0.6615718800193
89,1,114076,0.00595104360925196,0.180121235656849,0.973662080027042
90,1,114628,0.00133432976902301,0.180577175914514,0.994108459830281
91,1,116283,-0.0889562531623841,0.181519804033712,0.624393313433781
92,1,126880,-1.22665979492214,3.40636356066095,0.718981504146381
93,1,127853,-0.130201844422885,0.181110923643497,0.47267405568903
94,1,128302,-0.102886231969434,0.180464208395416,0.568959068161747
95,1,128704,-0.100724544950154,0.180647463620274,0.577487896319291
96,1,128911,-0.0350315991863788,0.18073737983263,0.84642363151042
97,1,130267,0.138691887081136,0.180510446485379,0.442803873927185
98,1,130271,0.124025803903819,0.18075524242545,0.493066870525762
99,1,130613,0.254450618138142,0.182063000563626,0.163111958647119
100,1,132012,-0.181509178015045,0.181922170490861,0.319093807254812
101,1,133231,-0.288449434669842,0.180233065099413,0.110398957991159
102,1,137074,-0.214131020945425,0.180268593725021,0.235693373265777
