SNP,Chr,Pos,Effect,SE,ERV25_RBD2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
1,1,1025,0.139411582070235,0.168819598371148,0.409474108719429
2,1,1035,0.157487834189573,0.170625473053823,0.356636055913677
3,1,1074,0.156782474881473,0.288572149154006,0.587263250710759
4,1,1470,-0.0424843777778001,0.287644264478492,0.882665722823054
5,1,1475,0.327381024800649,0.211602216044062,0.122722350342872
6,1,1491,0.201115888044944,0.185415623318407,0.278805385124524
7,1,21249,-1.82577439547437,1.06179833686071,0.0863978448218751
8,1,27243,-0.0950526781620633,0.145368588781834,0.513618985519871
9,1,27272,-0.0731689691140462,0.143219230695123,0.609748927222583
10,1,27498,-0.898380837921914,1.30745674169312,0.492457714545747
11,1,27561,1.35489047596777,0.985771112865813,0.170174771683375
12,1,27816,0.199120990889993,0.145810960231397,0.172930734864106
13,1,27822,0.18679336636674,0.145670926266684,0.200579982846476
14,1,27823,0.199779478406444,0.148637437514661,0.179788151827944
15,1,27825,0.196976057685031,0.145632923779691,0.177064643924262
16,1,27843,0.12699876891243,0.139718885573083,0.363991813929117
17,1,27848,0.12699876891243,0.139718885573083,0.363991813929117
18,1,28495,0.121103889313896,0.139735978916965,0.386715823800287
19,1,28975,0.142045610638799,0.138743681478596,0.306631408687863
20,1,29283,-0.345705250916653,0.310848739412577,0.266837641743349
21,1,29752,0.0894884341605398,0.324613969055895,0.782957873176278
22,1,29787,0.22359526792321,0.8783835281446,0.79921649500478
23,1,30057,0.189937185688326,0.284650118239599,0.505038548438615
24,1,30479,1.06026245820241,0.832674169195851,0.203741608828998
25,1,30706,0.117515246182276,0.143363876093568,0.412940740987037
26,1,31435,0.0941314597867684,0.138490777007298,0.497143201015719
27,1,35128,0.310008753998209,0.190292653965279,0.104180556655714
28,1,35129,0.0586663926149917,0.191470343961401,0.759481227488731
29,1,36146,-0.0412554204308717,0.137849300235503,0.764903192391437
30,1,37255,-0.002612301434473,0.278274917532228,0.992515284151014
31,1,37409,0.0201580904379841,0.138608061514717,0.884452562353836
32,1,37478,0.0139344544964004,0.138729388068746,0.920049319838133
33,1,39144,0.0482600626878988,0.138074413733104,0.726905782402847
34,1,41499,0.0178083198646666,0.137711988088764,0.897181511809106
35,1,45359,-0.14441858415591,0.231720060138762,0.533525388390197
36,1,45634,-0.222031734580021,0.21263073762809,0.297101499717575
37,1,51248,-0.203223839676489,0.137877803011489,0.141388492009457
38,1,51462,-0.209935090327756,0.138037466823318,0.129191216552965
39,1,52124,-0.163897542778976,0.138026041260561,0.235852802275941
40,1,52667,-0.23901009272017,0.137492534421696,0.0830211743873184
41,1,55470,-0.282027220028923,0.141040971511571,0.0463081454799222
42,1,59265,-0.108810362423816,0.137888558040836,0.430572638864269
43,1,60165,-0.160703713657532,0.137640324247586,0.24377121415038
44,1,62308,-0.196739173264336,0.137355602389383,0.15293300798689
45,1,62869,-0.265525228357864,0.137009918068852,0.0534203378676069
46,1,65431,-0.270845763402414,0.143128303289713,0.0592652577141045
47,1,65451,-0.269856488841268,0.141083496172778,0.0565898740562938
48,1,65719,-0.242578989764618,0.147319702043636,0.100526908106584
49,1,66841,-0.224361154896174,0.137283395471233,0.10308900713531
50,1,66948,-0.245690725676053,0.138029428620202,0.0759380519170805
51,1,68621,-0.286610406952161,0.137427829153169,0.0377386702198731
52,1,69417,-0.204965491763645,0.137473664828036,0.136869308970135
53,1,69820,-0.855347560820494,0.537705933691986,0.112564382333027
54,1,69821,-0.450971103457353,0.333957869216131,0.177758191835609
55,1,70906,0.0381748316787807,0.221520299919349,0.863276012577281
56,1,74327,-0.218890733760739,0.138173739473544,0.114050403778874
57,1,74572,-0.223410210413731,0.137782709946815,0.10581019409143
58,1,75211,-0.174929401944748,0.137728422563043,0.204884180212478
59,1,76030,-0.116757448628468,0.137902814884116,0.397755635140855
60,1,80108,-0.0924978432177503,0.137922286497578,0.502880852749195
61,1,81262,-0.0479933317876866,0.137934299824466,0.728090066117601
62,1,81999,-0.0759865826178768,0.138235713347803,0.5828806369368
63,1,82431,-0.109158102294595,0.138827996929841,0.432229174394816
64,1,83284,-0.0161959410201782,0.137935706989362,0.90659671202354
65,1,83613,0.0323641686279473,0.137912443293705,0.814599495199566
66,1,84112,-0.0260486567420453,0.13793143281238,0.850317174194128
67,1,84701,0.0652354421490249,0.147667259255347,0.65892381425382
68,1,84858,0.113177174862496,0.138196482136847,0.413362663990497
69,1,85751,-0.0237794118073536,0.138890501541786,0.864156917644317
70,1,87445,-0.0101916610968142,0.139188828103592,0.941671064403642
71,1,87467,-0.0474523775305358,0.139895753859585,0.734662179333136
72,1,89070,-0.0176372628954474,0.139039675151015,0.899130888861594
73,1,89616,0.0553740209200441,0.138263454760923,0.689033180678835
74,1,89679,0.0360797667435166,0.138299044508137,0.794335434958821
75,1,89880,0.055704740370533,0.138315648287012,0.687385970575455
76,1,91472,0.0625243986496877,0.139334609069019,0.653897739765691
77,1,93789,0.125363880346887,0.137776924081277,0.363493590060615
78,1,94351,0.115649845857954,0.138164381558527,0.403133419167111
79,1,99148,0.104080961004571,0.137827117782354,0.450658988356316
80,1,101281,1.01096777370227,1.507635057179,0.502935959821953
81,1,106011,0.156719389033697,0.143515490436238,0.275576379305192
82,1,106800,0.1205615317134,0.137975329463239,0.382826400009579
83,1,107970,0.188328083197888,0.137349975084859,0.171197729316246
84,1,109000,0.237521331796646,0.137377495919141,0.0846890740604891
85,1,112549,-0.0289497147994002,0.137793166931768,0.833714400872411
86,1,112742,0.0164891290488878,0.138335873621523,0.905187614507388
87,1,113050,-0.0117852988042445,0.138104507772921,0.93204257847195
88,1,113135,-0.0373747494936272,0.137739805231224,0.786285748031283
89,1,114076,0.103871273564988,0.137643186050094,0.450967204166281
90,1,114628,0.0676593685366869,0.138055703402371,0.624376467229261
91,1,116283,0.190376120435957,0.13850061650264,0.17014272807807
92,1,126880,-1.81364060800642,2.6038243305868,0.486555642165632
93,1,127853,0.183199846503864,0.138268828150637,0.186043395310394
94,1,128302,0.127942831020937,0.137911763114803,0.354189228900748
95,1,128704,0.132981350342888,0.138035889005701,0.336015116287846
96,1,128911,0.182597798443455,0.137890459804471,0.18628556531119
97,1,130267,0.155525892838945,0.137918813106582,0.260228306875261
98,1,130271,0.149227878748409,0.138102780841416,0.28063205435232
99,1,130613,0.1789153237691,0.139298571192715,0.199843700409167
100,1,132012,0.00645661936271991,0.1393268975166,0.963064256630284
101,1,133231,-0.102974655146954,0.138230044220498,0.456796820845624
102,1,137074,-0.106039867856684,0.138026568880271,0.442848191674663
103,1,137304,-0.186925557381776,0.137831319241114,0.175905313892929
104,1,139686,-0.107573457147357,0.138253023097671,0.437036467094168
105,1,149562,-0.160299432698721,0.138424518172528,0.247635603456837
106,1,150447,-0.136606363962322,0.140036930615427,0.329979117004161
107,1,151446,-0.118417633633292,0.281637033014839,0.674403915129016
108,1,154084,-0.145027162409702,0.140446820581003,0.302492142364143
109,1,156633,-0.151886248531324,0.142357841207928,0.286731328644887
110,1,157269,-0.168903625903552,0.137813030722005,0.221166359798843
111,1,160054,-0.17005645576976,0.139123933231584,0.222395403249132
112,1,166222,-0.164262102094922,0.138110433738566,0.235100047496604
113,1,166416,-0.172473115969294,0.13780050609252,0.211539109179782
114,1,167326,-0.166948837713309,0.138606191231475,0.229209796058929
115,1,168836,-0.182131673292532,0.137892206156228,0.187414849102138
116,1,171200,-0.238107945339348,0.137858248038416,0.0850075528813284
117,1,171431,-0.265206342600392,0.138586827770785,0.0564737232843785
118,1,173339,-0.244459398347197,0.137606744817463,0.0765105229656262
119,1,173845,-0.286935237008702,0.137258930077367,0.037290795774774
120,1,175121,-0.302439147935067,0.136888894065869,0.0277899728403956
121,1,175281,-0.309815122311172,0.13696015914453,0.0242998872197102
122,1,175315,-0.320077532046137,0.136849530013287,0.0198978986715821
123,1,175523,-0.299792080449713,0.137766236599661,0.0302109615960948
124,1,175541,-0.315832935177674,0.13709443724162,0.0218163838752869
125,1,175653,-0.294507216830309,0.137668742818497,0.0331013215817495
126,1,175805,-0.206544612239548,0.14598176834226,0.157989347038729
127,1,175818,-0.302301606253757,0.142123979670647,0.034110788992747
128,1,175856,-0.270865459378967,0.140105904046776,0.0539997491883357
129,1,175876,-0.271216238426459,0.137933896727295,0.050049849053471
130,1,175989,-0.260633629446888,0.138389367791062,0.0604767993864343
131,1,176001,-0.258701590751577,0.139127912602027,0.0637949745646633
132,1,176451,-0.236322758102709,0.140927962476458,0.0944463819608131
133,1,177692,-0.318278572947502,0.136861415512706,0.0206084701508197
134,1,178191,-0.290759399429963,0.137172562028676,0.0347320579575359
135,1,178224,-0.318278572947502,0.136861415512706,0.0206084701508197
136,1,178960,-0.327268809838474,0.137911592299004,0.0181776688984322
137,1,179139,-0.401230773359813,0.274679436777852,0.144980747563317
138,1,179139,-0.870156239793226,0.552945107995095,0.116458262853071
139,1,180955,-0.00406295878299101,0.159637223520605,0.979709454576239
140,1,183802,-0.267858415387679,0.137184389675663,0.0516638330358946
141,1,183954,-0.232809696202492,0.138373619247478,0.0933616715971215
142,1,184450,-0.191741588460131,0.137332260995049,0.163535403518428
143,1,184641,-0.186317779659166,0.141371036280254,0.18838016069854
144,1,184718,-0.249284448653458,0.137856338528237,0.0714120136942154
145,1,185296,-0.186748736031394,0.137547166984974,0.175423974746333
146,1,185438,-0.205814410576084,0.137476603655966,0.135264252988689
147,1,185469,-0.208530573794771,0.137664689848284,0.130725103022193
148,1,185503,-0.187756241260533,0.13739121484341,0.172626418859398
149,1,185705,-0.19471377819997,0.138907698807685,0.161868757069757
150,1,185749,-0.191203945208393,0.138921509917189,0.169587227288435
151,1,185806,-0.230991277833225,0.138936856431043,0.0972875675311823
152,1,185879,-0.193804811791359,0.139773631562012,0.166450390960711
153,1,185916,-0.150278913645436,0.139861470244837,0.283339701881174
154,1,185941,-0.165330746595306,0.140424806231804,0.239844488543006
155,1,185954,-0.188221306611103,0.14075509873156,0.182010069536746
156,1,186055,-0.210548426429876,0.137840076628802,0.127536362245263
157,1,186896,-0.199542066114357,0.140160355394051,0.155425350560176
158,1,187697,-0.541422748595894,0.285211555667685,0.0584693653011597
159,1,189392,-0.456646971341824,0.287139804112454,0.11265563750949
160,1,189416,-0.362202102918708,0.278081259833032,0.193593090662049
161,1,190132,0.00634578238191724,0.138469877627143,0.963473342875478
162,1,190148,0.0283999007973813,0.138503803312371,0.837652959540678
163,1,190165,0.00131793436507771,0.139576393208905,0.992471510882878
164,1,190169,0.0167469758388929,0.139399506719259,0.904443325291046
165,1,190933,-0.0349217194022702,0.138259395149614,0.800738895682124
166,1,192149,0.049726422802612,0.13937722955012,0.721472822527302
167,1,192302,-0.126681793374433,0.183940253262949,0.491457133566178
168,1,192303,-0.0686424725618258,0.166148391301046,0.679755212354036
169,1,192305,-0.123145778701841,0.172574869838197,0.47595913815864
170,1,192315,-0.264051203489628,0.195407317723591,0.177469157262517
171,1,192795,0.0253070833277098,0.13800355194511,0.854605196814667
172,1,194020,-0.137657668728056,0.14518151646116,0.343688372022624
173,1,194187,-0.0895758943202658,0.138042156551873,0.516823362251932
174,1,194867,-0.198055676588563,0.137646234461176,0.151072106116635
175,1,197325,-0.140163851301741,0.141220996809935,0.321626572698479
176,1,197392,-0.185588116474125,0.142894673200194,0.194868693670903
177,1,198857,-0.975952634072534,0.65990507464738,0.140051117087403
178,1,206666,-0.152834014835511,0.155044665979414,0.32493496416257
179,1,206675,-0.00245808758919885,0.202132163732275,0.990304199240214
180,1,223051,-0.280091024848077,0.159284056188866,0.0795396474639109
181,1,223059,-0.303250795350344,0.165336168697072,0.0674738123590309
182,2,7366,-0.13971224305002,0.200084086417257,0.485469556359061
183,2,8180,0.265924463727577,0.275300617610903,0.334734428258538
184,2,8187,0.0745675554082688,0.286636181968357,0.794902023158766
185,2,8250,-0.0238357757768171,0.282419634998998,0.93278749316094
186,2,8253,-0.0134982594697686,0.282421570618834,0.961906874490433
187,2,8285,0.0113447543388991,0.153115464616445,0.940978507304062
188,2,8302,0.0293438567892738,0.143318445957109,0.837888700429552
189,2,8306,0.0293438567892738,0.143318445957109,0.837888700429552
190,2,8314,0.0781455508808743,0.140325060488484,0.577955831258832
191,2,8317,0.0261958700287319,0.143581591565301,0.855337552532704
192,2,8328,-0.0036086011167572,0.142945840544711,0.97987417985202
193,2,8331,0.00349791591935111,0.142677112799434,0.980454629171103
194,2,8498,-0.0303660130605174,0.140171769205689,0.828618494218406
195,2,8651,-0.0210643001008435,0.14030785941704,0.880748462924088
196,2,9418,0.0644002793251497,0.356834450380612,0.85688196480723
197,2,9812,-0.0177102836631681,0.141142897957079,0.900216822719574
198,2,9932,-0.032924765373036,0.140578824963605,0.814958840879697
199,2,10135,-0.0292381137858895,0.140042692732206,0.834740402933278
200,2,11616,-0.00297429194180898,0.139902597050733,0.98305047627997
201,2,12133,0.0176131475992305,0.140455733801724,0.900278281347759
202,2,12194,0.0326994450445426,0.140991260809695,0.816730398307641
203,2,12359,0.0230187550645926,0.140584408577454,0.870032533203315
204,2,13061,-0.0108233553591237,0.140578220373216,0.9386737712102
205,2,14298,0.00228543817108795,0.141022832045965,0.98707907907841
206,2,15222,-0.022267537588079,0.142393128651292,0.875822341832812
207,2,17986,0.0261097833227288,0.13989578443294,0.852052167263188
208,2,19770,0.0103107714207513,0.140868894936141,0.941693120130358
209,2,19836,-0.000983717743794355,0.140482935353438,0.994416894164224
210,2,19851,-0.0080532442676986,0.140893606905291,0.954451405915103
211,2,21595,-0.0133856481914576,0.140310529856941,0.924051114683756
212,2,22385,-0.0114262942839491,0.140443789385954,0.935202970301573
213,2,23441,-0.048433098334975,0.141785753162847,0.732860048060085
214,2,24209,-0.0362418123129917,0.140628284020561,0.796778169472466
215,2,24341,0.00173830805194197,0.140974143580084,0.99016875026369
216,2,26815,0.0123343064466566,0.140803708192656,0.930244828767857
217,2,28209,0.0131914735886534,0.140850868085304,0.925435869387477
218,2,28695,-0.0716819547801368,0.147101765538272,0.626351756123709
219,2,35849,0.0514833870983473,1.50859248948965,0.972795351009283
220,2,35850,-1.39236227782754,1.84355089878621,0.450595957865498
221,2,41245,-0.0699168577313323,0.140262982654611,0.618463405880904
222,2,43214,-0.152238154168147,0.142356776346746,0.285614424853766
223,2,47104,-0.0740041647347457,0.138556238949635,0.593602163193212
224,2,50915,-0.0659985618853676,0.139930032339585,0.63746515088003
225,2,55834,-0.112746354155035,0.139198031134663,0.418502568744246
226,2,56422,-0.0732919088521761,0.139521887783009,0.599699159229936
227,2,57715,-0.0767880853869455,0.139056258303124,0.581154773259478
228,2,59046,-0.0699786583855905,0.13977043757787,0.61691644408783
229,2,59191,-0.0726741801553776,0.138965671628883,0.601326710107283
230,2,59383,-0.000705726417753572,0.139059524759966,0.995953623848185
231,2,59477,-0.0540816184708587,0.141122509986841,0.701783911763492
232,2,59755,-0.224771088420436,0.316919396751785,0.478645331337712
233,2,60471,-0.0804278048408721,0.139181006455822,0.563723823110861
234,2,60478,-0.0775432214581367,0.139344611127561,0.578231766711293
235,2,60786,-0.0547167950891034,0.139146025255427,0.694384852957716
236,2,61035,-0.0695349422827435,0.139117240778664,0.617506341110759
237,2,61071,-0.0498702374905349,0.138509715884158,0.719026065170734
238,2,61675,-0.0717631840354065,0.138881464524905,0.605673424082231
239,2,62776,-0.0295988481106824,0.145004422199477,0.838374416894827
240,2,62939,-0.0176570134609716,0.138690641089045,0.89876577930177
241,2,63527,0.0267133609162759,0.139207176619114,0.847933667410162
242,2,63857,-0.000142511496768472,0.139246821279668,0.999183987101896
243,2,65527,-0.0950069388262187,0.13869559506514,0.493791382795506
244,2,67007,-0.11518917856386,0.152681184463612,0.451086536175566
245,2,67023,0.157975178835077,0.315878159403169,0.617306227956511
246,2,67024,0.163105963748798,0.317026279337468,0.60723335988155
247,2,67976,-0.0266548159079294,0.140779613858485,0.849937368822916
248,2,69628,0.00864720478331504,0.143118358771773,0.951855357685012
249,2,71825,0.0484058673609145,0.276742030385854,0.861248023786806
250,2,72389,0.0524797943114115,0.139890667009719,0.707775219982223
251,2,72392,0.00177746104327059,0.140869932127763,0.989939890282495
252,2,73646,0.0823048796266739,0.137912300768455,0.551029189956133
253,2,74564,0.0751811387785098,0.137652779415754,0.585297488375013
254,2,74739,0.104565440315165,0.13805159238362,0.449293151726982
255,2,79931,0.257224020547363,0.155126261260311,0.0981736557505329
256,2,80748,0.253811969756265,0.143054928761513,0.0768874395118311
257,2,80873,0.24003730860232,0.137902821866339,0.0826204204914366
258,2,81501,0.255765763220544,0.137799514814243,0.0642764977796802
259,2,83526,0.214602511010297,0.137782849876036,0.120238026066155
260,2,83845,0.222290764030075,0.137880192869295,0.107811579875204
261,2,84412,0.347644333517809,0.34825872919248,0.318848802018552
262,2,84412,0.227908119853369,0.174214807375447,0.19165607047459
263,2,84447,0.275341687462972,0.139385448946805,0.0490016279664824
264,2,87391,0.281037969813033,0.136961404948312,0.0409117212088333
265,2,87562,0.302858619760712,0.13718063971505,0.027905267981372
266,2,87849,0.314000102956608,0.137096480025624,0.022589667784298
267,2,87878,0.318241891575016,0.137666747115797,0.0213703379002645
268,2,88125,0.278506148751637,0.153527420188977,0.0705191719707331
269,2,89785,0.250345510774386,0.13807890824182,0.0706716034616945
270,2,93441,0.241086752097907,0.14228401152532,0.0910703163427867
271,2,93588,0.219141456919323,0.147417000261161,0.138028599399031
272,2,93721,0.242950923432965,0.137695589868627,0.07852845435303
273,2,93952,0.254874238276781,0.137237000431516,0.0641178072469574
274,2,95085,0.267645127041594,0.137361612621039,0.0521506791503445
275,2,103188,0.183866266017649,0.141111747577303,0.193429723988603
276,2,107124,0.176353611518986,0.137847805357992,0.201619154759796
277,2,111645,0.176312973610217,0.137936637300722,0.202012700591878
278,2,111916,0.182019543815582,0.138242325975549,0.188803393642312
279,2,111931,0.184218795274156,0.138446509656755,0.184175105395587
