SNP,CHR,BP,EFFECTSIZE,SE,P,locus_id,GENE,sgd_id,snps_class_up,snps_class_down,description,genome_annotations,SNP_ID
1,1,1025,0.0492133984924163,0.0828856106798764,0.553059068512717,X1L_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR1_1
2,1,1035,0.0829176359611044,0.0837179599771736,0.322637395195605,X1L_NFR/NDR,,,Promoter,Promoter,,Promoter,CHR1_2
3,1,1074,-0.151570101404356,0.141444031096117,0.284636013738718,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF,CHR1_3
4,1,1470,0.0427134934996238,0.141145406911343,0.762357331304375,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF,CHR1_4
5,1,1475,-0.0236027927908427,0.104186172171648,0.82090916480621,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF,CHR1_5
6,1,1491,0.0734242709671181,0.0910590696723072,0.420591611526407,YAL069W,YAL069W,SGDID:S000002143,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF,CHR1_6
7,1,21249,0.069534552055786,0.523234488352563,0.894353194052438,YAL064W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter,CHR1_7
8,1,27243,-0.029827269805114,0.0713641222860811,0.676231296598018,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_8
9,1,27272,-0.0929923354350567,0.0701353591277167,0.185730797194444,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_9
10,1,27498,-0.255819107991833,0.64190953809079,0.690481757353108,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_10
11,1,27561,-0.01244066322531,0.485052339618481,0.979552525737928,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_11
12,1,27816,0.0596822753822761,0.071674086569387,0.405582742651555,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_12
13,1,27822,0.0556093848625826,0.071592103369293,0.437824652296092,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_13
14,1,27823,0.0586156912194872,0.0730625845016387,0.42293836716751,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_14
15,1,27825,0.052432797875994,0.0715988932740842,0.464463503459312,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_15
16,1,27843,0.0402815432932158,0.0686127426001912,0.557521607963603,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_16
17,1,27848,0.0402815432932158,0.0686127426001912,0.557521607963603,YAL063C,FLO9,SGDID:S000000059,ORF,Verified ORF,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_17
18,1,28495,0.035511748689443,0.068621317254127,0.605129095757809,YAL063C,FLO9,SGDID:S000000059,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like protein with similarity to Flo1p; thought to be expressed and involved in flocculation""",Verified ORF,CHR1_18
